STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,lon,lat,state,ABBR
36,101,36101,Steuben,Steuben County,-77.3855253,42.2667252,New York,NY
36,091,36091,Saratoga,Saratoga County,-73.8553872,43.1061353,New York,NY
36,003,36003,Allegany,Allegany County,-78.0261531,42.2478532,New York,NY
36,075,36075,Oswego,Oswego County,-76.2092618,43.4614431,New York,NY
36,111,36111,Ulster,Ulster County,-74.2654582,41.9472124,New York,NY
36,089,36089,St. Lawrence,St. Lawrence County,-75.074311,44.4881125,New York,NY
36,097,36097,Schuyler,Schuyler County,-76.938603,42.4197755,New York,NY
36,031,36031,Essex,Essex County,-73.7784307,44.1096005,New York,NY
36,103,36103,Suffolk,Suffolk County,-72.6922183,40.943554,New York,NY
36,041,36041,Hamilton,Hamilton County,-74.5024556,43.6578786,New York,NY
36,027,36027,Dutchess,Dutchess County,-73.7400411,41.7547699,New York,NY
36,077,36077,Otsego,Otsego County,-75.028841,42.6297762,New York,NY
36,109,36109,Tompkins,Tompkins County,-76.4734835,42.4530063,New York,NY
36,001,36001,Albany,Albany County,-73.9740095,42.5882401,New York,NY
36,011,36011,Cayuga,Cayuga County,-76.5745866,43.0085456,New York,NY
36,039,36039,Greene,Greene County,-74.1420253,42.2798211,New York,NY
36,043,36043,Herkimer,Herkimer County,-75.011683,43.407489,New York,NY
36,113,36113,Warren,Warren County,-73.8381388,43.5551053,New York,NY
36,045,36045,Jefferson,Jefferson County,-76.0529678,43.996389,New York,NY
36,019,36019,Clinton,Clinton County,-73.7056429,44.752712,New York,NY
36,059,36059,Nassau,Nassau County,-73.5894144,40.7296118,New York,NY
36,053,36053,Madison,Madison County,-75.6635749,42.9100255,New York,NY
36,115,36115,Washington,Washington County,-73.4394282,43.3123766,New York,NY
36,119,36119,Westchester,Westchester County,-73.7457526,41.1526862,New York,NY
36,049,36049,Lewis,Lewis County,-75.4441402,43.7826811,New York,NY
36,069,36069,Ontario,Ontario County,-77.3034967,42.8563575,New York,NY
36,023,36023,Cortland,Cortland County,-76.0762398,42.594039,New York,NY
36,085,36085,Richmond,Richmond County,-74.1398995,40.5612628,New York,NY
36,029,36029,Erie,Erie County,-78.7781922,42.752759,New York,NY
36,079,36079,Putnam,Putnam County,-73.7438608,41.4279067,New York,NY
36,057,36057,Montgomery,Montgomery County,-74.4353575,42.9008912,New York,NY
36,105,36105,Sullivan,Sullivan County,-74.7715769,41.7199928,New York,NY
36,073,36073,Orleans,Orleans County,-78.2297258,43.5022867,New York,NY
36,065,36065,Oneida,Oneida County,-75.4342824,43.2427273,New York,NY
36,009,36009,Cattaraugus,Cattaraugus County,-78.662332,42.2390986,New York,NY
36,123,36123,Yates,Yates County,-77.1043238,42.638237,New York,NY
36,107,36107,Tioga,Tioga County,-76.2974556,42.1780565,New York,NY
36,055,36055,Monroe,Monroe County,-77.6646584,43.4644839,New York,NY
36,095,36095,Schoharie,Schoharie County,-74.4381718,42.591294,New York,NY
36,007,36007,Broome,Broome County,-75.8302833,42.1619773,New York,NY
36,083,36083,Rensselaer,Rensselaer County,-73.5138454,42.7104206,New York,NY
36,099,36099,Seneca,Seneca County,-76.827088,42.7822943,New York,NY
36,081,36081,Queens,Queens County,-73.8380168,40.6585662,New York,NY
36,037,36037,Genesee,Genesee County,-78.1927784,43.0009096,New York,NY
36,117,36117,Wayne,Wayne County,-77.0631637,43.4587577,New York,NY
36,063,36063,Niagara,Niagara County,-78.7921425,43.4567309,New York,NY
36,047,36047,Kings,Kings County,-73.9506398,40.6350451,New York,NY
36,015,36015,Chemung,Chemung County,-76.7471791,42.1552804,New York,NY
36,121,36121,Wyoming,Wyoming County,-78.2285667,42.7013627,New York,NY
36,061,36061,New York,New York County,-73.9701871,40.7766419,New York,NY
36,021,36021,Columbia,Columbia County,-73.6268057,42.2477288,New York,NY
36,013,36013,Chautauqua,Chautauqua County,-79.4075949,42.3042159,New York,NY
36,033,36033,Franklin,Franklin County,-74.31067,44.5943758,New York,NY
36,067,36067,Onondaga,Onondaga County,-76.1961336,43.0065163,New York,NY
36,017,36017,Chenango,Chenango County,-75.6022407,42.4780238,New York,NY
36,035,36035,Fulton,Fulton County,-74.4236782,43.1156093,New York,NY
36,087,36087,Rockland,Rockland County,-74.0246616,41.1546276,New York,NY
36,051,36051,Livingston,Livingston County,-77.7697795,42.7274845,New York,NY
36,025,36025,Delaware,Delaware County,-74.9667281,42.1939865,New York,NY
36,071,36071,Orange,Orange County,-74.3062522,41.4024096,New York,NY
36,093,36093,Schenectady,Schenectady County,-74.0435592,42.8175516,New York,NY
36,005,36005,Bronx,Bronx County,-73.852939,40.8487111,New York,NY
