	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	estab	emp	payann	estimate
0	11	Crop harvesting, primarily by machine	8	115113	7	08007	Archuleta County, Colorado	1.0	0.2303030303030303	27.277272727272727	1.0
1	11	Crop harvesting, primarily by machine	8	115113	13	08013	Boulder County, Colorado	1.0	0.3333333333333333	32.0	1.0
2	11	Crop harvesting, primarily by machine	8	115113	17	08017	Cheyenne County, Colorado	1.0	0.2303030303030303	27.277272727272727	1.0
3	11	Crop harvesting, primarily by machine	8	115113	87	08087	Morgan County, Colorado	1.0	0.2303030303030303	27.277272727272727	1.0
4	11	Crop harvesting, primarily by machine	8	115113	103	08103	Rio Blanco County, Colorado	1.0	0.2	27.8	1.0
5	11	Crop harvesting, primarily by machine	8	115113	105	08105	Rio Grande County, Colorado	1.0	0.0	48.25	1.0
6	11	Crop harvesting, primarily by machine	8	115113	121	08121	Washington County, Colorado	1.0	0.3333333333333333	32.0	1.0
7	11	Crop harvesting, primarily by machine	8	115113	123	08123	Weld County, Colorado	1.0	0.31666666666666665	31.475	1.0
8	11	Crop harvesting, primarily by machine	8	115113	125	08125	Yuma County, Colorado	1.0	0.0	0.0	1.0
9	11	Farm labor contractors and crew leaders	8	115115	31	08031	Denver County, Colorado	1.0	0.0	62.65584415584415	1.0
10	11	Farm labor contractors and crew leaders	8	115115	41	08041	El Paso County, Colorado	1.0	0.0	38.45454545454545	1.0
11	11	Farm labor contractors and crew leaders	8	115115	59	08059	Jefferson County, Colorado	1.0	0.0	46.285714285714285	1.0
12	11	Farm labor contractors and crew leaders	8	115115	61	08061	Kiowa County, Colorado	1.0	0.0	66.57142857142857	1.0
13	11	Farm labor contractors and crew leaders	8	115115	67	08067	La Plata County, Colorado	1.0	1.2916666666666665	52.770833333333336	1.0
14	11	Farm labor contractors and crew leaders	8	115115	69	08069	Larimer County, Colorado	1.0	1.0333333333333332	50.690692640692646	1.0
15	11	Farm labor contractors and crew leaders	8	115115	85	08085	Montrose County, Colorado	1.0	1.0333333333333332	54.7478354978355	1.0
16	11	Farm labor contractors and crew leaders	8	115115	87	08087	Morgan County, Colorado	1.1818181818181819	1.0303030303030303	61.70169224714678	1.0
