	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp_reported	payann_reported	emp_est1	payann_est1	estimate_est1	emp_est3	payann_est3	estimate_est3
0	8001	8	1	Adams County, Colorado	113310	Logging	11	1.0	0.0	0.0	2.2894736842105257	101.17052631578949	1.0	2.2894736842105257	101.17052631578949	1.0
1	8001	8	1	Adams County, Colorado	115112	Soil preparation, planting, and cultivating	11	1.0	0.0	0.0	3.8207013695723377	173.15452760364053	1.0	3.3647527327634843	183.68603953590508	1.0
2	8001	8	1	Adams County, Colorado	115210	Support activities for animal production	11	3.4	9.0	229.4	9.0	229.4	0.0	5.571428571428571	278.77142857142854	0.8285714285714286
3	8001	8	1	Adams County, Colorado	211111	Crude petroleum and natural gas extraction	21	4.2	9.2	676.2	124.22832826747722	20113.258358662613	0.4	29.357107098158412	3792.0085821562666	0.8823529411764706
4	8001	8	1	Adams County, Colorado	211112	Natural gas liquid extraction	21	1.4	0.0	0.0	56.23086883876357	7426.950814536342	1.0	46.92952868281816	5677.396172723474	1.0
5	8001	8	1	Adams County, Colorado	212221	Gold ore mining	21	1.0	0.0	0.0	37.02078754578754	3728.723489010989	1.0	31.46765244559361	3236.7286279896557	1.0
6	8001	8	1	Adams County, Colorado	212312	Crushed and broken limestone mining and quarrying	21	2.2	0.0	0.0	10.333913043478262	826.4071853546909	1.0	10.777971014492755	700.2690617848972	1.0
7	8001	8	1	Adams County, Colorado	212313	Crushed and broken granite mining and quarrying	21	1.0	0.0	0.0	8.867032967032966	630.0934065934067	1.0	18.75054945054945	1180.5952380952385	1.0
8	8001	8	1	Adams County, Colorado	212321	Construction sand and gravel mining	21	5.2	37.0	2482.6	43.76129032258065	2841.232258064516	0.2	63.15225806451613	3713.0464516129027	0.8
9	8001	8	1	Adams County, Colorado	212393	Other chemical and fertilizer mineral mining	21	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7142857142857143
10	8001	8	1	Adams County, Colorado	213111	Drilling oil and gas wells	21	1.8	0.0	0.0	104.0591452991453	6583.978632478632	1.0	81.74716004916678	5912.347061429837	1.0
11	8001	8	1	Adams County, Colorado	213112	Support activities for oil and gas operations	21	20.6	438.8	31569.6	578.812658227848	43125.56202531645	0.2	681.7968929804373	49225.90477560414	0.8863636363636364
12	8001	8	1	Adams County, Colorado	213114	Support activities for metal mining	21	1.0	0.0	0.0	11.420670995670994	1519.1325757575758	1.0	11.420670995670994	1519.1325757575758	1.0
13	8001	8	1	Adams County, Colorado	221112	Fossil fuel electric power generation	22	4.0	0.0	0.0	92.73066666666666	9514.209333333332	1.0	162.23415830546259	17505.067012263095	1.0
14	8001	8	1	Adams County, Colorado	221118	Other electric power generation	22	1.0	0.0	0.0	6.0	607.9166666666666	1.0	6.0	607.9166666666666	1.0
15	8001	8	1	Adams County, Colorado	221121	Electric bulk power transmission and control	22	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5555555555555556
16	8001	8	1	Adams County, Colorado	221122	Electric power distribution	22	7.8	199.6	17095.8	412.478947368421	35080.403088918865	0.6	495.1998987854252	43373.7310662422	0.9423076923076924
17	8001	8	1	Adams County, Colorado	221310	Water supply and irrigation systems	22	5.0	12.6	691.0	29.86799123904881	1271.1721751006326	0.8	58.52270151879037	3159.888131770356	0.945945945945946
18	8001	8	1	Adams County, Colorado	221320	Sewage treatment facilities	22	2.0	0.0	0.0	18.666666666666664	1062.0	1.0	18.666666666666664	1062.0	1.0
19	8001	8	1	Adams County, Colorado	236115	New single-family housing construction (except for-sale builders)	23	33.4	99.4	4376.8	99.4	4376.8	0.0	134.78333333333333	6488.0666666666675	0.9
20	8001	8	1	Adams County, Colorado	236116	New multifamily housing construction (except for-sale builders)	23	2.2	0.0	0.0	18.352402499461324	1187.2224128812366	1.0	23.47579646728771	1618.7718686978965	1.0
21	8001	8	1	Adams County, Colorado	236117	New housing for-sale builders	23	10.4	44.0	4434.4	44.0	4434.4	0.0	55.375	4849.675	0.85
22	8001	8	1	Adams County, Colorado	236118	Residential remodelers	23	115.8	353.6	14388.0	353.6	14388.0	0.0	462.14545454545447	19760.727272727272	0.8909090909090909
23	8001	8	1	Adams County, Colorado	236210	Industrial building construction	23	5.0	6.8	807.6	6.8	807.6	0.0	15.666666666666664	1012.1666666666665	0.75
24	8001	8	1	Adams County, Colorado	236220	Commercial and institutional building construction	23	49.6	573.0	34239.6	573.0	34239.6	0.0	731.7450980392157	43717.76470588235	0.8823529411764706
25	8001	8	1	Adams County, Colorado	237110	Water and sewer line and related structures construction	23	25.4	724.2	41501.4	724.2	41501.4	0.0	852.3653846153846	53918.98076923077	0.8846153846153846
26	8001	8	1	Adams County, Colorado	237120	Oil and gas pipeline and related structures construction	23	6.2	53.0	3936.2	218.02988505747126	11944.946120689656	0.4	199.79789272030646	8672.238775143678	0.8333333333333334
27	8001	8	1	Adams County, Colorado	237130	Power and communication line and related structures construction	23	17.2	1864.4	138940.8	2001.0032786885247	149614.76721311474	0.2	2805.3240115718413	203272.64223722272	0.8529411764705882
28	8001	8	1	Adams County, Colorado	237210	Land subdivision	23	2.8	0.0	0.0	16.39722769277382	605.8883032873807	1.0	15.309421615126185	1194.7047642068494	1.0
29	8001	8	1	Adams County, Colorado	237310	Highway, street, and bridge construction	23	30.2	1299.4	85846.0	1299.4	85846.0	0.0	1566.813953488372	111018.7906976744	0.8604651162790697
30	8001	8	1	Adams County, Colorado	237990	Other heavy and civil engineering construction	23	4.2	37.8	2560.6	37.8	2560.6	0.0	43.0	2386.483870967742	0.8064516129032258
31	8001	8	1	Adams County, Colorado	238110	Poured concrete foundation and structure contractors	23	48.6	709.2	27659.8	709.2	27659.8	0.0	844.92	38660.68	0.88
32	8001	8	1	Adams County, Colorado	238120	Structural steel and precast concrete contractors	23	8.8	273.8	19970.4	273.8	19970.4	0.0	268.0625	24217.5	0.8125
33	8001	8	1	Adams County, Colorado	238130	Framing contractors	23	32.6	124.6	6051.6	124.6	6051.6	0.0	189.46511627906975	9483.441860465116	0.8604651162790697
34	8001	8	1	Adams County, Colorado	238140	Masonry contractors	23	38.8	439.4	16878.4	439.4	16878.4	0.0	465.6363636363636	17759.977272727272	0.8636363636363636
