	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
37746	08001	8	1	Adams County, Colorado	1133	Logging	11	1.0	0.0	0.0
37747	08001	8	1	Adams County, Colorado	1151	Support activities for crop production	11	1.0	0.0	0.0
37748	08001	8	1	Adams County, Colorado	1152	Support activities for animal production	11	3.4	9.0	229.4
37749	08001	8	1	Adams County, Colorado	2111	Oil and gas extraction	21	5.6	7.2	708.6
37750	08001	8	1	Adams County, Colorado	2122	Metal ore mining	21	1.0	0.0	0.0
37751	08001	8	1	Adams County, Colorado	2123	Nonmetallic mineral mining and quarrying	21	9.4	46.0	2598.2
37752	08001	8	1	Adams County, Colorado	2131	Support activities for mining	21	23.2	516.6	37649.4
37753	08001	8	1	Adams County, Colorado	2211	Electric power generation, transmission and distribution	22	13.0	473.2	47401.0
37754	08001	8	1	Adams County, Colorado	2213	Water, sewage and other systems	22	5.4	21.2	1057.6
37755	08001	8	1	Adams County, Colorado	2361	Residential building construction	23	161.8	511.8	23345.4
37756	08001	8	1	Adams County, Colorado	2362	Nonresidential building construction	23	54.6	589.0	35047.2
37757	08001	8	1	Adams County, Colorado	2371	Utility system construction	23	48.8	3126.8	214062.8
37758	08001	8	1	Adams County, Colorado	2372	Land subdivision	23	2.8	0.0	0.0
37759	08001	8	1	Adams County, Colorado	2373	Highway, street, and bridge construction	23	30.2	1299.4	85846.0
37760	08001	8	1	Adams County, Colorado	2379	Other heavy and civil engineering construction	23	4.2	37.8	2560.6
37761	08001	8	1	Adams County, Colorado	2381	Foundation, structure, and building exterior contractors	23	221.2	2893.6	136400.0
37762	08001	8	1	Adams County, Colorado	2382	Building equipment contractors	23	328.2	4567.6	260959.2
37763	08001	8	1	Adams County, Colorado	2383	Building finishing contractors	23	257.2	1907.8	83422.4
37764	08001	8	1	Adams County, Colorado	2389	Other specialty trade contractors	23	134.8	3014.2	159594.0
37765	08001	8	1	Adams County, Colorado	3111	Animal food manufacturing	31	3.6	0.0	0.0
37766	08001	8	1	Adams County, Colorado	3112	Grain and oilseed milling	31	3.0	65.6	5017.6
37767	08001	8	1	Adams County, Colorado	3113	Sugar and confectionery product manufacturing	31	2.8	36.6	732.8
37768	08001	8	1	Adams County, Colorado	3114	Fruit and vegetable preserving and specialty food manufacturing	31	1.0	0.0	0.0
37769	08001	8	1	Adams County, Colorado	3115	Dairy product manufacturing	31	1.0	0.0	0.0
37770	08001	8	1	Adams County, Colorado	3116	Animal slaughtering and processing	31	9.6	354.6	15821.6
37771	08001	8	1	Adams County, Colorado	3117	Seafood product preparation and packaging	31	1.0	0.0	0.0
