STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,lon,lat,state,ABBR
08,109,08109,Saguache,Saguache County,-106.2346662,38.0316514,Colorado,CO
08,115,08115,Sedgwick,Sedgwick County,-102.3553579,40.8715679,Colorado,CO
08,017,08017,Cheyenne,Cheyenne County,-102.6017914,38.8356456,Colorado,CO
08,027,08027,Custer,Custer County,-105.3735123,38.1019955,Colorado,CO
08,067,08067,La Plata,La Plata County,-107.8397178,37.2873673,Colorado,CO
08,111,08111,San Juan,San Juan County,-107.6702567,37.7810492,Colorado,CO
08,097,08097,Pitkin,Pitkin County,-106.9161587,39.2175376,Colorado,CO
08,093,08093,Park,Park County,-105.7176479,39.1189141,Colorado,CO
08,003,08003,Alamosa,Alamosa County,-105.7880414,37.5684423,Colorado,CO
08,099,08099,Prowers,Prowers County,-102.3921613,37.9581814,Colorado,CO
08,081,08081,Moffat,Moffat County,-108.2171545,40.6108644,Colorado,CO
08,059,08059,Jefferson,Jefferson County,-105.245462,39.5795106,Colorado,CO
08,117,08117,Summit,Summit County,-106.1375545,39.6210227,Colorado,CO
08,101,08101,Pueblo,Pueblo County,-104.4898924,38.1706581,Colorado,CO
08,013,08013,Boulder,Boulder County,-105.3976911,40.0949699,Colorado,CO
08,031,08031,Denver,Denver County,-104.8811054,39.7618502,Colorado,CO
08,085,08085,Montrose,Montrose County,-108.2662815,38.4075069,Colorado,CO
08,037,08037,Eagle,Eagle County,-106.6951694,39.6269919,Colorado,CO
08,113,08113,San Miguel,San Miguel County,-108.4272635,38.009319,Colorado,CO
08,023,08023,Costilla,Costilla County,-105.4289399,37.2775474,Colorado,CO
08,014,08014,Broomfield,Broomfield County,-105.0507868,39.9535933,Colorado,CO
08,015,08015,Chaffee,Chaffee County,-106.3166833,38.7382234,Colorado,CO
08,025,08025,Crowley,Crowley County,-103.7727363,38.3061801,Colorado,CO
08,043,08043,Fremont,Fremont County,-105.4249583,38.4551696,Colorado,CO
08,055,08055,Huerfano,Huerfano County,-104.9599278,37.6878154,Colorado,CO
08,029,08029,Delta,Delta County,-107.8648924,38.8615949,Colorado,CO
08,045,08045,Garfield,Garfield County,-107.9097802,39.5993517,Colorado,CO
08,103,08103,Rio Blanco,Rio Blanco County,-108.2007155,39.9726223,Colorado,CO
08,087,08087,Morgan,Morgan County,-103.8122102,40.263159,Colorado,CO
08,073,08073,Lincoln,Lincoln County,-103.5075545,38.9937401,Colorado,CO
08,083,08083,Montezuma,Montezuma County,-108.5957864,37.3380247,Colorado,CO
08,001,08001,Adams,Adams County,-104.3318718,39.8743252,Colorado,CO
08,079,08079,Mineral,Mineral County,-107.003236,37.5490672,Colorado,CO
08,089,08089,Otero,Otero County,-103.7212597,37.8841698,Colorado,CO
08,095,08095,Phillips,Phillips County,-102.3451047,40.5947117,Colorado,CO
08,091,08091,Ouray,Ouray County,-107.7884802,38.1547313,Colorado,CO
08,011,08011,Bent,Bent County,-103.0775841,37.9318907,Colorado,CO
08,007,08007,Archuleta,Archuleta County,-107.0508634,37.2023952,Colorado,CO
08,107,08107,Routt,Routt County,-106.9877021,40.4836638,Colorado,CO
08,053,08053,Hinsdale,Hinsdale County,-107.3382613,37.8211654,Colorado,CO
08,123,08123,Weld,Weld County,-104.383666,40.555961,Colorado,CO
08,069,08069,Larimer,Larimer County,-105.4867638,40.6580933,Colorado,CO
08,065,08065,Lake,Lake County,-106.350079,39.2053405,Colorado,CO
08,105,08105,Rio Grande,Rio Grande County,-106.453128,37.4858534,Colorado,CO
08,047,08047,Gilpin,Gilpin County,-105.5288778,39.8611555,Colorado,CO
08,125,08125,Yuma,Yuma County,-102.4216491,40.0007703,Colorado,CO
08,057,08057,Jackson,Jackson County,-106.3292476,40.6634319,Colorado,CO
08,063,08063,Kit Carson,Kit Carson County,-102.6030226,39.3053399,Colorado,CO
08,019,08019,Clear Creek,Clear Creek County,-105.69257,39.669732,Colorado,CO
08,075,08075,Logan,Logan County,-103.0904639,40.7280911,Colorado,CO
08,121,08121,Washington,Washington County,-103.2097445,39.9657899,Colorado,CO
08,035,08035,Douglas,Douglas County,-104.9259871,39.325414,Colorado,CO
08,021,08021,Conejos,Conejos County,-106.1764473,37.2134065,Colorado,CO
08,041,08041,El Paso,El Paso County,-104.5274718,38.8273831,Colorado,CO
08,061,08061,Kiowa,Kiowa County,-102.7568494,38.387663,Colorado,CO
08,119,08119,Teller,Teller County,-105.1873651,38.8699759,Colorado,CO
08,051,08051,Gunnison,Gunnison County,-107.0568798,38.6704993,Colorado,CO
08,009,08009,Baca,Baca County,-102.5437412,37.3097802,Colorado,CO
08,039,08039,Elbert,Elbert County,-104.1140759,39.3151572,Colorado,CO
08,077,08077,Mesa,Mesa County,-108.4605707,39.019524,Colorado,CO
08,033,08033,Dolores,Dolores County,-108.5241156,37.7117226,Colorado,CO
08,005,08005,Arapahoe,Arapahoe County,-104.3317065,39.6445537,Colorado,CO
08,071,08071,Las Animas,Las Animas County,-104.0441103,37.3188308,Colorado,CO
08,049,08049,Grand,Grand County,-106.1108366,40.1130652,Colorado,CO
