	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	estimate	estab	emp	payann
0	11	Crop harvesting, primarily by machine	8	115113	7	08007	Archuleta County, Colorado	yes	1.0	0.10666666666666666	21.61
1	11	Crop harvesting, primarily by machine	8	115113	13	08013	Boulder County, Colorado	yes	1.0	0.3333333333333333	32.0
2	11	Crop harvesting, primarily by machine	8	115113	17	08017	Cheyenne County, Colorado	yes	1.0	0.10666666666666666	21.61
3	11	Crop harvesting, primarily by machine	8	115113	87	08087	Morgan County, Colorado	yes	1.0	0.10666666666666666	21.61
4	11	Crop harvesting, primarily by machine	8	115113	103	08103	Rio Blanco County, Colorado	yes	1.0	0.2	27.8
5	11	Crop harvesting, primarily by machine	8	115113	105	08105	Rio Grande County, Colorado	yes	1.0	0.0	48.25
6	11	Crop harvesting, primarily by machine	8	115113	121	08121	Washington County, Colorado	yes	1.0	0.3333333333333333	32.0
7	11	Crop harvesting, primarily by machine	8	115113	123	08123	Weld County, Colorado	yes	1.0	0.26666666666666666	29.9
8	11	Crop harvesting, primarily by machine	8	115113	125	08125	Yuma County, Colorado	yes	1.0	0.0	0.0
9	11	Farm labor contractors and crew leaders	8	115115	31	08031	Denver County, Colorado	yes	1.0	0.0	62.65584415584415
10	11	Farm labor contractors and crew leaders	8	115115	41	08041	El Paso County, Colorado	yes	1.0	0.0	38.45454545454545
11	11	Farm labor contractors and crew leaders	8	115115	59	08059	Jefferson County, Colorado	yes	1.0	0.0	46.285714285714285
12	11	Farm labor contractors and crew leaders	8	115115	61	08061	Kiowa County, Colorado	yes	1.0	0.0	66.57142857142857
13	11	Farm labor contractors and crew leaders	8	115115	67	08067	La Plata County, Colorado	yes	1.0	1.1666666666666665	50.08333333333333
14	11	Farm labor contractors and crew leaders	8	115115	69	08069	Larimer County, Colorado	yes	1.0	0.5833333333333333	46.2267316017316
15	11	Farm labor contractors and crew leaders	8	115115	85	08085	Montrose County, Colorado	yes	1.0	0.5833333333333333	56.36958874458874
16	11	Farm labor contractors and crew leaders	8	115115	87	08087	Morgan County, Colorado	yes	1.4	0.6666666666666666	71.34372294372295
17	11	Farm labor contractors and crew leaders	8	115115	89	08089	Otero County, Colorado	yes	1.0	0.5833333333333333	46.2267316017316
18	11	Farm labor contractors and crew leaders	8	115115	95	08095	Phillips County, Colorado	yes	1.5	0.0	81.88311688311688
19	11	Farm labor contractors and crew leaders	8	115115	123	08123	Weld County, Colorado	yes	1.2	0.4666666666666666	62.04372294372295
20	11	Farm labor contractors and crew leaders	8	115115	125	08125	Yuma County, Colorado	yes	1.0	0.3333333333333333	59.88095238095238
21	11	Farm management services	8	115116	5	08005	Arapahoe County, Colorado	yes	1.0	1.6666666666666665	83.16666666666666
22	11	Farm management services	8	115116	19	08019	Clear Creek County, Colorado	yes	1.0	2.4000000000000004	189.20000000000002
23	11	Farm management services	8	115116	41	08041	El Paso County, Colorado	yes	1.0	2.4000000000000004	189.20000000000002
24	11	Farm management services	8	115116	63	08063	Kit Carson County, Colorado	yes	1.0	2.033333333333333	136.18333333333334
25	11	Farm management services	8	115116	69	08069	Larimer County, Colorado	yes	1.0	2.033333333333333	136.18333333333334
26	11	Farm management services	8	115116	85	08085	Montrose County, Colorado	yes	1.0	0.8133333333333332	54.473333333333336
27	11	Farm management services	8	115116	123	08123	Weld County, Colorado	no	3.0	7.0	294.0
28	11	Farm management services	8	115116	123	08123	Weld County, Colorado	yes	1.25	0.8333333333333333	41.58333333333333
29	11	Finfish fishing	8	114111	31	08031	Denver County, Colorado	yes	1.0	0.0	0.0
30	11	Finfish fishing	8	114111	67	08067	La Plata County, Colorado	yes	1.0	0.0	0.0
31	11	Finfish fishing	8	114111	69	08069	Larimer County, Colorado	yes	1.0	0.0	0.0
32	11	Finfish fishing	8	114111	113	08113	San Miguel County, Colorado	yes	1.0	0.0	0.0
33	11	Forest nurseries and gathering of forest products	8	113210	13	08013	Boulder County, Colorado	yes	1.0	0.0	0.0
34	11	Forest nurseries and gathering of forest products	8	113210	123	08123	Weld County, Colorado	yes	1.0	0.0	0.0
35	11	Hunting and trapping	8	114210	21	08021	Conejos County, Colorado	yes	1.0	0.0	0.0
36	11	Hunting and trapping	8	114210	37	08037	Eagle County, Colorado	yes	1.0	1.25	55.75
37	11	Hunting and trapping	8	114210	41	08041	El Paso County, Colorado	yes	1.0	0.6125	26.5375
38	11	Hunting and trapping	8	114210	51	08051	Gunnison County, Colorado	yes	1.2	0.49000000000000005	21.23
39	11	Hunting and trapping	8	114210	69	08069	Larimer County, Colorado	yes	1.25	0.30000000000000004	12.600000000000001
40	11	Hunting and trapping	8	114210	81	08081	Moffat County, Colorado	yes	1.0	0.49000000000000005	21.23
41	11	Hunting and trapping	8	114210	103	08103	Rio Blanco County, Colorado	yes	1.0	1.2000000000000002	50.400000000000006
42	11	Hunting and trapping	8	114210	123	08123	Weld County, Colorado	yes	1.0	0.0	0.0
43	11	Logging	8	113310	1	08001	Adams County, Colorado	yes	1.0	2.289473684210526	101.17052631578947
44	11	Logging	8	113310	7	08007	Archuleta County, Colorado	yes	1.0	2.289473684210526	101.17052631578947
45	11	Logging	8	113310	13	08013	Boulder County, Colorado	yes	2.0	3.411764705882353	221.32775232198142
46	11	Logging	8	113310	23	08023	Costilla County, Colorado	yes	1.0	1.7058823529411764	110.66387616099071
47	11	Logging	8	113310	27	08027	Custer County, Colorado	yes	1.0	1.7058823529411764	110.66387616099071
48	11	Logging	8	113310	29	08029	Delta County, Colorado	no	3.8	3.0	423.4
49	11	Logging	8	113310	37	08037	Eagle County, Colorado	yes	1.0	1.3168214654282766	116.99277605779154
50	11	Logging	8	113310	39	08039	Elbert County, Colorado	yes	1.0	2.5294117647058822	126.29411764705883
51	11	Logging	8	113310	41	08041	El Paso County, Colorado	yes	1.25	1.5	131.23631578947368
52	11	Logging	8	113310	45	08045	Garfield County, Colorado	yes	1.0	0.7105263157894738	112.34210526315789
53	11	Logging	8	113310	49	08049	Grand County, Colorado	no	5.0	5.6	373.8
54	11	Logging	8	113310	51	08051	Gunnison County, Colorado	yes	1.0	0.0	97.92
55	11	Logging	8	113310	57	08057	Jackson County, Colorado	no	5.0	11.4	568.8
56	11	Logging	8	113310	59	08059	Jefferson County, Colorado	yes	1.4	1.9900928792569659	155.60071826625386
57	11	Logging	8	113310	65	08065	Lake County, Colorado	yes	1.0	-0.894736842105263	113.57894736842104
58	11	Logging	8	113310	67	08067	La Plata County, Colorado	yes	1.0	0.0	97.92
59	11	Logging	8	113310	69	08069	Larimer County, Colorado	yes	1.6	2.674922600619195	177.72775232198143
60	11	Logging	8	113310	71	08071	Las Animas County, Colorado	yes	1.0	1.5	106.75631578947367
61	11	Logging	8	113310	81	08081	Moffat County, Colorado	yes	1.0	2.5294117647058822	126.29411764705883
62	11	Logging	8	113310	83	08083	Montezuma County, Colorado	no	3.8	3.0	245.8
63	11	Logging	8	113310	85	08085	Montrose County, Colorado	no	4.0	0.0	226.0
64	11	Logging	8	113310	85	08085	Montrose County, Colorado	yes	2.25	1.975232198142415	248.9291640866873
65	11	Logging	8	113310	89	08089	Otero County, Colorado	yes	1.0	2.289473684210526	101.17052631578947
66	11	Logging	8	113310	93	08093	Park County, Colorado	yes	2.0	3.411764705882353	221.32775232198142
67	11	Logging	8	113310	101	08101	Pueblo County, Colorado	yes	1.0	4.578947368421052	104.42105263157895
68	11	Logging	8	113310	105	08105	Rio Grande County, Colorado	yes	2.0	3.411764705882353	221.32775232198142
69	11	Logging	8	113310	109	08109	Saguache County, Colorado	yes	1.0	2.289473684210526	101.17052631578947
70	11	Logging	8	113310	115	08115	Sedgwick County, Colorado	yes	1.0	4.578947368421052	104.42105263157895
71	11	Logging	8	113310	117	08117	Summit County, Colorado	yes	1.0	0.0	97.92
72	11	Logging	8	113310	119	08119	Teller County, Colorado	yes	1.0	1.7058823529411764	110.66387616099071
73	11	Postharvest crop activities (except cotton ginning)	8	115114	23	08023	Costilla County, Colorado	yes	1.0	24.223245614035086	535.6245614035088
74	11	Postharvest crop activities (except cotton ginning)	8	115114	29	08029	Delta County, Colorado	yes	1.0	24.223245614035086	535.6245614035088
75	11	Postharvest crop activities (except cotton ginning)	8	115114	31	08031	Denver County, Colorado	yes	1.0	24.223245614035086	535.6245614035088
76	11	Postharvest crop activities (except cotton ginning)	8	115114	61	08061	Kiowa County, Colorado	yes	1.0	35.315789473684205	779.9473684210526
77	11	Postharvest crop activities (except cotton ginning)	8	115114	69	08069	Larimer County, Colorado	yes	1.6	39.479824561403504	868.0324561403507
78	11	Postharvest crop activities (except cotton ginning)	8	115114	73	08073	Lincoln County, Colorado	yes	1.0	21.450109649122805	474.5438596491228
79	11	Postharvest crop activities (except cotton ginning)	8	115114	75	08075	Logan County, Colorado	yes	1.0	24.223245614035086	535.6245614035088
80	11	Postharvest crop activities (except cotton ginning)	8	115114	85	08085	Montrose County, Colorado	yes	1.0	24.223245614035086	535.6245614035088
81	11	Postharvest crop activities (except cotton ginning)	8	115114	89	08089	Otero County, Colorado	yes	1.8	44.39649122807017	976.0324561403507
82	11	Postharvest crop activities (except cotton ginning)	8	115114	95	08095	Phillips County, Colorado	yes	2.0	55.157894736842096	1237.7894736842104
83	11	Postharvest crop activities (except cotton ginning)	8	115114	105	08105	Rio Grande County, Colorado	no	4.2	376.8	9853.2
84	11	Postharvest crop activities (except cotton ginning)	8	115114	121	08121	Washington County, Colorado	yes	2.4	56.72149122807017	1251.3157894736842
85	11	Postharvest crop activities (except cotton ginning)	8	115114	123	08123	Weld County, Colorado	no	3.0	0.0	1249.0
86	11	Postharvest crop activities (except cotton ginning)	8	115114	123	08123	Weld County, Colorado	yes	3.0	82.73684210526315	1856.6842105263158
87	11	Postharvest crop activities (except cotton ginning)	8	115114	125	08125	Yuma County, Colorado	yes	1.8	43.704824561403505	952.8824561403508
88	11	Shellfish fishing	8	114112	67	08067	La Plata County, Colorado	yes	1.0	0.0	0.0
89	11	Soil preparation, planting, and cultivating	8	115112	1	08001	Adams County, Colorado	yes	1.0	3.8207013695723377	173.1545276036405
90	11	Soil preparation, planting, and cultivating	8	115112	9	08009	Baca County, Colorado	no	3.0	6.5	170.5
91	11	Soil preparation, planting, and cultivating	8	115112	9	08009	Baca County, Colorado	yes	2.0	7.690669240669241	307.79983912483914
92	11	Soil preparation, planting, and cultivating	8	115112	11	08011	Bent County, Colorado	yes	1.0	3.8207013695723377	173.1545276036405
93	11	Soil preparation, planting, and cultivating	8	115112	13	08013	Boulder County, Colorado	yes	2.0	7.628335324571883	365.9235862206292
94	11	Soil preparation, planting, and cultivating	8	115112	17	08017	Cheyenne County, Colorado	yes	1.0	3.8141676622859415	182.9617931103146
95	11	Soil preparation, planting, and cultivating	8	115112	21	08021	Conejos County, Colorado	yes	2.0	7.6414027391446755	346.309055207281
96	11	Soil preparation, planting, and cultivating	8	115112	29	08029	Delta County, Colorado	yes	1.0	4.148148148148148	223.8148148148148
97	11	Soil preparation, planting, and cultivating	8	115112	35	08035	Douglas County, Colorado	no	3.3333333333333335	1.3333333333333333	92.0
98	11	Soil preparation, planting, and cultivating	8	115112	35	08035	Douglas County, Colorado	yes	2.0	7.294354838709678	325.070564516129
99	11	Soil preparation, planting, and cultivating	8	115112	37	08037	Eagle County, Colorado	yes	1.0	3.8207013695723377	173.1545276036405
100	11	Soil preparation, planting, and cultivating	8	115112	41	08041	El Paso County, Colorado	yes	1.0	3.9363840030506694	180.23402450069116
101	11	Soil preparation, planting, and cultivating	8	115112	45	08045	Garfield County, Colorado	yes	1.0	4.4324324324324325	163.97297297297297
102	11	Soil preparation, planting, and cultivating	8	115112	49	08049	Grand County, Colorado	yes	1.0	3.8207013695723377	173.1545276036405
103	11	Soil preparation, planting, and cultivating	8	115112	59	08059	Jefferson County, Colorado	yes	1.0	3.8207013695723377	173.1545276036405
104	11	Soil preparation, planting, and cultivating	8	115112	61	08061	Kiowa County, Colorado	yes	1.0	3.7388396749283848	160.48945580084694
105	11	Soil preparation, planting, and cultivating	8	115112	63	08063	Kit Carson County, Colorado	no	5.4	30.2	1793.8
106	11	Soil preparation, planting, and cultivating	8	115112	67	08067	La Plata County, Colorado	yes	1.0	3.8305019305019306	158.44362934362934
107	11	Soil preparation, planting, and cultivating	8	115112	69	08069	Larimer County, Colorado	yes	1.0	4.148148148148148	223.8148148148148
108	11	Soil preparation, planting, and cultivating	8	115112	73	08073	Lincoln County, Colorado	yes	3.0	11.46210410871701	519.4635828109215
109	11	Soil preparation, planting, and cultivating	8	115112	75	08075	Logan County, Colorado	no	3.0	7.666666666666667	617.0
110	11	Soil preparation, planting, and cultivating	8	115112	75	08075	Logan County, Colorado	yes	2.5	9.275289575289575	393.34440154440153
111	11	Soil preparation, planting, and cultivating	8	115112	77	08077	Mesa County, Colorado	yes	2.4	9.118973881715815	393.8860439817698
112	11	Soil preparation, planting, and cultivating	8	115112	81	08081	Moffat County, Colorado	yes	2.0	7.6414027391446755	346.309055207281
113	11	Soil preparation, planting, and cultivating	8	115112	83	08083	Montezuma County, Colorado	yes	1.0	3.8207013695723377	173.1545276036405
114	11	Soil preparation, planting, and cultivating	8	115112	85	08085	Montrose County, Colorado	yes	1.0	3.8207013695723377	173.1545276036405
115	11	Soil preparation, planting, and cultivating	8	115112	87	08087	Morgan County, Colorado	yes	2.0	7.71473254360351	344.6723940415069
116	11	Soil preparation, planting, and cultivating	8	115112	89	08089	Otero County, Colorado	no	3.25	5.5	344.0
117	11	Soil preparation, planting, and cultivating	8	115112	89	08089	Otero County, Colorado	yes	3.0	13.297297297297298	491.91891891891896
118	11	Soil preparation, planting, and cultivating	8	115112	95	08095	Phillips County, Colorado	yes	1.0	3.7837514934289125	202.0364396654719
119	11	Soil preparation, planting, and cultivating	8	115112	99	08099	Prowers County, Colorado	yes	1.4	5.352902141773109	236.53197934109227
120	11	Soil preparation, planting, and cultivating	8	115112	103	08103	Rio Blanco County, Colorado	yes	1.0	3.8207013695723377	173.1545276036405
121	11	Soil preparation, planting, and cultivating	8	115112	105	08105	Rio Grande County, Colorado	yes	1.0	3.8305019305019306	158.44362934362934
122	11	Soil preparation, planting, and cultivating	8	115112	121	08121	Washington County, Colorado	yes	1.2	4.504572337314273	209.20614050686632
123	11	Soil preparation, planting, and cultivating	8	115112	123	08123	Weld County, Colorado	no	9.2	68.2	5411.4
124	11	Soil preparation, planting, and cultivating	8	115112	125	08125	Yuma County, Colorado	no	5.0	2.0	60.0
125	11	Soil preparation, planting, and cultivating	8	115112	125	08125	Yuma County, Colorado	yes	2.25	8.19315995142608	361.25330948748285
126	11	Support activities for animal production	8	115210	1	08001	Adams County, Colorado	no	3.4	9.0	229.4
127	11	Support activities for animal production	8	115210	3	08003	Alamosa County, Colorado	yes	1.0	6.45100323959195	101.15785233434427
128	11	Support activities for animal production	8	115210	5	08005	Arapahoe County, Colorado	no	4.0	18.75	984.0
129	11	Support activities for animal production	8	115210	5	08005	Arapahoe County, Colorado	yes	3.0	21.115384615384617	266.53846153846155
130	11	Support activities for animal production	8	115210	13	08013	Boulder County, Colorado	no	14.6	28.6	937.0
131	11	Support activities for animal production	8	115210	14	08014	Broomfield County, Colorado	yes	1.0	4.633333333333333	107.46666666666667
132	11	Support activities for animal production	8	115210	15	08015	Chaffee County, Colorado	yes	1.0	6.45100323959195	101.15785233434427
133	11	Support activities for animal production	8	115210	29	08029	Delta County, Colorado	yes	1.4	8.533225461814173	151.7474819639739
134	11	Support activities for animal production	8	115210	31	08031	Denver County, Colorado	yes	4.0	26.283596291701134	397.96932600404375
135	11	Support activities for animal production	8	115210	33	08033	Dolores County, Colorado	yes	1.0	6.619309605045492	90.07694504755997
136	11	Support activities for animal production	8	115210	35	08035	Douglas County, Colorado	no	22.8	60.2	1863.0
137	11	Support activities for animal production	8	115210	37	08037	Eagle County, Colorado	yes	1.5	8.094444444444445	199.21481481481482
138	11	Support activities for animal production	8	115210	39	08039	Elbert County, Colorado	no	8.6	7.0	578.6
139	11	Support activities for animal production	8	115210	41	08041	El Paso County, Colorado	no	10.6	7.2	154.8
140	11	Support activities for animal production	8	115210	43	08043	Fremont County, Colorado	yes	2.0	12.67311759029501	194.7127417057256
141	11	Support activities for animal production	8	115210	45	08045	Garfield County, Colorado	no	8.0	7.4	529.4
