STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,longitude,latitude,state,ABBR,sq_miles,totalpop18
42,085,42085,Mercer,Mercer County,-80.2527863,41.3000142,Pennsylvania,PA,682.558440324413,112630
42,107,42107,Schuylkill,Schuylkill County,-76.2177878,40.703682,Pennsylvania,PA,782.814784777343,143555
42,113,42113,Sullivan,Sullivan County,-76.5117166,41.4392848,Pennsylvania,PA,452.494581142125,6177
42,097,42097,Northumberland,Northumberland County,-76.709877,40.8515244,Pennsylvania,PA,477.527888962896,92325
42,021,42021,Cambria,Cambria County,-78.7104783,40.5102221,Pennsylvania,PA,693.632730843131,134550
42,069,42069,Lackawanna,Lackawanna County,-75.6096661,41.4402841,Pennsylvania,PA,464.910972922848,211454
42,131,42131,Wyoming,Wyoming County,-76.008731,41.5251726,Pennsylvania,PA,405.040646635948,27588
42,029,42029,Chester,Chester County,-75.749752,39.9740287,Pennsylvania,PA,759.234543863766,517156
42,089,42089,Monroe,Monroe County,-75.3290651,41.0562401,Pennsylvania,PA,617.088704579106,167586
42,133,42133,York,York County,-76.7288887,39.9217514,Pennsylvania,PA,910.737506777101,444014
42,047,42047,Elk,Elk County,-78.6539366,41.4273317,Pennsylvania,PA,832.310722451509,30608
42,025,42025,Carbon,Carbon County,-75.7050387,40.9183666,Pennsylvania,PA,387.386952866445,63931
42,013,42013,Blair,Blair County,-78.3095974,40.4986536,Pennsylvania,PA,527.068392132186,123842
42,111,42111,Somerset,Somerset County,-79.0284859,39.9812968,Pennsylvania,PA,1080.93164207545,74949
42,049,42049,Erie,Erie County,-80.0963858,42.1179519,Pennsylvania,PA,1558.23124522686,275972
42,051,42051,Fayette,Fayette County,-79.6401194,39.9189072,Pennsylvania,PA,798.309505161837,132289
42,067,42067,Juniata,Juniata County,-77.4004377,40.530673,Pennsylvania,PA,393.514974242571,24562
42,083,42083,McKean,McKean County,-78.5724631,41.8145902,Pennsylvania,PA,984.219587037644,41806
42,087,42087,Mifflin,Mifflin County,-77.6518322,40.6016153,Pennsylvania,PA,414.716117872967,46362
42,091,42091,Montgomery,Montgomery County,-75.3702011,40.2099992,Pennsylvania,PA,487.211508008823,821301
42,123,42123,Warren,Warren County,-79.2981823,41.8342984,Pennsylvania,PA,898.562686788823,40035
42,093,42093,Montour,Montour County,-76.6652253,41.0292837,Pennsylvania,PA,132.330407832872,18294
42,045,42045,Delaware,Delaware County,-75.3988178,39.9166853,Pennsylvania,PA,190.603405363502,563527
42,001,42001,Adams,Adams County,-77.2177296,39.8694707,Pennsylvania,PA,521.690550269725,102023
42,077,42077,Lehigh,Lehigh County,-75.5906269,40.6142409,Pennsylvania,PA,348.218628094293,362613
42,095,42095,Northampton,Northampton County,-75.3074468,40.7527913,Pennsylvania,PA,377.146134148105,301778
42,041,42041,Cumberland,Cumberland County,-77.2634419,40.1648047,Pennsylvania,PA,550.310207028838,247433
42,055,42055,Franklin,Franklin County,-77.7245208,39.9267722,Pennsylvania,PA,772.896726210227,153751
42,079,42079,Luzerne,Luzerne County,-75.9760345,41.1727868,Pennsylvania,PA,906.264504830958,317884
42,105,42105,Potter,Potter County,-77.8944358,41.7485866,Pennsylvania,PA,1081.53884889131,16937
42,003,42003,Allegheny,Allegheny County,-79.9804515,40.4697574,Pennsylvania,PA,744.521169109647,1225561
42,017,42017,Bucks,Bucks County,-75.10706,40.3368872,Pennsylvania,PA,621.855246313655,626370
42,081,42081,Lycoming,Lycoming County,-77.0552624,41.3438824,Pennsylvania,PA,1243.83515166348,114859
42,075,42075,Lebanon,Lebanon County,-76.4648185,40.3714482,Pennsylvania,PA,362.500167003197,138674
42,027,42027,Centre,Centre County,-77.8478769,40.9091275,Pennsylvania,PA,1113.02337285476,161443
42,103,42103,Pike,Pike County,-75.0315143,41.3259485,Pennsylvania,PA,566.849544168111,55498
42,115,42115,Susquehanna,Susquehanna County,-75.8009686,41.8196651,Pennsylvania,PA,832.141268987507,41340
42,125,42125,Washington,Washington County,-80.2521319,40.2000054,Pennsylvania,PA,860.906819896543,207547
42,119,42119,Union,Union County,-77.0554751,40.962179,Pennsylvania,PA,317.747747126959,45114
42,039,42039,Crawford,Crawford County,-80.107795,41.687876,Pennsylvania,PA,1037.51406201663,86164
42,121,42121,Venango,Venango County,-79.7658126,41.4007143,Pennsylvania,PA,682.836430801764,52376
42,071,42071,Lancaster,Lancaster County,-76.250198,40.0419921,Pennsylvania,PA,983.799893094628,538347
42,005,42005,Armstrong,Armstrong County,-79.4641285,40.8123805,Pennsylvania,PA,663.842389273267,66331
42,129,42129,Westmoreland,Westmoreland County,-79.4666879,40.3110682,Pennsylvania,PA,1036.08610391323,354751
