STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,lon,lat,state,ABBR
23,001,23001,Androscoggin,Androscoggin County,-70.2074347,44.1676811,Maine,ME
23,023,23023,Sagadahoc,Sagadahoc County,-69.844227,43.9168446,Maine,ME
23,029,23029,Washington,Washington County,-67.6093542,44.9670088,Maine,ME
23,027,23027,Waldo,Waldo County,-69.1389521,44.5058342,Maine,ME
23,031,23031,York,York County,-70.6684248,43.4260188,Maine,ME
23,019,23019,Penobscot,Penobscot County,-68.666616,45.4092843,Maine,ME
23,011,23011,Kennebec,Kennebec County,-69.7657639,44.4170119,Maine,ME
23,017,23017,Oxford,Oxford County,-70.7344211,44.4944998,Maine,ME
23,021,23021,Piscataquis,Piscataquis County,-69.1022311,45.9156393,Maine,ME
23,015,23015,Lincoln,Lincoln County,-69.5136244,43.9947814,Maine,ME
23,005,23005,Cumberland,Cumberland County,-70.3303753,43.8083479,Maine,ME
23,009,23009,Hancock,Hancock County,-68.3707034,44.5649063,Maine,ME
23,013,23013,Knox,Knox County,-69.0385145,44.0420446,Maine,ME
23,007,23007,Franklin,Franklin County,-70.4149354,44.9767238,Maine,ME
23,003,23003,Aroostook,Aroostook County,-68.6124095,46.7091929,Maine,ME
23,025,23025,Somerset,Somerset County,-69.9561096,45.5036458,Maine,ME
