STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,lon,lat,state,ABBR
29,083,29083,Henry,Henry County,-93.7926278,38.3864909,Missouri,MO
29,011,29011,Barton,Barton County,-94.3440893,37.5007989,Missouri,MO
29,103,29103,Knox,Knox County,-92.1468345,40.1368559,Missouri,MO
29,117,29117,Livingston,Livingston County,-93.5482013,39.778587,Missouri,MO
29,101,29101,Johnson,Johnson County,-93.8118634,38.741528,Missouri,MO
29,123,29123,Madison,Madison County,-90.3434128,37.4744807,Missouri,MO
29,125,29125,Maries,Maries County,-91.923601,38.1626154,Missouri,MO
29,109,29109,Lawrence,Lawrence County,-93.8305507,37.1065898,Missouri,MO
29,179,29179,Reynolds,Reynolds County,-90.9722821,37.3664637,Missouri,MO
29,145,29145,Newton,Newton County,-94.335034,36.9083713,Missouri,MO
29,043,29043,Christian,Christian County,-93.1876139,36.9697388,Missouri,MO
29,119,29119,McDonald,McDonald County,-94.3439556,36.630218,Missouri,MO
29,005,29005,Atchison,Atchison County,-95.4375546,40.431846,Missouri,MO
29,019,29019,Boone,Boone County,-92.3102022,38.9898614,Missouri,MO
29,081,29081,Harrison,Harrison County,-93.9925818,40.34562,Missouri,MO
29,037,29037,Cass,Cass County,-94.3545467,38.6464737,Missouri,MO
29,067,29067,Douglas,Douglas County,-92.5158918,36.9465168,Missouri,MO
29,225,29225,Webster,Webster County,-92.8760795,37.2808043,Missouri,MO
29,093,29093,Iron,Iron County,-90.9846823,37.594363800000004,Missouri,MO
29,079,29079,Grundy,Grundy County,-93.5650538,40.1125409,Missouri,MO
29,163,29163,Pike,Pike County,-91.1716071,39.3399592,Missouri,MO
29,201,29201,Scott,Scott County,-89.5680975,37.0477927,Missouri,MO
29,209,29209,Stone,Stone County,-93.4737009,36.751004,Missouri,MO
29,089,29089,Howard,Howard County,-92.6959255,39.143365,Missouri,MO
29,221,29221,Washington,Washington County,-90.8970179,37.9426107,Missouri,MO
29,131,29131,Miller,Miller County,-92.4298762,38.2166802,Missouri,MO
29,165,29165,Platte,Platte County,-94.7614717,39.3786957,Missouri,MO
29,021,29021,Buchanan,Buchanan County,-94.8081728,39.6603695,Missouri,MO
29,051,29051,Cole,Cole County,-92.2800271,38.5032331,Missouri,MO
29,173,29173,Ralls,Ralls County,-91.5247867,39.5534554,Missouri,MO
29,003,29003,Andrew,Andrew County,-94.8035511,39.9888628,Missouri,MO
29,139,29139,Montgomery,Montgomery County,-91.465427,38.9351835,Missouri,MO
29,153,29153,Ozark,Ozark County,-92.4585492,36.6495904,Missouri,MO
29,127,29127,Marion,Marion County,-91.6353791,39.8075383,Missouri,MO
29,177,29177,Ray,Ray County,-93.9957462,39.3084005,Missouri,MO
29,023,29023,Butler,Butler County,-90.40313,36.7151802,Missouri,MO
29,105,29105,Laclede,Laclede County,-92.594843,37.6596977,Missouri,MO
29,195,29195,Saline,Saline County,-93.2041639,39.1358403,Missouri,MO
29,071,29071,Franklin,Franklin County,-91.072832,38.4130031,Missouri,MO
29,041,29041,Chariton,Chariton County,-92.9616205,39.5179685,Missouri,MO
29,223,29223,Wayne,Wayne County,-90.4539307,37.1110737,Missouri,MO
29,039,29039,Cedar,Cedar County,-93.8500144,37.7336549,Missouri,MO
29,017,29017,Bollinger,Bollinger County,-90.0246452,37.3184272,Missouri,MO
29,175,29175,Randolph,Randolph County,-92.4929595,39.4392486,Missouri,MO
29,097,29097,Jasper,Jasper County,-94.3372594,37.2051967,Missouri,MO
29,149,29149,Oregon,Oregon County,-91.4018272,36.6853104,Missouri,MO
29,059,29059,Dallas,Dallas County,-93.0338146,37.6835825,Missouri,MO
29,151,29151,Osage,Osage County,-91.8595036,38.4642535,Missouri,MO
29,073,29073,Gasconade,Gasconade County,-91.5057795,38.4411826,Missouri,MO
29,183,29183,St. Charles,St. Charles County,-90.6749153,38.7811023,Missouri,MO
29,087,29087,Holt,Holt County,-95.2190716,40.095724,Missouri,MO
29,055,29055,Crawford,Crawford County,-91.3139328,37.9665605,Missouri,MO
29,107,29107,Lafayette,Lafayette County,-93.8026388,39.0687048,Missouri,MO
29,186,29186,Ste. Genevieve,Ste. Genevieve County,-90.1615306,37.8858449,Missouri,MO
29,045,29045,Clark,Clark County,-91.729472,40.4072747,Missouri,MO
29,227,29227,Worth,Worth County,-94.4191982,40.4804994,Missouri,MO
29,161,29161,Phelps,Phelps County,-91.7903492,37.8663263,Missouri,MO
29,085,29085,Hickory,Hickory County,-93.3229883,37.9369099,Missouri,MO
29,009,29009,Barry,Barry County,-93.8343344,36.6993756,Missouri,MO
29,167,29167,Polk,Polk County,-93.4008166,37.6167611,Missouri,MO
29,025,29025,Caldwell,Caldwell County,-93.9791785,39.6589977,Missouri,MO
29,111,29111,Lewis,Lewis County,-91.7288031,40.0845592,Missouri,MO
29,181,29181,Ripley,Ripley County,-90.874834,36.6501703,Missouri,MO
29,219,29219,Warren,Warren County,-91.1593065,38.761902,Missouri,MO
29,095,29095,Jackson,Jackson County,-94.3431655,39.0053359,Missouri,MO
29,207,29207,Stoddard,Stoddard County,-89.9474812,36.8515565,Missouri,MO
29,169,29169,Pulaski,Pulaski County,-92.2070224,37.8248346,Missouri,MO
29,075,29075,Gentry,Gentry County,-94.4053211,40.2081271,Missouri,MO
29,001,29001,Adair,Adair County,-92.6035922,40.1906655,Missouri,MO
29,189,29189,St. Louis,St. Louis County,-90.4460731,38.6406881,Missouri,MO
29,229,29229,Wright,Wright County,-92.479989,37.2676331,Missouri,MO
29,007,29007,Audrain,Audrain County,-91.8434182,39.214481,Missouri,MO
29,053,29053,Cooper,Cooper County,-92.8123231,38.8453861,Missouri,MO
29,047,29047,Clay,Clay County,-94.4215024,39.3155512,Missouri,MO
29,211,29211,Sullivan,Sullivan County,-93.1097826,40.209587,Missouri,MO
29,147,29147,Nodaway,Nodaway County,-94.8831457,40.3611359,Missouri,MO
29,213,29213,Taney,Taney County,-93.0428188,36.6498267,Missouri,MO
29,115,29115,Linn,Linn County,-93.108019,39.8644404,Missouri,MO
29,135,29135,Moniteau,Moniteau County,-92.5836417,38.6330371,Missouri,MO
29,027,29027,Callaway,Callaway County,-91.9234458,38.835547,Missouri,MO
29,099,29099,Jefferson,Jefferson County,-90.5436807,38.2576296,Missouri,MO
29,113,29113,Lincoln,Lincoln County,-90.9629165,39.0622547,Missouri,MO
29,215,29215,Texas,Texas County,-91.9644783,37.3142565,Missouri,MO
29,141,29141,Morgan,Morgan County,-92.8748346,38.4208062,Missouri,MO
29,077,29077,Greene,Greene County,-93.3406409,37.2581957,Missouri,MO
29,035,29035,Carter,Carter County,-90.9457051,36.9448579,Missouri,MO
29,031,29031,Cape Girardeau,Cape Girardeau County,-89.6856575,37.3841408,Missouri,MO
29,133,29133,Mississippi,Mississippi County,-89.2959286,36.826264,Missouri,MO
29,197,29197,Schuyler,Schuyler County,-92.5190156,40.4693611,Missouri,MO
29,091,29091,Howell,Howell County,-91.8873677,36.7743685,Missouri,MO
29,121,29121,Macon,Macon County,-92.56434,39.829795,Missouri,MO
29,061,29061,Daviess,Daviess County,-93.970053,39.9628387,Missouri,MO
29,205,29205,Shelby,Shelby County,-92.0887194,39.7975309,Missouri,MO
29,203,29203,Shannon,Shannon County,-91.3913284,37.1524984,Missouri,MO
29,157,29157,Perry,Perry County,-89.8021249,37.7111296,Missouri,MO
