	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp_reported	payann_reported	emp_est1	payann_est1	estimate_est1	emp_est3	payann_est3	estimate_est3
0	34001	34	1	Atlantic County, New Jersey	1133	Logging	11	2.0	0.0	0.0	5.5	186.4	1.0	5.5	186.4	1.0
1	34001	34	1	Atlantic County, New Jersey	1141	Fishing	11	1.0	0.0	0.0	-3.8666666666666667	125.13333333333333	1.0	1.6659932659932657	184.1070707070707	1.0
2	34001	34	1	Atlantic County, New Jersey	1151	Support activities for crop production	11	2.6	30.8	729.8	34.857142857142854	1713.2095238095237	0.6	94.95238095238096	1966.4031746031744	0.8
3	34001	34	1	Atlantic County, New Jersey	1152	Support activities for animal production	11	1.0	0.0	0.0	10.460645391759943	128.51869492736367	1.0	5.012671667857424	117.47391354202496	1.0
4	34001	34	1	Atlantic County, New Jersey	2123	Nonmetallic mineral mining and quarrying	21	2.0	0.0	0.0	43.67444555444556	2723.642463428045	1.0	36.225957577531425	2297.635614779075	1.0
5	34001	34	1	Atlantic County, New Jersey	2131	Support activities for mining	21	1.0	0.0	0.0	8.461923076923076	896.2892307692308	1.0	8.034109067261241	907.290486807878	1.0
6	34001	34	1	Atlantic County, New Jersey	2211	Electric power generation, transmission and distribution	22	10.2	0.0	0.0	469.4962819791797	73543.95667547098	1.0	442.95313114984225	59548.972437590564	1.0
7	34001	34	1	Atlantic County, New Jersey	2212	Natural gas distribution	22	5.0	0.0	0.0	356.28612921669526	36654.67944984436	1.0	360.9535496474175	39008.0544308388	1.0
8	34001	34	1	Atlantic County, New Jersey	2213	Water, sewage and other systems	22	3.6	46.6	3318.0	103.91322560363199	9097.694126581038	0.6	112.48027854628002	8173.748665132054	0.8636363636363636
9	34001	34	1	Atlantic County, New Jersey	2361	Residential building construction	23	155.6	449.6	18675.8	449.6	18675.8	0.0	502.42307692307685	20483.57692307692	0.7692307692307693
10	34001	34	1	Atlantic County, New Jersey	2362	Nonresidential building construction	23	30.8	306.0	17146.0	306.0	17146.0	0.0	347.1923076923077	20602.115384615383	0.7692307692307693
11	34001	34	1	Atlantic County, New Jersey	2371	Utility system construction	23	16.2	422.8	23083.2	422.8	23083.2	0.0	393.8846153846154	21481.384615384617	0.7692307692307693
12	34001	34	1	Atlantic County, New Jersey	2372	Land subdivision	23	1.0	0.0	0.0	7.010775862068965	495.98060344827593	1.0	7.010775862068965	495.98060344827593	1.0
13	34001	34	1	Atlantic County, New Jersey	2373	Highway, street, and bridge construction	23	19.6	415.4	39904.4	415.4	39904.4	0.0	461.1153846153846	45631.423076923085	0.7692307692307693
14	34001	34	1	Atlantic County, New Jersey	2379	Other heavy and civil engineering construction	23	6.8	25.8	3150.0	25.8	3150.0	0.0	52.56521739130435	4512.521739130435	0.7391304347826086
15	34001	34	1	Atlantic County, New Jersey	2381	Foundation, structure, and building exterior contractors	23	97.0	694.2	43122.4	694.2	43122.4	0.0	870.9230769230769	49279.11538461538	0.7692307692307693
16	34001	34	1	Atlantic County, New Jersey	2382	Building equipment contractors	23	186.8	1457.4	92257.4	1457.4	92257.4	0.0	1479.6923076923074	101383.19230769233	0.7692307692307693
17	34001	34	1	Atlantic County, New Jersey	2383	Building finishing contractors	23	102.6	592.8	28627.6	592.8	28627.6	0.0	583.2692307692307	30879.769230769234	0.7692307692307693
18	34001	34	1	Atlantic County, New Jersey	2389	Other specialty trade contractors	23	51.8	284.8	15307.2	284.8	15307.2	0.0	432.76923076923083	23715.115384615387	0.7692307692307693
19	34001	34	1	Atlantic County, New Jersey	3113	Sugar and confectionery product manufacturing	31	3.4	0.0	0.0	38.909411756407906	2333.7562613381483	1.0	65.14179758679673	3574.1209263778587	1.0
20	34001	34	1	Atlantic County, New Jersey	3114	Fruit and vegetable preserving and specialty food manufacturing	31	1.0	0.0	0.0	76.46463675213674	3491.7492521367517	1.0	68.3854307242465	3386.451255099509	1.0
21	34001	34	1	Atlantic County, New Jersey	3115	Dairy product manufacturing	31	1.0	0.0	0.0	58.400967997519714	3163.51572450538	1.0	46.11462691021597	2311.359253611009	1.0
22	34001	34	1	Atlantic County, New Jersey	3118	Bakeries and tortilla manufacturing	31	8.4	76.0	1410.4	76.0	1410.4	0.0	67.92307692307692	1200.076923076923	0.7692307692307693
23	34001	34	1	Atlantic County, New Jersey	3119	Other food manufacturing	31	1.75	0.0	0.0	68.55826408304856	3995.677429584757	1.0	148.96234508611352	8103.790031939048	1.0
24	34001	34	1	Atlantic County, New Jersey	3121	Beverage manufacturing	31	1.8	3.0	39.2	50.754804910469936	2561.778778637892	0.8	21.875924021244217	650.9574574303638	0.9230769230769232
25	34001	34	1	Atlantic County, New Jersey	3132	Fabric mills	31	1.0	0.0	0.0	26.043434343434342	1315.7649230399234	1.0	18.996192079525407	936.1077167174393	1.0
26	34001	34	1	Atlantic County, New Jersey	3133	Textile and fabric finishing and fabric coating mills	31	1.2	0.0	0.0	19.660402155053184	1020.8605863530063	1.0	20.868630228255512	1134.6310270733659	1.0
27	34001	34	1	Atlantic County, New Jersey	3141	Textile furnishings mills	31	1.0	0.0	0.0	13.838624338624339	437.021164021164	1.0	13.838624338624339	437.021164021164	1.0
