	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
253	19	19	0	Iowa	11	Agriculture, forestry, fishing and hunting	11	348.6	2528.4	131112.0
254	19	19	0	Iowa	21	Mining, quarrying, and oil and gas extraction	21	190.8	2007.6	113728.2
255	19	19	0	Iowa	22	Utilities	22	273.2	7929.0	629471.2
256	19	19	0	Iowa	23	Construction	23	8510.2	60920.4	3400324.8
257	19	19	0	Iowa	42	Wholesale trade	42	4948.6	67337.6	3478005.8
258	19	19	0	Iowa	51	Information	51	1504.2	30284.0	1520921.8
259	19	19	0	Iowa	52	Finance and insurance	52	6130.2	93209.8	6207274.6
260	19	19	0	Iowa	53	Real estate and rental and leasing	53	2819.4	12856.4	493293.8
261	19	19	0	Iowa	54	Professional, scientific, and technical services	54	6297.2	52289.4	2947484.0
262	19	19	0	Iowa	55	Management of companies and enterprises	55	490.6	21264.8	1622069.6
263	19	19	0	Iowa	56	Administrative and support and waste management and remediation services	56	3613.8	76462.2	2290527.0
264	19	19	0	Iowa	61	Educational services	61	790.0	41954.0	1061910.4
265	19	19	0	Iowa	62	Health care and social assistance	62	8325.4	217363.4	8479312.0
266	19	19	0	Iowa	71	Arts, entertainment, and recreation	71	1455.8	20582.6	372926.4
267	19	19	0	Iowa	72	Accommodation and food services	72	7041.4	117311.4	1650598.0
268	19	19	0	Iowa	81	Other services (except public administration)	81	9075.8	51239.0	1294404.0
269	19	19	0	Iowa	99	Industries not classified	99	109.4	102.0	2278.4
