zcta,population,poverty,poverty_under18,poverty_18to65,poverty_over65,education,work_experience,working_fulltime,working_fulltime_poverty
18844,1996,223,87,120,16,1423,1548,100,0
18845,324,63,20,29,14,256,268,12,0
18846,1047,113,19,57,37,705,800,73,0
18847,5543,797,234,447,116,4053,4517,274,7
18848,8383,1168,380,613,175,6163,6977,771,29
18850,2357,163,30,98,35,1554,1907,142,4
18851,877,88,42,29,17,571,661,17,4
18853,3791,271,61,177,33,2738,3052,196,11
18854,1513,75,20,39,16,998,1172,63,9
18901,24257,1329,175,865,289,17911,20122,1884,43
18902,21223,1113,395,572,146,14070,16617,1165,57
18912,380,0,0,0,0,143,143,0,0
18913,74,0,0,0,0,74,74,0,0
18914,21083,874,220,442,212,14331,16503,1285,0
18915,722,48,27,10,11,532,656,43,0
18917,2073,231,57,161,13,1438,1643,260,0
18920,419,0,0,0,0,335,364,11,0
18923,917,10,5,5,0,578,592,25,0
18925,6732,156,0,147,9,4508,5041,703,0
18929,9451,230,125,105,0,6267,7622,448,0
18930,2859,43,0,43,0,2341,2595,209,0
18932,470,22,0,22,0,308,317,0,0
18935,15,0,0,0,0,15,15,15,0
18936,0,0,0,0,0,0,0,0,0
18938,14146,587,93,375,119,10820,11912,1210,38
18940,28964,1256,185,781,290,20500,23679,1543,13
18942,2801,187,42,119,26,2189,2457,177,43
18944,25351,1380,393,812,175,17493,20248,1407,94
18947,6169,223,56,127,40,4394,5224,431,0
18950,128,0,0,0,0,128,128,19,0
18951,34236,2531,751,1313,467,24050,27256,2505,50
18954,9370,113,25,64,24,6483,7552,82,0
18955,1746,45,0,45,0,1188,1378,148,20
18960,12236,1015,354,450,211,8970,10243,994,19
18962,411,13,0,13,0,318,358,53,0
18964,13872,714,144,408,162,9878,11188,908,36
18966,37331,1385,190,769,426,26586,31073,1904,55
18969,15501,1376,408,796,172,10743,12330,650,25
18970,796,43,7,36,0,607,632,99,0
18972,3475,198,28,123,47,2833,3060,384,30
18974,40199,2394,628,1341,425,29900,33578,2819,85
18976,20117,1483,589,755,139,13820,16107,1002,0
18977,3862,109,15,63,31,3047,3293,52,0
18980,490,9,0,5,4,388,459,8,2
19001,16760,803,132,559,112,11869,13626,939,0
19002,32503,1899,565,1043,291,22691,25707,1745,64
19003,13411,1141,126,876,139,9430,10812,1714,65
19004,9475,549,121,279,149,6680,7451,584,11
19006,21809,879,168,482,229,15444,17731,715,34
19007,20576,3390,1188,1957,245,13961,16477,1609,73
19008,20027,939,331,424,184,14586,16587,928,24
19009,725,64,28,36,0,471,573,44,0
19010,17464,1709,165,1336,208,11719,14045,1227,12
19012,6765,462,231,193,38,4507,5370,331,0
19013,32452,11501,4244,6431,826,19985,24541,2400,178
19014,20561,1025,170,601,254,14782,16950,1580,58
19015,16417,2024,754,1093,177,11345,12874,1110,67
19017,221,46,0,35,11,165,203,15,0
19018,23558,2030,451,1298,281,17129,19499,2320,6
19020,55446,5838,1677,3310,851,39779,45772,4178,20
19021,9844,1130,246,833,51,6604,8020,739,47
19022,4116,980,453,464,63,2307,2952,201,3
19023,21741,5392,2102,3092,198,13369,16170,1506,103
19025,5426,92,9,45,38,3869,4381,150,0
19026,31105,2485,767,1466,252,21476,24653,2740,32
19027,19856,1349,201,987,161,13937,16661,1712,22
19029,3981,657,188,385,84,2763,3250,481,38
19030,11870,715,127,390,198,8559,9755,784,17
19031,4533,198,0,61,137,3220,3527,227,0
19032,6589,840,379,419,42,4344,4921,413,0
19033,8478,211,74,105,32,6042,6857,746,0
19034,5478,136,2,77,57,3794,4382,218,0
19035,3965,86,0,51,35,2792,3030,99,0
19036,13011,1483,393,879,211,9496,10693,1138,51
19038,29205,1602,283,1037,282,20630,23490,2197,59
19040,20246,796,128,511,157,14396,16488,1629,17
19041,5037,263,23,185,55,3897,4330,463,0
19043,2645,255,46,153,56,1854,2017,202,0
19044,15961,376,78,261,37,11214,12684,1926,0
19046,17365,1224,350,706,168,12166,14001,942,9
19047,34265,2002,378,1305,319,25341,28499,2196,32
19050,27497,2893,733,1859,301,19151,22635,2517,42
19053,25672,997,155,651,191,18683,21151,1538,16
19054,16198,825,153,532,140,11361,13304,1092,39
19055,13881,667,145,470,52,9534,11306,923,26
19056,15463,837,333,440,64,10673,12703,831,9
19057,17499,1803,547,1121,135,12324,14238,1161,10
19060,11218,235,0,162,73,7791,8876,330,0
19061,19659,2034,529,1223,282,13752,16138,1302,101
19063,34630,1213,128,766,319,25819,29055,2922,90
19064,24551,659,115,298,246,17481,19685,710,2
19066,5125,164,0,41,123,3540,3887,284,9
19067,51507,1711,368,1038,305,36316,41435,3839,43
19070,6891,450,71,288,91,5081,5777,668,16
19072,9494,262,50,195,17,6792,7385,723,0
19073,19534,1133,212,742,179,13965,15786,1059,20
19074,5865,407,121,276,10,3986,4860,358,29
19075,7569,282,47,151,84,4971,5803,465,5
19076,6354,623,175,324,124,4252,5273,663,0
19078,11194,778,163,464,151,7837,9138,874,17
19079,9153,1552,637,786,129,6242,7264,857,0
19081,8621,219,18,164,37,6031,6815,576,0
19082,40742,8557,2660,5192,705,25775,31648,3023,106
19083,36589,1137,199,749,189,24854,29111,1718,32
19085,5509,297,93,139,65,3724,4382,139,6
19086,11483,497,211,220,66,8013,8977,479,0
19087,30148,1502,567,859,76,21033,23703,2480,70
19090,18808,1763,620,957,186,12791,14997,1167,0
19094,3906,637,232,242,163,2922,3249,295,0
19095,6710,614,57,481,76,4785,5653,787,47
19096,13074,436,87,269,80,9373,10331,622,0
19102,4716,609,0,572,37,4023,4591,1747,17
19103,22576,2435,46,1896,493,19666,21389,7404,59
19104,41110,18936,3859,14106,971,22799,33840,4514,182
19106,11054,785,0,708,77,9639,10297,3480,24
19107,12568,3363,200,2785,378,10452,11770,3752,136
19109,0,0,0,0,0,0,0,0,0
19111,69278,13652,5013,7522,1117,45476,53750,4566,85
19112,0,0,0,0,0,0,0,0,0
19113,100,0,0,0,0,84,93,25,0
19114,31108,3014,916,1618,480,23009,25627,3137,126
19115,33357,3830,760,1764,1306,25336,27585,2391,55
19116,33522,4396,1094,2281,1021,24962,27454,2355,48
19118,9944,707,88,507,112,7443,8212,1213,42
19119,28343,3291,576,2097,618,21091,23579,2707,55
19120,72189,22617,7658,13734,1225,42614,53701,4174,171
19121,30545,15321,4562,9896,863,17552,24375,2334,94
19122,19011,6840,1861,4351,628,11960,15183,1964,113
19123,14880,3143,677,1714,752,11400,12919,4033,51
19124,68417,24011,10007,12877,1127,40137,49661,4619,243
19125,24104,4472,1149,2993,330,18697,20344,5380,152
19126,15261,3075,1051,1729,295,10217,12262,1083,21
19127,6033,1452,79,1353,20,4484,5845,2266,80
19128,37226,4179,498,3446,235,28130,31675,6686,140
19129,10271,2216,376,1629,211,7801,8683,2129,17
19130,25617,3685,532,2783,370,20656,22928,7413,57
19131,42203,13221,3777,7696,1748,29065,33946,4024,205
19132,32879,13539,3897,8430,1212,21685,26076,2498,147
19133,27254,15332,5413,8942,977,16484,20226,1209,70
19134,62329,25652,10736,13776,1140,37056,45313,4243,179
19135,33531,7091,2725,3940,426,21556,25750,2857,50
19136,30350,5609,1975,3358,276,21111,24078,2873,59
19137,7897,1201,310,777,114,5554,6215,739,0
19138,34129,7436,2131,4501,804,22767,27981,2046,60
19139,43871,15414,5287,8765,1362,28018,33837,3706,189
19140,48920,22667,7363,13235,2069,30631,37521,2591,193
19141,32440,9961,3383,5712,866,20727,25141,2108,140
19142,28179,9664,3392,5660,612,17015,20725,1832,26
19143,65411,19673,6300,11760,1613,44458,52284,6752,278
19144,39833,13125,3543,8294,1288,28002,32446,4592,190
19145,46107,10743,3004,6552,1187,33608,37832,4815,137
19146,38272,6846,1296,4702,848,29067,33006,8029,167
19147,39002,4504,768,3121,615,30665,33296,9211,219
19148,53221,11261,3895,6148,1218,38533,43279,6472,321
19149,59668,14033,5464,7669,900,37297,44417,4024,225
19150,24048,2898,714,1577,607,17943,20129,1883,21
19151,34935,7048,2677,3827,544,23137,27074,3530,87
19152,34561,4948,1399,2564,985,24623,27921,2205,81
19153,13539,3397,1111,2075,211,9120,10918,1595,17
19154,33064,2632,746,1621,265,23886,26676,2367,31
19301,6556,386,175,177,34,4799,5367,568,0
19310,3219,253,74,171,8,1844,2447,150,2
19311,9494,612,328,259,25,5999,7094,562,28
19312,11933,322,82,152,88,8036,9165,683,0
19316,173,0,0,0,0,152,152,23,0
19317,9876,425,97,237,91,7122,7882,547,0
19319,242,0,0,0,0,242,242,0,0
19320,53694,6685,2310,3897,478,36224,41748,4154,221
19330,5416,309,55,190,64,3848,4354,280,4
19333,6417,248,0,201,47,4586,5037,546,11
19335,48325,1832,352,1164,316,33307,37946,3347,34
19341,17068,747,58,596,93,12033,13659,1767,86
19342,18359,593,112,324,157,13491,15224,660,24
19343,7866,190,14,119,57,5532,6395,414,0
19344,11608,1362,689,601,72,7577,8849,887,42
19345,32,13,0,7,6,32,32,19,0
19348,22640,1428,595,684,149,15605,18266,1933,4
19350,11749,567,237,300,30,8233,9303,541,0
19352,8958,464,261,195,8,5733,6673,155,0
19355,25078,1178,416,577,185,17765,20113,2070,76
19358,686,142,80,62,0,398,518,45,0
19362,5760,346,169,139,38,3917,4572,308,8
19363,16749,1708,756,797,155,10814,12362,951,14
19365,7152,459,138,248,73,4807,5621,512,18
19367,15,0,0,0,0,15,15,0,0
19372,1841,322,55,267,0,1265,1596,475,0
19373,3215,121,0,75,46,2001,2338,110,0
19374,876,310,145,165,0,605,692,25,0
19375,73,0,0,0,0,59,59,0,0
19380,50815,2780,358,2126,296,36252,42155,4769,132
19382,51617,5533,397,4880,256,33702,42575,4977,94
19383,0,0,0,0,0,0,0,0,0
19390,13919,915,220,536,159,9043,10437,755,59
19401,41322,7791,2681,4522,588,27818,32277,4478,103
19403,43759,2261,458,1374,429,32447,36018,4024,68
19405,5279,565,104,399,62,3767,4270,878,33
19406,23796,1187,228,847,112,17631,19650,2795,86
19422,18611,660,112,403,145,13054,15442,1258,26
19425,15144,385,84,259,42,9697,11121,686,36
19426,35423,1211,232,806,173,23474,27228,1509,23
19428,16747,1196,132,851,213,12835,14600,3836,31
19435,156,0,0,0,0,94,134,0,0
19436,533,10,0,0,10,521,533,14,0
19437,1030,0,0,0,0,724,808,16,0
19438,24637,887,196,523,168,17313,19713,1450,0
19440,18875,902,119,635,148,13436,15627,1409,0
19442,0,0,0,0,0,0,0,0,0
19444,10299,497,97,226,174,7474,8303,688,21
19446,55072,3055,730,1576,749,39505,45154,4103,70
19453,1174,110,0,110,0,1018,1050,214,13
19454,28207,1372,344,828,200,20288,22807,2468,0
19456,811,0,0,0,0,513,594,48,0
19457,45,0,0,0,0,45,45,0,0
19460,40829,2361,603,1371,387,29261,32701,4745,68
19462,15155,542,173,286,83,10809,12100,1030,24
19464,46512,6564,2401,3723,440,31347,36751,3764,140
19465,17233,782,199,449,134,12097,13762,1255,14
19468,25382,1480,446,847,187,17715,20576,2365,29
19472,50,0,0,0,0,30,30,0,0
19473,15966,1006,422,507,77,10664,12103,894,23
19474,545,59,0,0,59,468,468,140,0
19475,11075,1068,556,482,30,7471,8419,803,58
19477,0,0,0,0,0,0,0,0,0
19492,306,42,0,0,42,306,306,14,0
19501,1066,46,13,30,3,805,927,109,0
19503,1149,9,0,6,3,857,936,88,0
19504,5220,341,138,188,15,3920,4389,283,0
19505,3182,94,35,48,11,2385,2774,270,0
19506,7181,366,96,217,53,5280,5904,323,1
19507,3139,243,44,133,66,1970,2281,100,0
19508,15349,794,195,420,179,11096,12582,961,8
19510,8439,250,46,204,0,5848,6736,668,18
19511,61,0,0,0,0,42,61,8,0
19512,17025,1171,489,510,172,12763,14424,1371,15
19518,15287,802,179,419,204,10343,11950,667,9
19519,0,0,0,0,0,0,0,0,0
19520,5685,191,34,102,55,4299,4775,462,3
19522,14198,1541,678,793,70,10067,11525,967,48
19523,458,0,0,0,0,369,382,0,0
19525,16213,493,78,238,177,10641,12434,692,0
19526,11370,1004,268,541,195,8476,9438,1026,0
19529,3394,253,58,151,44,2577,2856,346,6
19530,11795,1713,185,1417,111,7694,10061,1119,46
19533,6529,368,59,262,47,4516,5251,419,13
19534,1875,191,61,103,27,1402,1509,156,1
19535,14,0,0,0,0,14,14,0,0
19536,624,98,7,91,0,403,529,85,0
19538,23,0,0,0,0,23,23,7,0
19539,4785,280,97,150,33,3272,3726,309,32
19540,11386,840,259,487,94,8076,9380,729,7
19541,4123,234,98,104,32,3022,3359,284,2
19542,0,0,0,0,0,0,0,0,0
19543,6372,342,123,136,83,4258,4860,393,17
19544,124,0,0,0,0,101,113,9,0
19545,471,0,0,0,0,344,397,11,0
19547,4324,227,23,129,75,3068,3643,406,19
19549,246,20,3,15,2,178,198,16,2
19550,556,311,42,245,24,393,484,32,0
19551,4678,275,64,172,39,3468,3989,406,10
19554,377,7,3,4,0,276,325,7,0
19555,3403,201,74,100,27,2501,2828,250,15
19559,345,36,15,14,7,230,250,19,0
19560,7742,810,357,321,132,5605,6347,761,0
19562,2424,168,47,76,45,1934,2096,338,7
19564,180,18,9,9,0,139,139,9,0
19565,8754,623,124,452,47,6482,7362,655,26
19567,5236,530,249,241,40,3500,4067,267,0
19601,33967,12513,4760,6784,969,20030,24991,2056,114
19602,16444,6147,2262,3476,409,10183,12367,1416,73
19604,25611,8815,4049,4356,410,14320,18548,1540,46
19605,19516,1487,363,844,280,14035,15723,1489,31
19606,34463,3634,1444,1814,376,24090,27599,2777,55
19607,22089,1704,280,996,428,16194,18538,2542,66
19608,22257,1535,626,666,243,15389,17402,1360,6
19609,9599,629,177,398,54,6763,7748,666,49
19610,14783,955,215,554,186,11022,12347,1146,28
19611,10082,3360,1722,1523,115,5960,7350,933,0
19701,40626,2164,445,1458,261,28674,32617,3923,76
19702,54264,5175,1513,3228,434,36401,43587,5309,40
19703,15046,1692,607,925,160,10475,11769,1406,35
19706,1979,243,55,181,7,1354,1533,139,10
19707,15795,338,40,188,110,11444,12938,586,0
19709,39030,1827,745,806,276,25056,29775,1990,2
19710,16,0,0,0,0,16,16,0,0
19711,50418,8230,856,7030,344,33357,43560,4945,166
19713,30241,3314,997,1858,459,21435,24682,3309,38
19716,0,0,0,0,0,0,0,0,0
19717,0,0,0,0,0,0,0,0,0
19720,60315,7852,2906,4423,523,41268,47896,4983,96
19730,1160,60,0,60,0,676,740,56,6
19731,310,165,70,65,30,200,200,46,0
19732,15,0,0,0,0,15,15,0,0
19733,224,0,0,0,0,164,164,35,0
19734,11742,709,195,427,87,7743,8960,404,21
19735,52,0,0,0,0,25,25,9,0
19736,63,39,0,39,0,63,63,24,0
19801,14343,6054,2004,3431,619,9110,10821,1543,78
19802,26040,6270,2206,3439,625,17818,20382,2605,116
19803,21558,1053,205,715,133,15790,17385,1191,9
19804,17224,2230,506,1466,258,12681,14415,1671,23
19805,39059,9102,3433,5082,587,25724,30100,4486,197
19806,9187,746,16,376,354,7557,8379,2614,26
19807,6910,275,26,194,55,5329,5771,484,0
19808,39977,4035,1429,2175,431,28285,32227,3080,27
19809,14730,1627,683,783,161,10027,11415,1524,5
19810,25576,822,134,434,254,18810,20886,1990,16
19901,34058,5502,1983,3190,329,22690,26428,2864,51
19902,0,0,0,0,0,0,0,0,0
19904,33854,4805,1462,2992,351,22522,27252,2816,139
19930,2429,86,4,43,39,2193,2277,128,0
19931,242,9,4,5,0,206,223,22,1
19933,9762,2025,1004,877,144,6440,7379,550,7
19934,13555,866,130,582,154,9714,10849,730,31
19936,243,97,52,45,0,159,179,10,0
19938,8919,823,279,523,21,6005,6881,519,0
19939,6333,488,114,318,56,4817,5234,247,39
19940,5374,529,129,312,88,3754,4231,295,0
19941,2954,613,282,304,27,1815,2156,222,27
19943,12221,1305,377,727,201,8418,9549,776,54
19944,706,20,0,13,7,657,683,24,2
19945,6175,872,281,508,83,4643,5176,431,6
19946,5054,1086,487,482,117,3193,3822,248,21
19947,18085,2637,857,1616,164,12007,14270,1435,61
19950,7840,1856,596,1132,128,5068,6144,347,82
19951,2016,144,68,73,3,1526,1817,89,0
19952,10287,1663,688,879,96,6754,7920,932,39
19953,4551,592,160,367,65,3368,3791,306,27
19954,1556,180,50,125,5,1101,1249,70,6
19955,42,8,0,7,1,33,37,1,0
19956,14623,2269,928,1137,204,9746,11509,941,31
19958,23955,1583,126,973,484,19619,21099,1568,6
19960,6414,694,347,272,75,4396,4969,454,0
19962,11447,1070,368,584,118,7560,8943,611,0
19963,20367,2339,1029,1032,278,14004,16164,1751,20
19964,1010,155,73,73,9,699,838,92,0
19966,28038,3700,1215,1998,487,21396,23339,1865,71
19967,1228,103,12,50,41,870,995,34,1
19968,10351,944,221,533,190,7994,8692,938,19
19970,8165,636,186,350,100,6715,7349,664,0
19971,13056,1002,158,679,165,11208,12111,1462,31
19973,24622,3716,1407,1906,403,17315,19648,1627,24
19975,9259,710,69,468,173,7243,7963,334,5
19977,22688,2054,597,1183,274,15653,18029,1517,11
19979,721,101,50,35,16,479,539,57,0
20001,40690,6564,1188,4459,917,32676,36485,14397,197
20002,60367,9498,1883,6793,822,46564,51526,15982,181
20003,27507,3243,560,2284,399,21975,23661,8143,136
20004,1717,99,0,99,0,1580,1610,767,16
20005,13174,1462,0,1120,342,11357,12251,6002,56
20006,843,358,0,357,1,492,843,268,0
20007,25826,3064,100,2873,91,19272,22550,6617,88
20008,29157,1853,136,1565,152,23850,25684,9617,183
20009,51091,5583,1149,3835,599,43536,46542,22185,294
20010,33267,4142,1218,2509,415,25481,28432,9398,88
20011,66938,8538,1880,5187,1471,49770,54734,9845,112
20012,15131,1313,199,883,231,11477,12479,1797,21
20015,15770,770,88,515,167,11282,12241,1437,0
20016,31424,3083,162,2696,225,22544,25750,4480,125
20017,19249,2451,337,1665,449,13916,16078,2485,52
20018,19814,3732,758,2214,760,14407,16361,2223,84
20019,60560,16690,6192,9098,1400,38334,46947,5364,304
20020,55613,18998,7974,9691,1333,34602,40933,5173,226
20024,12575,2457,577,1647,233,10395,11342,3527,63
20032,41021,13702,5128,7881,693,23971,29644,3049,73
20036,5819,887,0,885,2,5119,5642,2455,68
20037,10340,2354,81,2017,256,7853,9890,2901,40
20045,0,0,0,0,0,0,0,0,0
20052,0,0,0,0,0,0,0,0,0
20053,0,0,0,0,0,0,0,0,0
20057,51,15,0,15,0,51,51,20,0
20064,108,84,0,63,21,87,108,24,0
20105,18175,327,65,252,10,11061,12329,903,0
20106,5562,716,250,402,64,3929,4409,341,0
20109,39832,4228,1388,2534,306,25181,30245,5322,48
20110,46248,3955,1560,2117,278,29668,35413,3407,41
20111,35260,3734,1546,2032,156,22460,26924,2084,31
20112,26461,1072,510,501,61,17290,20563,902,4
20115,6461,443,197,194,52,4315,4933,361,13
20117,2427,181,45,106,30,1911,2077,299,4
20118,7,0,0,0,0,4,7,0,0
20119,4470,196,21,145,30,3271,3808,334,8
20120,41083,2130,701,1111,318,27388,32330,3317,34
20121,29778,2387,797,1452,138,19381,23070,2987,34
20124,15771,388,113,246,29,10986,12879,783,10
20129,654,63,0,63,0,376,472,25,0
20130,200,34,0,25,9,194,194,0,0
20132,17250,495,84,315,96,10768,12875,863,0
20135,2887,274,28,170,76,2135,2511,205,23
20136,30495,891,512,331,48,17738,21277,1340,27
20137,1462,9,0,0,9,1054,1241,60,0
20139,212,0,0,0,0,158,212,72,0
20141,6409,58,8,31,19,3865,4542,299,4
20143,1240,0,0,0,0,828,952,58,0
20144,1156,156,106,50,0,820,853,37,0
20147,63344,2850,820,1716,314,40908,47605,5879,124
20148,46532,789,283,460,46,28265,31534,2771,0
20151,23083,1897,771,1004,122,15033,17596,1525,0
20152,32519,1083,417,661,5,20495,23016,1713,79
20155,34655,1222,403,680,139,22556,25725,1637,12
20158,4306,122,17,91,14,2814,3318,122,0
20164,41341,2391,619,1360,412,27254,32039,3911,91
20165,33390,1130,184,776,170,22603,25938,2661,24
20166,9988,468,149,313,6,6775,7707,1382,0
20169,23938,419,99,279,41,15450,17554,895,0
20170,42692,2485,788,1585,112,28512,33094,3646,125
20171,50613,1140,288,717,135,33530,38391,4949,22
20175,32932,1159,243,751,165,20969,24785,2691,20
20176,51897,2151,797,1169,185,33005,39029,2898,106
20180,7302,172,67,98,7,4808,5544,392,9
20181,8754,296,62,212,22,5743,6967,413,77
20184,793,14,0,0,14,663,700,184,0
20186,14559,771,138,429,204,9978,11636,1251,36
20187,17104,739,150,425,164,11456,13151,766,1
20190,19167,1951,517,1015,419,14343,16227,3906,29
20191,29465,2075,685,1223,167,21311,24163,4226,13
20194,12676,363,33,319,11,9243,10195,2007,19
20197,2112,112,47,65,0,1305,1449,74,0
20198,2470,397,106,243,48,1924,2036,171,0
20202,0,0,0,0,0,0,0,0,0
20204,0,0,0,0,0,0,0,0,0
20228,0,0,0,0,0,0,0,0,0
20230,0,0,0,0,0,0,0,0,0
20240,0,0,0,0,0,0,0,0,0
20245,0,0,0,0,0,0,0,0,0
20260,0,0,0,0,0,0,0,0,0
20307,0,0,0,0,0,0,0,0,0
20317,310,85,0,14,71,310,310,15,0
20319,0,0,0,0,0,0,0,0,0
20373,0,0,0,0,0,0,0,0,0
20390,0,0,0,0,0,0,0,0,0
20405,0,0,0,0,0,0,0,0,0
20418,0,0,0,0,0,0,0,0,0
20427,0,0,0,0,0,0,0,0,0
20506,0,0,0,0,0,0,0,0,0
20510,0,0,0,0,0,0,0,0,0
20520,0,0,0,0,0,0,0,0,0
20535,0,0,0,0,0,0,0,0,0
20540,0,0,0,0,0,0,0,0,0
20551,0,0,0,0,0,0,0,0,0
20553,0,0,0,0,0,0,0,0,0
20560,0,0,0,0,0,0,0,0,0
20565,0,0,0,0,0,0,0,0,0
20566,0,0,0,0,0,0,0,0,0
20593,0,0,0,0,0,0,0,0,0
20601,25848,1548,531,854,163,16953,20111,1900,79
20602,26174,2604,838,1474,292,17286,20073,2819,1
20603,30792,1268,492,679,97,19557,23759,2574,36
20606,471,87,48,26,13,342,383,8,0
20607,10722,328,112,158,58,7617,8792,797,0
20608,774,45,11,34,0,632,673,55,5
20609,1156,209,91,87,31,842,907,50,0
20611,1495,134,17,117,0,1026,1252,141,17
20612,422,37,0,0,37,422,422,63,0
20613,14105,738,203,442,93,9887,11398,1196,0
20615,503,0,0,0,0,331,438,23,0
20616,6221,460,147,260,53,4136,4871,381,12
20617,748,57,14,33,10,559,615,8,0
20618,384,4,4,0,0,282,354,27,0
20619,12594,616,261,354,1,8135,9248,1362,15
20620,1462,153,12,128,13,1105,1249,104,0
20621,1043,158,67,41,50,729,852,29,0
20622,5273,461,201,225,35,3276,3612,306,21
20623,3077,48,0,0,48,2195,2540,72,0
20624,1278,130,50,73,7,873,1062,187,14
20625,657,56,8,48,0,493,553,26,0
20626,287,41,0,26,15,279,279,74,0
20628,170,0,0,0,0,138,138,15,0
20629,384,12,0,0,12,255,255,0,0
20630,359,0,0,0,0,241,291,0,0
20632,367,0,0,0,0,255,310,8,0
20634,7389,774,314,455,5,4917,5710,936,0
20636,11304,370,186,128,56,7494,8660,761,26
20637,5187,311,72,225,14,3726,4333,178,0
20639,14604,404,62,308,34,9465,11628,799,0
20640,10297,971,375,523,73,6442,7981,919,15
20645,920,11,0,0,11,582,697,21,0
20646,19307,941,309,403,229,13286,15533,1011,0
20650,13752,899,321,474,104,9398,10799,938,64
20653,23157,2858,890,1765,203,15093,18220,3153,80
20657,18471,1368,310,938,120,12246,14350,1919,22
20658,965,104,29,58,17,648,734,78,0
20659,23459,1503,493,781,229,15806,18311,1002,0
20660,28,28,0,0,28,28,28,0,0
20662,2844,271,35,226,10,1985,2388,157,0
20664,3477,482,224,144,114,2293,2644,236,0
20667,712,15,0,15,0,586,618,55,0
20670,1259,82,41,41,0,658,753,36,0
20674,883,486,120,312,54,698,705,59,0
20675,1924,219,7,170,42,1371,1638,154,26
20676,4525,151,20,93,38,2758,3220,188,0
20677,2544,163,27,127,9,1714,2060,98,0
20678,12223,816,233,477,106,8540,9902,766,45
20680,879,3,0,1,2,482,648,114,0
20684,1626,204,35,169,0,1126,1482,136,0
20685,6497,615,105,445,65,4464,5441,541,102
20686,48,0,0,0,0,48,48,0,0
20687,242,19,0,10,9,203,203,17,0
20688,1642,48,0,25,23,1466,1560,115,0
20689,2120,199,9,91,99,1546,1709,88,0
20690,917,58,19,39,0,696,723,0,0
20692,1177,84,0,4,80,788,1009,80,0
20693,1006,40,20,20,0,728,858,51,0
20695,7817,408,169,221,18,5422,6317,696,0
20701,0,0,0,0,0,0,0,0,0
20705,27749,2891,1250,1369,272,19358,21669,2683,29
20706,39744,3732,1297,2044,391,25894,31480,2950,83
20707,32552,2449,861,1444,144,23054,25590,4623,74
20708,25685,1858,560,1151,147,17329,19947,3688,112
20710,9732,1890,730,760,400,6124,7104,922,81
20711,6939,1016,412,502,102,4484,5421,285,0
20712,9288,995,187,675,133,6398,7307,1621,55
20714,4796,437,185,186,66,3352,3817,713,0
20715,24870,895,157,530,208,17939,20270,1859,0
20716,21982,940,135,625,180,15351,17785,2512,12
20720,22625,722,137,478,107,15636,18056,1306,16
20721,29823,1402,394,810,198,20385,24410,1575,5
20722,5935,745,311,402,32,3902,4609,625,21
20723,34461,1780,401,1188,191,21800,25867,2109,55
20724,17526,829,313,468,48,12040,13814,2346,27
20732,9945,623,137,408,78,6727,7882,836,11
20733,2918,75,0,58,17,2050,2295,220,0
20735,37651,1856,587,870,399,26154,30330,2371,25
20736,9446,214,24,141,49,6279,7265,458,19
20737,21912,3251,1506,1675,70,13552,16015,2108,90
20740,27377,6435,520,5633,282,17194,24123,3703,157
20742,0,0,0,0,0,0,0,0,0
20743,39863,5369,1664,3141,564,27213,31626,4023,111
20744,53811,4566,1459,2615,492,39325,45788,4443,168
20745,29438,3439,1031,2156,252,20130,23095,3790,159
20746,27843,2643,845,1528,270,18394,21971,3873,52
20747,38208,4002,1493,2249,260,26039,30496,4488,63
20748,38372,3342,1315,1643,384,27230,31415,4463,97
20751,2419,290,116,172,2,1832,2012,132,0
20754,6835,323,106,146,71,4916,5603,513,0
20755,8636,665,304,361,0,4419,5480,468,0
20758,481,20,0,10,10,398,420,40,0
20759,4786,247,78,93,76,3261,3575,135,0
20762,2704,147,52,95,0,1384,1612,172,11
20763,2037,314,99,172,43,1495,1731,316,14
20764,4330,54,0,54,0,2833,3353,303,8
20765,434,55,29,26,0,382,411,76,0
20769,7070,395,81,293,21,4950,5705,330,0
20770,26178,2435,910,1391,134,17263,20269,3697,115
20772,44468,1989,513,1209,267,30681,35799,4104,21
20774,45884,2782,785,1631,366,33176,38079,4788,58
20776,3250,422,205,217,0,2168,2512,259,45
20777,3453,83,32,30,21,2422,2792,62,0
20778,1820,248,80,149,19,1444,1598,160,0
20779,1121,147,67,60,20,851,943,96,0
20781,11350,1184,250,817,117,7620,8822,1407,39
20782,32322,3794,1176,2375,243,21586,25541,4007,43
20783,46730,7198,2704,4103,391,30617,35713,6542,250
20784,30388,2316,819,1361,136,19759,23396,2634,31
20785,37246,4395,1432,2550,413,24401,28518,4324,74
20794,9846,622,54,397,171,6917,7862,805,0
20812,341,13,5,8,0,209,243,14,0
20814,28283,1152,138,718,296,21079,23266,4938,70
20815,30311,1134,170,694,270,22109,24552,2897,77
20816,16210,302,10,209,83,10926,12391,849,0
20817,37053,1014,129,558,327,25558,28864,1923,24
20818,2006,79,0,79,0,1383,1584,173,0
20832,26780,935,267,421,247,17900,21166,1005,24
20833,7499,82,7,57,18,5175,6013,164,0
20837,6278,220,25,114,81,3991,4983,372,0
20838,234,6,0,4,2,171,211,2,0
20839,100,3,3,0,0,42,53,0,0
20841,10177,401,73,242,86,6534,7504,309,17
20842,1756,88,11,51,26,1265,1592,131,0
20850,49613,3542,644,2055,843,35364,40082,4964,81
