zcta,population,poverty,poverty_under18,poverty_18to65,poverty_over65,education,work_experience,working_fulltime,working_fulltime_poverty
00601,18295,10816,2967,6345,1504,11963,14413,214,25
00602,41256,22409,6032,14054,2323,27620,33168,654,42
00603,52316,26220,7351,15112,3757,35320,41896,970,117
00606,6591,3721,1167,2085,469,4332,5202,155,31
00610,28878,14569,4197,8591,1781,19428,23173,770,124
00612,67771,30695,8443,17304,4948,45383,54140,1379,85
00616,10157,4808,1141,2842,825,7198,8508,205,12
00617,24857,13362,3955,7559,1848,16322,19361,838,58
00622,6131,3700,1072,1983,645,4311,5048,242,0
00623,44649,21322,5853,11779,3690,30408,35644,938,123
00624,25175,15095,4601,8944,1550,15600,19261,412,69
00627,34752,15541,4699,8730,2112,23074,27653,563,57
00631,1747,906,207,510,189,1260,1511,0,0
00637,24894,12384,3328,7027,2029,16617,19854,368,37
00638,18710,11271,3379,6448,1444,12076,14738,313,57
00641,30354,16917,4803,9616,2498,20109,24283,322,41
00646,38170,13665,4275,7841,1549,25069,29631,1367,56
00647,5640,3050,760,1638,652,3892,4686,23,0
00650,14958,8176,2495,4704,977,9509,11644,337,71
00652,3443,1742,373,987,382,2315,2696,100,0
00653,13430,8990,2569,5217,1204,8749,10340,232,50
00656,21131,11207,3147,6699,1361,13772,16501,219,0
00659,41890,19332,5719,11023,2590,27997,33294,914,39
00660,16973,5564,1373,3103,1088,12029,13882,441,40
00662,43234,23794,5961,14056,3777,29395,34630,1023,84
00664,16471,8562,2514,5054,994,10228,12641,218,12
00667,25735,15533,3919,9449,2165,17580,20767,407,49
00669,28636,18000,4779,10583,2638,18944,22798,421,79
00670,9614,5527,1502,3364,661,6300,7633,161,26
00674,43436,20376,6130,11316,2930,28534,34060,1165,53
00676,39655,20916,5869,12620,2427,25771,30940,501,91
00677,15089,8064,2299,4762,1003,10587,12252,393,58
00678,27137,15659,4467,9295,1897,17953,21464,614,91
00680,54834,27935,7250,16404,4281,35980,45197,1224,156
00682,32386,17053,4448,10578,2027,20146,26722,676,45
00683,32891,15191,4103,8554,2534,22547,26638,938,168
00685,41759,23075,5931,13388,3756,28251,33135,500,73
00687,32404,18201,5768,10367,2066,20207,24961,618,31
00688,12141,7206,1823,3982,1401,8211,9920,328,24
00690,6299,2821,793,1514,514,3986,4744,74,0
00692,36897,18509,6126,10178,2205,23466,28544,815,69
00693,59788,30388,8844,17287,4257,39711,47300,1502,71
00694,157,132,15,28,89,142,142,13,0
00698,40752,22115,5729,13174,3212,27475,32698,482,12
00703,29024,15885,4743,9265,1877,18836,22681,415,105
00704,7768,4271,1366,2474,431,4906,5687,191,0
00705,25327,12258,3450,6972,1836,16686,20136,615,95
00707,12033,6765,1895,3778,1092,8030,9673,186,43
00714,19431,10037,2853,5863,1321,12468,15056,485,30
00715,4315,2916,955,1521,440,2876,3354,89,0
00716,31849,15438,5223,8442,1773,21000,24683,1375,253
00717,17711,10508,3482,5696,1330,11091,13834,796,102
00718,26643,13837,4673,7880,1284,17057,20638,888,29
00719,30686,15835,4451,9473,1911,19796,24257,617,78
00720,22939,13781,4206,8219,1356,14351,17821,667,87
00723,18956,10561,3163,5881,1517,12618,15133,431,37
00725,89830,37435,12166,20133,5136,59262,70598,3186,212
00727,56731,17588,4974,9705,2909,38252,45684,2305,76
00728,40378,20315,6280,11657,2378,25882,32039,1123,33
00729,54668,22334,7294,12661,2379,34362,42128,1817,190
00730,37739,19267,6363,10340,2564,24587,29647,916,85
00731,14492,7712,2088,4425,1199,10040,11923,269,57
00735,13438,5645,1792,2988,865,8975,10755,427,42
00736,51518,20654,5790,11881,2983,34074,40972,1859,36
00738,34226,13912,4606,7231,2075,22599,27083,1544,120
00739,38498,14432,4409,8140,1883,25380,30340,1481,14
00740,1760,1130,498,535,97,966,1216,15,0
00741,4995,2220,627,1401,192,3493,4122,215,65
00745,53604,21466,6381,12110,2975,35212,42403,1805,212
00751,23132,13836,4014,7749,2073,14979,18330,694,49
00754,39988,18536,5022,10872,2642,26766,31979,1296,39
00757,23231,11382,3571,6578,1233,14455,17574,967,104
00765,9156,3923,1236,2125,562,6199,7294,485,30
00766,25811,13927,4398,8097,1432,16044,19756,430,8
00767,37260,19178,5723,11094,2361,24542,29444,772,66
00769,39852,20296,6070,11891,2335,25771,31163,1269,189
00771,38315,18841,5527,11017,2297,25356,30319,1353,81
00772,21671,11561,3372,6894,1295,13917,17098,725,72
00773,19815,8580,2619,4808,1153,13045,15657,642,59
00775,1478,792,232,507,53,1051,1223,31,0
00777,40782,18837,5597,10950,2290,26287,31450,1050,24
00778,45906,16254,4648,9542,2064,29921,35622,1532,124
00780,13290,5554,1567,3490,497,8841,10513,476,64
00782,18440,10759,3151,6209,1399,12111,14650,342,27
00783,36409,19171,5787,10812,2572,23347,28382,830,62
00784,42284,20922,6582,11643,2697,27095,32726,1266,49
00786,335,12,0,0,12,252,293,16,0
00791,52232,22396,6900,12562,2934,34900,41490,2197,110
00794,30405,17847,5723,10233,1891,18650,23226,801,103
00795,47348,24965,7866,14336,2763,30061,36894,1282,209
00901,5522,2783,492,1785,506,4242,4886,468,46
00906,36,0,0,0,0,22,36,11,0
00907,17533,4978,1175,2895,908,13643,15192,2386,207
00909,5869,2993,811,1755,427,4067,4949,545,42
00911,7588,2136,389,1110,637,5923,6575,1078,63
00912,6326,2848,799,1666,383,4417,5257,543,48
00913,8241,5831,2303,3145,383,4573,5735,343,70
00915,31512,18937,5917,10606,2414,20541,25077,1639,122
00917,20136,9733,2155,5765,1813,14726,17176,1476,46
00918,16386,6270,2046,3278,946,11553,13471,2057,120
00920,18499,5945,1580,3210,1155,13761,15740,1458,83
00921,37639,17332,5810,9830,1692,25230,30163,2231,163
00923,28170,14621,4516,8331,1774,18611,22362,1811,207
00924,57268,26548,10569,13078,2901,36227,43507,2749,310
00925,6275,3592,589,2652,351,4022,5586,757,121
00926,106098,28104,8365,16165,3574,74167,87013,6806,486
00927,15305,3418,711,2024,683,11189,12934,1032,55
00934,235,74,41,33,0,122,150,9,0
00936,53,0,0,0,0,53,53,53,0
00949,81520,29966,9688,16558,3720,53966,64279,3922,111
00950,0,0,0,0,0,0,0,0,0
00951,16,16,0,9,7,16,16,0,0
00952,9598,4075,1173,2176,726,6315,7886,340,20
00953,73023,25471,7812,14802,2857,46124,56388,2272,155
00956,76605,29768,8803,16302,4663,51480,61184,2974,279
00957,45849,17574,6591,8462,2521,29901,35607,1691,82
00959,48171,15296,4152,8327,2817,32965,39294,2750,110
00960,18,12,0,12,0,18,18,0,0
00961,30293,8712,2263,4850,1599,21702,25621,1394,38
00962,21705,11827,4224,6238,1365,13637,16570,702,71
00965,8978,4980,1482,2891,607,5972,7256,514,56
00966,16297,2809,841,1527,441,11643,13485,1244,39
00968,3532,349,50,130,169,3073,3263,560,0
00969,42565,7142,2213,3766,1163,29616,34587,2724,197
00971,30222,11629,2979,6634,2016,21109,25064,1598,98
00976,62807,19646,6538,10319,2789,41200,49049,3240,119
00979,16192,3099,709,1878,512,12389,14040,1988,38
00982,16160,4965,1485,2607,873,11504,13376,848,71
00983,41530,12863,4607,6387,1869,27568,32822,1794,94
00985,36270,12272,4052,6662,1558,24822,29625,1626,102
00987,59076,16571,5579,8925,2067,38716,46856,2479,55
01001,16645,1537,447,931,159,11863,13670,1697,45
01002,23693,7418,847,6499,72,12671,20530,1762,108
01003,79,1,0,1,0,29,33,9,0
01005,5300,251,44,129,78,3527,4230,268,10
01007,14561,1220,210,899,111,10126,11641,789,35
01008,1144,53,16,37,0,836,965,76,0
01009,716,153,28,21,104,553,616,44,0
01010,3625,222,65,142,15,2697,2917,251,0
01011,1414,129,37,81,11,1020,1119,79,3
01012,577,42,14,19,9,417,479,45,0
01013,21493,3731,1287,2034,410,14151,17304,2127,39
01020,30425,3163,853,1815,495,22469,25332,2554,34
01022,2794,551,117,400,34,1887,2560,460,0
01026,1024,84,25,51,8,796,873,71,4
01027,17584,1198,174,809,215,13398,15095,1876,30
01028,15462,675,241,283,151,10867,12256,567,0
01029,596,57,0,43,14,495,533,25,0
01030,11298,1243,440,676,127,8024,9186,529,17
01031,1471,276,60,210,6,1045,1249,138,4
01032,570,21,0,21,0,470,504,27,0
01033,6182,222,62,125,35,4565,5095,565,0
01034,2171,129,20,103,6,1525,1793,107,3
01035,5035,403,24,328,51,3726,4347,531,0
01036,5041,231,60,139,32,3619,4234,111,0
01037,543,58,15,43,0,460,513,65,0
01038,2832,236,75,126,35,2122,2285,215,0
01039,1566,114,0,88,26,1246,1392,151,0
01040,39041,12298,4927,6537,834,25079,30184,2657,12
01050,2539,210,87,97,26,1715,1904,175,0
01053,1639,276,84,192,0,1240,1320,193,0
01054,1756,182,50,110,22,1333,1504,142,3
01056,20175,1025,235,562,228,15206,16765,1388,20
01057,8587,917,179,667,71,6137,7001,881,44
01060,12703,2205,553,1523,129,9615,10962,2253,48
01062,10608,1063,283,627,153,7535,8558,962,18
01063,0,0,0,0,0,0,0,0,0
01066,0,0,0,0,0,0,0,0,0
01068,1829,84,17,52,15,1278,1472,72,3
01069,8780,677,100,543,34,6233,7194,388,0
01070,578,36,12,21,3,462,519,58,0
01071,1394,29,5,24,0,1039,1118,93,0
01072,1458,123,36,77,10,1078,1196,155,5
01073,5858,228,23,101,104,4181,4745,240,0
01074,56,0,0,0,0,56,56,48,0
01075,15329,1138,259,725,154,11639,12872,1534,23
01077,9506,433,188,229,16,6599,7811,660,0
01079,495,40,0,40,0,412,457,104,0
01080,2012,363,100,233,30,1452,1698,208,0
01081,1696,94,19,57,18,1259,1411,97,0
01082,10242,1372,500,697,175,7413,8393,797,0
01083,3125,334,88,246,0,2145,2444,223,0
01084,209,12,0,8,4,180,191,12,0
01085,38931,3690,1169,2141,380,26318,31454,2606,14
01086,0,0,0,0,0,0,0,0,0
01088,451,110,0,82,28,451,451,101,0
01089,28182,3475,1219,1980,276,19478,22896,2614,17
01092,1080,198,68,119,11,838,879,114,0
01093,282,21,0,21,0,214,257,32,0
01094,340,24,0,24,0,281,295,10,0
01095,14077,671,96,357,218,9918,11564,542,0
01096,2249,104,20,75,9,1689,1822,156,10
01097,83,3,0,0,3,38,71,0,0
01098,1068,53,6,38,9,870,938,83,0
01103,2546,1244,283,869,92,1695,2126,395,25
01104,22776,6361,2443,3148,770,14247,17455,1089,8
01105,11855,6259,2411,3648,200,6487,8423,633,0
01106,15371,749,256,251,242,10686,12205,524,15
01107,11159,4821,1846,2752,223,6354,8086,344,13
01108,25609,7041,3161,3711,169,15336,19229,1469,42
01109,28231,9412,3891,4925,596,16164,20804,1292,13
01118,13546,1399,538,712,149,9626,11003,1412,0
01119,12556,2207,849,1216,142,8756,10160,696,12
01128,2460,32,11,21,0,1866,2231,191,0
01129,7409,1097,399,566,132,5068,5848,610,0
01151,9083,3498,1913,1427,158,5165,6410,663,13
01199,0,0,0,0,0,0,0,0,0
01201,44904,7518,2528,4293,697,32438,36885,3857,84
01220,8572,952,278,547,127,6066,7037,521,0
01222,805,18,0,18,0,627,696,95,0
01223,2327,214,30,176,8,1858,2033,186,7
01224,322,13,13,0,0,147,218,36,0
01225,3040,377,167,193,17,2188,2471,225,25
01226,6877,756,260,402,94,4922,5628,451,0
01229,111,0,0,0,0,78,78,14,0
01230,7272,671,190,421,60,5685,6269,763,16
01235,3032,168,24,125,19,2179,2403,166,0
01236,1612,50,14,26,10,1153,1318,25,10
01237,2493,28,10,13,5,1786,2079,136,2
01238,6091,566,73,441,52,4460,5269,427,0
01240,4532,696,101,425,170,3391,3659,309,18
01242,155,3,0,3,0,137,140,16,0
01243,345,5,2,3,0,298,313,35,0
01244,141,20,0,11,9,124,124,10,0
01245,720,93,19,71,3,579,620,50,5
01247,14884,2565,700,1499,366,10829,12477,1038,13
01253,742,58,6,48,4,562,626,15,0
01254,996,24,0,16,8,773,857,39,0
01255,881,39,8,19,12,644,717,39,0
01256,672,49,6,18,25,517,551,93,0
01257,2182,327,100,177,50,1691,1829,163,30
01258,304,27,0,21,6,270,294,54,0
01259,613,20,3,17,0,478,528,38,0
01260,240,11,0,0,11,153,198,23,0
01262,1201,153,13,108,32,906,1028,90,0
01264,167,39,0,0,39,150,159,16,0
01266,1429,61,0,41,20,1089,1237,160,0
01267,5914,369,21,247,101,4409,4845,435,32
01270,806,62,21,39,2,574,656,54,0
01301,17279,2619,745,1538,336,12675,14374,2184,8
01330,1529,98,10,73,15,1176,1299,186,0
01331,13203,1872,617,1167,88,9070,10487,844,11
01337,2603,117,28,60,29,1987,2185,213,7
01338,169,5,0,0,5,148,162,24,0
01339,1597,236,50,174,12,1176,1366,186,12
01340,1781,187,72,96,19,1372,1503,138,0
01341,1602,91,7,72,12,1192,1347,90,10
01342,1434,74,0,74,0,1030,1098,230,0
01343,76,0,0,0,0,59,68,0,0
01344,1514,141,45,87,9,1049,1201,110,0
01346,446,49,8,36,5,367,398,26,0
01347,93,21,0,21,0,69,79,31,9
01349,844,137,8,123,6,621,750,79,0
01350,117,13,0,13,0,90,100,15,0
01351,2253,192,57,115,20,1649,1945,155,0
01354,1530,130,8,108,14,1153,1328,188,7
01355,990,69,7,43,19,695,803,79,3
01360,2997,135,0,107,28,2240,2466,267,0
01364,7798,984,223,580,181,5478,6255,562,6
01366,1244,92,3,29,60,931,1093,59,0
01367,587,97,36,61,0,410,439,34,0
01368,1137,161,53,99,9,855,967,105,2
01370,4049,309,76,215,18,3111,3470,337,0
01373,4441,201,46,117,38,3160,3632,462,0
01375,3641,773,41,732,0,2075,3237,617,0
01376,5352,1308,599,648,61,3837,4340,476,0
01378,639,68,11,38,19,544,585,64,0
01379,939,141,24,108,9,797,839,80,2
01420,38222,7864,2758,4450,656,25240,30462,3057,103
01430,6018,422,53,304,65,4233,4830,363,0
01431,3114,174,30,122,22,2193,2523,151,0
01432,6995,732,158,442,132,5286,5818,710,0
01434,640,192,38,142,12,281,533,86,0
01436,3635,337,117,175,45,2495,2869,47,0
01438,359,132,90,42,0,247,269,0,0
01440,19254,2754,1037,1459,258,13393,15568,1427,37
01450,10771,403,60,228,115,7100,8257,530,0
01451,4964,276,126,114,36,3319,3841,153,0
01452,4398,269,78,147,44,3064,3550,230,6
01453,40604,4239,986,2814,439,28719,33158,3646,26
01460,8930,295,53,172,70,6154,7069,622,0
01462,10486,862,335,464,63,7474,8493,943,22
01463,11634,583,153,353,77,7781,9221,748,0
01464,5650,837,371,408,58,3878,4487,574,0
01467,398,62,0,54,8,264,289,2,0
01468,3710,512,93,329,90,2750,3150,143,0
01469,7015,352,28,272,52,4855,5413,461,33
01473,7249,321,129,161,31,5133,5865,608,0
01474,1993,114,0,102,12,1348,1642,160,0
01475,10300,1048,358,568,122,7353,8119,735,0
01501,15970,581,60,365,156,11167,13113,813,25
01503,2886,71,7,53,11,2137,2393,180,0
01504,8971,427,132,252,43,6074,7402,582,33
01505,4361,106,16,66,24,3059,3520,258,0
01506,3376,190,13,126,51,2548,2796,187,8
01507,12879,553,89,434,30,8819,10218,607,20
01510,13567,1280,332,667,281,9549,11320,1491,28
01515,2253,119,24,66,29,1566,1894,129,0
01516,8557,361,60,231,70,5716,6525,534,0
01518,2604,365,91,204,70,1920,2104,29,9
01519,6449,491,118,310,63,4328,4886,512,12
01520,14213,426,68,282,76,9804,11159,633,12
01521,2442,190,10,155,25,1769,2077,189,0
01522,3145,74,18,56,0,2115,2507,131,0
01523,6249,780,239,501,40,4409,5119,359,10
01524,6548,355,4,265,86,4731,5360,464,0
01525,145,0,0,0,0,119,119,29,0
01527,13099,696,277,332,87,9353,10956,932,0
01529,3193,304,98,186,20,2039,2375,130,0
01531,1034,67,27,33,7,705,791,74,0
01532,14399,533,78,347,108,9459,11127,566,0
01534,5129,30,0,14,16,3236,3821,187,0
01535,4691,308,81,188,39,3146,3777,243,10
01536,6978,559,146,338,75,4815,5765,650,10
01537,2323,287,108,165,14,1663,1872,305,0
01540,11019,593,180,375,38,7528,8754,556,0
01541,3424,162,38,111,13,2368,2612,192,6
01542,1693,84,50,34,0,1204,1363,150,0
01543,8050,343,120,208,15,5302,6113,283,0
01545,35481,1740,464,902,374,23540,27549,2116,82
01550,16481,2828,899,1639,290,10862,13050,1305,18
01560,4510,286,107,134,45,2772,3219,341,7
01561,105,0,0,0,0,75,105,31,0
01562,11722,1203,294,726,183,8132,9225,1018,0
01564,7757,392,104,215,73,5476,6099,291,12
01566,6617,396,180,209,7,4666,5206,525,41
01568,7370,476,121,264,91,4899,5561,243,0
01569,13449,723,185,414,124,9294,10779,938,0
01570,16386,2456,927,1316,213,11791,13539,1376,23
01571,10561,837,310,504,23,6949,8178,1053,30
01581,17993,713,202,464,47,12463,13906,1469,11
01583,5914,293,44,231,18,4243,4854,384,0
01585,4475,466,106,319,41,3128,3763,226,0
01588,10201,776,285,393,98,6863,8074,791,0
01590,8942,302,128,160,14,5885,6816,508,0
01602,22773,2597,845,1477,275,16043,18594,2050,39
01603,18913,3971,1336,2164,471,12814,15254,1749,0
01604,34152,5523,2067,2993,463,23997,27587,4501,11
01605,26594,7142,2869,3802,471,16641,20517,2553,14
01606,19113,1552,359,848,345,13374,15367,2210,0
01607,8926,1626,520,965,141,5989,7171,1086,0
01608,3558,1896,671,1135,90,1972,2645,277,0
01609,16505,4433,1073,3033,327,10890,13761,1813,1
01610,20755,7918,2529,4992,397,12056,16112,1816,43
01611,2481,80,0,80,0,1857,2048,171,0
01612,4337,224,86,79,59,3053,3352,150,0
01701,30864,1649,511,920,218,22818,24698,2132,45
01702,35116,5709,1878,3415,416,24049,28167,4433,267
01718,343,0,0,0,0,246,259,28,0
01719,5048,135,51,71,13,3512,4046,495,0
01720,21688,535,38,442,55,14659,16568,1339,22
01721,16739,809,174,510,125,11962,13656,1271,16
01730,13261,538,124,271,143,9074,10403,846,0
01731,1626,85,56,29,0,657,806,32,0
01740,4954,138,39,92,7,3316,3684,191,0
01741,4918,275,81,166,28,3411,3762,127,0
01742,16753,734,240,369,125,11617,12958,945,16
01745,305,0,0,0,0,252,283,18,0
01746,13778,523,167,248,108,9301,10439,559,25
01747,5867,116,37,28,51,3944,4568,333,0
01748,15178,321,70,234,17,9500,10837,478,13
01749,19183,1254,256,745,253,14027,15643,1269,44
01752,38479,2785,649,1781,355,27003,31209,4326,37
01754,10159,797,223,541,33,7395,8123,1133,0
01756,5839,95,41,37,17,3949,4532,169,0
01757,28036,2914,1047,1607,260,19007,21811,2415,113
01760,32990,1433,360,817,256,23314,26041,3212,15
01770,4169,112,29,51,32,2753,3141,81,0
01772,9419,295,57,181,57,6330,7131,349,0
01773,4823,142,24,117,1,3422,3764,214,0
01775,6727,184,18,147,19,4498,4913,246,0
01776,17715,266,41,148,77,11388,13025,223,22
01778,13204,486,134,239,113,9063,10239,417,9
01801,38750,2407,803,1201,403,28593,32016,3685,15
01803,24637,1102,205,696,201,17971,20201,1510,30
01810,32862,1404,385,794,225,21983,25124,1687,18
01821,30457,1926,843,1015,68,21468,24476,2258,36
01824,24559,747,112,534,101,17657,19578,1525,9
01826,29869,1288,326,813,149,20777,23926,1942,22
01827,3255,40,10,9,21,2222,2527,109,0
01830,25078,3609,1249,2002,358,17570,20090,2298,14
01832,21843,2412,699,1496,217,14997,17334,2089,23
01833,8253,191,14,109,68,5664,6393,335,0
01834,6675,146,40,82,24,4668,5399,212,0
01835,13247,1153,456,625,72,9006,10470,1516,21
01840,4537,1798,464,1037,297,3010,3543,280,0
01841,46919,14334,5472,7890,972,27185,35016,2678,127
01843,24496,6018,2410,3074,534,14922,18513,1623,20
01844,47320,4022,1100,2276,646,32129,37256,2963,53
01845,27543,1499,328,943,228,18623,21383,1932,0
01850,15283,3095,1237,1732,126,9555,12049,1313,12
01851,29510,4903,1556,2975,372,19342,23508,2420,50
01852,32590,5632,1671,3494,467,22637,26262,3334,30
01854,26065,6040,2192,3424,424,16622,20396,2055,77
01860,6417,184,44,111,29,4443,5183,439,0
01862,10128,607,218,346,43,6804,7823,517,0
01863,9501,714,363,323,28,6647,7448,729,0
01864,14950,721,47,497,177,10434,11855,677,0
01867,24376,417,53,187,177,16598,18718,1421,26
01876,28379,890,137,576,177,20385,23066,1550,0
01879,11626,691,99,463,129,7944,9461,580,0
01880,24894,975,71,665,239,17907,20208,2281,0
01886,22349,411,181,199,31,14423,16760,724,10
01887,22359,530,175,286,69,14935,17166,994,0
01890,21415,719,245,372,102,14185,15795,765,15
01901,2023,569,65,227,277,1545,1713,338,0
01902,44413,10625,3876,5690,1059,27584,34299,3815,99
01904,18774,1040,345,573,122,13096,15330,1137,21
01905,24947,6680,2677,3476,527,15646,18818,2144,42
01906,26887,1341,387,638,316,20198,22771,1566,17
01907,13812,660,185,378,97,9768,11054,1060,1
01908,3381,99,0,64,35,2606,2930,382,0
01913,16177,892,124,631,137,11489,13258,1331,4
01915,37084,3185,915,1994,276,26689,30517,4265,109
01921,8040,70,0,56,14,5675,6300,304,27
01922,3025,66,0,20,46,1997,2331,173,0
01923,26244,1377,399,842,136,18566,21169,1939,18
01929,3546,124,0,67,57,2588,3018,308,50
01930,28805,2931,816,1664,451,21528,24016,2009,13
01937,89,44,0,36,8,89,89,0,0
01938,13261,674,66,391,217,9884,10998,964,0
01940,12299,260,41,139,80,8646,9776,494,0
01944,5159,301,43,225,33,3740,4056,224,0
01945,19823,1074,216,642,216,13781,15292,1326,13
01949,7431,283,26,187,70,5275,5862,477,0
01950,17301,1446,322,935,189,12914,14050,1769,15
01951,3683,266,95,105,66,2769,3044,323,0
01952,8345,668,114,463,91,6044,7193,685,30
01960,50870,3181,558,1828,795,37023,42468,3874,90
01966,6971,307,23,209,75,5479,5905,495,0
01969,5830,589,306,217,66,4057,4545,153,0
01970,40091,6229,1955,3783,491,28135,33573,5881,246
01982,7665,188,47,120,21,5164,5797,339,0
01983,6096,374,221,153,0,4167,4637,296,8
01984,3554,134,35,91,8,2420,2829,190,10
01985,4305,259,174,75,10,2797,3278,172,0
02019,16433,379,65,225,89,11415,13241,1094,0
02021,21449,1265,428,551,286,15137,16861,1459,13
02025,7875,350,157,164,29,5195,5879,195,0
02026,23898,1029,191,623,215,17057,19545,1595,27
02030,5677,18,0,8,10,3624,4203,203,0
02032,3884,128,0,116,12,2872,3250,235,13
02035,16952,683,191,376,116,11576,13425,1545,12
02038,31080,1330,365,728,237,20206,23473,1604,21
02043,22090,586,135,339,112,15207,17030,879,17
02045,10319,608,72,482,54,7999,8832,1179,74
02047,111,0,0,0,0,111,111,0,0
02048,23235,936,256,615,65,14958,17544,1841,74
02050,25624,1072,314,574,184,18072,20289,1469,33
02052,12073,516,176,290,50,7987,9157,432,0
02053,12755,395,94,152,149,8429,9753,384,0
02054,7902,490,164,326,0,5493,6291,561,0
02056,9183,505,172,267,66,6058,7017,308,0
02061,10358,273,49,204,20,6841,7756,179,0
02062,28237,2226,864,1157,205,20157,22878,3180,24
02066,17568,485,76,320,89,12140,13376,762,0
02067,17519,575,156,341,78,11824,13207,570,13
02071,1096,0,0,0,0,607,872,13,0
02072,27130,2058,727,945,386,19651,22550,1806,17
02081,18757,712,252,333,127,12994,14419,1166,0
02090,14685,325,32,164,129,9960,11082,381,13
02093,10864,575,88,383,104,7309,8511,715,27
02108,3813,314,0,258,56,3194,3459,1446,0
02109,4055,411,0,354,57,3393,3735,1319,17
02110,1752,268,0,235,33,1496,1726,521,15
02111,6841,2092,50,1630,412,5416,6297,951,0
02113,6843,1010,0,934,76,5160,6662,2933,0
02114,11315,1681,0,1542,139,8878,10626,4290,40
02115,16850,7107,410,5888,809,10076,15824,3287,125
02116,19160,2763,293,1779,691,15767,17367,5168,46
02118,25991,6989,1326,4907,756,18923,22513,5565,132
02119,24636,8153,2798,4375,980,15234,19389,2291,65
02120,12750,5346,1101,3896,349,5702,10774,1784,48
02121,26996,8714,3430,4667,617,16190,20526,1706,50
02122,24222,5207,1587,3310,310,15841,19407,2412,102
02124,51168,10442,3697,5738,1007,32486,39569,3680,58
02125,34069,9664,2966,6297,401,21463,27621,5031,140
02126,27744,5290,1654,3023,613,18542,22326,1555,50
02127,33485,6071,2129,3594,348,25079,29293,10389,52
02128,43394,7316,2150,4441,725,30587,35570,5946,56
02129,17267,3287,1291,1642,354,13306,14398,3723,14
02130,36486,6435,1479,4318,638,27031,31427,8294,92
02131,30315,4131,1286,2237,608,21658,24596,3079,26
02132,27074,1169,143,696,330,20163,22214,2411,14
02134,18899,6016,249,5550,217,11446,17869,4523,81
02135,36395,8123,692,6274,1157,24818,33211,9191,100
02136,28953,3008,919,1875,214,19193,22852,2257,12
02138,26749,3234,321,2675,238,21380,23460,5308,72
02139,31084,5063,875,3558,630,23825,27445,8016,179
02140,18079,2283,616,1441,226,13720,15352,3025,6
02141,12973,2338,323,1821,194,9436,11678,2922,28
02142,2444,519,36,483,0,1847,2195,632,0
02143,25974,3536,377,2854,305,19557,23170,6697,24
02144,23453,3435,579,2609,247,17537,21077,6681,70
02145,24584,4031,1380,2355,296,17609,20472,4120,99
02148,59648,9528,2253,6250,1025,41599,49787,6210,172
02149,41824,5532,1366,3602,564,28902,34152,3871,191
02150,35716,8468,3280,4426,762,22553,27044,3782,52
02151,52260,8058,2362,4868,828,37527,42818,5255,174
02152,17715,1629,334,1084,211,13455,14860,2227,10
02155,54149,5305,730,3822,753,39985,46469,7317,169
02163,1064,296,21,275,0,919,972,119,0
02169,54701,5805,1362,3462,981,40755,46440,7263,196
02170,19261,2080,395,1458,227,14196,16524,2796,16
02171,17581,1741,306,1209,226,13379,15205,2265,28
02176,26916,1110,138,577,395,19766,21872,2493,15
02180,21240,927,153,533,241,15779,17762,2107,11
02184,35518,1805,526,942,337,24739,28751,2903,0
02186,25393,1243,312,640,291,16760,19325,1017,0
02188,14392,1131,201,739,191,10557,11782,1847,0
02189,14474,1731,588,992,151,10249,11940,1226,0
02190,16697,728,132,523,73,11950,13438,1722,8
02191,8318,486,106,238,142,6253,6878,681,10
02199,1273,65,0,54,11,1188,1235,272,0
02203,0,0,0,0,0,0,0,0,0
02210,1772,74,0,74,0,1578,1680,825,0
02215,12532,4681,149,4297,235,7911,12217,3479,37
02301,57857,11542,4530,6121,891,36718,44755,3706,90
02302,34407,5017,1720,2901,396,22065,26705,1924,24
02322,4400,50,0,41,9,3184,3683,279,0
02324,21720,1523,329,1138,56,14481,17166,1244,0
02330,11470,718,266,354,98,8063,9261,629,11
02332,15014,431,48,269,114,9990,11285,424,15
02333,13729,456,114,229,113,9440,11131,787,23
02338,7439,330,15,166,149,5246,6177,566,0
02339,13911,493,69,403,21,9281,10741,631,0
02341,10229,322,105,179,38,6745,8118,561,9
02343,10520,811,225,434,152,8216,8937,669,0
02346,22724,1781,639,896,246,15769,17893,1385,0
02347,10682,586,186,278,122,7286,8455,551,0
02351,15907,551,111,360,80,10921,12454,1085,8
02356,11238,245,60,126,59,7613,8813,765,0
02357,41,20,0,20,0,41,41,21,0
02359,17871,686,234,332,120,11958,13905,758,0
02360,54855,3668,925,2251,492,39115,44544,3841,38
02364,12454,601,134,456,11,8566,10017,724,0
02366,0,0,0,0,0,0,0,0,0
02367,2834,111,38,53,20,2015,2301,93,0
02368,32660,3517,1206,1825,486,22782,26392,2260,18
02370,17370,984,283,581,120,12340,14047,1708,7
02375,9823,405,98,193,114,6977,7691,613,14
02379,6720,262,55,181,26,4654,5455,433,0
02382,14558,1127,359,598,170,9860,11596,1218,9
02420,13784,519,96,289,134,9495,10826,531,7
02421,17697,709,106,353,250,12121,13644,688,1
02445,20571,2177,268,1695,214,14257,16786,2910,36
02446,28340,4177,417,3362,398,20318,24265,4999,87
02451,17273,1122,209,868,45,13198,14759,2221,21
02452,11197,1086,207,787,92,8438,9560,1450,2
02453,25784,3271,538,2438,295,19267,22235,4526,22
02457,21,0,0,0,0,21,21,0,0
