	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
37982	41	41	999	Oregon -- Statewide	11	Agriculture, forestry, fishing and hunting	11	2.0	0.0	0.0
37983	41	41	999	Oregon -- Statewide	21	Mining, quarrying, and oil and gas extraction	21	3.4	0.0	0.0
37984	41	41	999	Oregon -- Statewide	22	Utilities	22	2.0	0.0	0.0
37985	41	41	999	Oregon -- Statewide	23	Construction	23	3.6	0.0	537.4
37986	41	41	999	Oregon -- Statewide	42	Wholesale trade	42	98.2	1413.2	113383.2
37987	41	41	999	Oregon -- Statewide	51	Information	51	31.0	298.4	34041.6
37988	41	41	999	Oregon -- Statewide	52	Finance and insurance	52	90.8	1014.8	96571.4
37989	41	41	999	Oregon -- Statewide	53	Real estate and rental and leasing	53	1.8	0.0	0.0
37990	41	41	999	Oregon -- Statewide	54	Professional, scientific, and technical services	54	53.4	1251.6	93464.0
37991	41	41	999	Oregon -- Statewide	55	Management of companies and enterprises	55	7.2	15.0	2327.8
37992	41	41	999	Oregon -- Statewide	56	Administrative and support and waste management and remediation services	56	56.4	6922.8	280092.0
37993	41	41	999	Oregon -- Statewide	61	Educational services	61	6.2	102.6	2839.2
37994	41	41	999	Oregon -- Statewide	62	Health care and social assistance	62	6.2	183.4	9756.4
37995	41	41	999	Oregon -- Statewide	71	Arts, entertainment, and recreation	71	1.25	0.0	0.0
37996	41	41	999	Oregon -- Statewide	81	Other services (except public administration)	81	8.0	69.6	4181.4
