	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
3236	06	6	999	California -- Statewide	11	Agriculture, forestry, fishing and hunting	11	1.0	0.0	0.0
3237	06	6	999	California -- Statewide	21	Mining, quarrying, and oil and gas extraction	21	21.2	4990.8	464959.4
3238	06	6	999	California -- Statewide	22	Utilities	22	5.6	0.0	0.0
3239	06	6	999	California -- Statewide	23	Construction	23	9.4	525.0	41475.0
3240	06	6	999	California -- Statewide	42	Wholesale trade	42	156.2	13509.8	1562685.0
3241	06	6	999	California -- Statewide	51	Information	51	61.2	5388.4	1081226.0
3242	06	6	999	California -- Statewide	52	Finance and insurance	52	190.4	12233.4	1247507.6
3243	06	6	999	California -- Statewide	53	Real estate and rental and leasing	53	11.2	135.6	11927.6
3244	06	6	999	California -- Statewide	54	Professional, scientific, and technical services	54	109.4	28448.4	1726529.6
3245	06	6	999	California -- Statewide	55	Management of companies and enterprises	55	13.0	1114.2	129351.8
3246	06	6	999	California -- Statewide	56	Administrative and support and waste management and remediation services	56	212.8	341835.8	22135819.4
3247	06	6	999	California -- Statewide	61	Educational services	61	9.4	2939.8	65834.6
3248	06	6	999	California -- Statewide	62	Health care and social assistance	62	25.8	2822.0	125941.6
3249	06	6	999	California -- Statewide	71	Arts, entertainment, and recreation	71	1.0	0.0	0.0
3250	06	6	999	California -- Statewide	72	Accommodation and food services	72	1.5	0.0	0.0
3251	06	6	999	California -- Statewide	81	Other services (except public administration)	81	12.0	229.4	13343.2
