	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
18761	02013	2	13	Aleutians East Borough, Alaska	114111	Finfish fishing	11	2.4	0.2	35.4
18762	02013	2	13	Aleutians East Borough, Alaska	114112	Shellfish fishing	11	2.0	0.0	0.0
18763	02013	2	13	Aleutians East Borough, Alaska	221112	Fossil fuel electric power generation	22	1.6	0.0	0.0
18764	02013	2	13	Aleutians East Borough, Alaska	221121	Electric bulk power transmission and control	22	1.0	0.0	0.0
18765	02013	2	13	Aleutians East Borough, Alaska	221122	Electric power distribution	22	1.2	0.0	0.0
18766	02013	2	13	Aleutians East Borough, Alaska	237120	Oil and gas pipeline and related structures construction	23	1.0	0.0	0.0
18767	02013	2	13	Aleutians East Borough, Alaska	237130	Power and communication line and related structures construction	23	1.0	0.0	0.0
18768	02013	2	13	Aleutians East Borough, Alaska	238130	Framing contractors	23	1.0	0.0	0.0
18769	02013	2	13	Aleutians East Borough, Alaska	311710	Seafood product preparation and packaging	31	5.0	0.0	0.0
18770	02013	2	13	Aleutians East Borough, Alaska	424460	Fish and seafood merchant wholesalers	42	1.0	0.0	0.0
18771	02013	2	13	Aleutians East Borough, Alaska	445110	Supermarkets and other grocery (except convenience) stores	44	4.0	44.2	1054.8
18772	02013	2	13	Aleutians East Borough, Alaska	452990	All other general merchandise stores	45	1.0	0.0	0.0
18773	02013	2	13	Aleutians East Borough, Alaska	454310	Fuel dealers	45	2.6	0.0	0.0
18774	02013	2	13	Aleutians East Borough, Alaska	481111	Scheduled passenger air transportation	48	2.6	0.0	0.0
18775	02013	2	13	Aleutians East Borough, Alaska	493110	General warehousing and storage	49	1.0	0.0	0.0
18776	02013	2	13	Aleutians East Borough, Alaska	515112	Radio stations	51	1.0	0.0	0.0
18777	02013	2	13	Aleutians East Borough, Alaska	523910	Miscellaneous intermediation	52	1.0	0.0	0.0
18778	02013	2	13	Aleutians East Borough, Alaska	525990	Other financial vehicles	52	1.0	0.0	0.0
18779	02013	2	13	Aleutians East Borough, Alaska	531120	Lessors of nonresidential buildings (except miniwarehouses)	53	1.4	0.0	0.0
