STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,lon,lat,state,ABBR
50,011,50011,Franklin,Franklin County,-72.9094023,44.8589643,Vermont,VT
50,017,50017,Orange,Orange County,-72.3696871,44.0033924,Vermont,VT
50,009,50009,Essex,Essex County,-71.7327362,44.7240209,Vermont,VT
50,021,50021,Rutland,Rutland County,-73.0382023,43.5808577,Vermont,VT
50,015,50015,Lamoille,Lamoille County,-72.6389224,44.6037037,Vermont,VT
50,005,50005,Caledonia,Caledonia County,-72.1121676,44.4687907,Vermont,VT
50,003,50003,Bennington,Bennington County,-73.1114603,43.0353254,Vermont,VT
50,013,50013,Grand Isle,Grand Isle County,-73.300759,44.8017867,Vermont,VT
50,007,50007,Chittenden,Chittenden County,-73.0694099,44.4633289,Vermont,VT
50,027,50027,Windsor,Windsor County,-72.5988211,43.5726846,Vermont,VT
50,023,50023,Washington,Washington County,-72.6095138,44.2749884,Vermont,VT
50,001,50001,Addison,Addison County,-73.1415807,44.0312479,Vermont,VT
50,025,50025,Windham,Windham County,-72.721955,42.9953348,Vermont,VT
50,019,50019,Orleans,Orleans County,-72.25163,44.8284417,Vermont,VT
