	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	estab	emp	payann	estimate
0	11	Cotton ginning	16	115111	65	16065	Madison County, Idaho	1.0	0.0	0.0	1.0
1	11	Crop harvesting, primarily by machine	16	115113	11	16011	Bingham County, Idaho	1.0	5.569444444444445	215.17013888888889	1.0
2	11	Crop harvesting, primarily by machine	16	115113	27	16027	Canyon County, Idaho	1.0	5.152777777777778	216.79513888888889	1.0
3	11	Crop harvesting, primarily by machine	16	115113	53	16053	Jerome County, Idaho	2.2	6.455555555555556	480.0666666666666	0.4
4	11	Crop harvesting, primarily by machine	16	115113	65	16065	Madison County, Idaho	1.0	5.152777777777778	216.79513888888889	1.0
5	11	Crop harvesting, primarily by machine	16	115113	73	16073	Owyhee County, Idaho	1.8	8.211111111111112	273.64722222222224	0.8
6	11	Crop harvesting, primarily by machine	16	115113	83	16083	Twin Falls County, Idaho	3.6	19.833333333333332	797.2777777777777	1.0
7	11	Farm labor contractors and crew leaders	16	115115	11	16011	Bingham County, Idaho	1.0	0.0	0.0	1.0
8	11	Farm labor contractors and crew leaders	16	115115	17	16017	Bonner County, Idaho	1.0	0.0	0.0	1.0
9	11	Farm labor contractors and crew leaders	16	115115	19	16019	Bonneville County, Idaho	1.0	0.0	0.0	1.0
10	11	Farm labor contractors and crew leaders	16	115115	27	16027	Canyon County, Idaho	1.4	0.0	0.0	1.0
11	11	Farm labor contractors and crew leaders	16	115115	31	16031	Cassia County, Idaho	1.0	0.0	0.0	1.0
12	11	Farm labor contractors and crew leaders	16	115115	33	16033	Clark County, Idaho	1.0	0.0	0.0	1.0
13	11	Farm labor contractors and crew leaders	16	115115	43	16043	Fremont County, Idaho	1.0	0.0	0.0	1.0
14	11	Farm labor contractors and crew leaders	16	115115	47	16047	Gooding County, Idaho	1.0	0.0	0.0	1.0
15	11	Farm labor contractors and crew leaders	16	115115	65	16065	Madison County, Idaho	1.0	0.0	0.0	1.0
16	11	Farm labor contractors and crew leaders	16	115115	73	16073	Owyhee County, Idaho	1.0	0.0	0.0	1.0
17	11	Farm labor contractors and crew leaders	16	115115	75	16075	Payette County, Idaho	1.0	0.0	0.0	1.0
18	11	Farm labor contractors and crew leaders	16	115115	83	16083	Twin Falls County, Idaho	1.25	0.0	0.0	1.0
19	11	Farm management services	16	115116	1	16001	Ada County, Idaho	1.8	7.724242424242425	290.0818181818182	1.0
20	11	Farm management services	16	115116	5	16005	Bannock County, Idaho	1.0	3.8621212121212123	145.0409090909091	1.0
21	11	Farm management services	16	115116	11	16011	Bingham County, Idaho	1.0	3.8621212121212123	145.0409090909091	1.0
22	11	Farm management services	16	115116	19	16019	Bonneville County, Idaho	1.6	5.807575757575758	215.7318181818182	1.0
23	11	Farm management services	16	115116	29	16029	Caribou County, Idaho	1.0	4.827651515151516	181.30113636363637	1.0
24	11	Farm management services	16	115116	43	16043	Fremont County, Idaho	1.0	9.727272727272728	353.45454545454544	1.0
25	11	Farm management services	16	115116	53	16053	Jerome County, Idaho	1.2	5.778787878787878	219.3909090909091	1.0
26	11	Farm management services	16	115116	57	16057	Latah County, Idaho	1.0	0.0	0.0	1.0
27	11	Farm management services	16	115116	61	16061	Lewis County, Idaho	1.0	9.583333333333332	371.75	1.0
28	11	Farm management services	16	115116	65	16065	Madison County, Idaho	1.0	0.0	0.0	1.0
29	11	Farm management services	16	115116	75	16075	Payette County, Idaho	1.0	0.0	0.0	1.0
30	11	Farm management services	16	115116	83	16083	Twin Falls County, Idaho	1.2	5.778787878787878	219.3909090909091	1.0
31	11	Farm management services	16	115116	87	16087	Washington County, Idaho	1.0	9.655303030303031	362.60227272727275	1.0
32	11	Finfish fishing	16	114111	1	16001	Ada County, Idaho	1.25	0.3333333333333333	36.36111111111111	1.0
33	11	Finfish fishing	16	114111	13	16013	Blaine County, Idaho	1.0	1.3333333333333333	31.777777777777775	1.0
34	11	Finfish fishing	16	114111	17	16017	Bonner County, Idaho	1.0	0.6	32.00555555555555	1.0
35	11	Finfish fishing	16	114111	27	16027	Canyon County, Idaho	1.4	1.2	46.32777777777777	1.0
36	11	Finfish fishing	16	114111	49	16049	Idaho County, Idaho	1.3333333333333333	1.4444444444444444	42.879629629629626	1.0
37	11	Finfish fishing	16	114111	57	16057	Latah County, Idaho	1.0	0.0	25.25	1.0
38	11	Finfish fishing	16	114111	69	16069	Nez Perce County, Idaho	1.0	0.6	32.00555555555555	1.0
39	11	Finfish fishing	16	114111	71	16071	Oneida County, Idaho	1.0	0.6	32.00555555555555	1.0
40	11	Finfish fishing	16	114111	75	16075	Payette County, Idaho	1.0	0.0	31.583333333333332	1.0
41	11	Forest nurseries and gathering of forest products	16	113210	1	16001	Ada County, Idaho	1.0	1.5	83.33333333333333	1.0
42	11	Forest nurseries and gathering of forest products	16	113210	49	16049	Idaho County, Idaho	1.0	0.6666666666666666	20.22222222222222	1.0
43	11	Forest nurseries and gathering of forest products	16	113210	55	16055	Kootenai County, Idaho	1.0	0.0	0.0	1.0
44	11	Forest nurseries and gathering of forest products	16	113210	57	16057	Latah County, Idaho	1.8	1.4	57.6	1.0
45	11	Forest nurseries and gathering of forest products	16	113210	69	16069	Nez Perce County, Idaho	1.0	1.75	72.0	1.0
46	11	Forest nurseries and gathering of forest products	16	113210	79	16079	Shoshone County, Idaho	1.6666666666666667	2.3333333333333335	96.0	1.0
47	11	Forest nurseries and gathering of forest products	16	113210	87	16087	Washington County, Idaho	1.0	0.0	0.0	1.0
48	11	Hunting and trapping	16	114210	21	16021	Boundary County, Idaho	1.25	0.15000000000000002	5.2	1.0
49	11	Hunting and trapping	16	114210	37	16037	Custer County, Idaho	1.0	0.6000000000000001	20.8	1.0
50	11	Hunting and trapping	16	114210	39	16039	Elmore County, Idaho	1.0	0.0	0.0	1.0
51	11	Hunting and trapping	16	114210	49	16049	Idaho County, Idaho	1.5	0.30000000000000004	10.4	1.0
52	11	Hunting and trapping	16	114210	55	16055	Kootenai County, Idaho	1.0	0.15000000000000002	5.2	1.0
53	11	Logging	16	113310	1	16001	Ada County, Idaho	2.0	9.444414715719065	385.55924191750285	0.8
54	11	Logging	16	113310	3	16003	Adams County, Idaho	8.6	19.0	2087.6	0.0
55	11	Logging	16	113310	9	16009	Benewah County, Idaho	29.8	143.2	6860.4	0.0
56	11	Logging	16	113310	15	16015	Boise County, Idaho	4.6	8.4	1077.4	0.0
57	11	Logging	16	113310	17	16017	Bonner County, Idaho	26.8	112.2	5316.4	0.0
58	11	Logging	16	113310	21	16021	Boundary County, Idaho	27.8	136.6	5312.6	0.0
59	11	Logging	16	113310	27	16027	Canyon County, Idaho	1.0	7.106488801054018	322.2461462450593	1.0
60	11	Logging	16	113310	35	16035	Clearwater County, Idaho	19.4	156.8	7492.8	0.0
61	11	Logging	16	113310	43	16043	Fremont County, Idaho	2.2	5.792820512820513	320.15692307692314	0.6
62	11	Logging	16	113310	45	16045	Gem County, Idaho	3.8	25.07168946995034	1261.8195966352487	1.0
63	11	Logging	16	113310	49	16049	Idaho County, Idaho	20.6	76.2	3209.4	0.0
64	11	Logging	16	113310	55	16055	Kootenai County, Idaho	30.8	103.8	5074.0	0.0
65	11	Logging	16	113310	57	16057	Latah County, Idaho	25.8	179.4	11168.0	0.0
66	11	Logging	16	113310	59	16059	Lemhi County, Idaho	1.8	12.016535927840277	581.670757069018	1.0
67	11	Logging	16	113310	61	16061	Lewis County, Idaho	6.6	51.2	2302.8	0.0
68	11	Logging	16	113310	65	16065	Madison County, Idaho	2.0	12.66268977399412	647.7476801459411	1.0
69	11	Logging	16	113310	69	16069	Nez Perce County, Idaho	8.2	74.6102766798419	4591.689328063241	0.4
70	11	Logging	16	113310	73	16073	Owyhee County, Idaho	1.5	11.74631093544137	536.9422924901186	1.0
71	11	Logging	16	113310	79	16079	Shoshone County, Idaho	4.6	10.0	932.2	0.0
72	11	Logging	16	113310	85	16085	Valley County, Idaho	3.0	24.856643356643357	1150.058041958042	0.4
73	11	Logging	16	113310	87	16087	Washington County, Idaho	2.0	12.66268977399412	647.7476801459411	1.0
74	11	Postharvest crop activities (except cotton ginning)	16	115114	11	16011	Bingham County, Idaho	1.0	49.727516339869275	1147.273545751634	1.0
75	11	Postharvest crop activities (except cotton ginning)	16	115114	19	16019	Bonneville County, Idaho	2.0	99.45503267973855	2294.547091503268	1.0
76	11	Postharvest crop activities (except cotton ginning)	16	115114	27	16027	Canyon County, Idaho	6.2	97.8	3426.8	0.0
77	11	Postharvest crop activities (except cotton ginning)	16	115114	39	16039	Elmore County, Idaho	1.0	49.42919389978213	1110.725354030501	1.0
78	11	Postharvest crop activities (except cotton ginning)	16	115114	51	16051	Jefferson County, Idaho	1.2	59.54973856209151	1375.2624346405228	1.0
79	11	Postharvest crop activities (except cotton ginning)	16	115114	53	16053	Jerome County, Idaho	1.8	89.73503267973857	2034.5337581699343	1.0
