	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	estab	emp	payann	estimate
0	11	Forest nurseries and gathering of forest products	50	1132	3	50003	Bennington County, Vermont	1.0	0.0	0.0	1.0
1	11	Forest nurseries and gathering of forest products	50	1132	27	50027	Windsor County, Vermont	2.0	0.0	0.0	1.0
2	11	Logging	50	1133	1	50001	Addison County, Vermont	7.4	13.8	406.4	0.0
3	11	Logging	50	1133	3	50003	Bennington County, Vermont	3.6	6.4	427.2	0.0
4	11	Logging	50	1133	5	50005	Caledonia County, Vermont	7.2	14.4	825.8	0.0
5	11	Logging	50	1133	9	50009	Essex County, Vermont	6.4	15.0	986.4	0.0
6	11	Logging	50	1133	11	50011	Franklin County, Vermont	2.4	26.360000000000003	183.43	0.6
7	11	Logging	50	1133	15	50015	Lamoille County, Vermont	2.2	26.04	146.145	1.0
8	11	Logging	50	1133	17	50017	Orange County, Vermont	11.2	24.2	987.4	0.0
9	11	Logging	50	1133	19	50019	Orleans County, Vermont	8.2	9.6	480.8	0.0
10	11	Logging	50	1133	21	50021	Rutland County, Vermont	7.2	5.8	151.6	0.0
11	11	Logging	50	1133	23	50023	Washington County, Vermont	3.0	29.6	431.825	0.4
12	11	Logging	50	1133	25	50025	Windham County, Vermont	7.4	6.0	352.0	0.0
13	11	Logging	50	1133	27	50027	Windsor County, Vermont	12.2	15.4	600.2	0.0
14	11	Support activities for animal production	50	1152	1	50001	Addison County, Vermont	1.2	4.887878787878788	248.96868686868683	1.0
15	11	Support activities for animal production	50	1152	3	50003	Bennington County, Vermont	2.0	10.72121212121212	533.2464646464646	1.0
16	11	Support activities for animal production	50	1152	5	50005	Caledonia County, Vermont	1.0	10.611111111111109	501.2129629629629	1.0
17	11	Support activities for animal production	50	1152	7	50007	Chittenden County, Vermont	5.4	18.6	881.8	0.0
18	11	Support activities for animal production	50	1152	11	50011	Franklin County, Vermont	2.2	2.8939393939393936	51.74545454545455	0.6
19	11	Support activities for animal production	50	1152	15	50015	Lamoille County, Vermont	1.0	-1.75	-87.08333333333333	1.0
20	11	Support activities for animal production	50	1152	21	50021	Rutland County, Vermont	2.0	12.327272727272726	611.8676767676767	0.8
21	11	Support activities for animal production	50	1152	23	50023	Washington County, Vermont	2.0	7.6	308.14444444444445	0.6
22	11	Support activities for animal production	50	1152	25	50025	Windham County, Vermont	2.4	9.715151515151515	499.14191919191916	1.0
23	11	Support activities for animal production	50	1152	27	50027	Windsor County, Vermont	2.8	1.7878787878787878	-14.809090909090912	0.4
24	11	Support activities for crop production	50	1151	1	50001	Addison County, Vermont	4.8	6.083333333333334	327.3166666666667	0.2
25	11	Support activities for crop production	50	1151	7	50007	Chittenden County, Vermont	2.0	8.33116883116883	224.95108225108225	1.0
26	11	Support activities for crop production	50	1151	11	50011	Franklin County, Vermont	3.2	14.097835497835495	365.5844155844156	0.6
27	11	Support activities for crop production	50	1151	15	50015	Lamoille County, Vermont	1.0	2.083333333333333	94.91666666666666	1.0
28	11	Support activities for crop production	50	1151	17	50017	Orange County, Vermont	1.0	4.363636363636363	110.81818181818183	1.0
29	11	Support activities for crop production	50	1151	19	50019	Orleans County, Vermont	2.4	5.6645021645021645	282.35108225108223	0.8
