	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
10230	17	17	999	Illinois -- Statewide	11	Agriculture, forestry, fishing and hunting	11	1.0	0.0	0.0
10231	17	17	999	Illinois -- Statewide	21	Mining, quarrying, and oil and gas extraction	21	11.8	269.4	18903.8
10232	17	17	999	Illinois -- Statewide	22	Utilities	22	4.4	4.6	899.8
10233	17	17	999	Illinois -- Statewide	23	Construction	23	8.0	242.8	20198.2
10234	17	17	999	Illinois -- Statewide	42	Wholesale trade	42	137.2	5431.8	532297.4
10235	17	17	999	Illinois -- Statewide	51	Information	51	47.8	798.6	90753.0
10236	17	17	999	Illinois -- Statewide	52	Finance and insurance	52	152.8	6527.2	616814.8
10237	17	17	999	Illinois -- Statewide	53	Real estate and rental and leasing	53	11.2	116.8	9784.4
10238	17	17	999	Illinois -- Statewide	54	Professional, scientific, and technical services	54	81.6	6946.6	553623.6
10239	17	17	999	Illinois -- Statewide	55	Management of companies and enterprises	55	13.2	120.8	15017.6
10240	17	17	999	Illinois -- Statewide	56	Administrative and support and waste management and remediation services	56	142.0	100057.6	2750586.4
10241	17	17	999	Illinois -- Statewide	61	Educational services	61	6.2	64.4	3775.2
10242	17	17	999	Illinois -- Statewide	62	Health care and social assistance	62	12.6	1301.2	73915.8
10243	17	17	999	Illinois -- Statewide	71	Arts, entertainment, and recreation	71	1.0	0.0	0.0
10244	17	17	999	Illinois -- Statewide	72	Accommodation and food services	72	2.0	0.0	0.0
10245	17	17	999	Illinois -- Statewide	81	Other services (except public administration)	81	10.0	125.0	7326.2
