	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
0	27001	27	1	Aitkin County, Minnesota	1133	Logging	11	4.2	7.4	343.6
3	27001	27	1	Aitkin County, Minnesota	2361	Residential building construction	23	9.2	8.0	449.6
4	27001	27	1	Aitkin County, Minnesota	2362	Nonresidential building construction	23	3.0	0.2	77.0
5	27001	27	1	Aitkin County, Minnesota	2371	Utility system construction	23	3.6	3.4	220.4
8	27001	27	1	Aitkin County, Minnesota	2381	Foundation, structure, and building exterior contractors	23	10.0	5.0	642.2
9	27001	27	1	Aitkin County, Minnesota	2382	Building equipment contractors	23	15.8	68.0	2840.8
10	27001	27	1	Aitkin County, Minnesota	2383	Building finishing contractors	23	5.0	3.0	92.4
11	27001	27	1	Aitkin County, Minnesota	2389	Other specialty trade contractors	23	14.4	8.0	1535.0
22	27001	27	1	Aitkin County, Minnesota	3327	Machine shops; turned product; and screw, nut, and bolt manufacturing	33	3.8	30.4	1442.8
31	27001	27	1	Aitkin County, Minnesota	3399	Other miscellaneous manufacturing	33	3.2	3.0	100.0
34	27001	27	1	Aitkin County, Minnesota	4238	Machinery, equipment, and supplies merchant wholesalers	42	2.0	2.2	45.2
40	27001	27	1	Aitkin County, Minnesota	4411	Automobile dealers	44	2.0	0.0	234.2
41	27001	27	1	Aitkin County, Minnesota	4412	Other motor vehicle dealers	44	6.6	15.2	596.2
42	27001	27	1	Aitkin County, Minnesota	4413	Automotive parts, accessories, and tire stores	44	5.0	11.0	241.0
46	27001	27	1	Aitkin County, Minnesota	4441	Building material and supplies dealers	44	4.0	24.0	737.2
48	27001	27	1	Aitkin County, Minnesota	4451	Grocery stores	44	4.4	29.6	461.6
50	27001	27	1	Aitkin County, Minnesota	4453	Beer, wine, and liquor stores	44	4.4	9.8	142.8
51	27001	27	1	Aitkin County, Minnesota	4461	Health and personal care stores	44	3.0	8.4	257.6
52	27001	27	1	Aitkin County, Minnesota	4471	Gasoline stations	44	18.8	145.4	2783.2
56	27001	27	1	Aitkin County, Minnesota	4511	Sporting goods, hobby, and musical instrument stores	45	3.0	3.8	34.8
57	27001	27	1	Aitkin County, Minnesota	4529	Other general merchandise stores	45	2.4	17.8	392.0
59	27001	27	1	Aitkin County, Minnesota	4532	Office supplies, stationery, and gift stores	45	2.2	2.0	49.6
63	27001	27	1	Aitkin County, Minnesota	4543	Direct selling establishments	45	3.0	3.0	272.2
65	27001	27	1	Aitkin County, Minnesota	4841	General freight trucking	48	6.0	64.2	2346.8
66	27001	27	1	Aitkin County, Minnesota	4842	Specialized freight trucking	48	4.8	11.0	436.2
71	27001	27	1	Aitkin County, Minnesota	5221	Depository credit intermediation	52	8.0	50.2	2391.0
74	27001	27	1	Aitkin County, Minnesota	5242	Agencies, brokerages, and other insurance related activities	52	7.6	15.4	814.8
76	27001	27	1	Aitkin County, Minnesota	5312	Offices of real estate agents and brokers	53	4.0	2.0	183.6
77	27001	27	1	Aitkin County, Minnesota	5313	Activities related to real estate	53	2.0	0.8	24.2
78	27001	27	1	Aitkin County, Minnesota	5323	General rental centers	53	1.6	0.0	7.8
79	27001	27	1	Aitkin County, Minnesota	5411	Legal services	54	5.0	12.0	771.8
90	27001	27	1	Aitkin County, Minnesota	5617	Services to buildings and dwellings	56	10.8	5.0	564.0
97	27001	27	1	Aitkin County, Minnesota	6212	Offices of dentists	62	3.0	9.6	378.4
98	27001	27	1	Aitkin County, Minnesota	6213	Offices of other health practitioners	62	4.0	18.6	942.8
104	27001	27	1	Aitkin County, Minnesota	6233	Continuing care retirement communities and assisted living facilities for the elderly	62	3.2	31.2	807.8
106	27001	27	1	Aitkin County, Minnesota	6241	Individual and family services	62	6.6	103.4	1152.6
113	27001	27	1	Aitkin County, Minnesota	7139	Other amusement and recreation industries	71	7.6	10.4	203.0
114	27001	27	1	Aitkin County, Minnesota	7211	Traveler accommodation	72	6.0	54.0	974.2
115	27001	27	1	Aitkin County, Minnesota	7212	RV (recreational vehicle) parks and recreational camps	72	5.6	37.4	883.0
118	27001	27	1	Aitkin County, Minnesota	7224	Drinking places (alcoholic beverages)	72	8.0	24.4	264.0
119	27001	27	1	Aitkin County, Minnesota	7225	Restaurants and other eating places	72	29.8	310.2	4019.0
120	27001	27	1	Aitkin County, Minnesota	8111	Automotive repair and maintenance	81	7.0	14.0	796.6
126	27001	27	1	Aitkin County, Minnesota	8129	Other personal services	81	2.0	1.0	10.6
127	27001	27	1	Aitkin County, Minnesota	8131	Religious organizations	81	12.8	59.4	602.8
130	27001	27	1	Aitkin County, Minnesota	8134	Civic and social organizations	81	13.0	66.8	685.6
131	27001	27	1	Aitkin County, Minnesota	8139	Business, professional, labor, political, and similar organizations	81	5.8	7.0	141.0
141	27003	27	3	Anoka County, Minnesota	2361	Residential building construction	23	275.0	922.8	44599.8
142	27003	27	3	Anoka County, Minnesota	2362	Nonresidential building construction	23	35.8	409.8	27922.0
143	27003	27	3	Anoka County, Minnesota	2371	Utility system construction	23	25.2	179.4	12762.0
145	27003	27	3	Anoka County, Minnesota	2373	Highway, street, and bridge construction	23	14.2	134.0	29558.2
146	27003	27	3	Anoka County, Minnesota	2379	Other heavy and civil engineering construction	23	5.6	32.0	5767.0
147	27003	27	3	Anoka County, Minnesota	2381	Foundation, structure, and building exterior contractors	23	199.0	1107.0	71686.8
148	27003	27	3	Anoka County, Minnesota	2382	Building equipment contractors	23	256.4	2422.8	162443.4
149	27003	27	3	Anoka County, Minnesota	2383	Building finishing contractors	23	257.8	1327.6	66295.6
150	27003	27	3	Anoka County, Minnesota	2389	Other specialty trade contractors	23	159.4	666.8	41267.6
156	27003	27	3	Anoka County, Minnesota	3119	Other food manufacturing	31	2.0	2.4	47.4
157	27003	27	3	Anoka County, Minnesota	3121	Beverage manufacturing	31	3.0	9.2	490.4
161	27003	27	3	Anoka County, Minnesota	3149	Other textile product mills	31	5.4	5.0	113.0
