	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	estab	emp	payann	estimate
0	11	Fishing	27	1141	7	27007	Beltrami County, Minnesota	1.0	3.1705357142857142	65.84107142857142	1.0
1	11	Fishing	27	1141	13	27013	Blue Earth County, Minnesota	1.0	4.428571428571428	98.42857142857142	1.0
2	11	Fishing	27	1141	21	27021	Cass County, Minnesota	1.0	2.5364285714285715	52.67285714285714	1.0
3	11	Fishing	27	1141	59	27059	Isanti County, Minnesota	1.0	2.214285714285714	49.21428571428571	1.0
4	11	Fishing	27	1141	77	27077	Lake of the Woods County, Minnesota	1.0	4.428571428571428	98.42857142857142	1.0
5	11	Fishing	27	1141	91	27091	Martin County, Minnesota	1.0	2.5364285714285715	52.67285714285714	1.0
6	11	Fishing	27	1141	103	27103	Nicollet County, Minnesota	1.25	2.313392857142857	52.769642857142856	1.0
7	11	Fishing	27	1141	123	27123	Ramsey County, Minnesota	1.0	2.751190476190476	54.97857142857143	1.0
8	11	Fishing	27	1141	137	27137	St. Louis County, Minnesota	2.0	5.053571428571429	104.53571428571428	1.0
9	11	Fishing	27	1141	155	27155	Traverse County, Minnesota	1.0	2.5267857142857144	52.26785714285714	1.0
10	11	Forest nurseries and gathering of forest products	27	1132	3	27003	Anoka County, Minnesota	1.0	3.731565656565656	147.0719696969697	1.0
11	11	Forest nurseries and gathering of forest products	27	1132	25	27025	Chisago County, Minnesota	1.6	6.221464646464646	233.2689393939394	1.0
12	11	Forest nurseries and gathering of forest products	27	1132	53	27053	Hennepin County, Minnesota	1.3333333333333333	4.680555555555555	217.7361111111111	1.0
13	11	Forest nurseries and gathering of forest products	27	1132	61	27061	Itasca County, Minnesota	1.2	4.677020202020202	178.23560606060605	1.0
14	11	Forest nurseries and gathering of forest products	27	1132	97	27097	Morrison County, Minnesota	1.3333333333333333	5.183922558922559	180.78156565656568	1.0
15	11	Forest nurseries and gathering of forest products	27	1132	123	27123	Ramsey County, Minnesota	1.0	4.7272727272727275	155.8181818181818	1.0
16	11	Forest nurseries and gathering of forest products	27	1132	137	27137	St. Louis County, Minnesota	1.4	4.9510101010101	193.21363636363634	1.0
17	11	Forest nurseries and gathering of forest products	27	1132	139	27139	Scott County, Minnesota	1.0	3.6081649831649827	128.8421717171717	1.0
