STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,longitude,latitude,state,ABBR,sq_miles,totalpop18
27,095,27095,Mille Lacs,Mille Lacs County,-93.6329964,45.9290434,Minnesota,MN,681.604599875777,25728
27,045,27045,Fillmore,Fillmore County,-92.0939369,43.6791869,Minnesota,MN,862.089832068479,20888
27,073,27073,Lac qui Parle,Lac qui Parle County,-96.176836,44.9998559,Minnesota,MN,778.010404415293,6773
27,085,27085,McLeod,McLeod County,-94.2723231,44.8216571,Minnesota,MN,505.527650560224,35825
27,153,27153,Todd,Todd County,-94.9005758,46.0665694,Minnesota,MN,979.500696792224,24440
27,105,27105,Nobles,Nobles County,-95.7631323,43.6776863,Minnesota,MN,722.550523547323,21839
27,001,27001,Aitkin,Aitkin County,-93.41976,46.6024464,Minnesota,MN,1995.30163104515,15834
27,057,27057,Hubbard,Hubbard County,-94.9132898,47.0955506,Minnesota,MN,999.491316041664,20862
27,063,27063,Jackson,Jackson County,-95.1497314,43.671111,Minnesota,MN,719.234921879679,10047
27,039,27039,Dodge,Dodge County,-92.8693529,44.0207056,Minnesota,MN,439.587005523723,20582
27,047,27047,Freeborn,Freeborn County,-93.3502887,43.6742019,Minnesota,MN,722.420964136532,30526
27,121,27121,Pope,Pope County,-95.4467052,45.5896228,Minnesota,MN,717.110090594424,10980
27,143,27143,Sibley,Sibley County,-94.2301232,44.5757343,Minnesota,MN,600.547928279,14912
27,109,27109,Olmsted,Olmsted County,-92.4100985,43.9994987,Minnesota,MN,654.862835428432,153065
27,067,27067,Kandiyohi,Kandiyohi County,-95.0049812,45.1527137,Minnesota,MN,862.356224375972,42658
27,133,27133,Rock,Rock County,-96.2632376,43.6695866,Minnesota,MN,482.727700935607,9413
27,161,27161,Waseca,Waseca County,-93.5898443,44.0184598,Minnesota,MN,432.974517868893,18809
27,033,27033,Cottonwood,Cottonwood County,-95.1831523,44.0106386,Minnesota,MN,648.5637053377,11372
27,071,27071,Koochiching,Koochiching County,-93.7828956,48.2453743,Minnesota,MN,3153.99985330159,12644
27,165,27165,Watonwan,Watonwan County,-94.613798,43.9781089,Minnesota,MN,439.730405351844,10973
27,171,27171,Wright,Wright County,-93.9663965,45.1750914,Minnesota,MN,714.251025840667,132745
27,027,27027,Clay,Clay County,-96.4949007,46.8983772,Minnesota,MN,1052.65244506408,62801
27,139,27139,Scott,Scott County,-93.5337311,44.651805,Minnesota,MN,368.367907810224,143372
27,005,27005,Becker,Becker County,-95.7417568,46.9376289,Minnesota,MN,1445.18317633665,33773
27,107,27107,Norman,Norman County,-96.4637757,47.3294529,Minnesota,MN,876.730249096785,6559
27,025,27025,Chisago,Chisago County,-92.9038486,45.5054439,Minnesota,MN,442.383693978496,54727
27,089,27089,Marshall,Marshall County,-96.357761,48.3627284,Minnesota,MN,1812.90578272108,9392
27,169,27169,Winona,Winona County,-91.7767076,43.9822682,Minnesota,MN,641.582184636761,50847
27,007,27007,Beltrami,Beltrami County,-95.00505,47.8795077,Minnesota,MN,3055.39739805167,46117
27,083,27083,Lyon,Lyon County,-95.8472678,44.4091953,Minnesota,MN,721.667392300938,25839
27,049,27049,Goodhue,Goodhue County,-92.7160003,44.4061779,Minnesota,MN,779.554649607006,46217
27,061,27061,Itasca,Itasca County,-93.6111022,47.4908166,Minnesota,MN,2927.89011007022,45203
27,093,27093,Meeker,Meeker County,-94.527346,45.1231555,Minnesota,MN,644.775563848804,23079
27,065,27065,Kanabec,Kanabec County,-93.2977883,45.9477598,Minnesota,MN,533.683385819421,16004
27,077,27077,Lake of the Woods,Lake of the Woods County,-94.9046335,48.7681003,Minnesota,MN,1779.56963642413,3809
27,081,27081,Lincoln,Lincoln County,-96.2720323,44.4082382,Minnesota,MN,548.432218505073,5707
27,111,27111,Otter Tail,Otter Tail County,-95.7145815,46.4057273,Minnesota,MN,2224.54207060044,57992
27,021,27021,Cass,Cass County,-94.3337048,46.9517447,Minnesota,MN,2413.98448976228,29022
27,037,27037,Dakota,Dakota County,-93.0624813,44.670893,Minnesota,MN,586.808603032235,418201
27,075,27075,Lake,Lake County,-91.4117038,47.5171114,Minnesota,MN,2990.61919814444,10569
27,003,27003,Anoka,Anoka County,-93.2427232,45.2741098,Minnesota,MN,446.072793468226,347431
27,099,27099,Mower,Mower County,-92.7595136,43.6662486,Minnesota,MN,711.566787171485,39602
27,101,27101,Murray,Murray County,-95.7615809,44.0155943,Minnesota,MN,719.503620938636,8353
27,123,27123,Ramsey,Ramsey County,-93.0999648,45.0152037,Minnesota,MN,170.105084220403,541493
27,167,27167,Wilkin,Wilkin County,-96.476657,46.3623354,Minnesota,MN,751.18586678139,6343
27,059,27059,Isanti,Isanti County,-93.2963388,45.5624313,Minnesota,MN,451.637014359648,38974
27,009,27009,Benton,Benton County,-94.0014397,45.7012249,Minnesota,MN,413.040663698631,39779
27,159,27159,Wadena,Wadena County,-94.9886078,46.5869861,Minnesota,MN,543.230436214613,13646
27,113,27113,Pennington,Pennington County,-96.0377254,48.069247,Minnesota,MN,618.250286379875,14184
27,157,27157,Wabasha,Wabasha County,-92.2333405,44.289693,Minnesota,MN,549.544599236793,21500
27,163,27163,Washington,Washington County,-92.890117,45.037929,Minnesota,MN,422.811320176788,253317
27,035,27035,Crow Wing,Crow Wing County,-94.0707182,46.4916528,Minnesota,MN,1156.55018918034,63855
27,155,27155,Traverse,Traverse County,-96.4748315,45.7699352,Minnesota,MN,585.850662387896,3337
27,173,27173,Yellow Medicine,Yellow Medicine County,-95.862756,44.7157358,Minnesota,MN,763.227805205729,9868
27,131,27131,Rice,Rice County,-93.2985052,44.3507339,Minnesota,MN,515.941159447198,65765
27,145,27145,Stearns,Stearns County,-94.6104822,45.5552345,Minnesota,MN,1389.96668360779,156819
27,141,27141,Sherburne,Sherburne County,-93.76913,45.4531762,Minnesota,MN,451.043189029479,93231
27,079,27079,Le Sueur,Le Sueur County,-93.7301433,44.3734238,Minnesota,MN,473.818930157031,27983
27,137,27137,St. Louis,St. Louis County,-92.51457,47.578635,Minnesota,MN,6859.51174716176,200080
27,031,27031,Cook,Cook County,-90.2901889,47.538569,Minnesota,MN,3339.73081311327,5311
27,051,27051,Grant,Grant County,-96.0106987,45.9307426,Minnesota,MN,575.481798775354,5938
27,023,27023,Chippewa,Chippewa County,-95.5641082,45.0286254,Minnesota,MN,587.840369204413,12010
27,043,27043,Faribault,Faribault County,-93.9472338,43.6765219,Minnesota,MN,721.90446996971,13896
27,017,27017,Carlton,Carlton County,-92.6710435,46.6038184,Minnesota,MN,875.276211846021,35540
27,115,27115,Pine,Pine County,-92.7630936,46.1009402,Minnesota,MN,1434.55640338281,29129
27,149,27149,Stevens,Stevens County,-95.9923146,45.5934609,Minnesota,MN,575.318166306493,9784
27,069,27069,Kittson,Kittson County,-96.7803493,48.7760403,Minnesota,MN,1103.5984287227,4337
27,091,27091,Martin,Martin County,-94.5372525,43.6771181,Minnesota,MN,729.577652598785,19964
27,097,27097,Morrison,Morrison County,-94.2666194,46.0204839,Minnesota,MN,1153.386149929,32949
27,117,27117,Pipestone,Pipestone County,-96.2570147,44.0153614,Minnesota,MN,465.962370019778,9185
27,129,27129,Renville,Renville County,-94.9556169,44.7236969,Minnesota,MN,987.10747789998,14721
27,087,27087,Mahnomen,Mahnomen County,-95.8110885,47.3283866,Minnesota,MN,582.906049698573,5506
27,053,27053,Hennepin,Hennepin County,-93.4752279,45.0061209,Minnesota,MN,606.565774125172,1235478
27,015,27015,Brown,Brown County,-94.7336472,44.2465415,Minnesota,MN,618.26536385893,25211
27,103,27103,Nicollet,Nicollet County,-94.2456844,44.3588204,Minnesota,MN,466.943382051496,33783
27,041,27041,Douglas,Douglas County,-95.462156,45.9368293,Minnesota,MN,720.005065168553,37203
27,151,27151,Swift,Swift County,-95.6901243,45.2758101,Minnesota,MN,752.100031058938,9411
27,147,27147,Steele,Steele County,-93.2204527,44.0152607,Minnesota,MN,432.338869521268,36676
27,125,27125,Red Lake,Red Lake County,-96.08718,47.8654866,Minnesota,MN,432.495099594129,4008
27,029,27029,Clearwater,Clearwater County,-95.371117,47.5758729,Minnesota,MN,1029.79382929678,8812
27,011,27011,Big Stone,Big Stone County,-96.4022263,45.4199252,Minnesota,MN,528.11753594544,5016
27,013,27013,Blue Earth,Blue Earth County,-94.0640122,44.0337104,Minnesota,MN,765.58977638648,66322
27,119,27119,Polk,Polk County,-96.4000265,47.7742536,Minnesota,MN,1997.79133231483,31591
27,127,27127,Redwood,Redwood County,-95.2542415,44.4035357,Minnesota,MN,881.746985234717,15331
27,055,27055,Houston,Houston County,-91.5015556,43.6669899,Minnesota,MN,568.836873289234,18663
27,019,27019,Carver,Carver County,-93.8000913,44.8213196,Minnesota,MN,376.108727556382,100416
27,135,27135,Roseau,Roseau County,-95.8215042,48.7610683,Minnesota,MN,1678.1489083317,15462
