STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,lon,lat,state,ABBR
32,001,32001,Churchill,Churchill County,-118.2641661,39.5377097,Nevada,NV
32,013,32013,Humboldt,Humboldt County,-118.1275915,41.4079136,Nevada,NV
32,003,32003,Clark,Clark County,-115.013812,36.2142575,Nevada,NV
32,021,32021,Mineral,Mineral County,-118.4162794,38.516647,Nevada,NV
32,023,32023,Nye,Nye County,-116.4590107,37.9658636,Nevada,NV
32,005,32005,Douglas,Douglas County,-119.6090191,38.9051292,Nevada,NV
32,033,32033,White Pine,White Pine County,-114.900605,39.4182344,Nevada,NV
32,510,32510,Carson City,Carson City,-119.7473681,39.1530598,Nevada,NV
32,011,32011,Eureka,Eureka County,-116.2722082,39.9777878,Nevada,NV
32,007,32007,Elko,Elko County,-115.3514239,41.1411327,Nevada,NV
32,019,32019,Lyon,Lyon County,-119.1974246,39.0222125,Nevada,NV
32,015,32015,Lander,Lander County,-117.0472398,39.9002105,Nevada,NV
32,031,32031,Washoe,Washoe County,-119.6632695,40.7313196,Nevada,NV
32,029,32029,Storey,Storey County,-119.5246462,39.4383853,Nevada,NV
32,017,32017,Lincoln,Lincoln County,-114.8630367,37.634605,Nevada,NV
32,027,32027,Pershing,Pershing County,-118.4094765,40.439639,Nevada,NV
32,009,32009,Esmeralda,Esmeralda County,-117.6323824,37.7789658,Nevada,NV
