	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
29918	32	32	999	Nevada -- Statewide	21	Mining, quarrying, and oil and gas extraction	21	11.8	1077.2	105956.4
29919	32	32	999	Nevada -- Statewide	22	Utilities	22	1.0	0.0	0.0
29920	32	32	999	Nevada -- Statewide	23	Construction	23	5.0	0.0	0.0
29921	32	32	999	Nevada -- Statewide	42	Wholesale trade	42	74.2	943.6	74613.2
29922	32	32	999	Nevada -- Statewide	51	Information	51	28.0	270.8	29295.6
29923	32	32	999	Nevada -- Statewide	52	Finance and insurance	52	94.0	1037.4	101516.0
29924	32	32	999	Nevada -- Statewide	53	Real estate and rental and leasing	53	4.8	4.0	1261.6
29925	32	32	999	Nevada -- Statewide	54	Professional, scientific, and technical services	54	56.6	614.8	55442.6
29926	32	32	999	Nevada -- Statewide	55	Management of companies and enterprises	55	4.0	9.4	1223.2
29927	32	32	999	Nevada -- Statewide	56	Administrative and support and waste management and remediation services	56	47.0	18368.2	631557.0
29928	32	32	999	Nevada -- Statewide	61	Educational services	61	4.6	24.2	1029.0
29929	32	32	999	Nevada -- Statewide	62	Health care and social assistance	62	6.2	155.8	8806.8
29930	32	32	999	Nevada -- Statewide	71	Arts, entertainment, and recreation	71	1.6666666666666667	0.0	0.0
29931	32	32	999	Nevada -- Statewide	81	Other services (except public administration)	81	5.6	23.6	2065.8
