"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"Upton","","Town Line Dairy Farm","ma","64 Williams Street","crafts woodworking dairy products eggs fresh-fruits fresh-vegetables maple-products red-meat non-poultry-meat","","farm","www.facebook.com/pages/Town-Line-Dairy-Farm/558566020827767","-71.6341376","42.1713805","01568"
"Andover","https://www.facebook.com/andoverfarmersmarket/?view_public_for=153480551390115","Andover Farmers Market","ma","41 Central Street","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey maple plants prepared-foods soap wine coffee beans fruits mushrooms","","market","http://andoverfarmersmarket.com/","-71.143138","42.653616","01810"
"Attleboro ","AttleboroFarmersMarket@AttFrmMkt","Attleboro Farmers Market, inc","ma","201 County Street","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap wine coffee fruits juices mushrooms pet food wild","","market","http://www.attleborofarmersmarket.com","-71.299235","41.937562","02703"
"Billerica","Billerica Farmers Market","Billerica Farmers Market","ma","25 Concord Road","baked goods cheese crafts flowers eggs seafood herbs vegetables honey meat plants prepared-foods soap wine coffee fruits","","market","http://billericafarmersmarket.org","-71.269999","42.557646","01821"
"Braintree  ","https://www.facebook.com/braintreefarmersmarket/","Braintree Farmers Market","ma","1 JFK Memorial Dr","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap coffee fruits grains juices pet food","https://twitter.com/bfarmmarket","market","http://www.braintreefarmersmarket.org","-71.004927","42.206437","02184"
"Brimfield","","Brimfield at Hitchcock Free Academy","ma","Hitchcock Free Academy, a community center parking lot, at  2 Brookfield Rd.","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry soap fruits mushrooms","","market","http://www.hitchcockacademy.org","-72.199901","42.122751","01010"
"Brockton","https://www.facebook.com/BrocktonFarmersMarket/","Brockton Farmers Market","ma","45 School St","flowers vegetables honey plants soap fruits","https://twitter.com/BrocktonMarket","market","https://www.brocktonfarmersmarket.com/","-71.018866","42.082799","02301"
"Brookline","","Brookline Farmers' Market","ma","Centre Street West PArking Lot","organic baked goods cheese flowers eggs seafood vegetables jams meat plants poultry coffee fruits mushrooms","","market","https://www.brooklinefarmersmarket.com","-71.123782","42.342190","02446"
"Worcester","https://www.facebook.com/canaldistrictfarmersmarket","Canal District Farmers Market ","ma","200 Harding Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees wine coffee fruits juices pet food wild","https://twitter.com/Canaldistrict","market","http://Canaldistrictfarmersmarket.com","-71.797436","42.256235","01604"
"Carver","","Carver Farmers Market","ma","108 Main St.","baked goods crafts flowers eggs seafood herbs vegetables honey meat plants poultry soap trees coffee fruits","","market","","-70.769182","41.888852","02330"
"Chatham","https://www.Facebook.com/ChathamFarmer'sMarket","Chatham Farmer's Market","ma","1652 Main Street Rte 28","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat plants poultry soap trees wine coffee fruits juices mushrooms","","market","","-69.962249","41.676615","02633"
"North Adams ","https://www.facebook.com/NorthAdamsFarmersMarket/","City of North Adams Farmers' Market","ma","St. Anthony Municipal Parking Lot, at the intersection of Rte. 8 (Marshall St.) and St. Anthony Drive","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat poultry prepared-foods soap coffee fruits mushrooms pet food wild","","market","http://explorenorthadams.com/item/north-adams-farmers-market/","-73.112792","42.700694","01247"
"Dorchester","DotHouse Health ","Dorchester/Dorchester House Farmers Market","ma","1353 Dorchester Avenue","organic herbs vegetables fruits","","market","http://dothousehealth.org/","-71.060126","42.304202","02122"
"East Boston","https://www.facebook.com/EastBostonFarmersMarket?fref=ts","East Boston Farmers Market","ma","Across from 201 Border St.","baked goods crafts flowers eggs seafood herbs vegetables honey jams poultry prepared-foods soap coffee beans fruits juices","","market","http://www.ebnhc.org/en/food-access/farmers-market.html","-71.039500","42.374850","02128"
"Easthampton","https://www.facebook.com/EasthamptonFarmersMarket","Easthampton Farmers & Makers Market","ma","50 Payson Ave","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap wine coffee fruits grains juices mushrooms pet food wild","","market","https://easthamptonmarket.com/","-72.669638","42.265189","01027"
"West Newton","https://www.facebook.com/NewtonFarmersMarket","Elm Street Market","ma","Elm Street ","organic baked goods cheese eggs herbs vegetables honey jams meat plants poultry prepared-foods soap coffee fruits juices pet food","https://twitter.com/newton_market (@newton_market)","market","http://www.newtonma.gov/farmersmarket","-71.229493","42.349361","02465"
"Turners Falls","https://www.facebook.com/GreatFallsFarmersMarket","Great Falls Farmers Market, Turners Falls","ma","38 Avenue A","baked goods crafts flowers eggs herbs vegetables honey jams maple plants soap fruits","","market","http://greatfallsfarmersmarketturners.blogspot.com/","-72.556098","42.609053","01376"
"Hingham","https://www.facebook.com/pages/Hingham-Farmers-Market/129956870371803","Hingham Farmers Market, Inc.","ma","96 Otis Street","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees wine coffee fruits juices mushrooms","","market","http://www.hinghamfarmersmarket.org","-70.888967","42.247351","02043"
"Lexington","https://www.facebook.com/LexingtonFarmersMkt/","Lexington Farmers' Market","ma","Massachusetts Ave & Fletcher Ave","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap wine coffee beans fruits juices mushrooms","","market","http://www.lexingtonfarmersmarket.org/","-71.222455","42.446439","02420"
"LEXINGTON","https://www.facebook.com/LexingtonFarmersMkt/","Lexington Small Yet Mighty Winter Farmers Market","ma","739 Massachusetts Avenue","baked goods crafts eggs seafood herbs vegetables honey jams maple meat poultry prepared-foods soap fruits","","market","http://www.lexingtonfarmersmarket.org/","-71.206748","42.429242","02420"
"Marshfield","https://www.facebook.com/MarshfieldFM/","Marshfield Farmer's Market","ma","140 Main St  (Route 3A)","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap coffee beans fruits juices pet food wild","https://twitter.com/MarshfieldFM","market","http://www.marshfieldfair.org/fm.htm","-70.717317","42.098148","02050"
"Mattapan","https://www.facebook.com/pages/Mattapan-Square-Farmers-Market/132570930215702","Mattapan Square  Farmers Market","ma","882 Cummins Hwy","organic baked goods flowers eggs seafood vegetables honey jams meat poultry prepared-foods soap fruits mushrooms wild","","market","http://www.mattapanfoodandfitness.org","-71.076514","42.3313532","02126"
"Medford","https://www.facebook.com/MedfordFarmerMkt/","Medford Farmers Market","ma","2501 Mystic Valley Parkway","baked goods crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods wine coffee fruits","https://twitter.com/medfordfarmmkt?lang=en","market","https://medfordfarmersmarket.org/","-71.115435","42.418530","02155"
"Natick","","Natick Winter Market","ma","Common Street","baked goods cheese crafts eggs seafood herbs vegetables honey jams maple meat nuts poultry soap coffee fruits mushrooms wild","","market","http://www.natickfarmersmarekt.org","-71.341206","42.290237","01760"
"Needham","https://www.facebook.com/NeedhamFarmersMarket/","Needham Farmers Market","ma","Garrity Way","baked goods crafts flowers eggs seafood herbs vegetables honey jams maple nuts plants coffee fruits mushrooms","","market","http://www.needhamfarmersmarket.org","-71.236446","42.280988","02492"
"New Bedford ","https://www.facebook.com/massinmotionnewbedford/","New Bedford Farmers Market- Brooklawn Park","ma","1997 Acushnet Ave.","baked goods flowers eggs seafood herbs vegetables honey jams meat poultry prepared-foods soap fruits","","market","https://coastalfoodshed.org/","-70.923644","41.675431","02745"
"New Bedford ","https://www.facebook.com/massinmotionnewbedford/","New Bedford Farmers Market- Clasky Common Park","ma","1119 Pleasant St.","herbs vegetables soap fruits","","market","https://coastalfoodshed.org/","-70.928587","41.644314","02740"
"New Bedford","https://www.facebook.com/newbedfordfarmersmarket/","New Bedford Farmers Market- Downtown/Custom House Square","ma","466 Brock Ave","baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap fruits","","market","https://coastalfoodshed.org/","-70.937913","41.661303","02740"
"New Bedford","https://www.facebook.com/massinmotionnewbedford/","New Bedford Farmers Market- Indoor ","ma","101 West Rodney French Blvd","baked goods cheese flowers eggs seafood vegetables honey jams maple meat poultry prepared-foods soap fruits mushrooms","","market","https://coastalfoodshed.org/","-70.937913","41.661303","02744"
"Brighton","www.facebook.com/oaksquarefarmersmarket","Oak Square Farmers Market","ma","640 Washington Street","baked goods cheese crafts eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap wine coffee fruits","","market","","-71.1691939","42.3506821","02135"
"Petersham","","Petersham Friday Market","ma","","baked goods crafts flowers eggs herbs vegetables honey jams maple plants poultry soap mushrooms","","market","http://www.petershamcommon.com/fridaymarket.htm","-72.186669","42.488744","01366"
"Roslindale","https://www.facebook.com/roslindalevillagemainstreet/","Roslindale Village Main Street Winter Farmers Market","ma","30 Birch St","organic baked goods crafts flowers eggs seafood herbs vegetables honey jams maple meat poultry prepared-foods soap coffee fruits juices mushrooms","","market","","-71.1304386","42.2862298","02131"
"Somerville","www.facebook.com/shapeupsomerville","Somerville Mobile Farmers' Market - Council on Aging","ma","167 Holland Street","vegetables fruits","@shapeupsville","market","","-71.125686","42.400980","02144"
"Somerville","www.facebook.com/shapeupsomerville","Somerville Mobile Farmers' Market - East Somerville Community School","ma","50 Cross Street","vegetables fruits","@shapeupsville","market","","-71.087099","42.385778","02145"
"Somerville","facebook.com/shapeupsomerville","Somerville Mobile Farmers' Market - Mystic","ma","530 Mystic Avenue","organic herbs vegetables fruits","twitter.com/shapeupsville","market","","-71.091856","42.396251","02145"
"Somerville","facebook.com/shapeupsomerville","Somerville Mobile Farmers' Market - North Street","ma","24 North Street","herbs vegetables fruits","twitter.com/shapeupsville","market","","-71.131331","42.407206","02144"
"Springfield","https://www.facebook.com/pages/Springfield-Technical-Community-College/109746082384737?fref=ts","STCC Farmers' Market","ma","One Armory Square","baked goods crafts flowers herbs vegetables honey jams maple meat plants prepared-foods soap coffee fruits","","market","","-72.581067","42.108668","01102"
"Lowell","https://www.facebook.com/thefarmmarket/","The Farm Market at Mill No. 5","ma","250 Jackson Street, 5th Floor","organic cheese eggs vegetables honey jams maple meat nuts coffee fruits pet food wild","","market","https://millno5.com/the-farm-market/","-71.312805","42.641166","01852"
"Orange","https://www.facebook.com/OrangeFarmersMarket","The Orange Farmers Market","ma"," 135 East Main st","baked goods cheese crafts flowers eggs herbs vegetables jams maple meat plants prepared-foods fruits juices","","market","","-72.3033449","42.5907340","01364"
"Somerville","https://www.facebook.com/unionsquaremarkets/","Union Square Farmers Market","ma","66-70 Union Square","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap wine coffee beans fruits grains juices mushrooms pet food tofu wild","https://twitter.com/unionsquarefm","market","http://www.unionsquaremain.org","-71.094533","42.379761","02143"
"Wayland","https://www.facebook.com/pages/Wayland-Summer-Farmers-Market/216269755070032","Wayland Winter Farmers' Markets","ma","397 Boston Post Road","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat nuts poultry prepared-foods wine coffee beans fruits grains juices mushrooms pet food tofu","","market","http://www.russellsgardendcenter.com","-71.369892","42.363071","01778"
"Wellfleet","https://www.facebook.com/WellfleetFarmersMarket/","Wellfleet Farmers' Market","ma","200 Main Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap trees coffee fruits juices mushrooms","","market","http://www.wellfleetfarmersmarket.com/","-70.027995","41.939238","02667"
"Westfield ","Westfield Farmers' Market","Westfield Farmers' Market - Winter","ma","36 Court Street","organic baked goods cheese crafts eggs herbs vegetables honey jams maple meat prepared-foods soap wine coffee fruits mushrooms pet food wild","","market","http://westfieldfarmersmarket.net","-72.7516316","42.1196339","01085"
"Westminster","https://www.facebook.com/pages/Westminster-Farmers-Market/133750303302808?ref=hl","Westminster Farmers' Market","ma","21-33 Academy St. (Town Common)","organic baked goods crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap fruits juices pet food","","market","http://www.westminstermafarmersmarket.com/","-71.906161","42.541635","01473"
"Winchester ","winchfarmmkt","Winchester Farmers Market","ma","Larawy Rd","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap coffee fruits juices pet food","winchfarmmkt","market","http://winchesterfarmersmarket.org","-71.137946","42.452024","01890"
