STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,longitude,latitude,state,ABBR,sq_miles,totalpop18
35,011,35011,De Baca,De Baca County,-104.3686961,34.3592729,New Mexico,NM,2334.33873265301,2060
35,035,35035,Otero,Otero County,-105.7513079,32.6155988,New Mexico,NM,6626.82659850044,65745
35,003,35003,Catron,Catron County,-108.3919284,33.9016208,New Mexico,NM,6929.66755341433,3539
35,059,35059,Union,Union County,-103.4757229,36.4880853,New Mexico,NM,3831.03471726679,4175
35,047,35047,San Miguel,San Miguel County,-104.8035189,35.4768585,New Mexico,NM,4741.35306368051,28034
35,055,35055,Taos,Taos County,-105.6379865,36.5765287,New Mexico,NM,2203.67924805582,32888
35,017,35017,Grant,Grant County,-108.3815043,32.732087,New Mexico,NM,3967.11267081744,28061
35,007,35007,Colfax,Colfax County,-104.6401105,36.6129638,New Mexico,NM,3768.12968906615,12353
35,043,35043,Sandoval,Sandoval County,-106.8831191,35.6850913,New Mexico,NM,3714.30087023481,140769
35,006,35006,Cibola,Cibola County,-107.9926805,34.9282721,New Mexico,NM,4542.12939471132,26978
35,013,35013,Doña Ana,Doña Ana County,-106.8349684,32.349919,New Mexico,NM,3814.98084245288,215338
35,021,35021,Harding,Harding County,-103.8479245,35.8585157,New Mexico,NM,2125.92725274467,459
35,023,35023,Hidalgo,Hidalgo County,-108.7519293,31.8980519,New Mexico,NM,3447.63881210581,4371
35,053,35053,Socorro,Socorro County,-106.9391362,33.9916579,New Mexico,NM,6648.25706264772,17000
35,028,35028,Los Alamos,Los Alamos County,-106.3079679,35.8700469,New Mexico,NM,109.286810220683,18356
35,033,35033,Mora,Mora County,-104.9218975,35.9828413,New Mexico,NM,1928.60217853338,4563
35,015,35015,Eddy,Eddy County,-104.3064338,32.4578347,New Mexico,NM,4198.15906102095,57437
35,009,35009,Curry,Curry County,-103.3460546,34.5729841,New Mexico,NM,1408.61225024539,50199
35,041,35041,Roosevelt,Roosevelt County,-103.4830039,34.0212068,New Mexico,NM,2453.26347090142,19117
35,045,35045,San Juan,San Juan County,-108.3245778,36.5116245,New Mexico,NM,5538.42683830639,127455
35,027,35027,Lincoln,Lincoln County,-105.4498055,33.7408411,New Mexico,NM,4831.32964138806,19482
35,019,35019,Guadalupe,Guadalupe County,-104.7849677,34.8697822,New Mexico,NM,3030.88696506784,4382
35,057,35057,Torrance,Torrance County,-105.8905574,34.5549784,New Mexico,NM,3346.10753343155,15595
35,029,35029,Luna,Luna County,-107.7471911,32.1845231,New Mexico,NM,2965.34620252755,24264
35,031,35031,McKinley,McKinley County,-108.2532659,35.5838784,New Mexico,NM,5455.96294368268,72849
35,039,35039,Rio Arriba,Rio Arriba County,-106.6939829,36.5096687,New Mexico,NM,5896.18856379792,39307
35,025,35025,Lea,Lea County,-103.4132707,32.7956865,New Mexico,NM,4394.69657099552,70126
35,005,35005,Chaves,Chaves County,-104.4698374,33.3616045,New Mexico,NM,6075.0814590051,65459
35,049,35049,Santa Fe,Santa Fe County,-105.9639718,35.5145305,New Mexico,NM,1911.40058621499,148917
35,037,35037,Quay,Quay County,-103.5480713,35.1070184,New Mexico,NM,2881.11901383193,8373
35,001,35001,Bernalillo,Bernalillo County,-106.6690805,35.053628,New Mexico,NM,1167.37783839661,677692
35,051,35051,Sierra,Sierra County,-107.1881612,33.1194684,New Mexico,NM,4238.21475635111,11135
35,061,35061,Valencia,Valencia County,-106.8065821,34.7168404,New Mexico,NM,1067.80979958336,75956
