	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
0	13001	13	1	Appling County, Georgia	113310	Logging	11	10.2	34.6	1709.8
6	13001	13	1	Appling County, Georgia	236210	Industrial building construction	23	3.0	27.0	1298.8
7	13001	13	1	Appling County, Georgia	236220	Commercial and institutional building construction	23	4.8	29.2	1320.6
15	13001	13	1	Appling County, Georgia	238210	Electrical contractors and other wiring installation contractors	23	10.6	74.4	3978.8
16	13001	13	1	Appling County, Georgia	238220	Plumbing, heating, and air-conditioning contractors	23	3.6	32.2	1432.0
31	13001	13	1	Appling County, Georgia	332710	Machine shops	33	2.2	1.6	39.4
44	13001	13	1	Appling County, Georgia	423820	Farm and garden machinery and equipment merchant wholesalers	42	2.2	4.2	106.8
49	13001	13	1	Appling County, Georgia	424710	Petroleum bulk stations and terminals 	42	2.8	21.2	716.8
50	13001	13	1	Appling County, Georgia	424910	Farm supplies merchant wholesalers	42	5.6	66.2	2218.6
53	13001	13	1	Appling County, Georgia	441110	New car dealers	44	2.2	190.8	8340.6
54	13001	13	1	Appling County, Georgia	441120	Used car dealers	44	4.2	8.8	514.8
56	13001	13	1	Appling County, Georgia	441310	Automotive parts and accessories stores	44	3.0	17.0	277.2
62	13001	13	1	Appling County, Georgia	444130	Hardware stores	44	2.4	5.4	187.6
65	13001	13	1	Appling County, Georgia	444220	Nursery, garden center, and farm supply stores	44	4.8	72.4	1734.6
67	13001	13	1	Appling County, Georgia	445120	Convenience stores	44	1.8	0.8	8.2
69	13001	13	1	Appling County, Georgia	445310	Beer, wine, and liquor stores	44	2.2	2.0	25.4
70	13001	13	1	Appling County, Georgia	446110	Pharmacies and drug stores	44	5.0	57.0	1775.2
71	13001	13	1	Appling County, Georgia	447110	Gasoline stations with convenience stores	44	10.4	42.2	801.0
73	13001	13	1	Appling County, Georgia	448120	Women's clothing stores	44	2.0	0.8	18.2
74	13001	13	1	Appling County, Georgia	448140	Family clothing stores	44	2.8	5.4	91.6
80	13001	13	1	Appling County, Georgia	452990	All other general merchandise stores	45	4.6	26.6	512.4
82	13001	13	1	Appling County, Georgia	453220	Gift, novelty, and souvenir stores	45	2.2	0.0	30.0
85	13001	13	1	Appling County, Georgia	453998	All other miscellaneous store retailers (except tobacco stores)	45	1.6	1.4	12.4
98	13001	13	1	Appling County, Georgia	522110	Commercial banking	52	4.4	64.2	2182.2
101	13001	13	1	Appling County, Georgia	522291	Consumer lending	52	3.6	5.2	355.8
102	13001	13	1	Appling County, Georgia	522298	All other nondepository credit intermediation	52	3.0	9.8	565.0
105	13001	13	1	Appling County, Georgia	524210	Insurance agencies and brokerages	52	6.6	15.2	771.8
117	13001	13	1	Appling County, Georgia	541110	Offices of lawyers	54	7.2	6.2	436.2
139	13001	13	1	Appling County, Georgia	621111	Offices of physicians (except mental health specialists)	62	6.4	25.0	4821.2
140	13001	13	1	Appling County, Georgia	621210	Offices of dentists	62	3.2	23.4	1024.0
149	13001	13	1	Appling County, Georgia	621610	Home health care services	62	5.0	109.8	1722.0
