STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,longitude,latitude,state,ABBR,sq_miles,totalpop18
49,033,49033,Rich,Rich County,-111.2402269,41.6275976,Utah,UT,1086.41725141854,2350
49,005,49005,Cache,Cache County,-111.7453987,41.7341174,Utah,UT,1172.87678343908,122336
49,013,49013,Duchesne,Duchesne County,-110.4295838,40.2893927,Utah,UT,3250.32431909818,20219
49,011,49011,Davis,Davis County,-112.2019434,41.0375594,Utah,UT,635.213125954334,340621
49,003,49003,Box Elder,Box Elder County,-113.126226,41.276061,Utah,UT,6729.24699540058,53001
49,027,49027,Millard,Millard County,-113.133092,38.9567436,Utah,UT,6836.97232821931,12733
49,029,49029,Morgan,Morgan County,-111.5778846,41.0910273,Utah,UT,610.881932991443,11391
49,057,49057,Weber,Weber County,-111.876883,41.2703252,Utah,UT,659.84109387496,247731
49,025,49025,Kane,Kane County,-111.815329,37.2750892,Utah,UT,4108.15897390085,7350
49,035,49035,Salt Lake,Salt Lake County,-111.9242397,40.6678828,Utah,UT,805.736053014392,1120805
49,041,49041,Sevier,Sevier County,-111.8119299,38.7468245,Utah,UT,1918.25641438347,21118
49,017,49017,Garfield,Garfield County,-111.4509076,37.8316645,Utah,UT,5208.20335095284,5017
49,053,49053,Washington,Washington County,-113.4878003,37.2625308,Utah,UT,2430.44332878956,160537
49,031,49031,Piute,Piute County,-112.1293755,38.3358805,Utah,UT,766.270590602394,1904
49,043,49043,Summit,Summit County,-110.9684862,40.8720603,Utah,UT,1880.85605901221,40511
49,015,49015,Emery,Emery County,-110.7210999,39.0090246,Utah,UT,4471.86915994645,10248
49,009,49009,Daggett,Daggett County,-109.5057855,40.890099,Utah,UT,720.627323558789,612
49,001,49001,Beaver,Beaver County,-113.2389481,38.357535,Utah,UT,2584.94658757284,6443
49,047,49047,Uintah,Uintah County,-109.5177482,40.1258872,Utah,UT,4504.05039859828,36323
49,049,49049,Utah,Utah County,-111.6685082,40.1204248,Utah,UT,2144.22306815402,590440
49,055,49055,Wayne,Wayne County,-110.990877,38.2598402,Utah,UT,2466.83056606794,2694
49,023,49023,Juab,Juab County,-112.790471,39.71412,Utah,UT,3405.78799162454,10948
49,007,49007,Carbon,Carbon County,-110.5884845,39.673284,Utah,UT,1485.30129156772,20356
49,021,49021,Iron,Iron County,-113.3067405,37.9093044,Utah,UT,3300.7357301,49691
49,039,49039,Sanpete,Sanpete County,-111.5728826,39.3825309,Utah,UT,1602.30515990035,29366
49,037,49037,San Juan,San Juan County,-109.7915742,37.6026332,Utah,UT,7933.23922012693,15281
49,051,49051,Wasatch,Wasatch County,-111.1615683,40.3348838,Utah,UT,1207.56652001045,30523
49,019,49019,Grand,Grand County,-109.5734502,38.9743261,Utah,UT,3684.92633451676,9616
49,045,49045,Tooele,Tooele County,-113.1239786,40.4677525,Utah,UT,7285.99166018416,65185
