	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
0	54001	54	1	Barbour County, West Virginia	113310	Logging	11	2.8	3.6	76.2
2	54001	54	1	Barbour County, West Virginia	211111	Crude petroleum and natural gas extraction	21	2.8	5.6	197.8
5	54001	54	1	Barbour County, West Virginia	236115	New single-family housing construction (except for-sale builders)	23	4.2	4.8	246.4
7	54001	54	1	Barbour County, West Virginia	236118	Residential remodelers	23	4.0	2.4	61.8
17	54001	54	1	Barbour County, West Virginia	238910	Site preparation contractors	23	3.4	47.8	1810.2
20	54001	54	1	Barbour County, West Virginia	321113	Sawmills	32	2.2	0.0	174.0
33	54001	54	1	Barbour County, West Virginia	441310	Automotive parts and accessories stores	44	3.2	12.8	262.0
40	54001	54	1	Barbour County, West Virginia	446110	Pharmacies and drug stores	44	2.6	10.4	998.4
41	54001	54	1	Barbour County, West Virginia	447110	Gasoline stations with convenience stores	44	7.0	52.8	1285.2
54	54001	54	1	Barbour County, West Virginia	484220	Specialized freight (except used goods) trucking, local	48	12.0	49.0	1523.6
59	54001	54	1	Barbour County, West Virginia	522110	Commercial banking	52	4.0	68.6	2358.6
63	54001	54	1	Barbour County, West Virginia	531110	Lessors of residential buildings and dwellings	53	2.4	1.2	64.0
70	54001	54	1	Barbour County, West Virginia	541110	Offices of lawyers	54	2.4	0.0	96.4
71	54001	54	1	Barbour County, West Virginia	541211	Offices of certified public accountants	54	4.8	9.4	334.2
74	54001	54	1	Barbour County, West Virginia	541330	Engineering services	54	2.8	1.8	31.4
86	54001	54	1	Barbour County, West Virginia	561730	Landscaping services	56	2.0	0.0	6.4
92	54001	54	1	Barbour County, West Virginia	621111	Offices of physicians (except mental health specialists)	62	3.0	31.0	1511.6
93	54001	54	1	Barbour County, West Virginia	621210	Offices of dentists	62	2.8	3.4	59.4
108	54001	54	1	Barbour County, West Virginia	624410	Child day care services	62	2.6	8.8	94.6
118	54001	54	1	Barbour County, West Virginia	722511	Full-service restaurants	72	8.0	98.0	1097.2
119	54001	54	1	Barbour County, West Virginia	722513	Limited-service restaurants	72	7.4	95.2	1223.0
121	54001	54	1	Barbour County, West Virginia	722515	Snack and nonalcoholic beverage bars	72	2.4	2.2	51.2
122	54001	54	1	Barbour County, West Virginia	811111	General automotive repair	81	2.4	1.4	53.2
134	54001	54	1	Barbour County, West Virginia	813110	Religious organizations	81	10.2	16.8	248.4
150	54003	54	3	Berkeley County, West Virginia	236115	New single-family housing construction (except for-sale builders)	23	17.4	47.2	1515.8
151	54003	54	3	Berkeley County, West Virginia	236117	New housing for-sale builders	23	9.2	19.4	647.4
152	54003	54	3	Berkeley County, West Virginia	236118	Residential remodelers	23	20.0	50.8	2903.0
153	54003	54	3	Berkeley County, West Virginia	236220	Commercial and institutional building construction	23	6.6	47.2	2544.8
158	54003	54	3	Berkeley County, West Virginia	238110	Poured concrete foundation and structure contractors	23	3.6	2.8	105.6
159	54003	54	3	Berkeley County, West Virginia	238130	Framing contractors	23	5.6	5.0	344.6
160	54003	54	3	Berkeley County, West Virginia	238140	Masonry contractors	23	4.8	26.6	792.8
