"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"Santa Fe","https://www.facebook.com/beckandbulow/","Beck & Bulow","nm","1336 Jorgensen Lane, Unit #1","poultry fowl red-meat non-poultry-meat","https://twitter.com/beckandbulow","farm","https://www.beckandbulow.com","-105.934035","35.52727","87507"
"Magdalena","","Dunhill Ranch All-Natural Grass-Fed Lamb","nm","Mile 1, Forest Rd 234","red-meat non-poultry-meat","","farm","www.dunhillranch.com","-107.287484","34.012144","87825"
"Espanola","www.facebook.com/pages/J-L-Gardens/253306811388712","J&L Gardens","nm","","","","farm","http://www.jandlgardens.com","-106.065805","36.003598",""
"Mayhill","https://www.facebook.com/pages/Potters-Ranch/241999489144780?ref=bookmarks","Potter's Ranch","nm","3757 US Hwy 82 ","bedding plants cut-flowers eggs fresh-fruits fresh-vegetables","","farm","","-105.449651","32.916604","88339"
"VELARDE","","The Fruit Basket","nm","Highway 68, 1413, box 4","baked-goods canned preserved coffee tea cut-flowers dry beans herbs fresh-fruits fresh-vegetables grains flour honey juices ciders nuts prepared-foods soap body-care","","farm","","-105.969742","36.165529","87582"
"Corrales","https://www.facebook.com/Wagnerfarms?ref=hl","Wagner Farms","nm","5000 Corrales rd.","canned preserved fresh-fruits fresh-vegetables","","farm","www.wagnerfarmscorrales.com","-106.6114190","35.2317680","83646"
"Clovis","https://www.facebook.com/WindrushAlpacas","Windrush Alpacas","nm","770 Curry Road M","","https://twitter.com/WindrushAlpacas","farm","www.windrushalpacas.com","-103.249837","34.374628","88101"
"Espanola","","Espanola Farmers Market","nm","1105 N.Railroad  Avenue","organic baked goods flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap beans fruits wild","","market","http://www.espanolafarmersmarket.org","-106.065805","36.003598","87532"
"Las Cruces","https://www.facebook.com/LasCrucesMarket/","Farmers and Crafts Market of Las Cruces ","nm","221 N. Main St","organic baked goods crafts eggs herbs vegetables honey jams meat nuts prepared-foods soap trees coffee fruits","","market","https://www.farmersandcraftsmarketoflascruces.com/","-106.789695","32.326444","88001"
"Fort Sumner","","Fort Sumner Farmers Market","nm","213 E Sumner Avenue","baked goods crafts eggs herbs vegetables honey jams nuts plants soap fruits pet food","","market","","-104.244013","34.470848","88119"
"Kirtland ","https://www.facebook.com/KirtlandGrowersMarket/","Kirtland Growers Market","nm","47 Road 6500","eggs vegetables prepared-foods fruits","","market","","-108.3605187","36.7507894","87417"
"Los Ranchos","https://www.facebook.com/LosRanchosNM","Los Ranchos Growers' Market","nm","City Hall, 6718 Rio Grande Blvd. NW","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants prepared-foods soap trees coffee beans fruits grains juices wild","","market","http://www.losranchosgrowersmarket.com","-106.654254","35.159135","87107"
"San Felipe Pueblo ","","Pueblo of San Felipe Farmers' Market","nm","25 Hagen Road","baked goods vegetables honey jams beans fruits grains","","market","","-106.404321","35.416275","87001"
"Deming","www.facebook.com/sleepingdragonfarmersoutlet","Sleeping Dragon Farmers Market","nm","6475 Columbus Rd SE","flowers eggs herbs vegetables honey jams nuts soap beans fruits","","market","http://www.davmid.com","-107.750939","32.189126","88030"
"sunland park","https://www.facebook.com/FarmersMarketAtADC","Sunland Park Ardovino's DC Farmers' Market","nm","one Ardovino Dr","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees wine coffee fruits grains juices mushrooms","","market","http://www.ardovinos.com","-106.557437","31.791358","88063"
"Taos ","Www.facebook.com/taosfarmersmarket","Taos Farmers' Market","nm","400 Camina de la Placita","baked goods cheese flowers eggs seafood herbs vegetables honey jams meat nuts plants prepared-foods soap coffee beans fruits grains juices mushrooms wild","","market","http://www.taosfarmersmarket.org","-105.574539","36.407207","87571"
"Hillsboro ","the Farm Market","the Farm Market","nm","Main St","baked goods crafts flowers eggs herbs vegetables jams coffee fruits","","market","","-107.569106","32.920178","88042"
