	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
127	10	10	0	Delaware	11	Agriculture, forestry, fishing and hunting	11	38.6	122.8	4433.8
128	10	10	0	Delaware	21	Mining, quarrying, and oil and gas extraction	21	15.8	166.8	12972.8
129	10	10	0	Delaware	22	Utilities	22	49.2	2351.6	238126.8
130	10	10	0	Delaware	23	Construction	23	2183.0	18615.2	994396.0
131	10	10	0	Delaware	42	Wholesale trade	42	1094.2	15944.0	1325680.0
132	10	10	0	Delaware	51	Information	51	486.2	6941.8	412090.0
133	10	10	0	Delaware	52	Finance and insurance	52	2012.0	40169.4	3535469.8
134	10	10	0	Delaware	53	Real estate and rental and leasing	53	1137.6	5913.8	280348.4
135	10	10	0	Delaware	54	Professional, scientific, and technical services	54	2747.0	30440.8	2898995.8
136	10	10	0	Delaware	55	Management of companies and enterprises	55	864.6	12333.8	1265293.6
137	10	10	0	Delaware	56	Administrative and support and waste management and remediation services	56	1434.0	28373.6	969609.8
138	10	10	0	Delaware	61	Educational services	61	301.0	6818.8	256192.4
139	10	10	0	Delaware	62	Health care and social assistance	62	2589.4	63937.0	3259345.8
140	10	10	0	Delaware	71	Arts, entertainment, and recreation	71	421.2	8245.4	273303.4
141	10	10	0	Delaware	72	Accommodation and food services	72	2051.4	38245.2	677254.6
142	10	10	0	Delaware	81	Other services (except public administration)	81	2161.6	14715.6	416795.4
143	10	10	0	Delaware	99	Industries not classified	99	39.4	27.6	1388.0
