STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,lon,lat,state,ABBR
42,027,42027,Centre,Centre County,-77.8478769,40.9091275,Pennsylvania,PA
42,103,42103,Pike,Pike County,-75.0315143,41.3259485,Pennsylvania,PA
42,115,42115,Susquehanna,Susquehanna County,-75.8009686,41.8196651,Pennsylvania,PA
42,125,42125,Washington,Washington County,-80.2521319,40.2000054,Pennsylvania,PA
42,119,42119,Union,Union County,-77.0554751,40.962179,Pennsylvania,PA
42,039,42039,Crawford,Crawford County,-80.107795,41.687876,Pennsylvania,PA
42,121,42121,Venango,Venango County,-79.7658126,41.4007143,Pennsylvania,PA
42,071,42071,Lancaster,Lancaster County,-76.250198,40.0419921,Pennsylvania,PA
42,005,42005,Armstrong,Armstrong County,-79.4641285,40.8123805,Pennsylvania,PA
42,129,42129,Westmoreland,Westmoreland County,-79.4666879,40.3110682,Pennsylvania,PA
