,industry_code,industry_detail,industry_region,ACID,ENRG,ETOX,EUTR,FOOD,GCC,HAPS,HAZW,HC,HNC,HRSP,HTOX,JOBS,LAND,METL,MINE,MSW,NREN,OZON,PEST,REN,SMOG,VADD,WATR
21,221100,electricity,us,0.01705983110818219,43.74242970914,0.012285958606097226,0.001411805247572724,0.000363461628916,6.159898731703993,0.00026688799193279555,0.00036921277449399655,9.195416198162071e-11,5.58560296573403e-10,0.0014654435632496534,6.507072895074714e-10,1.37208575551e-06,0.0075933594672408,2.8284386916513033e-06,1e-25,0.0014119575994920358,26.1253026777,1.1325792329136482e-07,3.6002436654551994e-10,17.61712703144,0.14409220454222724,0.720126873656,0.44867335664929003
22,221200,natural gas,us,0.002933066660453788,6.7604379247279995,0.002144809001408489,0.00024966151381909825,0.000297649576558,1.5524308282394141,6.236290592863473e-05,7.785567575348735e-05,7.782971248686948e-11,8.615345546509957e-10,0.00023937132206330695,9.39530295475836e-10,1.19572525604e-06,0.001294024719636,4.768657206381705e-07,1e-25,0.0011562942224756577,4.03767961426,1.955455009449865e-08,1.071003888391727e-10,2.722758310468,0.028862437910328862,0.561033578046,0.06937361056141
23,221300,drinking water and wastewater treatment,us,0.0009174231494600208,0.9459365218872999,0.00048033059454788716,0.04656587766530949,0.00067557322713,0.37940309945922973,2.816621723470641e-05,7.960183322537278e-05,2.5228507400982326e-11,2.218343271133641e-10,9.444767517798592e-05,2.471123255012331e-10,2.11019408691e-06,0.0006585027415310001,9.180780745223094e-07,1e-25,0.0026320192482488865,0.550537962727,3.31114603799367e-08,1.5483510152592869e-10,0.3953985591603,0.009616028124487542,0.538842831269,0.011447924821341
24,230301,nonresidential maintenance and repair,us,0.00024409417841090588,3.70751393306e-06,0.00012088717076801667,3.6645766989980356e-05,1.97803177484e-05,0.1136529245211936,1.1992972317160366e-05,1.1379397484887927e-05,5.265091457473934e-11,7.858851247719936e-11,0.000294730735006919,1.31352291213936e-10,5.64729763389e-06,0.000196679821018,2.7628721679845293e-09,1e-25,0.00011177881088377271,1e-25,6.996875708077115e-09,1.549464841196316e-11,3.70751393306e-06,0.008836405741181828,0.586817297835,0.0001679345271401
25,230302,residential maintenance and repair,us,0.00026422638539261984,2.125938138763e-05,0.00013051739286544265,3.924728948271491e-05,0.000113609239723,0.11799086806829698,1.4003830109673514e-05,1.4295665201524898e-05,5.7072162643900224e-11,8.517085829706931e-11,9.660702241691219e-05,1.423652291025465e-10,5.60585371955e-06,0.00037483189585,2.8656556779668132e-09,1e-25,0.0005948871064453667,1e-25,6.752515579647151e-09,1e-25,2.125938138763e-05,0.00963519484439465,0.532306461803,0.000411555601605
26,233210,health care structures,us,0.00023331995927309903,1.678969285818e-05,0.00011592224805034328,3.515207959025545e-05,3.72608789562e-05,0.1244533562365239,1.1348142823567259e-05,8.754496851177632e-06,5.038437667574698e-11,7.5164780585219e-11,0.0002854158351823211,1.2565706425178715e-10,6.00529225442e-06,0.000304101273431,1.4426864004881491e-08,1e-25,0.00017908100277650292,1e-25,2.42634993803077e-11,2.287689030789928e-12,1.678969285818e-05,0.00843580578237334,0.561923122768,0.000274613667689
27,233230,manufacturing structures,us,0.000246081816416934,0.07349408090772534,0.0001442203619132864,4.727008474596049e-05,2.37435313513e-05,0.08097500178143899,2.66546854446427e-05,0.00048821985720588323,3.9635289854722553e-11,7.575689724167944e-11,0.00025723880941810813,1.1547518641865496e-10,8.09947442344e-06,0.0005812406303989999,1.457046530245329e-07,1e-25,0.00077632593150434,1e-25,9.033905143486576e-08,2.2377048158540403e-09,0.07349408090772534,0.0076585520358535214,0.605445847402,0.000597420328011
28,233240,power and communication structures,us,0.000880761949550583,21.690331880987266,0.0005784864409675672,9.715239129289943e-05,8.01191090505e-05,0.3580144435543354,2.2102437907719017e-05,2.6727949633067572e-05,5.2174574844511555e-11,1.08422369279727e-10,0.00043751443128277275,1.6070883501434464e-10,4.97851398843e-06,0.0056153564602110006,2.0044376832897722e-07,2.397196041032975,0.0003537240177006863,21.07471878129277,4.1633106744348e-09,1.2520598775670619e-11,0.6156130996945,0.014484061941615271,0.661249755156,0.0179620088424
29,233262,educational and vocational structures,us,0.00020641112003175064,0.000205054500877062,0.0001039271211624602,3.380905634035843e-05,0.000111383186504,0.12381837424856709,1.0173008133990957e-05,9.02497947223407e-06,4.4553934355450676e-11,6.656410962313651e-11,0.0002810242549136282,1.1121340876026708e-10,4.83079978926e-06,0.00032062801673,3.7839312842066647e-08,1e-25,0.00037725126660776646,1e-25,4.2488156783234195e-11,6.75991028098618e-12,0.000205054500877062,0.007447252487858258,0.502127078659,0.000336024894931
30,233293,highways and streets,us,0.0004583464861042347,4.6174984804550003e-05,0.00023139739962075025,6.364022996337635e-05,7.93095073464e-06,0.22078415144133745,3.920644530193616e-05,0.0005861078062746512,9.896559748969013e-11,1.4865527774630612e-10,0.002969723868437442,2.4783349284893767e-10,5.50682584879e-06,0.000293237221253,4.7470564319283824e-08,1e-25,4.655676207412857e-05,1e-25,8.111724272264313e-08,8.412162308169169e-12,4.6174984804550003e-05,0.016893389565066717,0.530972731891,0.000278611865062
31,2332a0,"commercial structures, including farm structures",us,0.0003600835345267568,2.437555865879e-05,0.00017920255321282784,5.095614421132595e-05,0.000280926565014,0.17225574962900264,1.833833156133269e-05,1.52884975792221e-05,7.78864416096815e-11,1.1612763342544087e-10,0.0002918473002474672,1.9418090568979304e-10,7.58761173992e-06,0.00063842645943549,5.839864584696211e-09,1e-25,0.0012360590453955058,1e-25,5.570581588094206e-10,1.461357642961257e-11,2.437555865879e-05,0.013058491175487016,0.621284750829,0.000366242714147
32,2332b0,other nonresidential structures,us,0.000340510907293245,8.363095607181e-05,0.00016936012816907192,0.00011275757100675261,0.00010156206997,0.13777231921537417,1.665464710860539e-05,2.7668886340667734e-05,6.771752316379825e-11,1.0994717152359136e-10,0.0002878573282265777,1.7780989433092723e-10,6.51797749512e-06,0.02086740069057945,5.070286921690171e-08,1e-25,0.0003629826301495037,1e-25,2.1651739264800193e-10,1.321484974765144e-11,8.363095607181e-05,0.012269676972188854,0.633937270498,0.000370607647959
33,233411,single-family residential structures,us,0.0005705900397494893,1.7632790106619e-08,0.0002815324638263095,7.929758366937733e-05,2.8273144169e-06,0.15639414301260066,2.736122000554306e-05,9.19480881020419e-06,1.2290050958062585e-10,1.8367792176671696e-10,0.00013423838349617068,3.0684210759952945e-10,5.49597679275e-06,0.000461679441948,5.122693777704431e-09,1e-25,3.225172356481715e-05,1e-25,1.931936479209476e-11,1e-25,1.7632790106619e-08,0.020638826752563167,0.55399334955,0.0008893683490449999
34,233412,multifamily residential structures,us,0.0004063163638227623,4.0391983621529996e-06,0.00020088236060235228,5.7981855866420174e-05,4.32136533558e-06,0.12709402174091544,1.9548465103898073e-05,0.0001544537010273975,8.758254717682738e-11,1.3082066817076574e-10,0.0001147749395744507,2.1859103492008223e-10,5.31928310953e-06,0.00038106874372925,9.673504877923587e-09,1e-25,3.4406935639952914e-05,1e-25,2.1648854146749397e-11,1.121703343916646e-12,4.0391983621529996e-06,0.014696493931814977,0.558289301805,0.000381629010797
35,2334a0,other residential structures,us,0.00027935799231131595,3.17811416798778e-05,0.00013792214246902368,4.1151602021312934e-05,1.85325441275e-06,0.12928554074410936,1.3475838030069366e-05,8.360235777656576e-06,6.023527576097492e-11,8.98768839926702e-11,0.0001018832563794199,1.5024126412206776e-10,4.19836298029e-07,2.45225684853e-05,3.793977279179237e-09,1e-25,6.315163355526344e-06,1e-25,2.344295260258884e-11,1.245756004290862e-13,3.17811416798778e-05,0.010100914645287156,0.36477538331,0.00037654335397000003
37,311119,other animal food,us,3.7248469590228336e-05,3.981405430388e-05,0.00014505783176283198,4.155707446182693e-05,0.00071342107178,0.028149185576035355,4.090851089595754e-06,8.914064384857042e-05,2.719756417269604e-12,5.896165007776703e-11,2.9308690182361903e-05,6.168671615983725e-11,1.11479065896e-06,0.00015701623889430001,3.1455689743201867e-07,1e-25,0.0017314227196534595,1e-25,1.1560987349599643e-08,4.001354662941607e-09,3.981405430388e-05,0.0007410010725356239,0.185692194786,0.000982037635887
38,311210,flours and malts,us,0.0006130668691106511,2.51253991577e-07,7.096496838531446e-05,9.616177478697406e-06,0.000671914021404,0.0910657204589496,3.200086940966031e-05,0.000604388149312951,1.1393542371879304e-12,6.218726820370691e-11,9.902710725236609e-05,6.332831942188942e-11,8.3427877194e-07,0.000658529163491,1.5530320716643722e-07,1e-25,0.0012965332745553712,1e-25,2.881444462764814e-07,1.485091466009845e-09,2.51253991577e-07,0.002325382871597442,0.157130979021,0.001496626011904
40,311225,"refined vegetable, olive, and seed oils",us,7.267373046711873e-05,2.4688131405388e-06,2.8366108339953347e-05,0.00016639999923865223,0.000277505095909,0.05592733540634753,6.466001563291206e-05,1.615387069576949e-05,7.014740552946504e-13,3.2324762816565966e-11,2.4068805948316705e-05,3.302795533030082e-11,2.96531929067e-07,0.00029546580405529995,1.7947898709590122e-08,1e-25,0.0005342835385558353,1e-25,6.0333779887892e-10,2.86397591106e-22,2.4688131405388e-06,0.0015439404193956499,0.0899688896364,0.0008104473244220001
41,31122a,vegetable oils and by-products,us,0.00020120575142953354,3.63667617667e-06,0.00011225906436465469,3.57296939338139e-05,0.000173587073563,0.050085504548125465,0.00022795150466972065,3.0381370814746353e-05,2.0151523758070303e-12,7.984166538157666e-11,7.673904110128294e-05,8.186200347534573e-11,4.59994460523e-07,0.0003630082794844,2.1835279049167367e-08,1e-25,0.00033434302549650114,1e-25,1.4434458280459875e-09,1.358872611908649e-11,3.63667617667e-06,0.00427660347443763,0.0617670537473,0.0007175787757000001
42,311230,breakfast cereals,us,3.8221721483439594e-05,0.0054038116324416395,7.71073060915966e-06,7.29931914563472e-06,0.00104027624168,0.110009099756188,3.7258448939842418e-06,7.060003858956949e-06,9.195804555584129e-13,6.972979152845011e-12,5.9777568058379816e-05,7.89450171816794e-12,1.18639472845e-06,0.0011483835049948998,4.334638928427327e-09,1e-25,0.00200285500941527,1e-25,2.7355652202244713e-09,6.604630616394179e-11,0.0054038116324416395,0.0011849335114484812,0.445660128702,0.002371439232933
43,311300,"sugar, candy, and chocolate",us,0.0007287613259349644,0.0005856811396897,0.00017992477616880903,5.799228497112126e-05,0.00155411875606,0.14948542760552266,3.7678561635455964e-05,9.380698895239452e-06,3.270536438901323e-11,8.486890850674236e-11,0.0005977915481163899,1.1763895566357477e-10,2.08793157613e-06,0.0007776779552875,3.3722525139745416e-07,1e-25,0.0029922712025760327,1e-25,2.4326417328206607e-09,7.7822823532398e-12,0.0005856811396897,0.012465213617488712,0.302343889478,0.00323440915074
44,311410,frozen food,us,4.1539000045065964e-05,0.00023027282175667,2.4939622470384678e-05,7.626498380156253e-05,0.00212574914431,0.06528710708566102,6.3744290145726535e-06,8.871887259035743e-06,1.1911009426714112e-12,8.554587961203659e-11,1.8175258085279928e-05,8.673951924416868e-11,2.60333684049e-06,0.001438473231822,1.1768814375207225e-08,1e-25,0.004092727635087558,1e-25,7.019731554307834e-10,3.951695980635368e-12,0.00023027282175667,0.0010372082913989822,0.203080473489,0.003652320339134
45,311420,fruit and vegetable preservation,us,7.305838946374237e-05,0.00445088458986163,1.185911060877772e-05,1.0954531295635147e-05,0.00152275800942,0.12157865438528931,2.405484467776418e-06,9.481134646220585e-06,2.3084907838194458e-12,3.184238596444988e-11,1.7408369769842912e-05,3.415565262345568e-11,2.20330969114e-06,0.0012740421655978,3.265321600404387e-08,1e-25,0.002931782333484483,1e-25,6.839391726563946e-08,3.4734219165985933e-12,0.00445088458986163,0.0011805846070726859,0.189171001333,0.0031265145915609998
46,311513,cheese,us,1.8307168930411593e-05,2.1019105792967e-05,2.510212952439067e-06,1.2339821312329107e-05,0.000739858720196,0.0273856434132956,7.141885884059291e-07,4.967988923584369e-06,3.7701451334225904e-13,4.143780792849348e-13,8.788604533532257e-06,7.921858267390491e-13,9.44905953764e-07,0.0005126197306406,5.32796112336332e-09,1e-25,0.0014244579320714433,1e-25,2.6066314328925558e-11,2.567365416567579e-13,2.1019105792967e-05,0.0002813950799340938,0.121354861868,0.00132569043985
47,311514,"dry, condensed, and evaporated dairy",us,2.527188643139161e-05,0.0005216056712393201,1.050515574907716e-05,1.6671398097457577e-05,0.000647514740333,0.05663703243743373,1.68572597395416e-06,2.2485506187709562e-05,7.868265699253653e-13,1.8405352733033765e-12,2.7861146926544993e-05,2.62900831302902e-12,1.13474218125e-06,0.0006947521318533001,4.476709773590104e-09,1e-25,0.0012466670768659272,1e-25,5.047723999185481e-10,6.218826634926434e-12,0.0005216056712393201,0.0006829359221491169,0.151343388963,0.0016533016119789998
48,31151a,fluid milk and butter,us,1.0607195953732299e-05,0.00013552410476082,4.310658842633309e-06,4.244155332203243e-06,0.00109274631928,0.03360090237767898,5.589882436983062e-07,6.645532808919979e-06,3.969518618855855e-13,7.449143036932033e-13,6.065345887791149e-06,1.1426968249039513e-12,1.55666554571e-06,0.0010156539096926,2.5871463738302717e-09,1e-25,0.002104240494761321,1e-25,4.970409727852225e-10,3.0831781745763732e-12,0.00013552410476082,0.0002863553866609295,0.178498549244,0.002266026280958
49,311520,ice cream and frozen desserts,us,9.072725742716297e-06,1.3103372604114e-06,5.699425822261939e-06,1.143461425779792e-06,0.00186492029341,0.0381138341220634,1.8379722191110183e-07,1.5110866216099528e-05,3.4130376227698286e-13,5.012812485348812e-13,1.8954472200401086e-06,8.432675328902154e-13,1.58294812833e-06,0.0013626560156853999,1.5285791992850567e-09,1e-25,0.0035914364755673805,1e-25,2.867903701873484e-11,2.385957638147824e-13,1.3103372604114e-06,0.00013753567114367884,0.293697349583,0.003605760464656
50,311615,packaged poultry,us,2.7005060049293313e-05,0.003244524988467732,0.00013738482940918025,7.893051715075163e-05,0.00271276733562,0.038622411334931266,1.863773541816348e-07,1.109326786955783e-05,3.1969859215089664e-13,4.047584897212356e-13,3.8017265441148137e-06,7.251289355952144e-13,3.0032815372e-06,0.0008532769335953999,6.476076556991355e-10,1e-25,0.005228208143353026,1e-25,1.208826986885458e-10,1.113654813671697e-12,0.003244524988467732,0.0002357938970284554,0.183539612974,0.003660544076296
51,31161a,packaged meat (except poultry),us,3.814246224755711e-05,0.0008036275137570801,6.055217936865171e-06,8.420468472295205e-05,0.00140995391505,0.033191234204982115,7.14620824642876e-07,8.204350997346171e-06,6.189924116140128e-13,4.9499344238731124e-12,1.0051116377206309e-05,5.570188011685275e-12,2.20413180594e-06,0.00047917911604650003,5.275359805969712e-09,1e-25,0.002762453726412812,1e-25,4.6042295708795103e-10,1.3654115330527316e-10,0.0008036275137570801,0.00045585411738579255,0.174579167089,0.0017680925153249999
52,311700,seafood,us,0.00015770439360195533,7.44884960932133e-05,3.2205946635826146e-06,0.004018925887233765,0.00233753940197,0.06832264279496388,2.862909646097376e-07,3.523146082114747e-05,1.2077110117397211e-12,1.7340339146630364e-12,1.1262497329771664e-05,2.9443173902623776e-12,2.9624898162e-06,0.0004987575233876,2.1017982910857287e-09,1e-25,0.004500489690495232,1e-25,1.3245496042240555e-08,1.276724834076196e-15,7.44884960932133e-05,0.004621844372497182,0.243311580659,0.003768069333706
53,311810,bread and other baked goods,us,1.798819748742875e-05,0.00021152991642922,2.9851927679134603e-05,7.766900999301208e-06,0.00823837796743,0.0370179983833582,1.107773394806685e-06,1.9210593855925573e-05,7.346809278763314e-13,4.929451085303081e-12,3.0929818095705604e-06,5.665569223648167e-12,9.27995294937e-06,0.001292748389577,7.040688815212999e-10,1e-25,0.02277889767988271,1e-25,1.9193376459544457e-08,1.6058250993609752e-10,0.00021152991642922,0.0009437199405271013,0.434564022588,0.003758056756853
54,3118a0,"cookies, crackers, pastas, and tortillas",us,5.184556769907624e-05,0.0003697080981942,6.9106743808319824e-06,3.029012338662844e-06,0.00191401502115,0.0471396029632824,1.6672208735179603e-06,7.839168089276258e-06,6.231934580231141e-13,3.697653146772344e-12,1.1357772718263338e-05,4.32214863362429e-12,3.26375625933e-06,0.00041315071738,6.954598991969334e-09,1e-25,0.003685073656035939,1e-25,9.812048985319445e-09,5.532020719273524e-11,0.0003697080981942,0.0007597070317587431,0.337193463289,0.002807260607952
55,311910,snack foods,us,5.356127465536331e-05,0.0017478801801021002,1.1872001755720155e-05,6.202434371233505e-06,0.00110318990001,0.05295054109346038,2.4052560269004333e-06,7.011191549368152e-06,1.6161027507984633e-12,1.993812338783107e-11,2.4710902685651686e-05,2.1557597609721735e-11,1.64615556233e-06,0.0003179815030669,4.257756944758982e-08,1e-25,0.002144452609776239,1e-25,6.281277922213022e-08,2.6367046845194576e-11,0.0017478801801021002,0.0010188620894646227,0.398445137595,0.002182825346987
57,311930,flavored drink concentrates,us,2.604663018952559e-05,0.0020525594465298,4.7714161131950235e-06,2.1499477554106095e-06,0.00102104369105,0.026051378212926645,9.549198018373913e-06,0.000147307253829736,4.871116539027246e-13,2.575386122076264e-12,3.691903085402221e-06,3.063208900844197e-12,2.30272253582e-06,0.0006033243029450001,2.945164482716155e-09,1e-25,0.0019832947067870725,1e-25,1.8687535229798406e-09,3.192496069703e-11,0.0020525594465298,0.00033727516177886423,0.541885500469,0.003588894597706
58,311940,seasonings and dressings,us,0.00042061509610121753,0.0073992224972387,7.910629115200838e-05,4.403776902676604e-05,0.00139793938827,0.026347097615174474,1.845086050730557e-05,0.0001489528334684468,1.7657889014705622e-12,7.896739684822107e-12,5.059568483656269e-05,9.666142266907047e-12,2.07157118997e-06,0.0003932147757671,8.56128235733766e-08,1e-25,0.0027255365738714024,1e-25,6.756351548420484e-09,1.6760835814203996e-08,0.0073992224972387,0.0017135408770509275,0.248081327545,0.002873103382989
59,311990,all other foods,us,0.00024002627461247657,0.1800102471603131,0.00011583762559701841,6.108148517643299e-05,0.00207214883321,0.042528313670268346,1.1363934388555122e-05,0.00015805728481137711,4.426085142466133e-12,8.508705949475645e-11,8.857551834000213e-05,8.95218704580249e-11,2.12726266765e-06,0.00039798521885139995,5.5533134469698505e-08,1e-25,0.003998878666634714,1e-25,8.197323912931321e-08,9.002638516546774e-09,0.1800102471603131,0.0011667425856300186,0.219020231447,0.00354463717837
60,312110,"soft drinks, bottled water, and ice",us,5.075896562618169e-06,6.4008559798796e-05,1.969869682202186e-06,6.969890563026696e-07,0.00162168241552,0.02397238840264374,1.7632221582341046e-07,2.850170223401265e-05,4.4790382741772966e-13,7.53182383623984e-13,1.2340821553960613e-06,1.202010294848387e-12,2.08884940538e-06,0.0010808175329291001,5.527981497606477e-10,1e-25,0.003125469059297852,1e-25,1.2280764667519485e-09,1.505356281517e-12,6.4008559798796e-05,0.0001684173362560347,0.231363326706,0.003625433729277
61,312120,breweries and beer,us,0.00021406261901077783,0.0029871359973653,8.40596715665123e-05,1.158835557933828e-05,0.000818288705636,0.03014165871669944,5.59493648442064e-06,0.0002673856476954896,2.5703510389752278e-12,4.056106880684396e-12,2.266745237634481e-05,6.631939384305569e-12,1.37188930268e-06,0.0005287321725527001,1.1756590635457071e-08,1e-25,0.0015754600245291353,1e-25,1.5127288872970932e-08,1e-25,0.0029871359973653,0.0020572339183485737,0.4351824592,0.0022329480607
63,312140,distilleries and spirits,us,0.0003871048501430985,3.6790612441166e-06,0.00027302152464823103,8.804096569491977e-05,0.00047599997219,0.057100709380794396,1.2666324782321885e-05,0.008322207650640357,1.0000734555105383e-11,3.505146767826741e-10,5.7875708667704255e-05,3.6053301599756264e-10,9.86688532251e-07,0.00048537803780059996,7.095177219501915e-08,1e-25,0.000956470579805293,1e-25,1.1998376256696037e-07,4.059540006447213e-09,3.6790612441166e-06,0.010432200042331575,0.605911890756,0.002055078952775
64,312200,tobacco products,us,2.8981792971469377e-05,8.417136167393e-06,0.00023028608078916365,1.5113883921807885e-06,0.000162453313317,0.007289270217700976,1.8924147925492278e-06,5.031520135010375e-06,6.701474517249788e-13,4.375421042357002e-12,2.823704950062318e-06,5.046974140622442e-12,2.53715205572e-07,0.0001514112268975,8.338142970787122e-09,1e-25,0.000324493030730663,1e-25,1.5648776309037242e-11,2.790511714475927e-12,8.417136167393e-06,0.000405916673770719,0.732604529401,0.0006256926448770001
65,313100,"fiber, yarn, and thread",us,1.6253761160172748e-05,7.9132224946e-07,3.944362268025558e-06,2.2070063407026193e-06,0.000100008762173,0.028043350412836045,3.7210879220184364e-06,1.47689576129461e-05,8.394667820639575e-13,1.5059578749104694e-12,5.325844737528239e-06,2.347144566894016e-12,3.06620855575e-06,0.002402791722856,1.5410731082392534e-09,1e-25,0.004152050212354997,1e-25,6.5623684091322e-11,4.19629082294e-11,7.9132224946e-07,0.0004603576805074101,0.209501867775,0.000922502322605
