,industry_code,industry_detail,industry_region,ACID,ENRG,ETOX,EUTR,FOOD,GCC,HAPS,HAZW,HC,HNC,HRSP,HTOX,JOBS,LAND,METL,MINE,MSW,NREN,OZON,PEST,REN,SMOG,VADD,WATR
52,311700,seafood,us-ga,0.00010693263920867719,4.8576881633220703e-05,2.6734838918341958e-06,0.002681873984345761,0.00215615522463,0.06772630025737444,3.809450692921032e-07,2.644772030791302e-05,9.876069779508236e-13,2.154545619984375e-12,7.642385734600939e-06,3.144260174701688e-12,36.2991656424,0.0004987449348266,1.910039067605472e-09,1e-25,0.004151268787765424,1e-25,8.805612413587482e-09,8.354834614090734e-16,4.8576881633220703e-05,0.0031472629758933827,0.243311580694,0.00422461685688
53,311810,bread and other baked goods,us-ga,1.5174178873116594e-05,0.00014010045725317,2.029683747491384e-05,7.745180061785695e-06,0.00878037256675,0.03652368591744204,8.625379525836663e-07,2.08807538710691e-05,6.922212728915796e-13,3.664085809794617e-12,2.5368400628712685e-06,4.357696490594993e-12,1333.72937891,0.0012920965505382,5.737283432476301e-10,1e-25,0.02381275689397619,1e-25,1.2878753420577914e-08,1.0648767484640535e-10,0.00014010045725317,0.002398368217578664,0.434564022324,0.00446222064983
54,3118a0,"cookies, crackers, pastas, and tortillas",us-ga,7.664155329147543e-05,0.00024486365876573,5.197377100055478e-06,5.327820371547723e-06,0.00328920074955,0.04651520596200469,2.517061066107391e-06,1.4396091472850886e-05,6.838060532857669e-13,3.1060763756445142e-12,1.4494353693652725e-05,3.791397555138915e-12,95.0983753888,0.0004016040549663,5.4258661070976534e-09,1e-25,0.006332733493539349,1e-25,6.614942779974902e-09,3.702048924725006e-11,0.00024486365876573,0.003446226084517241,0.337176202281,0.00372633120078
55,311910,snack foods,us-ga,4.1298352275884675e-05,0.0011577161530284,9.065321972663063e-06,5.680670984348012e-06,0.00115124052495,0.042265267168053205,1.9431203976924806e-06,5.799077930753594e-06,1.5182109926802697e-12,1.462520444765467e-11,1.894953623825628e-05,1.614657580606706e-11,291.758921893,0.0003147660765309,4.7218693540801756e-08,1e-25,0.002239004804943529,1e-25,4.359621172347538e-08,1.7488833485666994e-11,0.0011577161530284,0.00141158041981735,0.398445146622,0.001965776864654
57,311930,flavored drink concentrates,us-ga,1.8990350763170286e-05,0.0013591966018644001,3.9506323595353054e-06,2.513269076404605e-06,0.00152697803305,0.02599460619916783,6.849242394879997e-06,0.00011258811942317155,6.581169390830239e-13,2.3640048371002246e-12,2.5566995093432e-06,3.0232725292741005e-12,33.6900331227,0.000603192187342,2.3778800643125867e-09,1e-25,0.0029669364546543757,1e-25,1.3753354382521199e-09,2.104885899054e-11,0.0013591966018644001,0.0002683404276111153,0.541885501029,0.003422249068367
58,311940,seasonings and dressings,us-ga,0.00029031241747539966,0.008884200213987599,5.6665278876284486e-05,5.03540964065502e-05,0.00158234796815,0.02553375070017303,1.3349073422324886e-05,4.089628316502555e-05,2.2188929122563777e-12,8.937300456624335e-12,3.4765423727605395e-05,1.1160948871710171e-11,48.1001270543,0.000393015374741,6.041209335639977e-08,1e-25,0.0030799654721515167,1e-25,5.011813289473967e-09,1.1531095434770792e-08,0.008884200213987599,0.001280949784473088,0.248081332237,0.003070197105187
59,311990,all other foods,us-ga,0.00019124343038468109,0.120870081588344,0.0001213620944187115,9.496857133309055e-05,0.00238735810513,0.041461444100918926,1.4128719180470384e-05,3.590189196592757e-05,2.5739551597934827e-11,6.200977406995138e-11,6.060289845332905e-05,8.780139857579694e-11,52.2242198732,0.0003928030596734,4.08258842421471e-08,1e-25,0.0046055575957252605,1e-25,6.717320312783314e-08,6.138440387835267e-09,0.120870081588344,0.001617127164067313,0.218836337956,0.0043917417729399996
60,312110,"soft drinks, bottled water, and ice",us-ga,4.655184052735494e-06,4.2099795164892994e-05,1.6610201984241677e-06,6.714581546213081e-07,0.00161403885066,0.022353158968037527,2.530342272387679e-07,1.9775987030512935e-05,4.3291162623496253e-13,1.0377550297351338e-12,9.32077410015601e-07,1.47157145581795e-12,87.9979893952,0.0010801699023594,7.309109272726781e-10,1e-25,0.0031121970017011454,1e-25,8.068077237584414e-10,9.82673416463e-13,4.2099795164892994e-05,0.00015899513466757854,0.231347362372,0.00443009694593
61,312120,breweries and beer,us-ga,0.00016411774945869343,0.0020639765727528,5.8518577520087916e-05,2.3395609406834e-05,0.000736055647849,0.03832142370812283,6.873164024915632e-06,0.0001943489137203121,1.860344968686874e-12,3.107521856717874e-12,1.7893285054479586e-05,4.9718376711507984e-12,49.87057051,0.0005287044003604,8.124889847251739e-09,1e-25,0.0014171358360781216,1e-25,1.0452275982955876e-08,1e-25,0.0020639765727528,0.0018830556281553355,0.4351824592,0.0019055940532489999
63,312140,distilleries and spirits,us-ga,0.0002803441217046033,2.6667562380247997e-06,0.00019046560283168533,7.62641535034318e-05,0.000337577174945,0.04942976163978195,9.298805539920217e-06,0.005117055736706746,7.275409816211285e-12,2.4113132633203865e-10,4.164642277421105e-05,2.4841965270631173e-10,15.0754284102,0.00034200236066810004,4.9540287326141024e-08,1e-25,0.0006965454499667946,1e-25,8.565456651199958e-08,2.80838910217798e-09,2.6667562380247997e-06,0.007731728822925942,0.41877830386,0.001750662645415
64,312200,tobacco products,us-ga,2.094271524269457e-05,5.885511424054e-06,0.00017127283795856995,1.1447611779397101e-06,0.000125008892169,0.0074451498911662205,1.360025809502869e-06,3.4396170179555335e-06,5.529417275432755e-13,3.2133626472113317e-12,2.0366173454171233e-06,3.767467671932632e-12,86.4277747123,0.0001504697509574,1.011702000961352e-08,1e-25,0.00025369713397676067,1e-25,1.360296350964461e-11,1.968672134280902e-12,5.885511424054e-06,0.00030837931883247204,0.732604529389,0.000660504670488
65,313100,"fiber, yarn, and thread",us-ga,1.7271625651378583e-05,5.53836875633e-07,3.945209535721141e-06,2.4421453305592617e-06,0.000102209655503,0.028375735906228397,3.3807880590926975e-06,1.477379916418878e-05,8.522318946580148e-13,1.2553323203762344e-12,5.139872586577505e-06,2.109315400477203e-12,25.8141053733,0.00240325145784,1.5595669538754515e-09,1e-25,0.004243424402176713,1e-25,5.0675834686549e-11,3.2080645014800004e-11,5.53836875633e-07,0.00048213135430557306,0.209501867479,0.000888042919424
66,313200,fabric,us-ga,0.00010685853351522966,0.09882352259492734,5.027401018364961e-05,2.327074382994936e-05,0.000107914154741,0.07262106363124693,1.201961918328434e-05,2.376961117590472e-05,1.3827014484104438e-11,1.4579593033104383e-11,1.2841144988472228e-05,2.8435517371744643e-11,55.1095528126,0.0024413674792280004,4.2164802520250565e-08,1e-25,0.004474900249581093,1e-25,2.05955889694203e-09,1.1619077010221947e-09,0.09882352259492734,0.002983042892137992,0.346751775692,0.001194334608446
67,313300,finished and coated fabric,us-ga,0.0002521843237576298,0.008840793881597104,0.00011962054464560249,0.00019958885217245017,0.000104655802142,0.0730906993824052,9.202912006350621e-05,0.0002956718735469695,1.2839338157390741e-11,3.7062393960631617e-11,4.050594965819272e-05,4.992722515971445e-11,42.2170450344,0.0030020239998329997,1.586895581686962e-07,1e-25,0.004344982020741315,1e-25,1.1592825173260707e-08,2.946387671329645e-09,0.008840793881597104,0.004390545895580802,0.34382367988,0.001918885642006
68,314110,carpets and rugs,us-ga,0.0002021179456540055,5.239448763037401e-05,1.4551811341449376e-05,3.489977334599307e-05,0.00010339845804,0.1088758716578679,3.3072053060109376e-06,1.4502418745914057e-05,4.0212668082060134e-12,5.672391671410132e-12,2.712104886622359e-05,9.701980919658334e-12,31.0217343397,0.0023324323705090004,9.102828636839431e-08,1e-25,0.004292779755819932,1e-25,2.0274247189982e-10,1.8143212729940498e-11,5.239448763037401e-05,0.0029263263688549747,0.271069277358,0.00367759812726
69,314120,curtains and linens,us-ga,2.061314928082375e-05,0.04426197636380593,1.2001872378296806e-05,4.615245165992787e-06,0.000166755777155,0.032429724929594325,2.0552344822149467e-05,2.5044199379515162e-05,2.8371410738418873e-12,7.713990445723424e-12,2.76164416889228e-06,1.0557281581079074e-11,28.006919715,0.0028788135600230002,3.210071824002587e-08,1e-25,0.006909085747168939,1e-25,1.3473815063693332e-07,2.0440467143488351e-10,0.04426197636380593,0.0007671024152203599,0.415775292416,0.000928635862058
70,314900,other textiles,us-ga,3.283418317121076e-05,0.014828312200469821,0.00013442712722706106,3.3666595775309983e-06,0.000151344904045,0.02528665474754308,8.321879432551053e-05,0.00013085444331200434,6.2667732120769636e-12,1.86127206799474e-11,3.903796855222869e-06,2.4892230443774177e-11,64.9961733086,0.002451888638358,7.563480487403492e-08,1e-25,0.006276169005593158,1e-25,7.1236807053307594e-09,1.4607208318593207e-09,0.014828312200469821,0.0015661690057875578,0.400181494761,0.000889193492199
71,315000,clothing,us-ga,1.6001742257903448e-05,8.182162501984e-05,4.998193556709453e-06,2.7574784112467924e-06,0.000212611640922,0.008820573530048522,2.9659196509310364e-06,2.555466303311656e-05,8.320361433752463e-13,3.166731969968542e-12,1.2633417089563382e-06,4.000514059691446e-12,628.857611526,0.001799303755867,5.929952691911348e-08,1e-25,0.006513208205353374,1e-25,1.6018982856759699e-10,2.603707777710694e-11,8.182162501984e-05,0.0002750637882157891,0.363052094586,0.001298996990161
72,316000,leather,us-ga,1.205917100514073e-05,6.677543003571e-05,4.840470109085039e-06,2.158694945874677e-05,0.000143640148195,0.008360878299454096,1.376126227726402e-05,2.1081023264520952e-05,3.540564997629545e-13,2.1261148445107605e-12,4.993683350923312e-06,2.4807183036473893e-12,33.633139346,0.000997493412778,6.104256402631833e-08,1e-25,0.0050480440850281,1e-25,1.47342346443053e-08,2.1386538986887088e-13,6.677543003571e-05,0.00048009437347652366,0.205913394643,0.0020622616087510003
73,321100,lumber and treated lumber,us-ga,0.00024105708198739027,3.5144824985495267,0.001358140432604204,0.0001597945674622499,9.51361089713e-05,0.03209097486954094,7.783518607454758e-05,0.0004722048589591062,1.2647809810043026e-10,2.869075678618511e-09,0.0002589154297266115,2.9958133134696284e-09,131.925695453,0.0015497415377050002,1.2002654885846612e-06,1e-25,0.003915803782218633,1e-25,7.676500110934011e-08,2.5288638796774558e-08,3.5144824985495267,0.010966912902843707,0.270429870638,0.001822660941339
74,321200,plywood and veneer,us-ga,0.0007526926128645171,0.661901520064,0.0019803557232322628,9.269295608817787e-05,9.40372097174e-05,0.10677312503499198,0.00021811877319417085,3.310221724180595e-05,5.467231204020502e-10,4.775424432649446e-09,0.0006554367736146547,5.323301961665755e-09,72.5864523652,0.002375709794734,1.5069256898076824e-06,1e-25,0.0039041300791272417,1e-25,1.5168721239592102e-07,2.73735568173413e-10,0.661901520064,0.02614716377406583,0.286738307843,0.002629523199277
75,321910,"wooden windows, door, and flooring",us-ga,5.8240937888864694e-05,0.06633160979360302,0.0001417125336374345,8.082117912476105e-06,0.000113579501544,0.030419456336843176,2.79612954144152e-05,7.941105604376849e-05,2.9821635578628736e-11,4.841772711274809e-10,8.575991469630365e-05,5.140625339969574e-10,112.097597928,0.003074501218453,2.9619212360887585e-07,1e-25,0.004715464757850812,1e-25,9.937184117131561e-08,3.460911558262184e-10,0.06633160979360302,0.0030509932745032805,0.350005406046,0.003318729895444
