STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,longitude,latitude,state,ABBR,sq_miles,totalpop18
04,027,04027,Yuma,Yuma County,-113.910905,32.7739424,Arizona,AZ,5518.95491082534,207829
04,021,04021,Pinal,Pinal County,-111.3663396,32.9185209,Arizona,AZ,5374.6743705008,419721
04,017,04017,Navajo,Navajo County,-110.3210248,35.3907852,Arizona,AZ,9959.36858047021,108705
04,011,04011,Greenlee,Greenlee County,-109.2423231,33.2388723,Arizona,AZ,1847.45049248926,9504
04,013,04013,Maricopa,Maricopa County,-112.4989297,33.3451756,Arizona,AZ,9225.1280104029,4253913
04,019,04019,Pima,Pima County,-111.7836574,32.1280427,Arizona,AZ,9190.66465100151,1019722
04,003,04003,Cochise,Cochise County,-109.7751627,31.8401287,Arizona,AZ,6216.57077023259,126279
04,005,04005,Coconino,Coconino County,-111.7737277,35.8296919,Arizona,AZ,18661.8165562615,140217
04,007,04007,Gila,Gila County,-110.8118696,33.7896177,Arizona,AZ,4795.49209351522,53400
04,009,04009,Graham,Graham County,-109.8783103,32.9318277,Arizona,AZ,4640.2080033223,37879
04,015,04015,Mohave,Mohave County,-113.7496891,35.717705,Arizona,AZ,13460.6061926247,206064
04,025,04025,Yavapai,Yavapai County,-112.5772247,34.631071,Arizona,AZ,8127.53966361145,224645
04,012,04012,La Paz,La Paz County,-114.038806,33.7276104,Arizona,AZ,4510.47037822706,20701
04,023,04023,Santa Cruz,Santa Cruz County,-110.8452278,31.525733,Arizona,AZ,1237.42721960839,46584
04,001,04001,Apache,Apache County,-109.4901722,35.385084,Arizona,AZ,11218.6581882192,71522
