zcta,population,poverty,poverty_under18,poverty_18to65,poverty_over65,education,work_experience,working_fulltime,working_fulltime_poverty
28216,49525,8311,3082,4709,520,32526,38595,5014,165
28217,28281,7458,2897,4320,241,18413,21808,3715,47
28226,38457,2451,662,1592,197,27287,30814,3236,105
28227,54338,9226,3229,5450,547,35936,42698,4116,321
28244,0,0,0,0,0,0,0,0,0
28262,37878,8725,1071,7399,255,21668,31267,5589,171
28269,74331,7636,2815,4357,464,47933,56158,7448,133
28270,32715,1764,423,1223,118,22424,25398,2759,43
28273,34344,4293,1562,2539,192,22792,26237,4515,151
28277,67084,2222,460,1506,256,44306,50197,5079,24
28278,22833,1695,535,1036,124,15562,17273,1971,29
28280,0,0,0,0,0,0,0,0,0
28282,0,0,0,0,0,0,0,0,0
28301,16050,6261,2201,3503,557,10140,12360,1264,56
28303,28791,4712,1370,2954,388,19981,23608,3860,209
28304,36840,6504,2797,3339,368,23862,28766,3147,157
28305,6116,1302,404,708,190,4479,5044,687,43
28306,42909,8050,3417,4172,461,26784,32002,2933,66
28307,16332,2344,1291,1053,0,6906,9311,495,0
28308,52,0,0,0,0,30,30,0,0
28310,0,0,0,0,0,0,0,0,0
28311,33393,5301,2049,2973,279,21273,26022,3349,65
28312,18486,2650,816,1621,213,12691,14844,1037,110
28314,53838,8189,2955,4843,391,33196,41587,7115,183
28315,13318,2666,1182,1288,196,8432,10167,1080,50
28318,4953,995,549,379,67,3396,3723,142,0
28320,9465,2249,890,1175,184,6349,7397,384,0
28323,3735,567,283,245,39,2317,2802,145,12
28325,503,178,82,94,2,294,385,16,0
28326,20326,3581,1642,1779,160,11587,13587,708,0
28327,15261,2263,1020,1042,201,10239,11833,693,44
28328,28180,7580,2389,4565,626,18574,22192,1253,92
28330,534,0,0,0,0,305,392,94,0
28332,597,115,43,66,6,327,381,16,0
28333,10374,2995,1173,1707,115,6968,8350,811,113
28334,25204,5641,1809,3302,530,17198,20055,1529,133
28337,10239,3462,1280,1765,417,6779,8011,534,76
28338,4576,1170,436,690,44,3214,3713,190,4
28339,6912,1284,395,742,147,4844,5554,374,5
28340,10333,3107,1039,1679,389,7287,8453,283,24
28341,3849,814,257,439,118,2639,3046,207,17
28342,201,3,0,3,0,136,151,26,0
28343,1556,707,378,306,23,861,1132,43,27
28344,3603,1144,467,563,114,2198,2620,249,12
28345,12228,3179,1220,1672,287,7881,9598,926,40
28347,1325,618,332,264,22,755,946,60,0
28348,33494,4060,1518,2311,231,20256,24814,2062,98
28349,3666,415,89,215,111,2562,2874,34,14
28350,186,0,0,0,0,143,157,0,0
28351,4074,998,275,632,91,2826,3348,179,0
28352,23740,7381,2812,4096,473,15691,18466,1164,56
28356,4928,888,235,511,142,3309,3711,247,41
28357,3371,1026,295,659,72,2384,2701,213,18
28358,37685,12146,4972,6490,684,23601,28529,2358,124
28360,14671,4180,1530,2291,359,9035,10912,663,34
28363,1259,282,101,167,14,820,866,60,0
28364,15326,5723,2162,3091,470,9359,11397,437,36
28365,17465,5882,2060,3345,477,11634,13834,1247,171
28366,5576,1248,475,636,137,3404,4306,293,24
28367,97,21,9,12,0,53,60,0,0
28369,2690,595,177,372,46,1725,2134,95,0
28371,6734,1398,532,753,113,4169,5250,366,15
28372,12285,4158,1097,2722,339,7586,9980,701,37
28373,2573,647,276,363,8,1748,2002,290,2
28374,16661,361,90,196,75,13894,14515,801,0
28375,167,4,2,2,0,125,145,5,0
28376,40443,8221,3393,4411,417,24823,29499,2196,149
28377,12827,5327,2254,2647,426,7623,9304,499,15
28379,24848,6177,2052,3512,613,16874,19738,1367,74
28382,6402,1615,512,994,109,4567,5028,613,23
28383,8603,2402,837,1421,144,5606,6694,200,6
28384,11963,3390,1234,1870,286,8057,9280,551,27
28385,2589,691,317,322,52,1966,2082,130,1
28386,5974,1950,825,991,134,3451,4283,297,13
28387,13980,2095,651,1048,396,10735,11774,1370,19
28390,22819,5448,2127,3034,287,13048,16645,2217,80
28391,5423,704,341,328,35,3640,4251,232,0
28392,1322,264,37,198,29,1103,1184,158,0
28393,1463,369,127,202,40,1111,1246,128,28
28394,5414,1842,755,967,120,3617,4013,319,0
28395,2524,364,128,182,54,1633,1819,173,0
28396,2980,1035,342,639,54,2021,2404,138,10
28398,7245,2388,987,1161,240,4840,5700,425,0
28399,1878,456,87,332,37,1396,1636,79,0
28401,21335,6927,2214,4145,568,14782,17460,2533,109
28403,36137,11498,2494,8507,497,21371,30849,5361,271
28405,30475,4580,1297,3023,260,21257,25130,3673,220
28409,31714,2304,637,1453,214,22419,25486,1816,60
28411,33160,2581,626,1634,321,23432,26620,3108,33
28412,37479,6900,1972,4629,299,26908,30593,4209,120
28420,3419,423,92,306,25,2388,2715,161,18
28421,1423,319,49,235,35,1077,1183,71,0
28422,7343,2235,897,1194,144,5344,5958,300,37
28423,2560,519,130,314,75,1734,2040,77,0
28424,53,20,12,8,0,41,46,5,0
28425,10673,2633,991,1406,236,7106,8151,851,6
28428,6316,839,212,588,39,4424,5316,519,18
28429,8169,1004,373,498,133,5726,6446,646,0
28430,1479,408,140,234,34,1089,1303,118,0
28431,6704,1719,571,1045,103,4351,5177,444,34
28432,2370,732,192,499,41,1662,1873,55,0
28433,4830,920,198,330,392,3338,3833,315,2
28434,1177,214,58,120,36,1064,1095,71,0
28435,2362,366,132,213,21,1791,2024,73,0
28436,1966,186,36,98,52,1277,1599,87,0
28438,1667,454,69,310,75,1289,1513,35,0
28439,1671,422,123,251,48,1234,1371,144,40
28441,3895,1265,525,699,41,2453,2989,123,0
28442,1603,325,93,143,89,1202,1393,114,0
28443,18433,1872,549,1178,145,12877,14741,759,48
28444,1676,654,166,431,57,1172,1422,187,0
28445,7148,858,171,654,33,5071,5865,797,116
28447,1932,308,70,238,0,1192,1596,38,0
28448,1045,199,36,146,17,796,876,112,0
28449,1902,88,0,88,0,1594,1738,214,11
28450,2285,307,111,165,31,1589,1810,104,0
28451,30786,5155,1991,2809,355,21823,24637,2451,56
28452,977,597,181,318,98,603,744,21,0
28453,4199,1135,532,525,78,2644,3107,440,4
28454,2087,427,102,226,99,1202,1720,100,0
28455,1684,166,42,110,14,1239,1490,33,0
28456,3573,643,123,327,193,2381,2872,103,2
28457,10159,2596,726,1508,362,6842,8110,590,0
28458,6626,2273,774,1235,264,4259,4888,322,13
28460,9692,1718,465,1229,24,5848,7526,749,169
28461,17013,1381,297,867,217,13466,14770,457,0
28462,11541,2653,821,1511,321,9010,9794,567,73
28463,7967,2110,633,1219,258,5408,6212,550,7
28464,2116,330,44,244,42,1455,1608,180,0
28465,6764,660,122,483,55,5399,6021,553,18
28466,10772,2318,609,1299,410,7903,8993,468,80
28467,9519,1105,295,725,85,8387,8859,433,5
28468,4385,532,88,328,116,3952,4118,158,0
28469,6129,1034,243,682,109,5259,5527,212,13
28470,10876,1914,470,1180,264,7928,9110,578,40
28472,18977,4808,1898,2566,344,12635,14711,911,32
28478,4348,742,194,408,140,3021,3656,126,0
28479,5760,1006,336,600,70,4151,4485,268,0
28480,2498,457,32,413,12,1628,2226,428,42
28501,19424,6925,2716,3521,688,13219,15333,1042,62
28504,21134,3390,945,2089,356,14910,17186,1252,72
28508,2726,918,391,527,0,1460,1919,116,0
28510,1285,120,39,40,41,1067,1188,90,0
28511,672,164,69,81,14,483,551,37,0
28512,3127,318,49,249,20,2539,2812,382,15
28513,10169,2612,978,1313,321,6799,7994,508,45
28515,1981,451,173,209,69,1385,1567,119,6
28516,10924,2463,785,1414,264,8381,9458,966,75
28518,8485,2375,889,1316,170,5475,6311,334,64
28519,295,47,0,47,0,240,271,20,0
28520,413,34,0,34,0,258,286,19,8
28521,2270,398,148,169,81,1571,1843,143,0
28523,2611,344,122,177,45,1805,2247,300,0
28524,352,0,0,0,0,269,280,0,0
28525,3078,970,439,509,22,2072,2239,112,0
28526,2597,793,242,500,51,1743,2104,156,12
28527,1288,11,0,11,0,880,1120,150,0
28528,765,100,0,82,18,554,660,16,8
28529,2286,482,155,306,21,1650,1953,159,7
28530,6565,1142,382,662,98,4339,5265,421,13
28531,1629,136,40,72,24,1258,1445,10,0
28532,23444,3456,1499,1709,248,12481,17405,1972,140
28533,56,0,0,0,0,36,36,0,0
28537,80,0,0,0,0,59,71,0,0
28538,2456,674,295,342,37,1512,1855,80,0
28539,15305,2036,578,1307,151,9368,11717,1535,1
28540,48520,8007,2898,4729,380,27719,37017,3950,188
28543,5197,792,344,448,0,1611,3418,39,0
28544,5195,1131,326,784,21,2389,4104,447,17
28546,45411,5827,2493,3043,291,24581,34548,3999,113
28547,7467,620,337,283,0,3048,3785,32,0
28551,15039,3126,1184,1650,292,9796,11598,782,83
28552,138,0,0,0,0,108,138,0,0
28553,312,23,0,0,23,279,279,10,0
28554,274,11,5,6,0,236,241,33,0
28555,4734,629,174,367,88,3291,4022,276,10
28556,1251,180,19,161,0,977,1035,74,0
28557,14305,2257,532,1456,269,10875,11943,1129,46
28560,27480,4683,1525,2731,427,19153,21997,1684,176
28562,37966,4897,2250,2213,434,26304,30096,2427,63
28570,21874,3255,1203,1855,197,15420,17561,1575,111
28571,2781,110,14,73,23,2229,2486,96,0
28572,7293,1131,386,669,76,4703,5460,306,8
28573,2455,580,284,263,33,1764,1974,109,0
28574,16317,2626,890,1446,290,9982,11861,753,26
28575,468,37,0,32,5,395,432,51,0
28577,329,17,0,17,0,289,305,7,0
28578,5680,1538,724,775,39,3386,4407,507,6
28579,548,92,14,78,0,472,523,94,0
28580,10549,2656,1008,1405,243,7134,8142,535,32
28581,214,0,0,0,0,143,175,10,0
28582,2440,110,22,74,14,1574,1979,80,0
28583,213,34,13,12,9,136,151,17,5
28584,11434,1631,608,917,106,8091,9309,660,61
28585,3812,973,380,484,109,2742,3040,251,9
28586,7411,1632,554,981,97,5126,6107,432,43
28587,353,52,11,30,11,299,325,51,0
28589,281,9,0,9,0,190,200,9,9
28590,24636,2743,999,1525,219,16385,18725,1607,0
28594,3708,399,171,199,29,2980,3255,351,0
28601,47566,7150,2594,4126,430,32867,38022,3848,37
28602,29095,4773,1341,2969,463,20299,23639,2020,122
28604,5982,949,249,572,128,4608,5080,315,35
28605,3547,600,199,389,12,2675,2939,229,9
28606,1931,162,48,114,0,1328,1540,73,0
28607,29297,12092,795,11018,279,15539,26273,2041,290
28609,6230,519,97,363,59,4439,5151,212,0
28610,9821,1541,666,798,77,6763,7860,432,14
28611,1436,561,311,235,15,734,1106,63,0
28612,12421,2516,786,1557,173,8497,9925,592,8
28613,23508,4023,1564,2178,281,15930,18126,1654,62
28615,1827,504,127,321,56,1450,1548,33,0
28616,415,108,45,63,0,223,303,16,0
28617,2955,660,162,461,37,1988,2462,193,39
28618,2070,322,51,166,105,1515,1668,79,0
28619,1192,308,82,168,58,757,937,106,16
28621,10708,1829,497,1020,312,7303,8302,438,31
28622,1810,332,43,156,133,1406,1646,114,0
28623,1636,286,70,201,15,1326,1445,28,0
28624,1791,818,208,577,33,1400,1553,48,0
28625,37788,5158,1786,2944,428,25731,29976,1970,88
28626,2472,381,140,241,0,1884,2016,47,0
28627,1264,329,96,218,15,909,1013,41,0
28628,339,44,16,22,6,230,246,9,0
28629,7,0,0,0,0,7,7,7,0
28630,20086,4127,1221,2457,449,13988,16249,1182,65
28631,643,123,7,100,16,489,565,31,8
28634,5618,1135,405,631,99,3624,4326,379,24
28635,4521,1239,396,715,128,2947,3450,140,0
28636,4819,840,189,528,123,3420,4024,289,9
28637,1770,473,225,223,25,1218,1417,134,7
28638,11271,1915,550,1201,164,8315,9439,661,42
28640,4308,1247,333,704,210,3114,3672,228,0
28642,5879,1474,552,841,81,3929,4629,294,6
28643,3800,733,225,442,66,2899,3122,152,0
28644,906,134,31,67,36,749,749,56,0
28645,45352,9101,2547,5410,1144,32147,36919,2368,86
28646,534,39,0,39,0,404,437,0,0
28647,190,19,0,19,0,120,139,0,0
28649,1397,369,120,137,112,900,1140,0,0
28650,11429,1617,677,823,117,7836,8973,582,0
28651,6945,1779,597,970,212,4810,5560,189,0
28652,104,104,0,104,0,59,104,0,0
28654,3656,669,261,201,207,2594,2953,350,0
28655,52748,10690,3375,6408,907,37588,43379,3079,130
28657,9361,1409,336,830,243,6936,7821,455,21
28658,25497,4601,1559,2723,319,17240,20336,1176,45
28659,19720,5458,1567,3372,519,13878,16219,854,44
28660,2406,336,139,180,17,1721,1900,85,0
28662,0,0,0,0,0,0,0,0,0
28663,549,53,0,26,27,400,450,20,6
28665,2377,278,98,118,62,1774,1961,100,0
28666,455,101,58,43,0,236,310,15,0
28667,441,99,36,63,0,341,385,32,4
28668,390,36,9,18,9,283,330,19,0
28669,2557,530,20,439,71,1868,2354,164,0
28670,3178,617,132,375,110,2240,2651,54,0
28671,530,122,9,106,7,427,473,8,0
28672,0,0,0,0,0,0,0,0,0
28673,5696,215,19,116,80,3990,4491,120,0
28675,6490,1197,358,678,161,4585,5375,287,0
28676,3562,367,86,238,43,2780,3065,196,8
28677,33163,8479,3641,4282,556,22076,25958,2068,85
28678,5422,778,271,499,8,3554,4473,379,0
28679,1877,286,97,182,7,1392,1583,229,32
28681,26170,4623,1648,2495,480,18117,20980,1322,60
28682,1074,55,0,55,0,997,1016,58,23
28683,1736,369,72,222,75,1291,1403,99,0
28684,2337,209,72,117,20,1668,1930,106,0
28685,1661,231,42,146,43,1299,1465,8,0
28689,1290,101,0,92,9,1008,1085,52,0
28690,8765,1643,430,930,283,6673,7519,326,29
28692,3978,475,49,353,73,2858,3339,253,38
28693,1450,274,77,189,8,1057,1197,39,0
28694,7286,1397,300,886,211,5638,6243,315,22
28697,12450,2670,998,1443,229,8797,9877,456,21
28698,2015,245,69,123,53,1482,1645,174,0
28701,3644,600,134,451,15,2629,3061,208,43
28702,669,130,42,76,12,491,539,12,0
28704,20262,2247,842,1222,183,14102,16486,1864,40
28705,6665,1297,340,734,223,5197,5704,249,17
28707,78,35,0,18,17,78,78,12,0
28708,701,125,20,105,0,542,600,0,0
28709,2416,528,118,328,82,1804,1988,62,0
28711,12236,1582,216,1240,126,9224,10476,951,51
28712,17741,2389,728,1448,213,13351,15122,963,13
28713,8546,1491,535,700,256,6343,7143,453,28
28714,16158,3460,1093,1810,557,11975,13431,745,23
28715,25064,4314,1348,2581,385,17793,20221,1823,89
28716,16797,2327,728,1280,319,12015,14044,832,43
28717,1948,374,86,239,49,1419,1633,248,50
28718,300,0,0,0,0,300,300,24,0
28719,8234,2668,1065,1400,203,5190,6061,548,79
28720,68,11,0,8,3,63,63,10,1
28721,10333,2400,761,1444,195,7285,8313,605,10
28722,6552,829,148,617,64,5004,5527,220,15
28723,6672,2508,468,1920,120,4165,5812,615,40
28725,32,13,0,13,0,32,32,11,0
28726,2252,610,36,559,15,2043,2124,384,0
28729,3182,116,0,116,0,2325,2669,93,0
28730,9040,570,111,445,14,6671,7226,584,24
28731,7770,1234,389,789,56,5740,6431,333,23
28732,16689,1445,375,961,109,12184,13471,1636,89
28733,40,11,0,0,11,29,40,0,0
28734,26267,5323,1484,3145,694,19407,21786,1395,80
28735,255,13,0,13,0,182,223,9,0
28736,957,199,62,137,0,716,842,77,0
28739,19856,2717,708,1668,341,15482,16653,939,41
28740,1415,309,52,215,42,951,1160,66,0
28741,3602,306,47,235,24,3043,3173,196,0
28742,2746,112,42,59,11,2081,2271,40,0
28743,2027,523,208,228,87,1525,1707,51,0
28745,732,14,0,14,0,542,605,14,14
28746,2205,200,43,142,15,1912,2034,107,0
28747,2174,270,16,248,6,1754,1922,130,0
28748,12526,2342,712,1456,174,9116,10656,855,82
28749,0,0,0,0,0,0,0,0,0
28751,3204,635,199,382,54,2681,2811,146,27
28752,29842,6306,2149,3599,558,20958,23869,1599,131
28753,11484,2187,571,1365,251,8619,9706,569,28
28754,7504,1251,341,720,190,5205,5997,306,11
28756,4650,1061,405,546,110,3404,3773,217,0
28757,326,53,0,45,8,259,293,12,0
28759,7156,335,31,278,26,4982,5893,231,0
28761,7654,1294,449,692,153,5469,6318,529,0
28762,6871,1394,326,836,232,5032,5942,317,10
28763,2571,549,252,220,77,1974,2087,144,0
28766,1030,139,21,99,19,848,931,153,48
28768,7614,907,335,441,131,5446,6204,356,0
28771,7994,1806,549,1035,222,5463,6491,243,0
28772,1293,96,23,7,66,1030,1090,9,0
28773,2903,228,29,163,36,2144,2466,94,0
28774,1315,46,18,28,0,1210,1239,67,0
28775,414,52,0,49,3,209,371,3,0
28777,8523,1626,518,910,198,6152,7110,377,0
28778,10146,1998,590,1340,68,7483,8517,854,41
28779,16826,2812,921,1652,239,11659,13778,1207,29
28781,938,192,94,90,8,712,777,0,0
28782,6348,665,222,247,196,5028,5552,426,9
28783,1552,363,106,231,26,1213,1349,169,65
28785,7536,1715,769,913,33,5453,6162,507,35
28786,20026,2965,661,1747,557,15540,17536,1564,92
28787,19599,2348,866,1200,282,14143,16092,1007,54
28789,5000,987,351,516,120,3684,4012,491,0
28790,3309,341,95,200,46,2386,2710,185,15
28791,15144,1495,290,894,311,11527,12780,964,36
28792,33177,6952,2482,3676,794,22945,26348,1891,79
28801,13264,3659,819,2616,224,9675,11306,2405,133
28803,31229,4369,1222,2873,274,22533,25249,3477,90
28804,19146,2712,537,1757,418,13841,16174,1718,122
28805,17879,2449,599,1543,307,13714,15011,1801,140
28806,39921,7738,2402,4830,506,28017,31954,5716,430
28901,5348,970,214,666,90,3820,4341,264,0
28902,1466,318,42,232,44,1037,1123,17,0
28904,8288,1911,620,1070,221,6303,7090,379,29
28905,2724,758,354,323,81,1991,2175,81,0
28906,18221,3556,702,2210,644,14129,15650,719,33
28909,1155,41,0,23,18,800,851,24,11
29001,1959,444,117,293,34,1384,1612,51,8
29003,6946,1475,520,787,168,4505,5528,386,20
29006,9899,2998,1294,1470,234,6372,7639,405,63
29009,2482,651,256,340,55,1734,1951,164,19
29010,10794,3196,1231,1524,441,7079,8404,741,22
29014,1757,424,78,331,15,1204,1474,56,0
29015,1387,371,71,234,66,972,1176,86,11
29016,19397,952,298,612,42,12285,14825,1119,45
29018,3405,618,197,302,119,2425,2805,111,5
29020,21932,4405,1378,2598,429,15649,18021,1457,116
29030,1919,375,103,200,72,1375,1567,233,18
29031,1058,247,64,135,48,807,915,57,0
29032,4860,1021,524,445,52,3057,3644,168,0
29033,12023,2472,505,1818,149,8225,10154,1485,33
29036,19416,1254,389,734,131,14015,15296,811,0
29037,828,91,24,49,18,640,699,84,0
29038,2350,444,131,212,101,1630,1859,76,0
29039,3826,738,281,426,31,2458,2833,220,0
29040,10260,1560,717,760,83,6070,7747,526,27
29042,4607,1963,601,1040,322,3117,3741,266,0
29044,5223,682,201,372,109,3884,4233,490,39
29045,22924,2172,615,1338,219,15486,17573,1842,66
29046,123,0,0,0,0,101,101,16,0
29047,3370,738,114,430,194,2605,2959,117,0
29048,4776,1164,175,836,153,3591,4068,173,2
29051,713,144,61,72,11,506,566,39,0
29052,2150,390,137,238,15,1592,1859,128,12
29053,18751,5186,1948,2957,281,11966,14559,1272,41
29054,10032,1092,218,767,107,6764,7848,374,58
29055,4415,1247,517,633,97,2772,3392,154,0
29056,2391,828,152,475,201,1700,1847,45,0
29058,4756,967,284,560,123,3435,3966,235,5
29059,6272,2035,855,937,243,3944,4524,242,10
29061,14766,1592,354,1120,118,10205,11854,669,36
29062,170,80,29,51,0,124,141,34,0
29063,36249,3078,1270,1669,139,22562,27217,2459,74
29065,549,47,2,41,4,455,511,93,0
29067,10128,2688,1184,1311,193,6609,7643,270,0
29069,5035,1487,599,763,125,3194,3748,149,0
29070,14689,2220,790,1204,226,10457,11939,955,23
29072,52630,4155,1551,2341,263,35051,40277,3144,51
29073,42184,5883,2081,3489,313,28134,32791,3373,62
29074,53,0,0,0,0,44,53,0,0
29075,3480,479,168,248,63,2487,2997,47,0
29078,16076,2327,807,1346,174,10409,12366,927,0
29079,10,3,0,3,0,10,10,0,0
29080,3159,784,231,383,170,2220,2686,123,7
29081,1414,314,81,188,45,971,1159,73,0
29082,435,100,8,69,23,337,363,10,0
29101,3002,782,226,497,59,1968,2305,126,23
29102,17194,4375,1514,2328,533,12001,13820,848,92
29104,1496,348,122,175,51,1024,1167,36,0
29105,1104,133,50,75,8,770,863,93,0
29107,3220,385,54,284,47,2277,2591,109,11
29108,18931,3979,1549,2112,318,12049,14542,1582,31
29111,1838,244,37,186,21,1088,1384,17,0
29112,3959,815,130,590,95,2949,3394,242,17
29113,2050,516,233,264,19,1271,1523,93,39
29114,2045,567,175,329,63,1370,1640,18,0
29115,27740,8433,3039,4555,839,17889,21863,2073,214
29117,0,0,0,0,0,0,0,0,0
29118,15759,2430,799,1452,179,10867,12883,976,29
29122,39,11,0,11,0,24,37,0,0
29123,8063,1545,591,893,61,5501,6209,723,0
29125,2392,514,181,267,66,1553,1976,234,7
29126,2178,181,32,111,38,1641,1893,121,12
29127,8403,1067,235,687,145,6328,7014,583,14
29128,4550,1120,392,572,156,3431,3999,281,24
29129,2896,635,69,500,66,2237,2511,158,0
29130,6400,1185,245,854,86,4748,5270,446,56
29133,1397,385,186,192,7,853,1023,16,0
29135,8362,1672,501,818,353,5948,6925,484,9
29137,2349,647,284,338,25,1646,1817,151,7
29138,10971,2856,1133,1575,148,7074,8484,478,18
29142,5255,1211,503,601,107,3379,4094,210,0
29145,1056,345,156,154,35,609,763,54,0
29146,1710,514,143,319,52,1222,1414,50,8
29147,0,0,0,0,0,0,0,0,0
29148,7210,1871,574,992,305,5248,6063,418,52
29150,41092,8446,3292,4244,910,26162,31470,3205,93
29152,855,56,20,36,0,435,564,81,0
29153,14943,2990,812,1803,375,9788,11737,1104,9
29154,28473,3272,1234,1822,216,18893,22208,1752,35
29160,8192,1315,441,745,129,5401,6619,428,11
29161,10917,2504,1045,1280,179,7465,8566,504,0
29162,2737,841,266,544,31,1772,2132,75,0
29163,1979,550,264,231,55,1304,1516,117,0
29164,4440,960,310,580,70,2989,3468,256,3
29166,922,84,0,69,15,713,815,91,22
29168,2732,762,178,570,14,1860,2104,175,28
29169,23170,4749,1508,2978,263,16472,19245,3633,125
29170,20373,2091,623,1363,105,14023,16312,1701,29
29172,9088,1664,552,1055,57,5940,7093,698,60
29175,374,86,23,31,32,257,283,12,0
29178,3149,561,143,325,93,2302,2692,201,7
29180,13855,3512,1256,1937,319,9685,11274,673,0
29201,18452,8273,599,7468,206,8145,17041,2916,139
29202,266,73,0,73,0,161,262,42,0
29203,36764,12433,5020,6621,792,24317,29189,2919,159
29204,18089,4687,1591,2676,420,12596,14859,1911,161
29205,23931,5944,1313,4318,313,15266,20087,3838,272
29206,18973,1597,633,850,114,12877,14494,1695,21
29207,50,0,0,0,0,46,46,22,0
29208,0,0,0,0,0,0,0,0,0
29209,32951,5363,2001,3017,345,21890,25864,2970,88
29210,36379,7156,2447,4554,155,22681,29030,5363,140
29212,28353,2722,1036,1549,137,20223,22867,2546,57
29223,50176,6777,2219,4174,384,33965,40526,5452,82
29225,0,0,0,0,0,0,0,0,0
29229,44963,3109,1118,1695,296,27321,32921,3124,24
29301,32445,6159,2167,3712,280,21336,25516,2620,68
29302,15913,1747,588,998,161,11495,13218,1133,7
29303,21681,6873,2302,4180,391,13951,16885,1763,87
29306,15480,5331,2395,2418,518,9553,11638,833,25
29307,18515,2656,695,1623,338,12882,15141,1338,60
29316,23476,2081,490,1334,257,15895,18745,1378,35
29320,909,821,494,327,0,410,415,2,0
29321,2790,741,178,501,62,1899,2182,129,12
29322,7819,956,302,511,143,5615,6207,253,1
29323,13646,2696,840,1298,558,9692,11424,721,39
29324,206,56,24,32,0,174,190,0,0
29325,14055,3585,1416,1937,232,9317,10888,602,33
29329,207,10,0,10,0,118,153,9,0
29330,8561,2183,702,1320,161,5371,6713,453,22
29331,243,26,8,18,0,93,204,0,0
29332,2651,294,64,201,29,2114,2370,72,10
29333,369,94,0,42,52,307,307,56,0
29334,13283,1698,415,1081,202,8402,9911,971,0
29335,4422,560,187,310,63,2948,3338,146,7
29338,0,0,0,0,0,0,0,0,0
29340,21679,5529,2071,3059,399,14415,17095,1180,18
29341,18677,3213,1005,1783,425,12880,14732,1066,9
29346,175,57,0,51,6,152,175,16,0
29349,29900,4247,1556,2097,594,19846,23363,1486,109
29351,1267,231,79,144,8,880,1024,40,0
29353,4379,767,183,451,133,3080,3501,132,0
29355,1042,155,50,98,7,764,875,66,0
29356,8123,1321,317,838,166,5995,6943,454,68
29360,19555,4232,1621,2368,243,13582,15740,1135,18
29364,656,185,89,87,9,446,476,24,0
29365,10029,1027,262,655,110,6860,7595,387,14
29368,0,0,0,0,0,0,0,0,0
29369,13858,1357,569,716,72,9149,10459,634,56
29370,928,310,167,121,22,566,690,32,0
29372,4102,851,258,524,69,2880,3359,240,0
29373,215,106,76,26,4,114,122,0,0
29374,3159,382,12,327,43,2210,2640,158,0
29375,83,9,2,4,3,46,52,0,0
29376,8166,1325,515,654,156,5376,6285,483,9
29377,1100,0,0,0,0,520,622,13,0
29378,170,140,104,17,19,66,66,16,0
29379,17934,3613,1289,1975,349,12678,14633,820,2
29384,4501,1258,296,781,181,3114,3658,168,0
29385,7508,1424,411,910,103,5163,5871,313,8
29388,13559,2610,995,1390,225,9575,11114,674,22
29401,8719,2567,293,2179,95,5598,7763,1356,137
29403,21191,8583,2173,5818,592,12797,17846,3515,180
29404,1116,30,15,15,0,529,673,38,0
29405,25045,8601,3083,4804,714,17062,19855,2460,272
29406,30502,8642,3920,4445,277,18830,22746,4217,177
29407,33721,5363,1406,3558,399,24387,28496,5366,176
29409,45,0,0,0,0,34,45,4,0
29410,19491,2420,770,1567,83,13008,15457,1966,78
29412,37832,3969,864,2630,475,28583,31958,5181,71
29414,37140,3546,899,2358,289,27535,30911,5231,78
29418,24545,5020,2082,2781,157,16065,19264,3283,217
29420,23111,2748,1420,1262,66,14447,17005,1944,32
29423,0,0,0,0,0,0,0,0,0
29424,0,0,0,0,0,0,0,0,0
29426,1426,500,98,325,77,1190,1299,85,0
29429,2748,416,146,169,101,1985,2186,63,0
29431,6716,1113,347,611,155,4563,5257,240,56
29432,3089,498,162,272,64,2159,2478,83,0
29434,528,97,9,79,9,352,405,38,0
29435,3916,593,161,405,27,2778,3251,158,13
29436,4533,954,218,553,183,3323,3814,207,0
29437,2302,408,100,243,65,1708,1953,171,0
29438,2442,193,30,124,39,2156,2251,201,14
29439,2312,231,26,178,27,1948,2119,596,38
29440,27075,7100,2733,3921,446,18744,21446,705,117
29445,55731,7540,2735,4462,343,35200,42832,4794,200
29446,864,103,0,85,18,675,812,26,0
29448,2119,539,175,319,45,1688,1781,125,0
29449,8066,845,176,498,171,6557,7063,473,0
29450,3794,646,207,313,126,2487,3090,173,0
29451,4306,458,105,289,64,3432,3847,294,26
29452,400,205,35,144,26,219,365,18,0
29453,1610,347,95,232,20,993,1227,60,0
29455,21763,2943,1337,1452,154,16808,18211,1458,27
29456,30567,3681,1231,2283,167,18979,22763,1845,28
29458,2287,611,54,427,130,1832,2042,80,2
29461,32897,4620,1387,2688,545,22699,26080,2378,62
29464,47153,3805,836,2596,373,34219,38195,5804,418
29466,31958,1987,456,1463,68,21355,23989,2238,62
29468,1966,960,420,493,47,1332,1474,97,0
29469,897,157,56,101,0,746,786,39,0
29470,4585,1268,419,757,92,3222,3620,326,49
29471,1303,182,40,136,6,999,1113,28,0
29472,7868,1514,549,840,125,5461,6328,388,11
29474,2518,609,164,353,92,1825,2039,195,18
29475,2384,824,233,524,67,1703,1939,80,0
29477,5891,1201,286,729,186,4126,4720,261,0
29479,7181,2036,1026,895,115,4765,5397,243,39
29481,1814,508,222,240,46,1155,1399,75,0
29482,2067,122,43,70,9,1506,1676,203,9
29483,70551,10448,4026,5609,813,46292,54543,5296,133
29485,50335,4836,1742,2639,455,32595,38567,3695,167
