STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,lon,lat,state,ABBR
28,061,28061,Jasper,Jasper County,-89.1194302,32.0169894,Mississippi,MS
28,017,28017,Chickasaw,Chickasaw County,-88.9475579,33.9332767,Mississippi,MS
28,145,28145,Union,Union County,-89.0023393,34.4895325,Mississippi,MS
28,069,28069,Kemper,Kemper County,-88.6256306,32.7501361,Mississippi,MS
28,151,28151,Washington,Washington County,-90.9444459,33.273174,Mississippi,MS
28,055,28055,Issaquena,Issaquena County,-91.0035351,32.7555393,Mississippi,MS
28,009,28009,Benton,Benton County,-89.2002848,34.8105184,Mississippi,MS
28,087,28087,Lowndes,Lowndes County,-88.4397227,33.4714237,Mississippi,MS
28,073,28073,Lamar,Lamar County,-89.5063691,31.1975865,Mississippi,MS
28,003,28003,Alcorn,Alcorn County,-88.5811091,34.8865689,Mississippi,MS
28,071,28071,Lafayette,Lafayette County,-89.4853847,34.353077999999996,Mississippi,MS
28,015,28015,Carroll,Carroll County,-89.918887,33.4407948,Mississippi,MS
28,085,28085,Lincoln,Lincoln County,-90.4535663,31.5352155,Mississippi,MS
28,143,28143,Tunica,Tunica County,-90.3717697,34.6522011,Mississippi,MS
28,097,28097,Montgomery,Montgomery County,-89.6396251,33.5007144,Mississippi,MS
28,019,28019,Choctaw,Choctaw County,-89.2513319,33.3459638,Mississippi,MS
28,139,28139,Tippah,Tippah County,-88.9188185,34.7636183,Mississippi,MS
28,109,28109,Pearl River,Pearl River County,-89.5869043,30.7747929,Mississippi,MS
28,111,28111,Perry,Perry County,-88.9887554,31.1693073,Mississippi,MS
28,011,28011,Bolivar,Bolivar County,-90.8841199,33.7991391,Mississippi,MS
28,149,28149,Warren,Warren County,-90.8523838,32.3560946,Mississippi,MS
28,101,28101,Newton,Newton County,-89.1184115,32.4019702,Mississippi,MS
28,135,28135,Tallahatchie,Tallahatchie County,-90.1722434,33.9545292,Mississippi,MS
28,125,28125,Sharkey,Sharkey County,-90.8276129,32.8923946,Mississippi,MS
28,035,28035,Forrest,Forrest County,-89.2594467,31.1885802,Mississippi,MS
28,161,28161,Yalobusha,Yalobusha County,-89.7038072,34.0306661,Mississippi,MS
28,023,28023,Clarke,Clarke County,-88.6879756,32.0453738,Mississippi,MS
28,127,28127,Simpson,Simpson County,-89.9177086,31.9025047,Mississippi,MS
28,131,28131,Stone,Stone County,-89.112297,30.790184,Mississippi,MS
28,121,28121,Rankin,Rankin County,-89.946063,32.2671233,Mississippi,MS
28,091,28091,Marion,Marion County,-89.821712,31.2301672,Mississippi,MS
28,039,28039,George,George County,-88.6422679,30.8554305,Mississippi,MS
28,095,28095,Monroe,Monroe County,-88.4850379,33.8900295,Mississippi,MS
28,123,28123,Scott,Scott County,-89.5334861,32.4119595,Mississippi,MS
28,051,28051,Holmes,Holmes County,-90.0911968,33.1259415,Mississippi,MS
28,105,28105,Oktibbeha,Oktibbeha County,-88.8761514,33.4223134,Mississippi,MS
28,031,28031,Covington,Covington County,-89.5488968,31.633331,Mississippi,MS
28,115,28115,Pontotoc,Pontotoc County,-89.0372387,34.2270808,Mississippi,MS
28,163,28163,Yazoo,Yazoo County,-90.3879282,32.7656747,Mississippi,MS
28,137,28137,Tate,Tate County,-89.9431054,34.6495527,Mississippi,MS
28,077,28077,Lawrence,Lawrence County,-90.1075299,31.5500087,Mississippi,MS
28,007,28007,Attala,Attala County,-89.5886219,33.0904678,Mississippi,MS
28,117,28117,Prentiss,Prentiss County,-88.5221836,34.6205664,Mississippi,MS
28,113,28113,Pike,Pike County,-90.3977254,31.1775159,Mississippi,MS
28,029,28029,Copiah,Copiah County,-90.4487578,31.8669151,Mississippi,MS
28,013,28013,Calhoun,Calhoun County,-89.3371142,33.9366339,Mississippi,MS
28,041,28041,Greene,Greene County,-88.6348108,31.2128455,Mississippi,MS
28,005,28005,Amite,Amite County,-90.7955421,31.2039333,Mississippi,MS
28,045,28045,Hancock,Hancock County,-89.4827905,30.3916415,Mississippi,MS
28,129,28129,Smith,Smith County,-89.4948763,32.019029,Mississippi,MS
28,021,28021,Claiborne,Claiborne County,-90.9154239,31.9728096,Mississippi,MS
28,153,28153,Wayne,Wayne County,-88.678214,31.642503,Mississippi,MS
28,159,28159,Winston,Winston County,-89.0373913,33.078723599999996,Mississippi,MS
28,053,28053,Humphreys,Humphreys County,-90.5234209,33.1309962,Mississippi,MS
28,103,28103,Noxubee,Noxubee County,-88.5660044,33.1065082,Mississippi,MS
28,083,28083,Leflore,Leflore County,-90.2949343,33.5497896,Mississippi,MS
28,027,28027,Coahoma,Coahoma County,-90.603165,34.2286699,Mississippi,MS
28,047,28047,Harrison,Harrison County,-89.0833762,30.4165357,Mississippi,MS
28,059,28059,Jackson,Jackson County,-88.6251005,30.4560045,Mississippi,MS
28,107,28107,Panola,Panola County,-89.9630654,34.3652052,Mississippi,MS
28,093,28093,Marshall,Marshall County,-89.504231,34.7661897,Mississippi,MS
28,043,28043,Grenada,Grenada County,-89.8027405,33.770031,Mississippi,MS
28,141,28141,Tishomingo,Tishomingo County,-88.236064,34.7376972,Mississippi,MS
28,119,28119,Quitman,Quitman County,-90.2901707,34.2528327,Mississippi,MS
28,157,28157,Wilkinson,Wilkinson County,-91.3246169,31.1610908,Mississippi,MS
28,079,28079,Leake,Leake County,-89.5222495,32.7606302,Mississippi,MS
28,025,28025,Clay,Clay County,-88.782468,33.65967,Mississippi,MS
28,037,28037,Franklin,Franklin County,-90.8954573,31.4777726,Mississippi,MS
28,099,28099,Neshoba,Neshoba County,-89.1192743,32.752518,Mississippi,MS
28,081,28081,Lee,Lee County,-88.6824388,34.2923703,Mississippi,MS
28,133,28133,Sunflower,Sunflower County,-90.5950901,33.6055289,Mississippi,MS
28,063,28063,Jefferson,Jefferson County,-91.0438779,31.7336333,Mississippi,MS
28,001,28001,Adams,Adams County,-91.3517966,31.4862243,Mississippi,MS
28,057,28057,Itawamba,Itawamba County,-88.3631269,34.2810747,Mississippi,MS
28,049,28049,Hinds,Hinds County,-90.4660171,32.2677879,Mississippi,MS
28,033,28033,DeSoto,DeSoto County,-89.99324,34.874266,Mississippi,MS
28,067,28067,Jones,Jones County,-89.1685317,31.6166011,Mississippi,MS
28,075,28075,Lauderdale,Lauderdale County,-88.6604487,32.4039981,Mississippi,MS
28,147,28147,Walthall,Walthall County,-90.1034306,31.164492,Mississippi,MS
