STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,lon,lat,state,ABBR
39,097,39097,Madison,Madison County,-83.4008847,39.8966074,Ohio,OH
39,065,39065,Hardin,Hardin County,-83.6640773,40.6604152,Ohio,OH
39,025,39025,Clermont,Clermont County,-84.1494847,39.0520537,Ohio,OH
39,121,39121,Noble,Noble County,-81.452493,39.7672317,Ohio,OH
39,137,39137,Putnam,Putnam County,-84.1298791,41.0245334,Ohio,OH
39,105,39105,Meigs,Meigs County,-82.0283968,39.0898068,Ohio,OH
39,049,39049,Franklin,Franklin County,-83.0090858,39.9698749,Ohio,OH
39,077,39077,Huron,Huron County,-82.594641,41.1450798,Ohio,OH
39,173,39173,Wood,Wood County,-83.6226821,41.3601834,Ohio,OH
39,147,39147,Seneca,Seneca County,-83.1275469,41.1199923,Ohio,OH
39,171,39171,Williams,Williams County,-84.5843235,41.5649587,Ohio,OH
39,159,39159,Union,Union County,-83.3670416,40.2959008,Ohio,OH
39,035,39035,Cuyahoga,Cuyahoga County,-81.7242168,41.7603919,Ohio,OH
39,165,39165,Warren,Warren County,-84.1699063,39.4256516,Ohio,OH
39,045,39045,Fairfield,Fairfield County,-82.626685,39.747694,Ohio,OH
39,083,39083,Knox,Knox County,-82.4223929,40.4036198,Ohio,OH
39,089,39089,Licking,Licking County,-82.4834352,40.0915047,Ohio,OH
39,153,39153,Summit,Summit County,-81.5349279,41.1218471,Ohio,OH
39,149,39149,Shelby,Shelby County,-84.2041425,40.336680200000004,Ohio,OH
39,103,39103,Medina,Medina County,-81.8997641,41.1161743,Ohio,OH
39,053,39053,Gallia,Gallia County,-82.3017463,38.8170456,Ohio,OH
39,031,39031,Coshocton,Coshocton County,-81.9301092,40.2967096,Ohio,OH
39,175,39175,Wyandot,Wyandot County,-83.313681,40.8397816,Ohio,OH
39,107,39107,Mercer,Mercer County,-84.6320588,40.5353325,Ohio,OH
