State,County,ViolentCrime,MurderNonnegligentManslaughter,Rape1,Robbery,AggravatedAssault,PropertyCrime,Burglary,LarcenyTheft,MotorVehicleTheft,Arson2,Area,StateAbbrev
Iowa,Buena Vista,8,0,3,0,5,21,7,13,1,0.0, Nonmetropolitan Counties,IA
Iowa,Butler,2,0,1,0,1,4,1,3,0,0.0, Nonmetropolitan Counties,IA
Iowa,Calhoun,5,0,0,0,5,76,33,34,9,0.0, Nonmetropolitan Counties,IA
Iowa,Carroll,2,0,0,0,2,35,16,16,3,0.0, Nonmetropolitan Counties,IA
Iowa,Cass,17,0,1,0,16,30,6,21,3,0.0, Nonmetropolitan Counties,IA
Iowa,Cedar,6,0,3,0,3,54,15,34,5,0.0, Nonmetropolitan Counties,IA
Iowa,Cerro Gordo,1,0,0,1,0,97,46,44,7,0.0, Nonmetropolitan Counties,IA
Iowa,Cherokee,2,0,1,1,0,22,7,15,0,1.0, Nonmetropolitan Counties,IA
Iowa,Chickasaw,11,0,3,0,8,35,11,20,4,0.0, Nonmetropolitan Counties,IA
Iowa,Clarke,8,0,1,0,7,64,19,28,17,0.0, Nonmetropolitan Counties,IA
Iowa,Clay,12,0,0,1,11,40,11,26,3,0.0, Nonmetropolitan Counties,IA
Iowa,Clayton,7,0,1,0,6,40,14,24,2,0.0, Nonmetropolitan Counties,IA
Iowa,Clinton,12,0,0,0,12,133,41,85,7,0.0, Nonmetropolitan Counties,IA
Iowa,Crawford,1,0,0,0,1,6,1,4,1,0.0, Nonmetropolitan Counties,IA
Iowa,Delaware,18,0,0,1,17,65,28,34,3,0.0, Nonmetropolitan Counties,IA
Iowa,Dickinson,12,0,3,0,9,16,3,7,6,0.0, Nonmetropolitan Counties,IA
Iowa,Emmet,17,0,0,0,17,29,10,14,5,0.0, Nonmetropolitan Counties,IA
Iowa,Fayette,12,0,0,0,12,49,12,30,7,0.0, Nonmetropolitan Counties,IA
Iowa,Floyd,6,0,3,0,3,28,12,13,3,0.0, Nonmetropolitan Counties,IA
Iowa,Fremont,27,0,4,0,23,64,31,26,7,1.0, Nonmetropolitan Counties,IA
Iowa,Hancock,19,0,5,0,14,51,35,13,3,0.0, Nonmetropolitan Counties,IA
Iowa,Hardin,10,0,1,0,9,102,52,37,13,1.0, Nonmetropolitan Counties,IA
Iowa,Henry,19,0,3,0,16,57,18,34,5,1.0, Nonmetropolitan Counties,IA
Iowa,Howard,2,0,1,0,1,68,25,36,7,0.0, Nonmetropolitan Counties,IA
Iowa,Humboldt,0,0,0,0,0,47,19,25,3,0.0, Nonmetropolitan Counties,IA
Iowa,Ida,11,0,3,0,8,34,12,18,4,0.0, Nonmetropolitan Counties,IA
Iowa,Iowa,8,0,0,1,7,60,22,33,5,1.0, Nonmetropolitan Counties,IA
Iowa,Jackson,2,1,1,0,0,11,4,7,0,0.0, Nonmetropolitan Counties,IA
Iowa,Jasper,24,0,3,0,21,159,92,54,13,5.0, Nonmetropolitan Counties,IA
Iowa,Jefferson,3,1,0,0,2,50,18,26,6,0.0, Nonmetropolitan Counties,IA
Iowa,Keokuk,9,0,0,0,9,36,25,9,2,0.0, Nonmetropolitan Counties,IA
Iowa,Kossuth,6,0,1,0,5,31,13,14,4,0.0, Nonmetropolitan Counties,IA
Iowa,Lee,28,0,1,0,27,155,76,66,13,0.0, Nonmetropolitan Counties,IA
Iowa,Louisa,23,0,5,0,18,76,32,34,10,2.0, Nonmetropolitan Counties,IA
Iowa,Lucas,6,0,0,1,5,73,31,36,6,0.0, Nonmetropolitan Counties,IA
Iowa,Lyon,14,0,3,0,11,66,25,35,6,0.0, Nonmetropolitan Counties,IA
Iowa,Mahaska,11,0,1,0,10,84,42,33,9,1.0, Nonmetropolitan Counties,IA
Iowa,Marshall,34,0,2,0,32,125,58,51,16,1.0, Nonmetropolitan Counties,IA
Iowa,Mitchell,0,0,0,0,0,13,10,2,1,0.0, Nonmetropolitan Counties,IA
Iowa,Monroe,3,0,1,0,2,54,35,15,4,0.0, Nonmetropolitan Counties,IA
Iowa,Muscatine,24,0,6,0,18,80,36,34,10,0.0, Nonmetropolitan Counties,IA
Iowa,O'Brien,13,0,2,0,11,54,13,38,3,0.0, Nonmetropolitan Counties,IA
Iowa,Osceola,7,0,2,1,4,57,18,36,3,1.0, Nonmetropolitan Counties,IA
Iowa,Page,5,0,2,0,3,37,20,11,6,1.0, Nonmetropolitan Counties,IA
Iowa,Palo Alto,13,0,2,0,11,49,21,26,2,0.0, Nonmetropolitan Counties,IA
Iowa,Pocahontas,9,0,1,0,8,47,11,31,5,1.0, Nonmetropolitan Counties,IA
Iowa,Ringgold,2,0,1,0,1,31,21,10,0,1.0, Nonmetropolitan Counties,IA
Iowa,Sac,3,0,1,0,2,32,16,14,2,0.0, Nonmetropolitan Counties,IA
Iowa,Sioux,7,0,0,1,6,45,16,29,0,1.0, Nonmetropolitan Counties,IA
Iowa,Tama,30,0,2,0,28,113,67,34,12,2.0, Nonmetropolitan Counties,IA
Iowa,Taylor,3,0,1,0,2,25,5,15,5,0.0, Nonmetropolitan Counties,IA
Iowa,Union,7,0,0,0,7,46,5,36,5,0.0, Nonmetropolitan Counties,IA
Iowa,Van Buren,7,0,0,0,7,30,11,16,3,0.0, Nonmetropolitan Counties,IA
Iowa,Wapello,18,1,0,0,17,122,46,58,18,2.0, Nonmetropolitan Counties,IA
Iowa,Wayne,5,0,0,0,5,57,30,21,6,0.0, Nonmetropolitan Counties,IA
Iowa,Webster,19,1,1,2,15,105,37,52,16,0.0, Nonmetropolitan Counties,IA
Iowa,Winneshiek,5,1,0,0,4,34,3,26,5,0.0, Nonmetropolitan Counties,IA
Iowa,Worth,3,0,0,0,3,22,7,15,0,0.0, Nonmetropolitan Counties,IA
Iowa,Wright,4,0,1,0,3,31,17,11,3,0.0, Nonmetropolitan Counties,IA
Kansas,Butler,46,0,8,5,33,486,150,293,43,7.0, Metropolitan Counties,KS
Kansas,Doniphan,2,0,0,0,2,29,13,14,2,0.0, Metropolitan Counties,KS
Kansas,Harvey,13,6,0,0,7,59,30,24,5,0.0, Metropolitan Counties,KS
Kansas,Jackson,13,0,4,0,9,96,31,55,10,1.0, Metropolitan Counties,KS
Kansas,Jefferson,30,1,3,0,26,163,39,103,21,0.0, Metropolitan Counties,KS
Kansas,Johnson,40,0,9,2,29,225,52,149,24,3.0, Metropolitan Counties,KS
Kansas,Kingman,2,0,1,0,1,71,31,37,3,1.0, Metropolitan Counties,KS
Kansas,Leavenworth,36,0,4,2,30,177,60,96,21,6.0, Metropolitan Counties,KS
Kansas,Linn,6,0,1,0,5,77,28,37,12,1.0, Metropolitan Counties,KS
Kansas,Miami,29,0,5,2,22,225,94,104,27,3.0, Metropolitan Counties,KS
Kansas,Osage,15,0,1,0,14,67,31,34,2,1.0, Metropolitan Counties,KS
Kansas,Pottawatomie,43,0,2,1,40,226,69,145,12,5.0, Metropolitan Counties,KS
Kansas,Riley County Police Department,193,1,44,20,128,1223,164,993,66,9.0, Metropolitan Counties,KS
Kansas,Sedgwick,24,4,1,1,18,89,37,31,21,1.0, Metropolitan Counties,KS
Kansas,Shawnee,78,0,7,3,68,981,188,692,101,0.0, Metropolitan Counties,KS
Kansas,Sumner,20,0,1,1,18,142,23,99,20,2.0, Metropolitan Counties,KS
Kansas,Wabaunsee,10,0,0,0,10,73,24,37,12,2.0, Metropolitan Counties,KS
Kansas,Wyandotte,27,0,2,8,17,53,5,43,5,3.0, Metropolitan Counties,KS
Kansas,Allen,15,0,1,0,14,45,20,22,3,0.0, Nonmetropolitan Counties,KS
Kansas,Anderson,2,0,0,0,2,30,17,12,1,1.0, Nonmetropolitan Counties,KS
Kansas,Barber,2,0,0,0,2,19,7,11,1,0.0, Nonmetropolitan Counties,KS
Kansas,Bourbon,25,0,4,1,20,94,32,49,13,0.0, Nonmetropolitan Counties,KS
Kansas,Brown,5,0,1,0,4,32,3,26,3,0.0, Nonmetropolitan Counties,KS
Kansas,Chautauqua,0,0,0,0,0,21,6,14,1,0.0, Nonmetropolitan Counties,KS
Kansas,Cherokee6,32,0,3,4,25,21,6,102,21,4.0, Nonmetropolitan Counties,KS
Kansas,Clay,1,0,0,0,1,27,15,11,1,0.0, Nonmetropolitan Counties,KS
Kansas,Cloud,9,0,4,0,5,56,16,33,7,2.0, Nonmetropolitan Counties,KS
Kansas,Coffey,7,0,1,0,6,51,9,38,4,1.0, Nonmetropolitan Counties,KS
Kansas,Cowley,20,0,0,0,20,140,58,68,14,0.0, Nonmetropolitan Counties,KS
Kansas,Crawford,24,0,4,2,18,175,57,99,19,4.0, Nonmetropolitan Counties,KS
Kansas,Dickinson,17,1,5,0,11,107,38,55,14,2.0, Nonmetropolitan Counties,KS
Kansas,Edwards,2,0,0,1,1,19,5,14,0,0.0, Nonmetropolitan Counties,KS
Kansas,Ellis,9,0,2,0,7,70,32,33,5,2.0, Nonmetropolitan Counties,KS
Kansas,Ellsworth,0,0,0,0,0,22,11,9,2,0.0, Nonmetropolitan Counties,KS
Kansas,Finney,34,1,5,3,25,113,39,68,6,3.0, Nonmetropolitan Counties,KS
Kansas,Ford6,14,0,1,0,13,113,39,41,14,0.0, Nonmetropolitan Counties,KS
Kansas,Franklin,37,0,5,2,30,158,65,72,21,5.0, Nonmetropolitan Counties,KS
Kansas,Geary,14,0,1,1,12,50,19,31,0,0.0, Nonmetropolitan Counties,KS
Kansas,Gove,0,0,0,0,0,10,1,7,2,0.0, Nonmetropolitan Counties,KS
Kansas,Grant,5,1,0,0,4,22,6,15,1,0.0, Nonmetropolitan Counties,KS
Kansas,Gray,6,0,0,0,6,85,39,39,7,2.0, Nonmetropolitan Counties,KS
Kansas,Greenwood,19,1,1,0,17,78,21,54,3,1.0, Nonmetropolitan Counties,KS
Kansas,Hamilton,3,0,0,0,3,4,1,1,2,0.0, Nonmetropolitan Counties,KS
Kansas,Harper,6,0,1,0,5,36,15,19,2,0.0, Nonmetropolitan Counties,KS
Kansas,Haskell,3,0,1,0,2,25,3,19,3,0.0, Nonmetropolitan Counties,KS
Kansas,Kiowa,1,0,0,0,1,12,4,8,0,1.0, Nonmetropolitan Counties,KS
Kansas,Labette6,15,1,0,0,14,12,4,20,1,0.0, Nonmetropolitan Counties,KS
Kansas,Logan,1,0,0,0,1,4,1,3,0,0.0, Nonmetropolitan Counties,KS
Kansas,Lyon,28,0,2,1,25,80,23,51,6,16.0, Nonmetropolitan Counties,KS
Kansas,Marion,4,0,0,1,3,56,24,27,5,2.0, Nonmetropolitan Counties,KS
Kansas,Marshall,5,0,2,0,3,25,8,16,1,0.0, Nonmetropolitan Counties,KS
Kansas,Montgomery,13,1,2,2,8,114,52,49,13,1.0, Nonmetropolitan Counties,KS
Kansas,Morris,2,0,0,0,2,36,15,18,3,0.0, Nonmetropolitan Counties,KS
Kansas,Morton,9,0,1,0,8,32,11,17,4,0.0, Nonmetropolitan Counties,KS
Kansas,Nemaha,6,0,0,1,5,55,18,31,6,2.0, Nonmetropolitan Counties,KS
Kansas,Neosho,25,1,1,0,23,59,19,33,7,1.0, Nonmetropolitan Counties,KS
Kansas,Ness,2,0,1,0,1,30,7,15,8,0.0, Nonmetropolitan Counties,KS
Kansas,Norton,0,0,0,0,0,11,4,4,3,0.0, Nonmetropolitan Counties,KS
Kansas,Osborne,4,0,1,0,3,42,15,21,6,0.0, Nonmetropolitan Counties,KS
Kansas,Ottawa,1,0,0,0,1,68,19,46,3,0.0, Nonmetropolitan Counties,KS
Kansas,Pawnee6,2,0,0,0,2,68,19,11,4,2.0, Nonmetropolitan Counties,KS
Kansas,Phillips,11,0,0,0,11,20,9,11,0,1.0, Nonmetropolitan Counties,KS
Kansas,Pratt,4,0,0,1,3,56,28,23,5,2.0, Nonmetropolitan Counties,KS
Kansas,Rawlins,2,0,1,0,1,11,1,9,1,0.0, Nonmetropolitan Counties,KS
Kansas,Republic,1,0,0,0,1,19,5,12,2,1.0, Nonmetropolitan Counties,KS
Kansas,Rice,10,0,0,0,10,60,21,35,4,0.0, Nonmetropolitan Counties,KS
Kansas,Rooks,1,0,1,0,0,11,6,5,0,0.0, Nonmetropolitan Counties,KS
Kansas,Rush,3,0,1,0,2,67,27,37,3,1.0, Nonmetropolitan Counties,KS
Kansas,Russell,8,0,1,0,7,39,13,24,2,0.0, Nonmetropolitan Counties,KS
Kansas,Saline,25,1,4,0,20,128,39,74,15,9.0, Nonmetropolitan Counties,KS
Kansas,Scott,4,0,1,0,3,9,2,6,1,0.0, Nonmetropolitan Counties,KS
Kansas,Sherman,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,KS
Kansas,Smith,1,0,0,0,1,13,4,8,1,0.0, Nonmetropolitan Counties,KS
Kansas,Thomas,0,0,0,0,0,15,4,6,5,0.0, Nonmetropolitan Counties,KS
Kansas,Trego,7,0,0,0,7,8,4,4,0,0.0, Nonmetropolitan Counties,KS
Kansas,Washington,4,0,0,0,4,23,7,12,4,0.0, Nonmetropolitan Counties,KS
Kansas,Wichita,1,0,0,0,1,29,15,14,0,0.0, Nonmetropolitan Counties,KS
Kansas,Wilson,5,0,0,0,5,52,24,22,6,0.0, Nonmetropolitan Counties,KS
Kansas,Woodson,5,0,1,0,4,24,8,12,4,5.0, Nonmetropolitan Counties,KS
Kentucky,Allen,14,1,4,0,9,127,56,57,14,1.0, Metropolitan Counties,KY
Kentucky,Boone,62,1,18,19,24,967,204,682,81,4.0, Metropolitan Counties,KY
Kentucky,Bourbon,4,0,0,0,4,82,35,44,3,0.0, Metropolitan Counties,KY
Kentucky,Boyd,12,0,3,2,7,129,38,82,9,0.0, Metropolitan Counties,KY
Kentucky,Bracken,0,0,0,0,0,37,15,19,3,0.0, Metropolitan Counties,KY
Kentucky,Bullitt,33,2,9,7,15,489,158,265,66,5.0, Metropolitan Counties,KY
Kentucky,Butler,3,0,0,0,3,45,19,19,7,1.0, Metropolitan Counties,KY
Kentucky,Campbell,0,0,0,0,0,1,0,1,0,0.0, Metropolitan Counties,KY
Kentucky,Campbell County Police Department,15,0,10,0,5,220,47,152,21,2.0, Metropolitan Counties,KY
Kentucky,Christian,21,1,6,6,8,327,101,190,36,4.0, Metropolitan Counties,KY
Kentucky,Clark,14,0,5,1,8,201,94,94,13,0.0, Metropolitan Counties,KY
Kentucky,Daviess,26,1,12,2,11,471,125,317,29,2.0, Metropolitan Counties,KY
Kentucky,Edmonson,5,0,1,0,4,24,14,9,1,1.0, Metropolitan Counties,KY
Kentucky,Fayette,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,KY
Kentucky,Gallatin,2,0,0,0,2,44,12,28,4,1.0, Metropolitan Counties,KY
Kentucky,Grant,5,0,2,1,2,92,29,55,8,0.0, Metropolitan Counties,KY
Kentucky,Greenup,2,0,0,0,2,44,19,18,7,1.0, Metropolitan Counties,KY
Kentucky,Hancock,1,0,0,0,1,9,5,3,1,0.0, Metropolitan Counties,KY
Kentucky,Hardin,13,1,1,7,4,106,35,58,13,1.0, Metropolitan Counties,KY
Kentucky,Henderson,11,0,4,1,6,151,63,71,17,0.0, Metropolitan Counties,KY
Kentucky,Henry,0,0,0,0,0,17,7,8,2,0.0, Metropolitan Counties,KY
Kentucky,Jefferson,0,0,0,0,0,2,1,1,0,0.0, Metropolitan Counties,KY
Kentucky,Jessamine,8,0,3,1,4,211,94,106,11,0.0, Metropolitan Counties,KY
Kentucky,Kenton,10,0,0,2,8,6,0,6,0,0.0, Metropolitan Counties,KY
Kentucky,Kenton County Police Department,8,0,4,1,3,128,48,75,5,3.0, Metropolitan Counties,KY
Kentucky,Larue,2,0,0,0,2,31,9,15,7,1.0, Metropolitan Counties,KY
Kentucky,McLean,4,0,0,0,4,46,20,20,6,0.0, Metropolitan Counties,KY
Kentucky,Meade,11,0,0,0,11,114,62,36,16,0.0, Metropolitan Counties,KY
Kentucky,Oldham,3,0,0,0,3,5,3,2,0,0.0, Metropolitan Counties,KY
Kentucky,Oldham County Police Department,30,0,7,5,18,421,118,277,26,1.0, Metropolitan Counties,KY
Kentucky,Pendleton,5,0,1,0,4,55,17,32,6,1.0, Metropolitan Counties,KY
Kentucky,Scott,11,0,5,4,2,196,64,113,19,2.0, Metropolitan Counties,KY
Kentucky,Shelby,23,0,8,4,11,376,86,269,21,0.0, Metropolitan Counties,KY
Kentucky,Spencer,3,0,1,0,2,61,23,33,5,1.0, Metropolitan Counties,KY
Kentucky,Trigg,5,0,1,0,4,85,25,52,8,0.0, Metropolitan Counties,KY
Kentucky,Trimble,2,0,0,0,2,10,5,5,0,0.0, Metropolitan Counties,KY
Kentucky,Warren,36,0,10,3,23,432,161,244,27,0.0, Metropolitan Counties,KY
Kentucky,Woodford,0,0,0,0,0,33,5,27,1,0.0, Metropolitan Counties,KY
Kentucky,Adair,0,0,0,0,0,20,11,5,4,0.0, Nonmetropolitan Counties,KY
Kentucky,Anderson,2,0,0,2,0,50,24,22,4,0.0, Nonmetropolitan Counties,KY
Kentucky,Ballard,4,0,1,1,2,51,24,22,5,1.0, Nonmetropolitan Counties,KY
Kentucky,Barren,12,0,3,0,9,119,57,42,20,0.0, Nonmetropolitan Counties,KY
Kentucky,Bath,1,0,1,0,0,34,16,17,1,0.0, Nonmetropolitan Counties,KY
Kentucky,Bell,12,0,1,1,10,149,41,95,13,2.0, Nonmetropolitan Counties,KY
Kentucky,Boyle,7,0,2,1,4,29,13,9,7,0.0, Nonmetropolitan Counties,KY
Kentucky,Breathitt,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Breckinridge,7,1,1,0,5,33,7,18,8,0.0, Nonmetropolitan Counties,KY
Kentucky,Caldwell,3,0,0,0,3,62,31,24,7,0.0, Nonmetropolitan Counties,KY
Kentucky,Calloway,15,1,3,1,10,202,90,101,11,1.0, Nonmetropolitan Counties,KY
Kentucky,Carlisle,1,0,0,0,1,23,8,14,1,0.0, Nonmetropolitan Counties,KY
Kentucky,Carroll,2,0,0,1,1,11,5,6,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Carter,5,0,0,4,1,31,13,12,6,0.0, Nonmetropolitan Counties,KY
Kentucky,Clay,11,1,0,1,9,108,31,48,29,2.0, Nonmetropolitan Counties,KY
Kentucky,Clinton,4,1,1,1,1,21,5,6,10,0.0, Nonmetropolitan Counties,KY
Kentucky,Crittenden,0,0,0,0,0,13,4,8,1,0.0, Nonmetropolitan Counties,KY
Kentucky,Cumberland,0,0,0,0,0,9,2,5,2,0.0, Nonmetropolitan Counties,KY
Kentucky,Elliott,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Estill,1,0,0,1,0,16,5,9,2,0.0, Nonmetropolitan Counties,KY
Kentucky,Fleming,5,0,0,0,5,20,11,5,4,0.0, Nonmetropolitan Counties,KY
Kentucky,Floyd,4,0,1,1,2,59,18,34,7,0.0, Nonmetropolitan Counties,KY
Kentucky,Franklin,16,2,3,4,7,261,70,170,21,0.0, Nonmetropolitan Counties,KY
Kentucky,Fulton,0,0,0,0,0,16,7,9,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Garrard,2,0,0,0,2,32,11,17,4,0.0, Nonmetropolitan Counties,KY
Kentucky,Graves,21,1,7,1,12,243,96,130,17,0.0, Nonmetropolitan Counties,KY
Kentucky,Grayson,8,0,2,0,6,77,34,30,13,1.0, Nonmetropolitan Counties,KY
Kentucky,Green,0,0,0,0,0,13,6,5,2,0.0, Nonmetropolitan Counties,KY
Kentucky,Harlan,4,0,3,0,1,16,3,13,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Harrison,2,0,0,1,1,106,54,44,8,0.0, Nonmetropolitan Counties,KY
Kentucky,Hart,2,0,0,0,2,40,18,17,5,0.0, Nonmetropolitan Counties,KY
Kentucky,Hopkins,17,0,0,2,15,250,89,133,28,1.0, Nonmetropolitan Counties,KY
Kentucky,Jackson,3,0,0,1,2,68,36,24,8,1.0, Nonmetropolitan Counties,KY
Kentucky,Johnson,5,0,1,0,4,55,10,36,9,1.0, Nonmetropolitan Counties,KY
Kentucky,Knott,0,0,0,0,0,10,2,6,2,0.0, Nonmetropolitan Counties,KY
Kentucky,Knox,9,0,1,2,6,124,50,48,26,1.0, Nonmetropolitan Counties,KY
Kentucky,Laurel,34,2,4,11,17,400,137,201,62,3.0, Nonmetropolitan Counties,KY
Kentucky,Lawrence,2,0,0,1,1,53,25,13,15,0.0, Nonmetropolitan Counties,KY
Kentucky,Leslie,3,0,0,0,3,12,4,5,3,0.0, Nonmetropolitan Counties,KY
Kentucky,Letcher,6,0,2,1,3,22,7,12,3,1.0, Nonmetropolitan Counties,KY
Kentucky,Lewis,0,0,0,0,0,12,8,4,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Lincoln,3,0,0,1,2,60,29,16,15,1.0, Nonmetropolitan Counties,KY
Kentucky,Livingston,1,0,0,1,0,63,27,28,8,0.0, Nonmetropolitan Counties,KY
Kentucky,Logan,16,0,4,2,10,160,64,86,10,1.0, Nonmetropolitan Counties,KY
Kentucky,Lyon,1,0,0,0,1,28,13,14,1,0.0, Nonmetropolitan Counties,KY
Kentucky,Madison,22,0,9,6,7,484,155,294,35,1.0, Nonmetropolitan Counties,KY
Kentucky,Magoffin,3,0,0,2,1,13,3,6,4,0.0, Nonmetropolitan Counties,KY
Kentucky,Marion,5,0,0,2,3,74,26,44,4,0.0, Nonmetropolitan Counties,KY
Kentucky,Marshall,13,0,4,1,8,199,81,91,27,0.0, Nonmetropolitan Counties,KY
Kentucky,Martin,4,0,1,0,3,56,10,40,6,0.0, Nonmetropolitan Counties,KY
Kentucky,Mason,9,0,2,2,5,85,29,53,3,0.0, Nonmetropolitan Counties,KY
Kentucky,McCracken,61,1,26,4,30,451,149,255,47,3.0, Nonmetropolitan Counties,KY
Kentucky,McCreary,2,0,0,0,2,66,26,29,11,0.0, Nonmetropolitan Counties,KY
Kentucky,Menifee,1,0,0,0,1,20,12,5,3,0.0, Nonmetropolitan Counties,KY
Kentucky,Mercer,1,0,1,0,0,21,9,7,5,0.0, Nonmetropolitan Counties,KY
Kentucky,Metcalfe,7,0,0,1,6,87,41,33,13,0.0, Nonmetropolitan Counties,KY
Kentucky,Monroe,1,0,0,1,0,1,0,1,0,1.0, Nonmetropolitan Counties,KY
Kentucky,Montgomery,10,0,1,6,3,325,133,165,27,0.0, Nonmetropolitan Counties,KY
Kentucky,Morgan,0,0,0,0,0,1,0,1,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Muhlenberg,12,0,1,2,9,53,22,27,4,0.0, Nonmetropolitan Counties,KY
Kentucky,Muhlenberg County Police Department,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Nelson,19,2,7,1,9,175,62,89,24,2.0, Nonmetropolitan Counties,KY
Kentucky,Nicholas,1,0,0,0,1,11,4,6,1,0.0, Nonmetropolitan Counties,KY
Kentucky,Ohio,18,0,5,1,12,81,37,34,10,0.0, Nonmetropolitan Counties,KY
Kentucky,Owen,0,0,0,0,0,40,20,19,1,0.0, Nonmetropolitan Counties,KY
Kentucky,Owsley,6,0,0,2,4,49,19,26,4,0.0, Nonmetropolitan Counties,KY
Kentucky,Perry,1,0,0,1,0,24,5,13,6,0.0, Nonmetropolitan Counties,KY
Kentucky,Pike,4,0,3,1,0,126,16,107,3,0.0, Nonmetropolitan Counties,KY
Kentucky,Powell,0,0,0,0,0,34,10,18,6,0.0, Nonmetropolitan Counties,KY
Kentucky,Pulaski,25,0,4,6,15,449,188,202,59,4.0, Nonmetropolitan Counties,KY
Kentucky,Robertson,0,0,0,0,0,3,0,3,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Rockcastle,4,0,0,2,2,35,15,9,11,0.0, Nonmetropolitan Counties,KY
Kentucky,Rowan,8,0,1,1,6,61,13,43,5,1.0, Nonmetropolitan Counties,KY
Kentucky,Russell,5,0,1,0,4,22,10,9,3,0.0, Nonmetropolitan Counties,KY
Kentucky,Simpson,7,0,1,2,4,71,31,37,3,0.0, Nonmetropolitan Counties,KY
Kentucky,Taylor,6,0,2,1,3,148,61,77,10,0.0, Nonmetropolitan Counties,KY
Kentucky,Todd,5,0,0,1,4,47,20,19,8,0.0, Nonmetropolitan Counties,KY
Kentucky,Union,2,1,0,1,0,44,9,30,5,1.0, Nonmetropolitan Counties,KY
Kentucky,Washington,3,0,0,1,2,36,17,19,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Wayne,5,0,0,2,3,59,23,24,12,1.0, Nonmetropolitan Counties,KY
Kentucky,Webster,1,0,0,0,1,19,6,9,4,0.0, Nonmetropolitan Counties,KY
Kentucky,Whitley,7,0,0,3,4,150,50,68,32,2.0, Nonmetropolitan Counties,KY
Kentucky,Wolfe,2,0,0,0,2,12,6,2,4,0.0, Nonmetropolitan Counties,KY
Louisiana,Acadia,107,7,0,20,80,854,373,399,82,0.0, Metropolitan Counties,LA
Louisiana,Ascension,360,4,24,33,299,2898,578,2125,195,4.0, Metropolitan Counties,LA
Louisiana,Bossier,85,0,5,10,70,654,193,425,36,1.0, Metropolitan Counties,LA
Louisiana,Caddo,81,2,2,6,71,796,225,509,62,2.0, Metropolitan Counties,LA
Louisiana,Calcasieu,523,6,52,31,434,4216,1227,2714,275,5.0, Metropolitan Counties,LA
Louisiana,Cameron,19,0,2,0,17,123,9,110,4,0.0, Metropolitan Counties,LA
Louisiana,De Soto,68,0,6,4,58,387,124,242,21,0.0, Metropolitan Counties,LA
Louisiana,East Baton Rouge,397,14,47,194,142,7252,1263,5705,284,14.0, Metropolitan Counties,LA
Louisiana,East Feliciana,95,0,5,1,89,144,32,96,16,0.0, Metropolitan Counties,LA
Louisiana,Grant,5,0,2,0,3,144,62,78,4,0.0, Metropolitan Counties,LA
Louisiana,Iberia5,136,0,4,64,68,144,437,1083,4,2.0, Metropolitan Counties,LA
Louisiana,Iberville,285,1,7,15,262,553,114,429,10,0.0, Metropolitan Counties,LA
Louisiana,Jefferson,1590,44,66,399,1081,11217,1503,9009,705,59.0, Metropolitan Counties,LA
Louisiana,Lafayette,309,10,9,31,259,1629,351,1134,144,6.0, Metropolitan Counties,LA
Louisiana,Lafourche,320,9,22,28,261,1868,628,1168,72,7.0, Metropolitan Counties,LA
Louisiana,Livingston,297,2,22,12,261,2941,933,1993,15,0.0, Metropolitan Counties,LA
Louisiana,Ouachita,457,5,6,48,398,2642,875,1601,166,5.0, Metropolitan Counties,LA
Louisiana,Plaquemines,38,1,5,3,29,226,53,168,5,1.0, Metropolitan Counties,LA
Louisiana,Pointe Coupee,89,3,4,8,74,267,107,136,24,0.0, Metropolitan Counties,LA
Louisiana,Rapides,379,1,35,15,328,2004,678,1169,157,5.0, Metropolitan Counties,LA
Louisiana,St. Bernard,135,0,11,32,92,1507,264,1173,70,7.0, Metropolitan Counties,LA
Louisiana,St. Charles,175,3,4,23,145,837,188,612,37,8.0, Metropolitan Counties,LA
Louisiana,St. John the Baptist,70,3,4,11,52,989,243,713,33,2.0, Metropolitan Counties,LA
Louisiana,St. Martin,129,4,13,16,96,362,112,234,16,0.0, Metropolitan Counties,LA
Louisiana,St. Tammany,242,4,31,23,184,1749,366,1264,119,7.0, Metropolitan Counties,LA
Louisiana,Tangipahoa,738,9,52,124,553,2585,840,1503,242,9.0, Metropolitan Counties,LA
Louisiana,Terrebonne,376,6,19,34,317,2814,624,2095,95,11.0, Metropolitan Counties,LA
Louisiana,Union,27,0,0,0,27,30,12,18,0,0.0, Metropolitan Counties,LA
Louisiana,Vermilion,89,4,1,17,67,736,285,265,186,0.0, Metropolitan Counties,LA
Louisiana,Webster,94,1,4,1,88,217,100,98,19,0.0, Metropolitan Counties,LA
