"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"New Harmony exit ","","little america organic orchard","ut","","fresh-fruits","","farm","littleamericaorganicorchard.wordpress.com","-113.50494","37.2803473",""
"Hyde Park","https://www.facebook.com/mtnaomi","Mt. Naomi Farms","ut","1285 East 4500 North","fresh-fruits","","farm","mtnaomifarms.com","-111.802982","41.815248","84318"
"Mapleton","www.facebook.com/perrysberries","Perry's Berries","ut","325 E 1600 S","","","farm","","-111.575089","40.116217","84664"
"Payson","https://www.facebook.com/PhelpsFruit?ref=hl","Phelps Fruit & Berry Farm","ut","8722 South 6200 West","canned preserved fresh-fruits fresh-vegetables nuts","","farm","","-111.800724","40.072157","84651"
"Logan","","Phoenix Tears Nursery","ut","1847 South 2400 West","nursery-stock","","farm","www.phoenixtearsnursery.com","-111.8913043","41.6989671","84321"
"Brigham City","@historicbrigham","Brigham City Farmers Market","ut","20 N Main Street","baked goods cheese crafts eggs herbs vegetables honey jams meat nuts prepared-foods soap trees coffee beans fruits","@historicbrigham","market","http://visitbrighamcity.com/farmersmarket","-112.015057","41.510773","84302"
"South Jordan","http://www.facebook.com/daybreakfarmersmarket","Daybreak Farmers Market","ut","Kestrel Rise Rd. and Daybreak Pkwy/W 11400 S","baked goods crafts flowers eggs seafood herbs vegetables honey jams meat plants poultry prepared-foods soap coffee fruits pet food","","market","http://www.daybreakfarmersmarket.com","-112.002561","40.547045","84009"
"Heber City","","Heber Market on Main","ut","250 South Main","baked goods crafts flowers vegetables honey jams maple plants fruits","","market","http://www.heberut.gov","-111.167763","40.329639","84032"
"Salt Lake City","https://www.facebook.com/libertyparkmarket/?ref=settings","Liberty Park Market","ut","Liberty Park, 600 East 900 South","baked goods cheese crafts flowers eggs vegetables honey jams meat poultry prepared-foods soap coffee fruits pet food wild","https://twitter.com/LibertyParkMrkt","market","","-111.872426","40.744796","84105"
"Price","https://www.facebook.com/Price-Farmers-Market-217357654964801/","Price Farmers Market","ut","100 N 100 E","baked goods crafts flowers eggs herbs vegetables honey jams plants soap fruits","","market","","-110.8088043","39.6010798","84501"
"Torrey ","Wayne County Farmers Market","Wayne County Farmers Market","ut","Center & Main","baked goods cheese crafts flowers eggs herbs vegetables honey jams meat plants prepared-foods soap trees coffee beans fruits juices pet food","","market","","-111.420890","38.299219","84775"
