STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,lon,lat,state,ABBR
13,213,13213,Murray,Murray County,-84.7379899,34.7970974,Georgia,GA
13,017,13017,Ben Hill,Ben Hill County,-83.147197,31.7407715,Georgia,GA
13,173,13173,Lanier,Lanier County,-83.0631635,31.0381973,Georgia,GA
13,239,13239,Quitman,Quitman County,-85.0047978,31.8629381,Georgia,GA
13,221,13221,Oglethorpe,Oglethorpe County,-83.0740805,33.8668062,Georgia,GA
13,155,13155,Irwin,Irwin County,-83.2770374,31.6043062,Georgia,GA
13,269,13269,Taylor,Taylor County,-84.2514261,32.5546668,Georgia,GA
13,209,13209,Montgomery,Montgomery County,-82.5333487,32.1721081,Georgia,GA
13,133,13133,Greene,Greene County,-83.1666127,33.5767403,Georgia,GA
13,301,13301,Warren,Warren County,-82.6880123,33.4191691,Georgia,GA
13,165,13165,Jenkins,Jenkins County,-81.9715244,32.7945631,Georgia,GA
13,149,13149,Heard,Heard County,-85.1378862,33.2913469,Georgia,GA
13,295,13295,Walker,Walker County,-85.3054565,34.735802,Georgia,GA
13,051,13051,Chatham,Chatham County,-81.085184,31.9804037,Georgia,GA
13,241,13241,Rabun,Rabun County,-83.4048701,34.8839345,Georgia,GA
13,219,13219,Oconee,Oconee County,-83.4377284,33.8341247,Georgia,GA
13,027,13027,Brooks,Brooks County,-83.5819054,30.8229337,Georgia,GA
13,271,13271,Telfair,Telfair County,-82.9310634,31.9136406,Georgia,GA
13,201,13201,Miller,Miller County,-84.7303983,31.1629309,Georgia,GA
13,175,13175,Laurens,Laurens County,-82.9263171,32.3932197,Georgia,GA
13,103,13103,Effingham,Effingham County,-81.343372,32.3616802,Georgia,GA
13,195,13195,Madison,Madison County,-83.2037373,34.1285257,Georgia,GA
13,067,13067,Cobb,Cobb County,-84.5741123,33.9399298,Georgia,GA
13,253,13253,Seminole,Seminole County,-84.8676853,30.9339599,Georgia,GA
13,237,13237,Putnam,Putnam County,-83.3717898,33.3210605,Georgia,GA
13,007,13007,Baker,Baker County,-84.4548812,31.3195798,Georgia,GA
13,275,13275,Thomas,Thomas County,-83.9198155,30.8646195,Georgia,GA
13,057,13057,Cherokee,Cherokee County,-84.4750574,34.2443166,Georgia,GA
13,055,13055,Chattooga,Chattooga County,-85.3452894,34.4741785,Georgia,GA
13,087,13087,Decatur,Decatur County,-84.5838902,30.8806431,Georgia,GA
13,205,13205,Mitchell,Mitchell County,-84.192038,31.228997,Georgia,GA
13,217,13217,Newton,Newton County,-83.8551837,33.5440407,Georgia,GA
13,131,13131,Grady,Grady County,-84.2450803,30.8759076,Georgia,GA
13,021,13021,Bibb,Bibb County,-83.6941941,32.8088446,Georgia,GA
13,005,13005,Bacon,Bacon County,-82.4514325,31.5502095,Georgia,GA
13,157,13157,Jackson,Jackson County,-83.5625568,34.1309052,Georgia,GA
13,267,13267,Tattnall,Tattnall County,-82.0592081,32.0437683,Georgia,GA
13,317,13317,Wilkes,Wilkes County,-82.7479211,33.7790312,Georgia,GA
13,125,13125,Glascock,Glascock County,-82.6069126,33.2274908,Georgia,GA
13,313,13313,Whitfield,Whitfield County,-84.968541,34.8017261,Georgia,GA
13,255,13255,Spalding,Spalding County,-84.2849046,33.2623481,Georgia,GA
13,035,13035,Butts,Butts County,-83.9582206,33.2903551,Georgia,GA
13,187,13187,Lumpkin,Lumpkin County,-83.9989251,34.5681403,Georgia,GA
13,083,13083,Dade,Dade County,-85.5062006,34.8524237,Georgia,GA
13,153,13153,Houston,Houston County,-83.6625217,32.4582875,Georgia,GA
13,191,13191,McIntosh,McIntosh County,-81.3722892,31.4885058,Georgia,GA
13,207,13207,Monroe,Monroe County,-83.9229376,33.0174352,Georgia,GA
13,117,13117,Forsyth,Forsyth County,-84.1274075,34.225143,Georgia,GA
13,127,13127,Glynn,Glynn County,-81.4964503,31.2127098,Georgia,GA
13,009,13009,Baldwin,Baldwin County,-83.2554566,33.0594897,Georgia,GA
13,111,13111,Fannin,Fannin County,-84.3173308,34.8665427,Georgia,GA
13,177,13177,Lee,Lee County,-84.1466814,31.8184185,Georgia,GA
13,123,13123,Gilmer,Gilmer County,-84.4546244,34.6905055,Georgia,GA
