GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US01264,01264,ZCTA5 01264,161,49
8600000US01266,01266,ZCTA5 01266,1380,166
8600000US01267,01267,ZCTA5 01267,7846,67
8600000US01270,01270,ZCTA5 01270,814,98
8600000US01301,01301,ZCTA5 01301,17730,52
8600000US01330,01330,ZCTA5 01330,1468,156
8600000US01331,01331,ZCTA5 01331,13205,134
8600000US01337,01337,ZCTA5 01337,2598,172
8600000US01338,01338,ZCTA5 01338,138,59
8600000US01339,01339,ZCTA5 01339,1461,135
8600000US01340,01340,ZCTA5 01340,1689,168
8600000US01341,01341,ZCTA5 01341,1716,188
8600000US01342,01342,ZCTA5 01342,1768,312
8600000US01343,01343,ZCTA5 01343,46,23
8600000US01344,01344,ZCTA5 01344,1582,142
8600000US01346,01346,ZCTA5 01346,465,80
8600000US01347,01347,ZCTA5 01347,133,62
8600000US01349,01349,ZCTA5 01349,1106,277
8600000US01350,01350,ZCTA5 01350,95,28
8600000US01351,01351,ZCTA5 01351,2312,289
8600000US01354,01354,ZCTA5 01354,1656,236
8600000US01355,01355,ZCTA5 01355,915,88
8600000US01360,01360,ZCTA5 01360,3006,18
8600000US01364,01364,ZCTA5 01364,7832,46
8600000US01366,01366,ZCTA5 01366,1202,148
8600000US01367,01367,ZCTA5 01367,686,129
8600000US01368,01368,ZCTA5 01368,1363,185
8600000US01370,01370,ZCTA5 01370,3879,229
8600000US01373,01373,ZCTA5 01373,4184,330
8600000US01375,01375,ZCTA5 01375,3673,16
8600000US01376,01376,ZCTA5 01376,5101,275
8600000US01378,01378,ZCTA5 01378,734,91
8600000US01379,01379,ZCTA5 01379,775,87
8600000US01420,01420,ZCTA5 01420,40441,31
8600000US01430,01430,ZCTA5 01430,6171,35
8600000US01431,01431,ZCTA5 01431,3196,17
8600000US01432,01432,ZCTA5 01432,7594,403
8600000US01434,01434,ZCTA5 01434,1716,461
8600000US01436,01436,ZCTA5 01436,3823,474
8600000US01438,01438,ZCTA5 01438,635,328
8600000US01440,01440,ZCTA5 01440,20334,68
8600000US01450,01450,ZCTA5 01450,11182,21
8600000US01451,01451,ZCTA5 01451,4629,269
8600000US01452,01452,ZCTA5 01452,4537,36
8600000US01453,01453,ZCTA5 01453,41336,60
8600000US01460,01460,ZCTA5 01460,9538,26
8600000US01462,01462,ZCTA5 01462,11087,53
8600000US01463,01463,ZCTA5 01463,12031,20
8600000US01464,01464,ZCTA5 01464,7433,17
8600000US01467,01467,ZCTA5 01467,560,228
8600000US01468,01468,ZCTA5 01468,3704,502
8600000US01469,01469,ZCTA5 01469,7430,292
8600000US01473,01473,ZCTA5 01473,7480,16
8600000US01474,01474,ZCTA5 01474,1939,292
8600000US01475,01475,ZCTA5 01475,10613,26
8600000US01501,01501,ZCTA5 01501,16239,70
8600000US01503,01503,ZCTA5 01503,3061,23
8600000US01504,01504,ZCTA5 01504,9068,21
8600000US01505,01505,ZCTA5 01505,4480,17
8600000US01506,01506,ZCTA5 01506,3386,17
8600000US01507,01507,ZCTA5 01507,13292,32
8600000US01510,01510,ZCTA5 01510,13759,61
8600000US01515,01515,ZCTA5 01515,2259,181
8600000US01516,01516,ZCTA5 01516,8689,40
8600000US01518,01518,ZCTA5 01518,3009,511
8600000US01519,01519,ZCTA5 01519,6548,501
8600000US01520,01520,ZCTA5 01520,14880,377
8600000US01521,01521,ZCTA5 01521,2374,206
8600000US01522,01522,ZCTA5 01522,3380,368
8600000US01523,01523,ZCTA5 01523,7811,237
8600000US01524,01524,ZCTA5 01524,6649,408
8600000US01525,01525,ZCTA5 01525,128,88
8600000US01527,01527,ZCTA5 01527,13431,20
8600000US01529,01529,ZCTA5 01529,3218,20
8600000US01531,01531,ZCTA5 01531,1106,136
8600000US01532,01532,ZCTA5 01532,14846,31
8600000US01534,01534,ZCTA5 01534,6406,474
8600000US01535,01535,ZCTA5 01535,4761,18
8600000US01536,01536,ZCTA5 01536,7557,461
8600000US01537,01537,ZCTA5 01537,2671,563
8600000US01540,01540,ZCTA5 01540,10921,542
8600000US01541,01541,ZCTA5 01541,3451,26
8600000US01542,01542,ZCTA5 01542,2366,403
8600000US01543,01543,ZCTA5 01543,8402,18
8600000US01545,01545,ZCTA5 01545,36103,228
8600000US01550,01550,ZCTA5 01550,16824,26
8600000US01560,01560,ZCTA5 01560,4504,260
8600000US01561,01561,ZCTA5 01561,249,233
8600000US01562,01562,ZCTA5 01562,11801,22
8600000US01564,01564,ZCTA5 01564,7954,36
8600000US01566,01566,ZCTA5 01566,6442,511
8600000US01568,01568,ZCTA5 01568,7532,126
8600000US01569,01569,ZCTA5 01569,13881,125
8600000US01570,01570,ZCTA5 01570,16838,25
8600000US01571,01571,ZCTA5 01571,11608,19
8600000US01581,01581,ZCTA5 01581,18706,44
8600000US01583,01583,ZCTA5 01583,7602,108
8600000US01585,01585,ZCTA5 01585,4606,382
8600000US01588,01588,ZCTA5 01588,9731,492
8600000US01590,01590,ZCTA5 01590,9184,50
8600000US01602,01602,ZCTA5 01602,23812,1028
8600000US01603,01603,ZCTA5 01603,20505,1103
8600000US01604,01604,ZCTA5 01604,35866,1476
8600000US01605,01605,ZCTA5 01605,28696,1223
8600000US01606,01606,ZCTA5 01606,19258,1098
8600000US01607,01607,ZCTA5 01607,8636,823
8600000US01608,01608,ZCTA5 01608,3511,613
8600000US01609,01609,ZCTA5 01609,19982,992
8600000US01610,01610,ZCTA5 01610,23919,1333
8600000US01611,01611,ZCTA5 01611,2466,317
8600000US01612,01612,ZCTA5 01612,4889,63
8600000US01701,01701,ZCTA5 01701,32061,695
8600000US01702,01702,ZCTA5 01702,38781,695
8600000US01718,01718,ZCTA5 01718,526,177
8600000US01719,01719,ZCTA5 01719,5287,31
8600000US01720,01720,ZCTA5 01720,22638,186
8600000US01721,01721,ZCTA5 01721,17420,62
8600000US01730,01730,ZCTA5 01730,14018,111
8600000US01731,01731,ZCTA5 01731,1957,162
8600000US01740,01740,ZCTA5 01740,5113,35
8600000US01741,01741,ZCTA5 01741,5125,21
8600000US01742,01742,ZCTA5 01742,19448,50
8600000US01745,01745,ZCTA5 01745,482,236
8600000US01746,01746,ZCTA5 01746,14324,36
8600000US01747,01747,ZCTA5 01747,5942,19
8600000US01748,01748,ZCTA5 01748,16257,25
8600000US01749,01749,ZCTA5 01749,19680,45
8600000US01752,01752,ZCTA5 01752,39545,38
8600000US01754,01754,ZCTA5 01754,10526,23
8600000US01756,01756,ZCTA5 01756,5963,25
8600000US01757,01757,ZCTA5 01757,28600,131
8600000US01760,01760,ZCTA5 01760,35133,83
8600000US01770,01770,ZCTA5 01770,4255,20
8600000US01772,01772,ZCTA5 01772,9486,238
8600000US01773,01773,ZCTA5 01773,4793,140
8600000US01775,01775,ZCTA5 01775,7027,21
8600000US01776,01776,ZCTA5 01776,18594,35
8600000US01778,01778,ZCTA5 01778,13697,66
8600000US01801,01801,ZCTA5 01801,39775,253
8600000US01803,01803,ZCTA5 01803,25698,36
8600000US01810,01810,ZCTA5 01810,34963,24
8600000US01821,01821,ZCTA5 01821,31780,580
8600000US01824,01824,ZCTA5 01824,25803,440
8600000US01826,01826,ZCTA5 01826,30855,113
8600000US01827,01827,ZCTA5 01827,3310,20
8600000US01830,01830,ZCTA5 01830,25882,829
8600000US01832,01832,ZCTA5 01832,23305,803
8600000US01833,01833,ZCTA5 01833,8514,21
8600000US01834,01834,ZCTA5 01834,6681,21
8600000US01835,01835,ZCTA5 01835,13153,632
8600000US01840,01840,ZCTA5 01840,5524,491
8600000US01841,01841,ZCTA5 01841,47836,927
8600000US01843,01843,ZCTA5 01843,25963,1013
8600000US01844,01844,ZCTA5 01844,49057,37
8600000US01845,01845,ZCTA5 01845,29705,29
8600000US01850,01850,ZCTA5 01850,16394,968
8600000US01851,01851,ZCTA5 01851,30026,910
8600000US01852,01852,ZCTA5 01852,34332,1003
8600000US01854,01854,ZCTA5 01854,29204,900
8600000US01860,01860,ZCTA5 01860,6695,17
8600000US01862,01862,ZCTA5 01862,11134,689
8600000US01863,01863,ZCTA5 01863,9103,435
8600000US01864,01864,ZCTA5 01864,15476,23
8600000US01867,01867,ZCTA5 01867,24935,255
8600000US01876,01876,ZCTA5 01876,29692,547
8600000US01879,01879,ZCTA5 01879,12133,42
8600000US01880,01880,ZCTA5 01880,26062,141
8600000US01886,01886,ZCTA5 01886,23850,26
8600000US01887,01887,ZCTA5 01887,23310,38
8600000US01890,01890,ZCTA5 01890,22491,35
8600000US01901,01901,ZCTA5 01901,1637,429
8600000US01902,01902,ZCTA5 01902,47081,1356
8600000US01904,01904,ZCTA5 01904,17103,1066
8600000US01905,01905,ZCTA5 01905,26209,875
8600000US01906,01906,ZCTA5 01906,27773,39
8600000US01907,01907,ZCTA5 01907,14418,104
8600000US01908,01908,ZCTA5 01908,3471,17
8600000US01913,01913,ZCTA5 01913,17082,30
8600000US01915,01915,ZCTA5 01915,40967,23
8600000US01921,01921,ZCTA5 01921,8198,20
8600000US01922,01922,ZCTA5 01922,2829,388
8600000US01923,01923,ZCTA5 01923,27419,55
8600000US01929,01929,ZCTA5 01929,3632,17
8600000US01930,01930,ZCTA5 01930,29546,27
8600000US01937,01937,ZCTA5 01937,139,27
8600000US01938,01938,ZCTA5 01938,13682,27
8600000US01940,01940,ZCTA5 01940,13143,209
8600000US01944,01944,ZCTA5 01944,5321,15
8600000US01945,01945,ZCTA5 01945,20363,44
8600000US01949,01949,ZCTA5 01949,9514,21
8600000US01950,01950,ZCTA5 01950,17837,26
8600000US01951,01951,ZCTA5 01951,4076,390
8600000US01952,01952,ZCTA5 01952,8899,66
8600000US01960,01960,ZCTA5 01960,51948,167
8600000US01966,01966,ZCTA5 01966,7167,54
8600000US01969,01969,ZCTA5 01969,6145,33
8600000US01970,01970,ZCTA5 01970,42650,99
8600000US01982,01982,ZCTA5 01982,8136,18
8600000US01983,01983,ZCTA5 01983,6434,19
8600000US01984,01984,ZCTA5 01984,5135,24
8600000US01985,01985,ZCTA5 01985,4484,18
8600000US02019,02019,ZCTA5 02019,16833,30
8600000US02021,02021,ZCTA5 02021,22562,32
8600000US02025,02025,ZCTA5 02025,8316,35
8600000US02026,02026,ZCTA5 02026,25272,55
8600000US02030,02030,ZCTA5 02030,5864,27
8600000US02032,02032,ZCTA5 02032,4070,463
8600000US02035,02035,ZCTA5 02035,17348,28
8600000US02038,02038,ZCTA5 02038,32873,31
8600000US02043,02043,ZCTA5 02043,22901,25
8600000US02045,02045,ZCTA5 02045,10437,22
8600000US02047,02047,ZCTA5 02047,47,54
8600000US02048,02048,ZCTA5 02048,23615,42
8600000US02050,02050,ZCTA5 02050,25961,271
8600000US02052,02052,ZCTA5 02052,12510,21
8600000US02053,02053,ZCTA5 02053,13135,27
8600000US02054,02054,ZCTA5 02054,8110,19
8600000US02056,02056,ZCTA5 02056,11442,85
8600000US02061,02061,ZCTA5 02061,10845,23
8600000US02062,02062,ZCTA5 02062,29018,35
8600000US02066,02066,ZCTA5 02066,17978,266
8600000US02067,02067,ZCTA5 02067,18066,113
8600000US02071,02071,ZCTA5 02071,1686,464
8600000US02072,02072,ZCTA5 02072,28260,33
8600000US02081,02081,ZCTA5 02081,19481,628
8600000US02090,02090,ZCTA5 02090,15364,23
8600000US02093,02093,ZCTA5 02093,11483,26
8600000US02108,02108,ZCTA5 02108,4049,526
8600000US02109,02109,ZCTA5 02109,4015,565
8600000US02110,02110,ZCTA5 02110,2124,314
8600000US02111,02111,ZCTA5 02111,7564,758
8600000US02113,02113,ZCTA5 02113,7495,448
8600000US02114,02114,ZCTA5 02114,13001,605
8600000US02115,02115,ZCTA5 02115,28976,850
8600000US02116,02116,ZCTA5 02116,23004,884
8600000US02118,02118,ZCTA5 02118,27664,1074
8600000US02119,02119,ZCTA5 02119,26833,1187
8600000US02120,02120,ZCTA5 02120,15322,1111
8600000US02121,02121,ZCTA5 02121,28029,1374
8600000US02122,02122,ZCTA5 02122,24624,1243
8600000US02124,02124,ZCTA5 02124,52986,1810
8600000US02125,02125,ZCTA5 02125,36353,1118
8600000US02126,02126,ZCTA5 02126,29531,1448
8600000US02127,02127,ZCTA5 02127,36311,1200
8600000US02128,02128,ZCTA5 02128,46208,1343
8600000US02129,02129,ZCTA5 02129,18314,766
8600000US02130,02130,ZCTA5 02130,39316,1198
8600000US02131,02131,ZCTA5 02131,32459,1204
8600000US02132,02132,ZCTA5 02132,28292,1087
8600000US02134,02134,ZCTA5 02134,17598,935
8600000US02135,02135,ZCTA5 02135,40513,1191
8600000US02136,02136,ZCTA5 02136,31762,1453
8600000US02138,02138,ZCTA5 02138,37067,1081
8600000US02139,02139,ZCTA5 02139,36338,943
8600000US02140,02140,ZCTA5 02140,19604,763
8600000US02141,02141,ZCTA5 02141,13059,605
8600000US02142,02142,ZCTA5 02142,2807,383
8600000US02143,02143,ZCTA5 02143,26800,1049
8600000US02144,02144,ZCTA5 02144,24475,938
8600000US02145,02145,ZCTA5 02145,26006,786
8600000US02148,02148,ZCTA5 02148,60812,187
8600000US02149,02149,ZCTA5 02149,44496,163
8600000US02150,02150,ZCTA5 02150,38237,40
8600000US02151,02151,ZCTA5 02151,53172,45
8600000US02152,02152,ZCTA5 02152,18031,26
8600000US02155,02155,ZCTA5 02155,59348,291
8600000US02163,02163,ZCTA5 02163,2575,417
8600000US02169,02169,ZCTA5 02169,55876,905
8600000US02170,02170,ZCTA5 02170,19574,1004
8600000US02171,02171,ZCTA5 02171,17899,955
8600000US02176,02176,ZCTA5 02176,27787,29
8600000US02180,02180,ZCTA5 02180,21831,26
8600000US02184,02184,ZCTA5 02184,37066,45
8600000US02186,02186,ZCTA5 02186,27351,29
8600000US02188,02188,ZCTA5 02188,15347,793
8600000US02189,02189,ZCTA5 02189,15076,774
8600000US02190,02190,ZCTA5 02190,16886,764
8600000US02191,02191,ZCTA5 02191,8292,417
8600000US02199,02199,ZCTA5 02199,1260,280
8600000US02203,02203,ZCTA5 02203,0,12
8600000US02210,02210,ZCTA5 02210,2461,290
8600000US02215,02215,ZCTA5 02215,24698,1014
8600000US02301,02301,ZCTA5 02301,60659,1000
8600000US02302,02302,ZCTA5 02302,34154,1001
8600000US02322,02322,ZCTA5 02322,4476,22
8600000US02324,02324,ZCTA5 02324,27381,42
8600000US02330,02330,ZCTA5 02330,11557,23
8600000US02332,02332,ZCTA5 02332,15444,23
8600000US02333,02333,ZCTA5 02333,14222,21
8600000US02338,02338,ZCTA5 02338,7753,19
8600000US02339,02339,ZCTA5 02339,14332,29
8600000US02341,02341,ZCTA5 02341,10477,20
8600000US02343,02343,ZCTA5 02343,10654,507
8600000US02346,02346,ZCTA5 02346,24005,47
8600000US02347,02347,ZCTA5 02347,11230,49
8600000US02351,02351,ZCTA5 02351,16196,37
8600000US02356,02356,ZCTA5 02356,12498,425
8600000US02357,02357,ZCTA5 02357,1234,299
8600000US02359,02359,ZCTA5 02359,18166,31
8600000US02360,02360,ZCTA5 02360,58024,106
8600000US02364,02364,ZCTA5 02364,13106,26
8600000US02366,02366,ZCTA5 02366,192,91
8600000US02367,02367,ZCTA5 02367,2913,19
8600000US02368,02368,ZCTA5 02368,33880,504
8600000US02370,02370,ZCTA5 02370,17725,23
8600000US02375,02375,ZCTA5 02375,10038,440
8600000US02379,02379,ZCTA5 02379,7044,31
8600000US02382,02382,ZCTA5 02382,14767,20
8600000US02420,02420,ZCTA5 02420,14325,476
8600000US02421,02421,ZCTA5 02421,18611,475
8600000US02445,02445,ZCTA5 02445,21029,712
8600000US02446,02446,ZCTA5 02446,29589,813
8600000US02451,02451,ZCTA5 02451,18130,765
8600000US02452,02452,ZCTA5 02452,15295,803
8600000US02453,02453,ZCTA5 02453,29256,828
8600000US02457,02457,ZCTA5 02457,1622,159
8600000US02458,02458,ZCTA5 02458,12868,607
8600000US02459,02459,ZCTA5 02459,19020,823
8600000US02460,02460,ZCTA5 02460,10125,607
8600000US02461,02461,ZCTA5 02461,7267,552
