GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US00960,00960,ZCTA5 00960,2240,518
8600000US00961,00961,ZCTA5 00961,32703,1377
8600000US00962,00962,ZCTA5 00962,22523,656
8600000US00965,00965,ZCTA5 00965,9579,952
8600000US00966,00966,ZCTA5 00966,17696,1046
8600000US00968,00968,ZCTA5 00968,3774,439
8600000US00969,00969,ZCTA5 00969,42066,1497
8600000US00971,00971,ZCTA5 00971,30911,1410
8600000US00976,00976,ZCTA5 00976,64650,1239
8600000US00979,00979,ZCTA5 00979,16836,1071
8600000US00982,00982,ZCTA5 00982,16370,1079
8600000US00983,00983,ZCTA5 00983,42438,1618
8600000US00985,00985,ZCTA5 00985,38155,1585
8600000US00987,00987,ZCTA5 00987,60789,1848
8600000US01001,01001,ZCTA5 01001,16775,641
8600000US01002,01002,ZCTA5 01002,27684,1476
8600000US01003,01003,ZCTA5 01003,11516,1468
8600000US01005,01005,ZCTA5 01005,5045,215
8600000US01007,01007,ZCTA5 01007,14479,21
8600000US01008,01008,ZCTA5 01008,1196,145
8600000US01009,01009,ZCTA5 01009,663,213
8600000US01010,01010,ZCTA5 01010,3582,19
8600000US01011,01011,ZCTA5 01011,1331,155
8600000US01012,01012,ZCTA5 01012,509,97
8600000US01013,01013,ZCTA5 01013,22391,869
8600000US01020,01020,ZCTA5 01020,30225,998
8600000US01022,01022,ZCTA5 01022,2589,739
8600000US01026,01026,ZCTA5 01026,1100,131
8600000US01027,01027,ZCTA5 01027,17641,79
8600000US01028,01028,ZCTA5 01028,15555,22
8600000US01029,01029,ZCTA5 01029,577,162
8600000US01030,01030,ZCTA5 01030,11633,645
8600000US01031,01031,ZCTA5 01031,1524,220
8600000US01032,01032,ZCTA5 01032,681,159
8600000US01033,01033,ZCTA5 01033,6159,104
8600000US01034,01034,ZCTA5 01034,1856,193
8600000US01035,01035,ZCTA5 01035,5209,25
8600000US01036,01036,ZCTA5 01036,5078,83
8600000US01037,01037,ZCTA5 01037,819,184
8600000US01038,01038,ZCTA5 01038,2553,181
8600000US01039,01039,ZCTA5 01039,1470,219
8600000US01040,01040,ZCTA5 01040,39897,62
8600000US01050,01050,ZCTA5 01050,2656,258
8600000US01053,01053,ZCTA5 01053,1913,304
8600000US01054,01054,ZCTA5 01054,1756,159
8600000US01056,01056,ZCTA5 01056,21131,20
8600000US01057,01057,ZCTA5 01057,8492,121
8600000US01060,01060,ZCTA5 01060,14984,556
8600000US01062,01062,ZCTA5 01062,11027,541
8600000US01063,01063,ZCTA5 01063,697,259
8600000US01066,01066,ZCTA5 01066,0,95
8600000US01068,01068,ZCTA5 01068,1822,114
8600000US01069,01069,ZCTA5 01069,8935,346
8600000US01070,01070,ZCTA5 01070,580,90
8600000US01071,01071,ZCTA5 01071,1619,221
8600000US01072,01072,ZCTA5 01072,1518,171
8600000US01073,01073,ZCTA5 01073,5758,25
8600000US01074,01074,ZCTA5 01074,338,213
8600000US01075,01075,ZCTA5 01075,17566,106
8600000US01077,01077,ZCTA5 01077,9425,17
8600000US01079,01079,ZCTA5 01079,195,150
8600000US01080,01080,ZCTA5 01080,2527,234
8600000US01081,01081,ZCTA5 01081,1812,186
8600000US01082,01082,ZCTA5 01082,10175,108
8600000US01083,01083,ZCTA5 01083,2928,444
8600000US01084,01084,ZCTA5 01084,235,55
8600000US01085,01085,ZCTA5 01085,40212,310
8600000US01086,01086,ZCTA5 01086,1463,296
8600000US01088,01088,ZCTA5 01088,719,181
8600000US01089,01089,ZCTA5 01089,28320,22
8600000US01092,01092,ZCTA5 01092,1460,430
8600000US01093,01093,ZCTA5 01093,355,96
8600000US01094,01094,ZCTA5 01094,214,86
8600000US01095,01095,ZCTA5 01095,14183,42
8600000US01096,01096,ZCTA5 01096,2078,233
8600000US01097,01097,ZCTA5 01097,53,68
8600000US01098,01098,ZCTA5 01098,1136,125
8600000US01103,01103,ZCTA5 01103,2481,288
8600000US01104,01104,ZCTA5 01104,23038,1041
8600000US01105,01105,ZCTA5 01105,13105,882
8600000US01106,01106,ZCTA5 01106,16087,159
8600000US01107,01107,ZCTA5 01107,11368,907
8600000US01108,01108,ZCTA5 01108,24808,1242
8600000US01109,01109,ZCTA5 01109,31134,1403
8600000US01118,01118,ZCTA5 01118,13754,685
8600000US01119,01119,ZCTA5 01119,15044,941
8600000US01128,01128,ZCTA5 01128,2536,288
8600000US01129,01129,ZCTA5 01129,7165,545
8600000US01151,01151,ZCTA5 01151,8244,801
8600000US01199,01199,ZCTA5 01199,0,95
8600000US01201,01201,ZCTA5 01201,46257,235
8600000US01220,01220,ZCTA5 01220,8706,117
8600000US01222,01222,ZCTA5 01222,783,157
8600000US01223,01223,ZCTA5 01223,2358,174
8600000US01224,01224,ZCTA5 01224,249,135
8600000US01225,01225,ZCTA5 01225,3033,115
8600000US01226,01226,ZCTA5 01226,6971,95
8600000US01229,01229,ZCTA5 01229,178,109
8600000US01230,01230,ZCTA5 01230,8697,338
8600000US01235,01235,ZCTA5 01235,2861,241
8600000US01236,01236,ZCTA5 01236,1323,265
8600000US01237,01237,ZCTA5 01237,2544,249
8600000US01238,01238,ZCTA5 01238,6209,77
8600000US01240,01240,ZCTA5 01240,4418,513
8600000US01242,01242,ZCTA5 01242,578,499
8600000US01243,01243,ZCTA5 01243,249,82
8600000US01244,01244,ZCTA5 01244,172,87
8600000US01245,01245,ZCTA5 01245,833,179
8600000US01247,01247,ZCTA5 01247,16213,184
8600000US01253,01253,ZCTA5 01253,584,100
8600000US01254,01254,ZCTA5 01254,1187,144
8600000US01255,01255,ZCTA5 01255,985,122
8600000US01256,01256,ZCTA5 01256,706,94
8600000US01257,01257,ZCTA5 01257,2138,204
8600000US01258,01258,ZCTA5 01258,262,58
8600000US01259,01259,ZCTA5 01259,516,125
8600000US01260,01260,ZCTA5 01260,73,48
8600000US01262,01262,ZCTA5 01262,1040,237
8600000US01264,01264,ZCTA5 01264,138,42
8600000US01266,01266,ZCTA5 01266,1686,202
8600000US01267,01267,ZCTA5 01267,8035,71
8600000US01270,01270,ZCTA5 01270,798,129
8600000US01301,01301,ZCTA5 01301,17822,76
8600000US01330,01330,ZCTA5 01330,1574,162
8600000US01331,01331,ZCTA5 01331,13456,149
8600000US01337,01337,ZCTA5 01337,2569,194
8600000US01338,01338,ZCTA5 01338,245,129
8600000US01339,01339,ZCTA5 01339,1441,162
8600000US01340,01340,ZCTA5 01340,1734,151
8600000US01341,01341,ZCTA5 01341,1753,167
8600000US01342,01342,ZCTA5 01342,1234,278
8600000US01343,01343,ZCTA5 01343,113,62
8600000US01344,01344,ZCTA5 01344,1454,142
8600000US01346,01346,ZCTA5 01346,395,68
8600000US01347,01347,ZCTA5 01347,74,57
8600000US01349,01349,ZCTA5 01349,980,258
8600000US01350,01350,ZCTA5 01350,122,42
8600000US01351,01351,ZCTA5 01351,2407,266
8600000US01354,01354,ZCTA5 01354,1428,234
8600000US01355,01355,ZCTA5 01355,843,139
8600000US01360,01360,ZCTA5 01360,3034,22
8600000US01364,01364,ZCTA5 01364,7942,35
8600000US01366,01366,ZCTA5 01366,1335,168
8600000US01367,01367,ZCTA5 01367,450,80
8600000US01368,01368,ZCTA5 01368,1058,140
8600000US01370,01370,ZCTA5 01370,4362,325
8600000US01373,01373,ZCTA5 01373,4770,329
8600000US01375,01375,ZCTA5 01375,3696,20
8600000US01376,01376,ZCTA5 01376,5329,267
8600000US01378,01378,ZCTA5 01378,601,106
8600000US01379,01379,ZCTA5 01379,1042,138
8600000US01420,01420,ZCTA5 01420,40309,73
8600000US01430,01430,ZCTA5 01430,6033,20
8600000US01431,01431,ZCTA5 01431,3030,18
8600000US01432,01432,ZCTA5 01432,6945,312
8600000US01434,01434,ZCTA5 01434,1607,349
8600000US01436,01436,ZCTA5 01436,3320,452
8600000US01438,01438,ZCTA5 01438,379,207
8600000US01440,01440,ZCTA5 01440,20479,229
8600000US01450,01450,ZCTA5 01450,10478,17
8600000US01451,01451,ZCTA5 01451,4711,349
8600000US01452,01452,ZCTA5 01452,4341,16
8600000US01453,01453,ZCTA5 01453,41069,160
8600000US01460,01460,ZCTA5 01460,8810,30
8600000US01462,01462,ZCTA5 01462,10034,19
8600000US01463,01463,ZCTA5 01463,11407,28
8600000US01464,01464,ZCTA5 01464,7235,28
8600000US01467,01467,ZCTA5 01467,590,319
8600000US01468,01468,ZCTA5 01468,4055,478
8600000US01469,01469,ZCTA5 01469,6669,404
8600000US01473,01473,ZCTA5 01473,7250,19
8600000US01474,01474,ZCTA5 01474,2237,404
8600000US01475,01475,ZCTA5 01475,10250,19
8600000US01501,01501,ZCTA5 01501,16025,86
8600000US01503,01503,ZCTA5 01503,2819,19
8600000US01504,01504,ZCTA5 01504,9028,36
8600000US01505,01505,ZCTA5 01505,4320,29
8600000US01506,01506,ZCTA5 01506,3363,17
8600000US01507,01507,ZCTA5 01507,12827,22
8600000US01510,01510,ZCTA5 01510,13614,22
8600000US01515,01515,ZCTA5 01515,2058,152
8600000US01516,01516,ZCTA5 01516,8372,49
8600000US01518,01518,ZCTA5 01518,2972,363
8600000US01519,01519,ZCTA5 01519,6431,485
8600000US01520,01520,ZCTA5 01520,14156,351
8600000US01521,01521,ZCTA5 01521,2595,222
8600000US01522,01522,ZCTA5 01522,3041,349
8600000US01523,01523,ZCTA5 01523,7329,305
8600000US01524,01524,ZCTA5 01524,6841,342
8600000US01525,01525,ZCTA5 01525,203,156
8600000US01527,01527,ZCTA5 01527,13216,43
8600000US01529,01529,ZCTA5 01529,3154,27
8600000US01531,01531,ZCTA5 01531,1124,175
8600000US01532,01532,ZCTA5 01532,14180,45
8600000US01534,01534,ZCTA5 01534,5142,578
8600000US01535,01535,ZCTA5 01535,4686,22
8600000US01536,01536,ZCTA5 01536,7063,540
8600000US01537,01537,ZCTA5 01537,2312,321
8600000US01540,01540,ZCTA5 01540,11377,318
8600000US01541,01541,ZCTA5 01541,3412,15
8600000US01542,01542,ZCTA5 01542,1744,328
8600000US01543,01543,ZCTA5 01543,7812,27
8600000US01545,01545,ZCTA5 01545,35146,229
8600000US01550,01550,ZCTA5 01550,16800,31
8600000US01560,01560,ZCTA5 01560,4073,378
8600000US01561,01561,ZCTA5 01561,359,239
8600000US01562,01562,ZCTA5 01562,11715,22
8600000US01564,01564,ZCTA5 01564,7768,18
8600000US01566,01566,ZCTA5 01566,6161,365
8600000US01568,01568,ZCTA5 01568,7281,131
8600000US01569,01569,ZCTA5 01569,13171,78
8600000US01570,01570,ZCTA5 01570,16752,32
8600000US01571,01571,ZCTA5 01571,11276,26
8600000US01581,01581,ZCTA5 01581,18285,38
8600000US01583,01583,ZCTA5 01583,7600,71
8600000US01585,01585,ZCTA5 01585,4448,219
8600000US01588,01588,ZCTA5 01588,10262,603
8600000US01590,01590,ZCTA5 01590,8808,104
8600000US01602,01602,ZCTA5 01602,22353,977
8600000US01603,01603,ZCTA5 01603,18858,999
8600000US01604,01604,ZCTA5 01604,35564,1328
8600000US01605,01605,ZCTA5 01605,25895,1101
8600000US01606,01606,ZCTA5 01606,20283,912
8600000US01607,01607,ZCTA5 01607,8425,803
8600000US01608,01608,ZCTA5 01608,3961,702
8600000US01609,01609,ZCTA5 01609,21346,1244
8600000US01610,01610,ZCTA5 01610,24114,1258
8600000US01611,01611,ZCTA5 01611,2362,356
8600000US01612,01612,ZCTA5 01612,4767,21
8600000US01701,01701,ZCTA5 01701,30895,676
8600000US01702,01702,ZCTA5 01702,36996,677
8600000US01718,01718,ZCTA5 01718,563,334
8600000US01719,01719,ZCTA5 01719,4957,18
8600000US01720,01720,ZCTA5 01720,20897,345
8600000US01721,01721,ZCTA5 01721,16305,32
8600000US01730,01730,ZCTA5 01730,13297,214
8600000US01731,01731,ZCTA5 01731,1883,277
8600000US01740,01740,ZCTA5 01740,4827,19
8600000US01741,01741,ZCTA5 01741,4814,16
8600000US01742,01742,ZCTA5 01742,17719,99
8600000US01745,01745,ZCTA5 01745,378,132
8600000US01746,01746,ZCTA5 01746,13512,31
8600000US01747,01747,ZCTA5 01747,5909,18
8600000US01748,01748,ZCTA5 01748,14691,22
8600000US01749,01749,ZCTA5 01749,18845,43
8600000US01752,01752,ZCTA5 01752,38087,35
8600000US01754,01754,ZCTA5 01754,10083,22
8600000US01756,01756,ZCTA5 01756,5787,24
8600000US01757,01757,ZCTA5 01757,28008,131
8600000US01760,01760,ZCTA5 01760,32559,105
8600000US01770,01770,ZCTA5 01770,4102,22
8600000US01772,01772,ZCTA5 01772,9293,132
8600000US01773,01773,ZCTA5 01773,4701,264
8600000US01775,01775,ZCTA5 01775,6488,21
8600000US01776,01776,ZCTA5 01776,17482,23
8600000US01778,01778,ZCTA5 01778,13062,101
8600000US01801,01801,ZCTA5 01801,38252,143
8600000US01803,01803,ZCTA5 01803,23998,200
8600000US01810,01810,ZCTA5 01810,32945,26
8600000US01821,01821,ZCTA5 01821,30168,712
8600000US01824,01824,ZCTA5 01824,24934,590
8600000US01826,01826,ZCTA5 01826,29213,107
8600000US01827,01827,ZCTA5 01827,3128,17
8600000US01830,01830,ZCTA5 01830,25062,785
8600000US01832,01832,ZCTA5 01832,21934,855
8600000US01833,01833,ZCTA5 01833,8083,19
8600000US01834,01834,ZCTA5 01834,6401,18
8600000US01835,01835,ZCTA5 01835,13548,550
8600000US01840,01840,ZCTA5 01840,4432,458
8600000US01841,01841,ZCTA5 01841,47741,1069
8600000US01843,01843,ZCTA5 01843,23686,961
8600000US01844,01844,ZCTA5 01844,46687,176
8600000US01845,01845,ZCTA5 01845,28156,24
8600000US01850,01850,ZCTA5 01850,16170,891
8600000US01851,01851,ZCTA5 01851,29726,1065
8600000US01852,01852,ZCTA5 01852,32664,981
8600000US01854,01854,ZCTA5 01854,27336,1128
8600000US01860,01860,ZCTA5 01860,6297,24
8600000US01862,01862,ZCTA5 01862,10145,719
8600000US01863,01863,ZCTA5 01863,8676,591
8600000US01864,01864,ZCTA5 01864,14703,30
8600000US01867,01867,ZCTA5 01867,24083,144
8600000US01876,01876,ZCTA5 01876,28395,193
8600000US01879,01879,ZCTA5 01879,11198,47
8600000US01880,01880,ZCTA5 01880,24699,139
8600000US01886,01886,ZCTA5 01886,21716,24
8600000US01887,01887,ZCTA5 01887,22116,29
8600000US01890,01890,ZCTA5 01890,21205,23
8600000US01901,01901,ZCTA5 01901,1832,381
8600000US01902,01902,ZCTA5 01902,44991,1243
8600000US01904,01904,ZCTA5 01904,19076,1069
8600000US01905,01905,ZCTA5 01905,24071,951
8600000US01906,01906,ZCTA5 01906,26516,25
8600000US01907,01907,ZCTA5 01907,13974,120
8600000US01908,01908,ZCTA5 01908,3420,23
8600000US01913,01913,ZCTA5 01913,16267,21
8600000US01915,01915,ZCTA5 01915,39455,26
8600000US01921,01921,ZCTA5 01921,7950,37
8600000US01922,01922,ZCTA5 01922,3062,377
8600000US01923,01923,ZCTA5 01923,26265,45
8600000US01929,01929,ZCTA5 01929,3470,19
8600000US01930,01930,ZCTA5 01930,28869,47
8600000US01937,01937,ZCTA5 01937,38,35
8600000US01938,01938,ZCTA5 01938,13127,18
8600000US01940,01940,ZCTA5 01940,11793,161
8600000US01944,01944,ZCTA5 01944,5137,22
8600000US01945,01945,ZCTA5 01945,19811,46
8600000US01949,01949,ZCTA5 01949,8839,16
8600000US01950,01950,ZCTA5 01950,17370,47
8600000US01951,01951,ZCTA5 01951,3585,381
8600000US01952,01952,ZCTA5 01952,8212,26
8600000US01960,01960,ZCTA5 01960,50674,72
8600000US01966,01966,ZCTA5 01966,7021,18
8600000US01969,01969,ZCTA5 01969,5815,34
8600000US01970,01970,ZCTA5 01970,41051,104
8600000US01982,01982,ZCTA5 01982,7809,21
8600000US01983,01983,ZCTA5 01983,6075,20
8600000US01984,01984,ZCTA5 01984,4831,30
8600000US01985,01985,ZCTA5 01985,4222,26
8600000US02019,02019,ZCTA5 02019,16165,20
8600000US02021,02021,ZCTA5 02021,21408,37
8600000US02025,02025,ZCTA5 02025,7483,18
8600000US02026,02026,ZCTA5 02026,24521,26
8600000US02030,02030,ZCTA5 02030,5564,22
8600000US02032,02032,ZCTA5 02032,3709,423
8600000US02035,02035,ZCTA5 02035,16734,21
8600000US02038,02038,ZCTA5 02038,31317,28
8600000US02043,02043,ZCTA5 02043,21916,40
8600000US02045,02045,ZCTA5 02045,10391,55
8600000US02047,02047,ZCTA5 02047,171,154
8600000US02048,02048,ZCTA5 02048,23094,27
8600000US02050,02050,ZCTA5 02050,25360,217
8600000US02052,02052,ZCTA5 02052,12004,19
8600000US02053,02053,ZCTA5 02053,12670,27
8600000US02054,02054,ZCTA5 02054,7852,35
8600000US02056,02056,ZCTA5 02056,10994,196
8600000US02061,02061,ZCTA5 02061,10430,21
8600000US02062,02062,ZCTA5 02062,28483,50
8600000US02066,02066,ZCTA5 02066,17643,252
8600000US02067,02067,ZCTA5 02067,17341,203
8600000US02071,02071,ZCTA5 02071,1831,661
8600000US02072,02072,ZCTA5 02072,27008,162
8600000US02081,02081,ZCTA5 02081,18561,697
8600000US02090,02090,ZCTA5 02090,14508,21
8600000US02093,02093,ZCTA5 02093,10879,21
8600000US02108,02108,ZCTA5 02108,3923,611
8600000US02109,02109,ZCTA5 02109,4042,540
8600000US02110,02110,ZCTA5 02110,1586,346
8600000US02111,02111,ZCTA5 02111,6995,890
8600000US02113,02113,ZCTA5 02113,6768,500
8600000US02114,02114,ZCTA5 02114,11882,633
8600000US02115,02115,ZCTA5 02115,29413,1882
8600000US02116,02116,ZCTA5 02116,20689,1320
8600000US02118,02118,ZCTA5 02118,27113,1262
8600000US02119,02119,ZCTA5 02119,24166,1143
8600000US02120,02120,ZCTA5 02120,12691,1112
8600000US02121,02121,ZCTA5 02121,24972,1104
8600000US02122,02122,ZCTA5 02122,24761,1419
8600000US02124,02124,ZCTA5 02124,48384,2008
8600000US02125,02125,ZCTA5 02125,31503,1221
8600000US02126,02126,ZCTA5 02126,26719,1438
8600000US02127,02127,ZCTA5 02127,31954,1062
8600000US02128,02128,ZCTA5 02128,41128,1475
8600000US02129,02129,ZCTA5 02129,16685,658
8600000US02130,02130,ZCTA5 02130,35323,1474
8600000US02131,02131,ZCTA5 02131,30914,1023
8600000US02132,02132,ZCTA5 02132,26813,1061
8600000US02134,02134,ZCTA5 02134,20183,1140
8600000US02135,02135,ZCTA5 02135,40493,1271
8600000US02136,02136,ZCTA5 02136,29082,1062
8600000US02138,02138,ZCTA5 02138,34301,979
8600000US02139,02139,ZCTA5 02139,35994,1364
8600000US02140,02140,ZCTA5 02140,18398,755
8600000US02141,02141,ZCTA5 02141,12716,750
8600000US02142,02142,ZCTA5 02142,2902,340
8600000US02143,02143,ZCTA5 02143,24652,1036
8600000US02144,02144,ZCTA5 02144,24338,828
8600000US02145,02145,ZCTA5 02145,24061,938
8600000US02148,02148,ZCTA5 02148,58826,40
8600000US02149,02149,ZCTA5 02149,41074,48
8600000US02150,02150,ZCTA5 02150,34872,42
8600000US02151,02151,ZCTA5 02151,50845,40
8600000US02152,02152,ZCTA5 02152,17430,26
8600000US02155,02155,ZCTA5 02155,58211,649
8600000US02163,02163,ZCTA5 02163,1664,730
8600000US02169,02169,ZCTA5 02169,53270,852
8600000US02170,02170,ZCTA5 02170,19889,899
8600000US02171,02171,ZCTA5 02171,18325,811
8600000US02176,02176,ZCTA5 02176,26864,25
8600000US02180,02180,ZCTA5 02180,21413,34
8600000US02184,02184,ZCTA5 02184,35409,35
8600000US02186,02186,ZCTA5 02186,26828,28
8600000US02188,02188,ZCTA5 02188,14233,667
8600000US02189,02189,ZCTA5 02189,14350,669
8600000US02190,02190,ZCTA5 02190,16308,640
8600000US02191,02191,ZCTA5 02191,8674,547
8600000US02199,02199,ZCTA5 02199,1218,215
8600000US02203,02203,ZCTA5 02203,0,95
8600000US02210,02210,ZCTA5 02210,1658,266
8600000US02215,02215,ZCTA5 02215,23933,1613
8600000US02301,02301,ZCTA5 02301,60850,907
8600000US02302,02302,ZCTA5 02302,33066,913
8600000US02322,02322,ZCTA5 02322,4341,23
8600000US02324,02324,ZCTA5 02324,26508,24
8600000US02330,02330,ZCTA5 02330,11481,23
8600000US02332,02332,ZCTA5 02332,14978,24
8600000US02333,02333,ZCTA5 02333,13704,26
8600000US02338,02338,ZCTA5 02338,7516,20
8600000US02339,02339,ZCTA5 02339,13813,22
8600000US02341,02341,ZCTA5 02341,10180,52
8600000US02343,02343,ZCTA5 02343,10527,185
8600000US02346,02346,ZCTA5 02346,22807,31
8600000US02347,02347,ZCTA5 02347,10533,36
8600000US02351,02351,ZCTA5 02351,15841,21
8600000US02356,02356,ZCTA5 02356,13043,514
8600000US02357,02357,ZCTA5 02357,1011,557
8600000US02359,02359,ZCTA5 02359,17708,58
8600000US02360,02360,ZCTA5 02360,55865,73
8600000US02364,02364,ZCTA5 02364,12556,41
8600000US02366,02366,ZCTA5 02366,146,61
8600000US02367,02367,ZCTA5 02367,2799,21
8600000US02368,02368,ZCTA5 02368,32089,181
8600000US02370,02370,ZCTA5 02370,17515,22
8600000US02375,02375,ZCTA5 02375,9007,492
8600000US02379,02379,ZCTA5 02379,6896,25
8600000US02382,02382,ZCTA5 02382,14430,23
8600000US02420,02420,ZCTA5 02420,13831,520
8600000US02421,02421,ZCTA5 02421,17298,522
8600000US02445,02445,ZCTA5 02445,21110,854
8600000US02446,02446,ZCTA5 02446,28601,863
8600000US02451,02451,ZCTA5 02451,16662,785
8600000US02452,02452,ZCTA5 02452,14318,1066
8600000US02453,02453,ZCTA5 02453,29229,1166
8600000US02457,02457,ZCTA5 02457,1278,371
8600000US02458,02458,ZCTA5 02458,11048,561
8600000US02459,02459,ZCTA5 02459,18244,962
8600000US02460,02460,ZCTA5 02460,9080,660
