	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
798399	51001	51	1	Accomack County, Virginia	113310	Logging	11	1.0	0.0	0.0
798400	51001	51	1	Accomack County, Virginia	114111	Finfish fishing	11	1.8	0.0	0.0
798401	51001	51	1	Accomack County, Virginia	114112	Shellfish fishing	11	1.0	0.0	0.0
798402	51001	51	1	Accomack County, Virginia	115310	Support activities for forestry	11	1.0	0.0	0.0
798403	51001	51	1	Accomack County, Virginia	221112	Fossil fuel electric power generation	22	1.0	0.0	0.0
798404	51001	51	1	Accomack County, Virginia	221122	Electric power distribution	22	2.0	0.0	0.0
798405	51001	51	1	Accomack County, Virginia	221310	Water supply and irrigation systems	22	1.0	0.0	0.0
798406	51001	51	1	Accomack County, Virginia	236115	New single-family housing construction (except for-sale builders)	23	18.8	54.0	1500.8
798407	51001	51	1	Accomack County, Virginia	236118	Residential remodelers	23	15.2	15.6	797.6
798408	51001	51	1	Accomack County, Virginia	236220	Commercial and institutional building construction	23	2.2	0.0	0.0
798409	51001	51	1	Accomack County, Virginia	237130	Power and communication line and related structures construction	23	2.4	17.0	449.6
798410	51001	51	1	Accomack County, Virginia	237210	Land subdivision	23	1.0	0.0	0.0
798411	51001	51	1	Accomack County, Virginia	237310	Highway, street, and bridge construction	23	1.0	0.0	0.0
798412	51001	51	1	Accomack County, Virginia	237990	Other heavy and civil engineering construction	23	3.2	2.0	81.2
798413	51001	51	1	Accomack County, Virginia	238130	Framing contractors	23	2.6	6.2	395.8
798414	51001	51	1	Accomack County, Virginia	238170	Siding contractors	23	1.0	0.0	0.0
798415	51001	51	1	Accomack County, Virginia	238190	Other foundation, structure, and building exterior contractors	23	1.4	0.0	0.0
798416	51001	51	1	Accomack County, Virginia	238210	Electrical contractors and other wiring installation contractors	23	8.0	6.8	513.0
798417	51001	51	1	Accomack County, Virginia	238220	Plumbing, heating, and air-conditioning contractors	23	11.6	60.4	1975.8
798418	51001	51	1	Accomack County, Virginia	238290	Other building equipment contractors	23	1.0	0.0	0.0
798419	51001	51	1	Accomack County, Virginia	238310	Drywall and insulation contractors	23	1.0	0.0	0.0
798420	51001	51	1	Accomack County, Virginia	238330	Flooring contractors	23	1.0	0.0	0.0
798421	51001	51	1	Accomack County, Virginia	238340	Tile and terrazzo contractors	23	1.2	0.0	0.0
798422	51001	51	1	Accomack County, Virginia	238350	Finish carpentry contractors	23	1.0	0.0	0.0
798423	51001	51	1	Accomack County, Virginia	238910	Site preparation contractors	23	5.2	18.6	996.2
798424	51001	51	1	Accomack County, Virginia	238990	All other specialty trade contractors	23	2.0	0.0	0.0
798425	51001	51	1	Accomack County, Virginia	311611	Animal (except poultry) slaughtering	31	1.0	0.0	0.0
798426	51001	51	1	Accomack County, Virginia	311613	Rendering and meat byproduct processing	31	1.0	0.0	0.0
798427	51001	51	1	Accomack County, Virginia	311615	Poultry processing	31	2.0	0.0	0.0
798428	51001	51	1	Accomack County, Virginia	311710	Seafood product preparation and packaging	31	2.0	0.0	0.0
798429	51001	51	1	Accomack County, Virginia	311811	Retail bakeries	31	1.2	0.0	0.0
798430	51001	51	1	Accomack County, Virginia	312120	Breweries	31	1.0	0.0	0.0
798431	51001	51	1	Accomack County, Virginia	321214	Truss manufacturing	32	1.0	0.0	0.0
798432	51001	51	1	Accomack County, Virginia	323113	Commercial screen printing	32	1.0	0.0	0.0
798433	51001	51	1	Accomack County, Virginia	325199	All other basic organic chemical manufacturing	32	1.0	0.0	0.0
798434	51001	51	1	Accomack County, Virginia	326299	All other rubber product manufacturing	32	1.0	0.0	0.0
798435	51001	51	1	Accomack County, Virginia	327320	Ready-mix concrete manufacturing	32	2.0	0.0	0.0
798436	51001	51	1	Accomack County, Virginia	327390	Other concrete product manufacturing	32	1.0	0.0	0.0
798437	51001	51	1	Accomack County, Virginia	331491	Nonferrous metal (except copper and aluminum) rolling, drawing, extruding, and alloying	33	1.0	0.0	0.0
798438	51001	51	1	Accomack County, Virginia	332312	Fabricated structural metal manufacturing	33	1.0	0.0	0.0
798439	51001	51	1	Accomack County, Virginia	333249	Other industrial machinery manufacturing	33	1.0	0.0	0.0
798440	51001	51	1	Accomack County, Virginia	336412	Aircraft engine and engine parts manufacturing	33	1.0	0.0	0.0
798441	51001	51	1	Accomack County, Virginia	336413	Other aircraft parts and auxiliary equipment manufacturing	33	1.0	0.0	0.0
798442	51001	51	1	Accomack County, Virginia	339992	Musical instrument manufacturing	33	1.0	0.0	0.0
798443	51001	51	1	Accomack County, Virginia	339999	All other miscellaneous manufacturing	33	1.0	0.0	0.0
798444	51001	51	1	Accomack County, Virginia	423120	Motor vehicle supplies and new parts merchant wholesalers	42	2.0	0.0	0.0
798445	51001	51	1	Accomack County, Virginia	423510	Metal service centers and other metal merchant wholesalers	42	1.0	0.0	0.0
798446	51001	51	1	Accomack County, Virginia	423690	Other electronic parts and equipment merchant wholesalers	42	1.0	0.0	0.0
798447	51001	51	1	Accomack County, Virginia	423730	Warm air heating and air-conditioning equipment and supplies merchant wholesalers	42	1.0	0.0	0.0
798448	51001	51	1	Accomack County, Virginia	423820	Farm and garden machinery and equipment merchant wholesalers	42	1.6	0.0	0.0
798449	51001	51	1	Accomack County, Virginia	423910	Sporting and recreational goods and supplies merchant wholesalers	42	1.0	0.0	0.0
