	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
811	51	51	0	Virginia	11	Agriculture, forestry, fishing and hunting	11	665.6	4004.0	187525.2
812	51	51	0	Virginia	21	Mining, quarrying, and oil and gas extraction	21	288.8	8865.2	579841.0
813	51	51	0	Virginia	22	Utilities	22	327.8	14359.8	1427279.6
814	51	51	0	Virginia	23	Construction	23	19266.6	171250.6	8708022.4
815	51	51	0	Virginia	42	Wholesale trade	42	7257.0	103800.6	6548929.6
816	51	51	0	Virginia	51	Information	51	3907.6	92714.6	8130322.2
817	51	51	0	Virginia	52	Finance and insurance	52	11240.6	157511.8	12821236.4
818	51	51	0	Virginia	53	Real estate and rental and leasing	53	9215.6	53571.8	2653664.4
819	51	51	0	Virginia	54	Professional, scientific, and technical services	54	30350.6	438544.6	39239362.6
820	51	51	0	Virginia	55	Management of companies and enterprises	55	1338.6	66435.6	6484925.6
821	51	51	0	Virginia	56	Administrative and support and waste management and remediation services	56	10604.6	245925.0	9792133.2
822	51	51	0	Virginia	61	Educational services	61	2965.4	76907.8	2613804.6
823	51	51	0	Virginia	62	Health care and social assistance	62	19326.0	425006.6	19957897.8
824	51	51	0	Virginia	71	Arts, entertainment, and recreation	71	2879.0	56762.8	1401255.2
825	51	51	0	Virginia	72	Accommodation and food services	72	17296.2	332935.6	5657439.8
826	51	51	0	Virginia	81	Other services (except public administration)	81	21509.8	163273.0	5888273.6
827	51	51	0	Virginia	99	Industries not classified	99	373.8	307.4	8925.8
