622000,"Hospitals",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
445000,"Food and beverage stores",0.00000,0.00010,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
420000,"Wholesale trade",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
S00500,"Federal general government (defense)",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
111300,"Fresh fruits and tree nuts",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
233240,"Power and communication structures",0.00002,0.00002,0.00000,0.00004,0.00000,0.00004,0.00001,0.00001,0.00001,0.00001,0.00008,0.00001,0.00000,0.00000,0.00001,0.00047,0.00000,0.00002,0.00000,0.00000,0.00001,0.00002,0.00001,0.00002
541700,"Scientific research and development",0.00001,0.00009,0.00000,0.00001,0.00000,0.00001,0.00002,0.00001,0.00004,0.00005,0.00000,0.00005,0.00000,0.00000,0.00000,0.00001,0.00000,0.00010,0.00000,0.00000,0.00000,0.00003,0.00001,0.00000
336111,"Automobiles",0.00012,0.00030,0.00003,0.00013,0.00026,0.00026,0.00013,0.00020,0.00017,0.00097,0.00021,0.00085,0.00007,0.00005,0.00012,0.00821,0.00025,0.00032,0.00007,0.00002,0.00009,0.00017,0.00024,0.00098
5310HS,"Housing",0.15654,0.09571,0.00111,0.02124,0.00375,0.24159,0.04969,0.00684,0.02823,0.02857,0.06314,0.02852,0.00281,0.00265,0.03988,0.01273,0.00413,0.08880,0.00791,0.00068,0.19066,0.07061,0.01034,0.12038
2332B0,"Other nonresidential structures",0.01156,0.02241,0.00021,0.00338,0.00095,0.01589,0.00811,0.00139,0.01772,0.01231,0.00468,0.01312,0.00086,0.00117,0.00307,0.00243,0.00120,0.02325,0.00095,0.00015,0.01087,0.01171,0.00361,0.00702
311615,"Packaged poultry",0.00241,0.00338,0.00029,0.07640,0.00089,0.00516,0.00279,0.00227,0.00311,0.00533,0.00275,0.00500,0.00114,0.00101,0.00909,0.00631,0.00130,0.00346,0.00085,0.00026,0.00222,0.00292,0.00251,0.00184
611A00,"Colleges, universities, junior colleges, and professional schools",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
311410,"Frozen food",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2332A0,"Commercial structures, including farm structures",0.00249,0.00220,0.00061,0.00232,0.00060,-0.00040,0.00295,0.00302,0.00465,0.00335,0.00638,0.00354,0.00112,0.00538,0.00328,0.00336,0.00118,0.00220,0.00161,0.00052,0.00231,0.00414,0.00262,0.00150
336112,"Pickup trucks, vans, and SUVs",0.00233,0.00235,0.00050,0.00256,0.00049,0.00193,0.00485,0.00333,0.00397,0.00254,0.00562,0.00275,0.00099,0.00202,0.00598,0.00307,0.00111,0.00238,0.00410,0.00045,0.00198,0.00384,0.00267,0.00145
452000,"General merchandise stores",0.00863,0.00940,0.00091,0.00525,0.00133,0.00970,0.00623,0.00571,0.00936,0.00724,0.01626,0.00756,0.00236,0.00388,0.00573,0.12490,0.00218,0.00952,0.00219,0.00078,0.00773,0.00971,0.00601,0.00608
722A00,"All other food and drinking places",0.00770,0.00674,0.00175,0.00718,0.00220,-0.00423,0.00904,0.00994,0.01341,0.01069,0.01822,0.01109,0.00384,0.02072,0.01056,0.01567,0.00389,0.00671,0.00372,0.00156,0.00719,0.01255,0.00727,0.00446
311910,"Snack foods",0.00886,0.00838,0.00077,0.00662,0.00141,0.01341,0.00891,0.00770,0.01794,0.00933,0.10230,0.01062,0.00316,0.00185,0.00687,0.16242,0.00254,0.00873,0.00169,0.00069,0.00355,0.01628,0.00633,0.00342
233262,"Educational and vocational structures",0.00995,0.00741,0.00153,0.00850,0.00300,0.00458,0.01103,0.00992,0.02100,0.01168,0.02300,0.01307,0.00521,0.01246,0.00996,0.01029,0.00488,0.00748,0.00620,0.00137,0.00635,0.01774,0.00993,0.00439
325412,"Pharmaceutical products (pills, powders, solutions, etc.)",0.00927,0.00831,0.00154,0.00819,0.00260,0.00395,0.01037,0.00934,0.01939,0.01168,0.02342,0.01283,0.00630,0.01335,0.00973,0.02570,0.00419,0.00844,0.00395,0.00136,0.00654,0.01647,0.01032,0.00406
311810,"Bread and other baked goods",0.02273,0.01350,0.00380,0.01585,0.00586,0.00093,0.02570,0.01704,0.05461,0.02824,0.02451,0.03217,0.01232,0.03453,0.01434,0.12824,0.00942,0.01353,0.01980,0.00331,0.01321,0.04290,0.01750,0.01005
311300,"Sugar, candy, and chocolate",0.00437,0.00263,0.00055,0.00304,0.00119,0.00178,0.00448,0.00375,0.00834,0.00456,0.00432,0.00513,0.00182,0.00510,0.00314,0.00837,0.00191,0.00265,0.00151,0.00049,0.00238,0.00766,0.00342,0.00162
221300,"Drinking water and wastewater treatment",0.01442,0.01233,0.00510,0.01208,0.00517,0.00623,0.01704,0.01751,0.02558,0.01768,0.01715,0.01886,0.00694,0.02141,0.01441,0.12881,0.00825,0.01243,0.00907,0.00434,0.01096,0.02371,0.01098,0.01098
531ORE,"Other real estate",0.00433,0.00146,0.01177,0.01053,0.00076,0.00340,0.00276,0.00208,0.00208,0.00229,0.00550,0.00226,0.00050,0.00955,0.00214,0.00144,0.00071,0.00139,0.00454,0.01349,0.00232,0.00219,0.00107,0.00422
221200,"Natural gas",0.00129,0.00029,0.00701,0.00574,0.00014,0.00084,0.00037,0.00046,0.00065,0.00086,0.00276,0.00083,0.00015,0.00181,0.00036,0.00071,0.00015,0.00030,0.00255,0.00825,0.00022,0.00065,0.00019,0.00149
311420,"Fruit and vegetable preservation",0.00257,0.00052,0.00964,0.01165,0.00018,0.00157,0.00061,0.00063,0.00119,0.00142,0.00495,0.00138,0.00017,0.00317,0.00056,0.00131,0.00019,0.00053,0.00474,0.01589,0.00043,0.00117,0.00025,0.00299
315000,"Clothing",0.00039,0.00014,0.00140,0.00155,0.00003,0.00035,0.00014,0.00018,0.00019,0.00025,0.00070,0.00025,0.00002,0.00040,0.00017,0.00018,0.00003,0.00014,0.00062,0.00208,0.00009,0.00020,0.00004,0.00040
621100,"Physicians",0.00114,0.00043,0.02708,0.00620,0.00017,0.00104,0.00109,0.00049,0.00084,0.00194,0.00562,0.00178,0.00023,0.00171,0.00026,0.00057,0.00020,0.00043,0.00560,0.01324,0.00043,0.00097,0.00032,0.00144
31151A,"Fluid milk and butter",0.00026,0.00009,0.00867,0.00168,0.00003,0.00023,0.00030,0.00010,0.00020,0.00055,0.00172,0.00050,0.00004,0.00036,0.00005,0.00015,0.00004,0.00009,0.00171,0.00398,0.00006,0.00023,0.00007,0.00028
311990,"All other foods",0.00140,0.00071,0.01021,0.00492,0.00044,0.00109,0.00081,0.00067,0.00091,0.00136,0.00334,0.00129,0.00023,0.00191,0.00061,0.00062,0.00035,0.00062,0.00321,0.00850,0.00195,0.00101,0.00057,0.00232
3118A0,"Cookies, crackers, pastas, and tortillas",0.00427,0.00224,0.02573,0.00677,0.00165,0.00316,0.00281,0.00352,0.00457,0.00503,0.01500,0.00496,0.00074,0.00851,0.00316,0.00128,0.00121,0.00208,0.00950,0.01868,0.00444,0.00371,0.00153,0.02686
312200,"Tobacco products",0.00803,0.00216,0.03760,0.02230,0.00212,0.00509,0.00246,0.00213,0.00355,0.00552,0.01016,0.00522,0.00102,0.01052,0.00279,0.00290,0.00151,0.00204,0.01599,0.04956,0.00389,0.00364,0.00150,0.01026
623A00,"Nursing and community care facilities",0.00483,0.00260,0.02796,0.00762,0.00220,0.00436,0.00426,0.00333,0.00313,0.00457,0.00517,0.00435,0.00102,0.00746,0.00625,0.00159,0.00168,0.00246,0.01182,0.02462,0.00462,0.00335,0.00181,0.00940
611100,"Elementary and secondary schools",0.00854,0.00100,0.00712,0.00754,0.00071,0.00553,0.00109,0.00104,0.00248,0.00203,0.00479,0.00210,0.00055,0.00772,0.00063,0.00188,0.00066,0.00098,0.00289,0.00798,0.00123,0.00225,0.00079,0.00559
721000,"Hotels and campgrounds",0.00399,0.00065,0.00412,0.00380,0.00035,0.00267,0.00072,0.00071,0.00126,0.00111,0.00247,0.00113,0.00029,0.00368,0.00045,0.00091,0.00034,0.00062,0.00159,0.00420,0.00098,0.00119,0.00043,0.00268
713900,"Golf courses, marinas, ski resorts, fitness and other rec centers and industries",0.01309,0.00169,0.01102,0.01177,0.00126,0.00854,0.00184,0.00206,0.00387,0.00326,0.00738,0.00335,0.00084,0.01183,0.00110,0.00291,0.00112,0.00164,0.00460,0.01248,0.00231,0.00355,0.00134,0.00851
316000,"Leather",0.00096,0.00025,0.00142,0.00100,0.00026,0.00060,0.00024,0.00031,0.00037,0.00039,0.00066,0.00038,0.00010,0.00090,0.00026,0.00023,0.00018,0.00022,0.00059,0.00128,0.00063,0.00037,0.00020,0.00086
541511,"Custom computer programming",0.02669,0.00369,0.02128,0.02437,0.00351,0.00694,0.00286,0.00295,0.00514,0.00515,0.01298,0.00515,0.00131,0.01293,0.00179,0.00303,0.00234,0.00365,0.00821,0.02495,0.00419,0.00531,0.00210,0.00717
312110,"Soft drinks, bottled water, and ice",0.06234,0.00575,0.02854,0.04385,0.00440,0.04365,0.00579,0.00427,0.01574,0.01122,0.02830,0.01190,0.00247,0.23574,0.00260,0.00688,0.00341,0.00583,0.01249,0.03628,0.00474,0.01402,0.00444,0.04304
562000,"Waste management and remediation",0.00110,0.00036,0.00043,0.00410,0.00043,0.00062,0.00027,0.00025,0.00043,0.00043,0.00039,0.00043,0.00014,0.00113,0.00019,0.00016,0.00028,0.00036,0.00022,0.00039,0.00040,0.00049,0.00034,0.00095
481000,"Air transport",0.00640,0.00288,0.02261,0.01775,0.01070,0.00499,0.00269,0.00314,0.00359,0.00446,0.00944,0.00433,0.00234,0.00693,0.00248,0.00248,0.00714,0.00265,0.00950,0.02584,0.00610,0.00409,0.00286,0.00857
311111,"Dog and cat food",0.00484,0.00177,0.01798,0.01485,0.00188,0.00310,0.00177,0.00200,0.00257,0.00318,0.00783,0.00309,0.00073,0.00566,0.00164,0.00192,0.00126,0.00161,0.00752,0.02156,0.00396,0.00278,0.00135,0.00656
337122,"Home furniture - wood, nonupholstered",0.00330,0.00195,0.03547,0.00908,0.00125,0.00294,0.00234,0.00326,0.00375,0.00511,0.01196,0.00491,0.00081,0.00764,0.00247,0.00145,0.00104,0.00183,0.01250,0.02573,0.00361,0.00271,0.00162,0.02289
713200,"Gambling establishments (except casino hotels)",0.00070,0.00034,0.01179,0.00081,0.00036,0.00058,0.00054,0.00055,0.00082,0.00128,0.00173,0.00122,0.00017,0.00136,0.00218,0.00028,0.00030,0.00032,0.00432,0.00622,0.00056,0.00055,0.00032,0.00507
312120,"Breweries and beer",0.00003,0.00002,0.00010,0.00007,0.00001,0.00000,0.00002,0.00005,0.00002,0.00002,0.00004,0.00002,0.00001,0.00005,0.00003,0.00001,0.00001,0.00001,0.00005,0.00011,0.00002,0.00002,0.00002,0.00004
311513,"Cheese",0.00226,0.00084,0.01477,0.00415,0.00065,0.00143,0.00128,0.00159,0.00182,0.00231,0.00563,0.00223,0.00033,0.00470,0.00111,0.00071,0.00054,0.00079,0.00504,0.01089,0.00160,0.00136,0.00066,0.01096
811100,"Vehicle repair",0.00469,0.00134,0.02878,0.00887,0.00144,0.00244,0.00181,0.00187,0.00231,0.00385,0.00534,0.00362,0.00057,0.00525,0.00335,0.00143,0.00104,0.00123,0.01227,0.02828,0.00293,0.00219,0.00103,0.00783
311940,"Seasonings and dressings",0.00449,0.00347,0.00749,0.00823,0.00272,0.00403,0.00371,0.00849,0.00319,0.00376,0.00470,0.00368,0.00137,0.00473,0.01080,0.00160,0.00222,0.00328,0.00454,0.00891,0.00609,0.00381,0.00269,0.00528
111400,"Greenhouse crops, mushrooms, nurseries, and flowers",0.00399,0.00234,0.00883,0.01123,0.00098,0.00327,0.00398,0.00306,0.00264,0.00273,0.00597,0.00272,0.00069,0.00383,0.00390,0.00182,0.00103,0.00221,0.00472,0.01372,0.00416,0.00335,0.00178,0.00563
311225,"Refined vegetable, olive, and seed oils",0.00105,0.00074,0.01206,0.00118,0.00109,0.00095,0.00079,0.00107,0.00090,0.00142,0.00102,0.00134,0.00042,0.00095,0.00335,0.00047,0.00084,0.00072,0.00447,0.00570,0.00104,0.00115,0.00090,0.00287
233412,"Multifamily residential structures",0.00069,0.00062,0.00095,0.00129,0.00019,0.00057,0.00043,0.00350,0.00056,0.00091,0.00074,0.00086,0.00015,0.00050,0.00047,0.00026,0.00021,0.00063,0.00092,0.00121,0.00049,0.00090,0.00053,0.00056
322120,"Paper",0.00207,0.00183,0.01324,0.00361,0.00068,0.00152,0.00240,0.00294,0.00336,0.00389,0.00907,0.00381,0.00080,0.00675,0.00138,0.00084,0.00081,0.00156,0.00962,0.01095,0.00556,0.00209,0.00435,0.02372
337121,"Home furniture - upholstered",0.00002,0.00002,0.00015,0.00004,0.00000,0.00003,0.00002,0.00006,0.00004,0.00005,0.00010,0.00004,0.00000,0.00007,0.00001,0.00001,0.00001,0.00002,0.00021,0.00013,0.00003,0.00002,0.00001,0.00027
325180,"Other basic inorganic chemicals",0.00021,0.00020,0.00048,0.00025,0.00004,0.00025,0.00020,0.00070,0.00023,0.00028,0.00037,0.00027,0.00005,0.00028,0.00010,0.00006,0.00010,0.00019,0.00113,0.00041,0.00034,0.00020,0.00011,0.00088
311210,"Flours and malts",0.00004,0.00005,0.00007,0.00006,0.00001,0.00006,0.00007,0.00019,0.00005,0.00006,0.00007,0.00006,0.00001,0.00004,0.00004,0.00001,0.00003,0.00005,0.00017,0.00006,0.00007,0.00005,0.00003,0.00014
813100,"Religious organizations",0.01292,0.01423,0.03139,0.01688,0.00218,0.01852,0.01517,0.05812,0.01664,0.02263,0.02482,0.02174,0.00304,0.01649,0.00825,0.00382,0.00656,0.01386,0.13643,0.02725,0.01931,0.01500,0.00711,0.05683
524100,"Insurance carriers",0.00103,0.00110,0.00204,0.00129,0.00028,0.00117,0.00131,0.00343,0.00125,0.00155,0.00170,0.00151,0.00036,0.00148,0.00072,0.00035,0.00099,0.00104,0.00698,0.00176,0.00193,0.00115,0.00094,0.00386
1111B0,"Fresh wheat, corn, rice, and other grains",0.00040,0.00039,0.00052,0.00058,0.00010,0.00038,0.00071,0.00126,0.00041,0.00049,0.00048,0.00048,0.00012,0.00054,0.00031,0.00013,0.00034,0.00037,0.00197,0.00046,0.00059,0.00041,0.00030,0.00101
624400,"Child day care",0.00429,0.00419,0.00636,0.00507,0.00230,0.00337,0.00460,0.01018,0.00498,0.00540,0.00580,0.00533,0.00389,0.00762,0.00319,0.00158,0.00723,0.00399,0.01365,0.00555,0.00692,0.00483,0.00592,0.01303
517110,"Telecommunications",0.00646,0.00202,0.00336,0.00553,0.00113,0.00422,0.00244,0.00546,0.00293,0.00283,0.00361,0.00285,0.00139,0.02161,0.00172,0.00112,0.00246,0.00194,0.00406,0.00390,0.00309,0.00298,0.00218,0.00581
326210,"Rubber tires",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
S00600,"Federal general government (nondefense)",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
233210,"Health care structures",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
233230,"Manufacturing structures",0.00070,0.00074,0.00050,0.00081,0.00027,-0.00770,0.00131,0.00116,0.00153,0.00295,0.00103,0.00274,0.00032,0.01148,0.00167,0.00044,0.00084,0.00063,0.00146,0.00041,0.00230,0.00106,0.00070,0.00098
112300,"Poultry farms",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
337215,"Shelving and lockers",0.00458,0.00582,0.00093,0.00453,0.00028,-0.00425,0.00690,0.00504,0.00289,0.00571,0.00327,0.00529,0.00038,0.01222,0.00327,0.00093,0.00059,0.00225,0.00284,0.00094,0.05490,0.00399,0.00096,0.00318
325610,"Soap and cleaning compounds",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
337900,"Mattresses, blinds and shades",0.00010,0.00016,0.00002,0.00011,0.00001,-0.00012,0.00017,0.00012,0.00009,0.00016,0.00007,0.00015,0.00002,0.00031,0.00009,0.00003,0.00003,0.00007,0.00006,0.00002,0.00131,0.00011,0.00004,0.00014
52A000,"Monetary authorities and depository credit intermediation",0.00017,0.00025,0.00005,0.00018,0.00003,-0.00003,0.00036,0.00050,0.00017,0.00025,0.00013,0.00024,0.00004,0.00034,0.00022,0.00005,0.00007,0.00015,0.00017,0.00005,0.00158,0.00020,0.00009,0.00029
523900,"Investment advice, portfolio management, and other financial advising services",0.00010,0.00014,0.00002,0.00011,0.00002,-0.00011,0.00017,0.00015,0.00009,0.00016,0.00007,0.00015,0.00003,0.00029,0.00009,0.00003,0.00004,0.00007,0.00008,0.00002,0.00114,0.00011,0.00006,0.00019
485000,"Passenger ground transport",0.00131,0.00174,0.00033,0.00119,0.00011,-0.00102,0.00201,0.00169,0.00091,0.00172,0.00097,0.00160,0.00015,0.00313,0.00098,0.00028,0.00026,0.00071,0.00100,0.00032,0.01597,0.00125,0.00041,0.00141
525000,"Funds, trusts, and financial vehicles",0.00012,0.00019,0.00003,0.00011,0.00002,-0.00009,0.00021,0.00019,0.00012,0.00020,0.00010,0.00018,0.00002,0.00028,0.00012,0.00003,0.00005,0.00009,0.00014,0.00003,0.00163,0.00014,0.00006,0.00019
624100,"Individual and family services",0.00017,0.00022,0.00009,0.00020,0.00007,0.00013,0.00028,0.00044,0.00016,0.00021,0.00013,0.00020,0.00009,0.00023,0.00014,0.00006,0.00017,0.00017,0.00014,0.00011,0.00091,0.00020,0.00016,0.00017
441000,"Vehicles and parts sales",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
311230,"Breakfast cereals",0.03914,0.24945,0.00198,0.02965,0.00251,0.05541,0.06920,0.06574,0.12974,0.14821,0.01390,0.14546,0.00408,0.01256,0.01026,0.01668,0.00350,0.26715,0.00548,0.00155,0.00615,0.09802,0.02251,0.04748
621400,"Outpatient healthcare",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
621200,"Dentists",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
325620,"Toiletries",0.00170,0.00384,0.00050,0.00083,0.00008,0.00130,0.00138,0.00235,0.00204,0.00225,0.00092,0.00222,0.00012,0.00035,0.00109,0.00037,0.00014,0.00410,0.00040,0.00032,0.00031,0.00184,0.00061,0.00097
312130,"Wineries and wine",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
812900,"Pet care, photofinishing, parking and other sundry services",0.00001,0.00002,0.00001,0.00002,0.00000,0.00004,0.00001,0.00004,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00002,0.00028,0.00001,0.00002,0.00001,0.00001,0.00002
311514,"Dry, condensed, and evaporated dairy",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
311920,"Coffee and tea",0.00167,0.00117,0.00021,0.00288,0.00010,0.00193,0.00078,0.02976,0.00092,0.00120,0.00109,0.00116,0.00013,0.00018,0.00149,0.00124,0.00019,0.00119,0.00342,0.00021,0.00086,0.00128,0.00044,0.00073
812100,"Salons and barber shops",0.00029,0.00046,0.00057,0.00066,0.00003,0.00041,0.00027,0.00438,0.00035,0.00047,0.00035,0.00045,0.00004,0.00023,0.00013,0.00011,0.00005,0.00048,0.00082,0.00063,0.00016,0.00037,0.00011,0.00031
541100,"Legal services",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
333112,"Lawn and garden equipment",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
314120,"Curtains and linens",0.00011,0.00007,0.00001,0.00008,0.00001,0.00021,0.00004,0.00011,0.00006,0.00006,0.00005,0.00006,0.00001,0.00001,0.00003,0.00007,0.00001,0.00008,0.00002,0.00001,0.00004,0.00008,0.00002,0.00003
339990,"Gaskets, seals, musical instruments, fasteners, brooms, brushes, mop and other misc. goods",0.00033,0.00035,0.00048,0.00059,0.00005,0.00021,0.00037,0.00413,0.00038,0.00040,0.00028,0.00039,0.00007,0.00041,0.00026,0.00010,0.00009,0.00036,0.00091,0.00048,0.00027,0.00037,0.00026,0.00028
112A00,"Animal farms and aquaculture ponds (except cattle and poultry)",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
624A00,"Community food, housing, and other relief services, including rehabilitation services",0.00611,0.00557,0.00548,0.00907,0.00271,0.00800,0.00439,0.03222,0.00486,0.00559,0.00471,0.00548,0.00515,0.00644,0.00287,0.00224,0.00615,0.00540,0.00659,0.00525,0.00793,0.00604,0.01577,0.01444
311119,"Other animal food",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
