	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
5	9001	9	1	Fairfield County, Connecticut	115210	Support activities for animal production	11	13.0	96.4	5006.8
11	9001	9	1	Fairfield County, Connecticut	212321	Construction sand and gravel mining	21	3.2	13.6	806.2
14	9001	9	1	Fairfield County, Connecticut	213112	Support activities for oil and gas operations	21	3.6	4.8	544.2
16	9001	9	1	Fairfield County, Connecticut	221112	Fossil fuel electric power generation	22	3.8	86.6	15288.6
21	9001	9	1	Fairfield County, Connecticut	221122	Electric power distribution	22	12.0	360.4	82036.0
22	9001	9	1	Fairfield County, Connecticut	221210	Natural gas distribution	22	7.4	96.8	22790.4
24	9001	9	1	Fairfield County, Connecticut	221320	Sewage treatment facilities	22	6.2	49.4	1537.6
25	9001	9	1	Fairfield County, Connecticut	236115	New single-family housing construction (except for-sale builders)	23	144.4	670.0	52111.8
26	9001	9	1	Fairfield County, Connecticut	236116	New multifamily housing construction (except for-sale builders)	23	4.8	11.6	968.2
27	9001	9	1	Fairfield County, Connecticut	236117	New housing for-sale builders	23	48.0	243.0	22523.0
28	9001	9	1	Fairfield County, Connecticut	236118	Residential remodelers	23	376.8	1072.4	57510.6
29	9001	9	1	Fairfield County, Connecticut	236210	Industrial building construction	23	3.4	2.2	182.6
30	9001	9	1	Fairfield County, Connecticut	236220	Commercial and institutional building construction	23	98.6	1183.6	98360.4
31	9001	9	1	Fairfield County, Connecticut	237110	Water and sewer line and related structures construction	23	27.6	448.6	34425.4
33	9001	9	1	Fairfield County, Connecticut	237130	Power and communication line and related structures construction	23	4.8	18.4	4993.2
34	9001	9	1	Fairfield County, Connecticut	237210	Land subdivision	23	18.4	67.6	8488.6
35	9001	9	1	Fairfield County, Connecticut	237310	Highway, street, and bridge construction	23	20.4	185.2	24414.2
36	9001	9	1	Fairfield County, Connecticut	237990	Other heavy and civil engineering construction	23	7.4	21.2	2191.6
37	9001	9	1	Fairfield County, Connecticut	238110	Poured concrete foundation and structure contractors	23	43.2	302.6	15313.6
39	9001	9	1	Fairfield County, Connecticut	238130	Framing contractors	23	17.4	44.0	4283.2
40	9001	9	1	Fairfield County, Connecticut	238140	Masonry contractors	23	83.8	227.2	11151.6
41	9001	9	1	Fairfield County, Connecticut	238150	Glass and glazing contractors	23	17.4	105.8	6153.4
42	9001	9	1	Fairfield County, Connecticut	238160	Roofing contractors	23	44.6	206.8	14909.2
43	9001	9	1	Fairfield County, Connecticut	238170	Siding contractors	23	13.0	85.8	3875.0
44	9001	9	1	Fairfield County, Connecticut	238190	Other foundation, structure, and building exterior contractors	23	15.6	54.0	4055.0
45	9001	9	1	Fairfield County, Connecticut	238210	Electrical contractors and other wiring installation contractors	23	335.4	1876.0	123299.8
46	9001	9	1	Fairfield County, Connecticut	238220	Plumbing, heating, and air-conditioning contractors	23	328.0	2185.4	141847.0
47	9001	9	1	Fairfield County, Connecticut	238290	Other building equipment contractors	23	11.8	113.8	9102.2
48	9001	9	1	Fairfield County, Connecticut	238310	Drywall and insulation contractors	23	37.8	433.2	22107.6
49	9001	9	1	Fairfield County, Connecticut	238320	Painting and wall covering contractors	23	134.6	460.2	20547.0
50	9001	9	1	Fairfield County, Connecticut	238330	Flooring contractors	23	28.0	128.0	4882.4
51	9001	9	1	Fairfield County, Connecticut	238340	Tile and terrazzo contractors	23	32.6	88.6	3267.0
52	9001	9	1	Fairfield County, Connecticut	238350	Finish carpentry contractors	23	106.4	325.6	14542.8
53	9001	9	1	Fairfield County, Connecticut	238390	Other building finishing contractors	23	18.0	132.0	5527.2
54	9001	9	1	Fairfield County, Connecticut	238910	Site preparation contractors	23	121.2	793.4	51938.8
55	9001	9	1	Fairfield County, Connecticut	238990	All other specialty trade contractors	23	90.0	325.8	32637.4
62	9001	9	1	Fairfield County, Connecticut	311352	Confectionery manufacturing from purchased chocolate	31	3.4	22.6	318.8
69	9001	9	1	Fairfield County, Connecticut	311811	Retail bakeries	31	35.8	326.0	4807.2
70	9001	9	1	Fairfield County, Connecticut	311812	Commercial bakeries	31	10.4	538.4	24172.2
84	9001	9	1	Fairfield County, Connecticut	312130	Wineries	31	3.8	3.0	114.2
92	9001	9	1	Fairfield County, Connecticut	314120	Curtain and linen mills	31	12.4	62.8	2491.2
93	9001	9	1	Fairfield County, Connecticut	314910	Textile bag and canvas mills	31	7.6	40.2	1642.4
100	9001	9	1	Fairfield County, Connecticut	315990	Apparel accessories and other apparel manufacturing	31	3.6	0.0	290.4
107	9001	9	1	Fairfield County, Connecticut	321911	Wood window and door manufacturing	32	2.2	1.8	42.8
108	9001	9	1	Fairfield County, Connecticut	321918	Other millwork (including flooring)	32	7.8	77.8	4858.0
109	9001	9	1	Fairfield County, Connecticut	321920	Wood container and pallet manufacturing	32	4.2	45.6	2556.0
110	9001	9	1	Fairfield County, Connecticut	321999	All other miscellaneous wood product manufacturing	32	2.5	2.25	59.5
111	9001	9	1	Fairfield County, Connecticut	322211	Corrugated and solid fiber box manufacturing	32	3.4	137.0	8500.6
117	9001	9	1	Fairfield County, Connecticut	323111	Commercial printing (except screen and books)	32	75.8	931.6	41820.0
118	9001	9	1	Fairfield County, Connecticut	323113	Commercial screen printing	32	10.8	221.6	8127.2
120	9001	9	1	Fairfield County, Connecticut	323120	Support activities for printing	32	5.6	21.8	1529.0
122	9001	9	1	Fairfield County, Connecticut	324191	Petroleum lubricating oil and grease manufacturing	32	3.0	12.4	1068.2
126	9001	9	1	Fairfield County, Connecticut	325199	All other basic organic chemical manufacturing	32	5.4	152.4	14334.6
130	9001	9	1	Fairfield County, Connecticut	325320	Pesticide and other agricultural chemical manufacturing	32	3.4	16.8	2211.6
131	9001	9	1	Fairfield County, Connecticut	325411	Medicinal and botanical manufacturing	32	3.0	4.4	295.8
138	9001	9	1	Fairfield County, Connecticut	325620	Toilet preparation manufacturing	32	8.2	145.2	11709.6
140	9001	9	1	Fairfield County, Connecticut	325998	All other miscellaneous chemical product and preparation manufacturing	32	5.2	52.6	5275.2
148	9001	9	1	Fairfield County, Connecticut	326199	All other plastics product manufacturing	32	18.2	369.2	22201.8
150	9001	9	1	Fairfield County, Connecticut	326299	All other rubber product manufacturing	32	3.0	37.6	2662.8
154	9001	9	1	Fairfield County, Connecticut	327320	Ready-mix concrete manufacturing	32	5.0	99.0	6370.8
156	9001	9	1	Fairfield County, Connecticut	327390	Other concrete product manufacturing	32	7.0	69.0	4913.6
158	9001	9	1	Fairfield County, Connecticut	327991	Cut stone and stone product manufacturing	32	12.6	103.8	4091.8
165	9001	9	1	Fairfield County, Connecticut	331491	Nonferrous metal (except copper and aluminum) rolling, drawing, extruding, and alloying	33	4.0	272.8	17236.2
170	9001	9	1	Fairfield County, Connecticut	332117	Powder metallurgy part manufacturing	33	3.0	65.4	3735.4
171	9001	9	1	Fairfield County, Connecticut	332119	Metal crown, closure, and other metal stamping (except automotive)	33	7.2	298.4	17125.8
173	9001	9	1	Fairfield County, Connecticut	332216	Saw blade and handtool manufacturing	33	2.8	28.4	1832.6
175	9001	9	1	Fairfield County, Connecticut	332312	Fabricated structural metal manufacturing	33	6.8	75.4	3774.0
178	9001	9	1	Fairfield County, Connecticut	332322	Sheet metal work manufacturing	33	9.6	33.6	2249.2
179	9001	9	1	Fairfield County, Connecticut	332323	Ornamental and architectural metal work manufacturing	33	9.8	149.8	9532.4
181	9001	9	1	Fairfield County, Connecticut	332510	Hardware manufacturing	33	6.0	160.2	8660.6
183	9001	9	1	Fairfield County, Connecticut	332710	Machine shops	33	30.6	282.4	14506.4
184	9001	9	1	Fairfield County, Connecticut	332721	Precision turned product manufacturing	33	12.4	242.2	14138.0
187	9001	9	1	Fairfield County, Connecticut	332812	Metal coating, engraving (except jewelry and silverware), and allied services to manufacturers	33	10.0	279.6	14110.8
188	9001	9	1	Fairfield County, Connecticut	332813	Electroplating, plating, polishing, anodizing, and coloring	33	14.0	223.0	13887.8
192	9001	9	1	Fairfield County, Connecticut	332999	All other miscellaneous fabricated metal product manufacturing	33	6.0	39.8	2091.2
198	9001	9	1	Fairfield County, Connecticut	333314	Optical instrument and lens manufacturing	33	2.6	0.0	1898.2
199	9001	9	1	Fairfield County, Connecticut	333318	Other commercial and service industry machinery manufacturing	33	4.8	175.8	13017.6
202	9001	9	1	Fairfield County, Connecticut	333511	Industrial mold manufacturing	33	2.8	17.8	1041.6
203	9001	9	1	Fairfield County, Connecticut	333514	Special die and tool, die set, jig, and fixture manufacturing	33	6.6	68.0	4495.8
204	9001	9	1	Fairfield County, Connecticut	333515	Cutting tool and machine tool accessory manufacturing	33	4.0	40.2	2218.6
205	9001	9	1	Fairfield County, Connecticut	333517	Machine tool manufacturing	33	4.4	34.2	1858.8
206	9001	9	1	Fairfield County, Connecticut	333519	Rolling mill and other metalworking machinery manufacturing	33	4.0	5.0	294.0
218	9001	9	1	Fairfield County, Connecticut	333999	All other miscellaneous general purpose machinery manufacturing	33	4.8	92.2	4378.0
219	9001	9	1	Fairfield County, Connecticut	334118	Computer terminal and other computer peripheral equipment manufacturing	33	3.2	77.6	4413.6
220	9001	9	1	Fairfield County, Connecticut	334210	Telephone apparatus manufacturing	33	5.0	33.6	5574.0
