	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	estab	emp	payann	estimate
0	11	Fishing	12	1141	1	12001	Alachua County, Florida	1.0	1.4568037341557336	52.25348608243539	1.0
1	11	Fishing	12	1141	5	12005	Bay County, Florida	4.82051282051282	6.686463923673226	340.00224426736054	0.8974358974358975
2	11	Fishing	12	1141	9	12009	Brevard County, Florida	4.153846153846154	3.5321407274895646	178.91314215500262	0.9230769230769231
3	11	Fishing	12	1141	11	12011	Broward County, Florida	6.846153846153846	11.179487179487179	427.97435897435895	0.8461538461538461
4	11	Fishing	12	1141	17	12017	Citrus County, Florida	8.794871794871796	12.58974358974359	279.64102564102564	0.8461538461538461
5	11	Fishing	12	1141	21	12021	Collier County, Florida	5.076923076923077	9.58974358974359	478.43589743589746	0.8461538461538461
6	11	Fishing	12	1141	29	12029	Dixie County, Florida	1.0	3.7906976744186047	39.883720930232556	1.0
7	11	Fishing	12	1141	31	12031	Duval County, Florida	7.923076923076923	10.333333333333334	215.53846153846155	0.8461538461538461
8	11	Fishing	12	1141	33	12033	Escambia County, Florida	2.9743589743589745	0.13061840120663648	59.081274281274275	0.9230769230769231
9	11	Fishing	12	1141	37	12037	Franklin County, Florida	2.0	2.913607468311467	104.50697216487077	1.0
10	11	Fishing	12	1141	45	12045	Gulf County, Florida	2.0	2.9310620517651356	104.74901522915098	1.0
11	11	Fishing	12	1141	53	12053	Hernando County, Florida	2.0	2.913607468311467	104.50697216487077	1.0
12	11	Fishing	12	1141	57	12057	Hillsborough County, Florida	4.9743589743589745	12.967521367521368	1838.5382543382543	0.8974358974358975
13	11	Fishing	12	1141	59	12059	Holmes County, Florida	1.0	1.2953488372093025	50.01458773784355	1.0
14	11	Fishing	12	1141	61	12061	Indian River County, Florida	3.9743589743589745	6.564102564102564	95.87179487179488	0.8461538461538461
15	11	Fishing	12	1141	69	12069	Lake County, Florida	1.0	1.2953488372093025	50.01458773784355	1.0
16	11	Fishing	12	1141	71	12071	Lee County, Florida	8.58974358974359	14.371695487974558	428.1491721026605	0.9230769230769231
17	11	Fishing	12	1141	73	12073	Leon County, Florida	1.0	3.7906976744186047	39.883720930232556	1.0
18	11	Fishing	12	1141	75	12075	Levy County, Florida	1.9736842105263157	2.8223498925081585	103.57523731642213	1.0
19	11	Fishing	12	1141	81	12081	Manatee County, Florida	4.051282051282051	5.666666666666667	72.43589743589743	0.8461538461538461
20	11	Fishing	12	1141	85	12085	Martin County, Florida	3.8205128205128207	4.789505068574836	107.74122982960193	0.9230769230769231
21	11	Fishing	12	1141	86	12086	Miami-Dade County, Florida	8.948717948717949	8.846153846153847	590.0769230769231	0.8461538461538461
22	11	Fishing	12	1141	87	12087	Monroe County, Florida	34.82051282051282	45.46153846153846	1570.5384615384614	0.8461538461538461
23	11	Fishing	12	1141	89	12089	Nassau County, Florida	1.0769230769230769	1.5864797429015094	56.40580112312253	1.0
24	11	Fishing	12	1141	91	12091	Okaloosa County, Florida	7.923076923076923	15.080381633870006	425.3129289315336	0.8974358974358975
25	11	Fishing	12	1141	93	12093	Okeechobee County, Florida	1.0	1.4568037341557336	52.25348608243539	1.0
26	11	Fishing	12	1141	95	12095	Orange County, Florida	1.0	1.4603120704988266	52.76987630366235	1.0
27	11	Fishing	12	1141	99	12099	Palm Beach County, Florida	10.666666666666666	15.64102564102564	603.4615384615385	0.8461538461538461
28	11	Fishing	12	1141	101	12101	Pasco County, Florida	5.051282051282051	10.846153846153847	261.993006993007	0.8717948717948718
29	11	Fishing	12	1141	103	12103	Pinellas County, Florida	13.743589743589743	17.41025641025641	548.5384615384615	0.8461538461538461
30	11	Fishing	12	1141	105	12105	Polk County, Florida	1.0	1.451395138969663	52.62094178659106	1.0
31	11	Fishing	12	1141	109	12109	St. Johns County, Florida	2.0	7.5813953488372094	79.76744186046511	1.0
32	11	Fishing	12	1141	111	12111	St. Lucie County, Florida	4.769230769230769	4.671317829457364	70.38611156285576	0.8974358974358975
33	11	Fishing	12	1141	113	12113	Santa Rosa County, Florida	1.0	1.4568037341557336	52.25348608243539	1.0
34	11	Fishing	12	1141	115	12115	Sarasota County, Florida	4.769230769230769	4.716239316239316	46.35441595441595	0.8717948717948718
35	11	Fishing	12	1141	117	12117	Seminole County, Florida	1.0	1.4568037341557336	52.25348608243539	1.0
36	11	Fishing	12	1141	127	12127	Volusia County, Florida	6.871794871794871	25.147763864042933	328.5608789143673	0.9230769230769231
37	11	Fishing	12	1141	129	12129	Wakulla County, Florida	1.9722222222222223	2.8574695488457578	103.41364836823234	1.0
38	11	Fishing	12	1141	131	12131	Walton County, Florida	1.945945945945946	2.8469073087868635	102.29195817209393	1.0
