STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,lon,lat,state,ABBR
34,037,34037,Sussex,Sussex County,-74.6919141,41.1374609,New Jersey,NJ
34,007,34007,Camden,Camden County,-74.9612493,39.8024071,New Jersey,NJ
34,039,34039,Union,Union County,-74.3086957,40.6598707,New Jersey,NJ
34,009,34009,Cape May,Cape May County,-74.8463541,39.0858411,New Jersey,NJ
34,005,34005,Burlington,Burlington County,-74.6630063,39.8757858,New Jersey,NJ
34,023,34023,Middlesex,Middlesex County,-74.4074303,40.4396214,New Jersey,NJ
34,017,34017,Hudson,Hudson County,-74.0786014,40.7313751,New Jersey,NJ
34,025,34025,Monmouth,Monmouth County,-74.1524456,40.2870481,New Jersey,NJ
34,035,34035,Somerset,Somerset County,-74.6199378,40.5655273,New Jersey,NJ
34,029,34029,Ocean,Ocean County,-74.2588636,39.865669,New Jersey,NJ
34,015,34015,Gloucester,Gloucester County,-75.1456793,39.7228745,New Jersey,NJ
34,011,34011,Cumberland,Cumberland County,-75.1216277,39.3284336,New Jersey,NJ
34,027,34027,Morris,Morris County,-74.5472917,40.8588961,New Jersey,NJ
34,013,34013,Essex,Essex County,-74.2462919,40.7874003,New Jersey,NJ
34,003,34003,Bergen,Bergen County,-74.0747272,40.9596985,New Jersey,NJ
34,041,34041,Warren,Warren County,-75.0094978,40.8534914,New Jersey,NJ
34,031,34031,Passaic,Passaic County,-74.29828,41.0378896,New Jersey,NJ
34,033,34033,Salem,Salem County,-75.3573559,39.5738282,New Jersey,NJ
34,019,34019,Hunterdon,Hunterdon County,-74.9119695,40.5652832,New Jersey,NJ
34,001,34001,Atlantic,Atlantic County,-74.6337591,39.4693555,New Jersey,NJ
34,021,34021,Mercer,Mercer County,-74.703724,40.2825026,New Jersey,NJ
