	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
36664	40	40	999	Oklahoma -- Statewide	11	Agriculture, forestry, fishing and hunting	11	1.0	0.0	0.0
36665	40	40	999	Oklahoma -- Statewide	21	Mining, quarrying, and oil and gas extraction	21	54.6	8847.4	732514.8
36666	40	40	999	Oklahoma -- Statewide	23	Construction	23	7.4	496.4	32743.6
36667	40	40	999	Oklahoma -- Statewide	42	Wholesale trade	42	85.6	1434.0	106719.6
36668	40	40	999	Oklahoma -- Statewide	51	Information	51	29.6	143.4	15131.4
36669	40	40	999	Oklahoma -- Statewide	52	Finance and insurance	52	66.4	426.0	55621.0
36670	40	40	999	Oklahoma -- Statewide	53	Real estate and rental and leasing	53	1.6	0.0	0.0
36671	40	40	999	Oklahoma -- Statewide	54	Professional, scientific, and technical services	54	46.4	1990.2	181600.8
36672	40	40	999	Oklahoma -- Statewide	55	Management of companies and enterprises	55	7.0	6.4	872.8
36673	40	40	999	Oklahoma -- Statewide	56	Administrative and support and waste management and remediation services	56	59.2	19828.0	848796.6
36674	40	40	999	Oklahoma -- Statewide	61	Educational services	61	5.2	85.8	2352.2
36675	40	40	999	Oklahoma -- Statewide	62	Health care and social assistance	62	5.4	223.8	5676.0
36676	40	40	999	Oklahoma -- Statewide	71	Arts, entertainment, and recreation	71	1.0	0.0	0.0
36677	40	40	999	Oklahoma -- Statewide	72	Accommodation and food services	72	1.0	0.0	0.0
36678	40	40	999	Oklahoma -- Statewide	81	Other services (except public administration)	81	3.4	75.6	3910.2
