	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
0	01	1	0	Alabama	1131	Timber tract operations	11	44.2	290.2	14340.4
1	01	1	0	Alabama	1132	Forest nurseries and gathering of forest products	11	7.0	51.8	3372.4
2	01	1	0	Alabama	1133	Logging	11	529.6	4000.8	151609.6
3	01	1	0	Alabama	1141	Fishing	11	16.8	33.0	1029.6
4	01	1	0	Alabama	1142	Hunting and trapping	11	7.4	50.4	2746.6
5	01	1	0	Alabama	1151	Support activities for crop production	11	37.0	942.8	27836.8
6	01	1	0	Alabama	1152	Support activities for animal production	11	38.6	192.8	5841.4
7	01	1	0	Alabama	1153	Support activities for forestry	11	116.8	785.6	33878.8
8	01	1	0	Alabama	2111	Oil and gas extraction	21	33.4	435.8	38818.2
9	01	1	0	Alabama	2121	Coal mining	21	33.0	3546.2	289338.2
10	01	1	0	Alabama	2122	Metal ore mining	21	2.8	0.0	0.0
11	01	1	0	Alabama	2123	Nonmetallic mineral mining and quarrying	21	95.2	1774.0	94564.8
12	01	1	0	Alabama	2131	Support activities for mining	21	73.0	1608.0	87180.8
13	01	1	0	Alabama	2211	Electric power generation, transmission and distribution	22	309.0	5634.2	532287.6
14	01	1	0	Alabama	2212	Natural gas distribution	22	28.4	533.0	49500.2
15	01	1	0	Alabama	2213	Water, sewage and other systems	22	77.2	609.0	24458.4
16	01	1	0	Alabama	2361	Residential building construction	23	1358.2	5540.4	247309.8
17	01	1	0	Alabama	2362	Nonresidential building construction	23	672.6	14118.6	833181.4
18	01	1	0	Alabama	2371	Utility system construction	23	266.8	6842.0	360026.0
19	01	1	0	Alabama	2372	Land subdivision	23	99.8	350.4	16564.2
20	01	1	0	Alabama	2373	Highway, street, and bridge construction	23	180.2	4570.2	206229.8
21	01	1	0	Alabama	2379	Other heavy and civil engineering construction	23	84.0	844.4	35902.8
22	01	1	0	Alabama	2381	Foundation, structure, and building exterior contractors	23	865.4	7483.2	290776.0
23	01	1	0	Alabama	2382	Building equipment contractors	23	2227.6	25678.6	1139309.6
24	01	1	0	Alabama	2383	Building finishing contractors	23	888.4	6220.6	224608.8
25	01	1	0	Alabama	2389	Other specialty trade contractors	23	729.6	7453.4	315204.0
26	01	1	0	Alabama	3111	Animal food manufacturing	31	37.4	1350.8	61928.0
27	01	1	0	Alabama	3112	Grain and oilseed milling	31	9.8	783.4	44803.6
28	01	1	0	Alabama	3113	Sugar and confectionery product manufacturing	31	15.4	152.4	7877.0
29	01	1	0	Alabama	3114	Fruit and vegetable preserving and specialty food manufacturing	31	5.8	15.6	549.6
30	01	1	0	Alabama	3115	Dairy product manufacturing	31	8.2	422.0	18928.2
31	01	1	0	Alabama	3116	Animal slaughtering and processing	31	76.2	22424.4	597514.8
32	01	1	0	Alabama	3117	Seafood product preparation and packaging	31	20.4	918.2	24043.8
33	01	1	0	Alabama	3118	Bakeries and tortilla manufacturing	31	77.0	1850.8	75789.8
34	01	1	0	Alabama	3119	Other food manufacturing	31	28.4	2658.6	109926.0
35	01	1	0	Alabama	3121	Beverage manufacturing	31	38.8	1042.8	65913.0
36	01	1	0	Alabama	3122	Tobacco manufacturing	31	1.4	0.0	0.0
37	01	1	0	Alabama	3131	Fiber, yarn, and thread mills	31	7.0	1197.8	38963.2
38	01	1	0	Alabama	3132	Fabric mills	31	13.8	1195.0	36955.6
39	01	1	0	Alabama	3133	Textile and fabric finishing and fabric coating mills	31	10.0	110.0	3408.6
40	01	1	0	Alabama	3141	Textile furnishings mills	31	31.2	3259.0	99408.0
41	01	1	0	Alabama	3149	Other textile product mills	31	65.4	1461.8	44971.6
42	01	1	0	Alabama	3151	Apparel knitting mills	31	19.4	1125.4	27573.6
43	01	1	0	Alabama	3152	Cut and sew apparel manufacturing	31	24.4	1089.6	24014.2
44	01	1	0	Alabama	3159	Apparel accessories and other apparel manufacturing	31	3.8	4.0	94.0
45	01	1	0	Alabama	3161	Leather and hide tanning and finishing	31	1.6	0.0	0.0
