STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,longitude,latitude,state,ABBR,sq_miles,totalpop18
39,059,39059,Guernsey,Guernsey County,-81.497875,40.0566648,Ohio,OH,528.30254620043,39274
39,161,39161,Van Wert,Van Wert County,-84.5857751,40.8555203,Ohio,OH,410.419176786075,28281
39,129,39129,Pickaway,Pickaway County,-83.0528267,39.648947,Ohio,OH,506.552698095126,57420
39,119,39119,Muskingum,Muskingum County,-81.9435064,39.9660457,Ohio,OH,672.58604227065,86076
39,139,39139,Richland,Richland County,-82.5427812,40.774159,Ohio,OH,500.076337194517,121324
39,021,39021,Champaign,Champaign County,-83.7676037,40.1327753,Ohio,OH,429.833381858139,38864
39,169,39169,Wayne,Wayne County,-81.8871942,40.8296612,Ohio,OH,556.75153412922,116208
39,123,39123,Ottawa,Ottawa County,-83.0126127,41.5454953,Ohio,OH,585.077082404206,40709
39,067,39067,Harrison,Harrison County,-81.0915651,40.2923175,Ohio,OH,410.76631446609,15307
39,023,39023,Clark,Clark County,-83.783676,39.9170315,Ohio,OH,402.518768843522,135198
39,073,39073,Hocking,Hocking County,-82.4834473,39.4903424,Ohio,OH,423.627946440394,28495
39,109,39109,Miami,Miami County,-84.2284135,40.0533257,Ohio,OH,409.580079366248,104800
39,041,39041,Delaware,Delaware County,-83.0074622,40.2789411,Ohio,OH,457.328907268899,197008
39,037,39037,Darke,Darke County,-84.6212484,40.1315415,Ohio,OH,599.739311689673,51734
39,057,39057,Greene,Greene County,-83.8948943,39.6874785,Ohio,OH,416.256093784302,165811
39,005,39005,Ashland,Ashland County,-82.2701271,40.843273,Ohio,OH,426.809342954678,53477
39,095,39095,Lucas,Lucas County,-83.4689033,41.6823213,Ohio,OH,595.837704809269,432379
39,007,39007,Ashtabula,Ashtabula County,-80.7455916,41.9066369,Ohio,OH,1367.90523519729,98136
39,135,39135,Preble,Preble County,-84.6447584,39.7388104,Ohio,OH,426.567161847955,41207
39,079,39079,Jackson,Jackson County,-82.614142,39.0134773,Ohio,OH,421.533512456002,32524
39,151,39151,Stark,Stark County,-81.3656673,40.8141314,Ohio,OH,580.583060643447,373475
39,099,39099,Mahoning,Mahoning County,-80.7703956,41.0108798,Ohio,OH,425.187155494629,231064
39,157,39157,Tuscarawas,Tuscarawas County,-81.4711052,40.4474903,Ohio,OH,571.450647859072,92526
39,071,39071,Highland,Highland County,-83.601359,39.1844221,Ohio,OH,557.79213051554,43007
39,117,39117,Morrow,Morrow County,-82.7977288,40.5252659,Ohio,OH,407.222103609197,34976
39,101,39101,Marion,Marion County,-83.1688034,40.5880337,Ohio,OH,404.158854505593,65344
39,127,39127,Perry,Perry County,-82.2379525,39.7431874,Ohio,OH,412.486273158178,35985
39,043,39043,Erie,Erie County,-82.5258973,41.5540061,Ohio,OH,625.876255507137,75136
39,027,39027,Clinton,Clinton County,-83.7956823,39.4302248,Ohio,OH,412.294912764994,41896
39,093,39093,Lorain,Lorain County,-82.179722,41.4388045,Ohio,OH,923.436957792016,306713
39,039,39039,Defiance,Defiance County,-84.4864334,41.3216789,Ohio,OH,414.181008690736,38279
39,009,39009,Athens,Athens County,-82.0458439,39.3326037,Ohio,OH,508.437969460484,65936
39,081,39081,Jefferson,Jefferson County,-80.7635272,40.3993836,Ohio,OH,410.956371416386,66886
39,143,39143,Sandusky,Sandusky County,-83.1427763,41.3553193,Ohio,OH,417.710496078126,59299
39,113,39113,Montgomery,Montgomery County,-84.2905915,39.7537357,Ohio,OH,464.418224643912,532034
39,011,39011,Auglaize,Auglaize County,-84.2240177,40.561309,Ohio,OH,401.905270714186,45784
39,055,39055,Geauga,Geauga County,-81.1735054,41.4993217,Ohio,OH,408.29345544248,93961
39,061,39061,Hamilton,Hamilton County,-84.5441868,39.1969272,Ohio,OH,412.644325192935,812037
39,075,39075,Holmes,Holmes County,-81.9300012,40.5655971,Ohio,OH,423.979203776842,43859
39,029,39029,Columbiana,Columbiana County,-80.778455,40.770073,Ohio,OH,534.726596660713,104003
39,019,39019,Carroll,Carroll County,-81.090787,40.5798841,Ohio,OH,398.930004319155,27578
39,013,39013,Belmont,Belmont County,-80.9677268,40.0176819,Ohio,OH,541.274728619691,68472
39,141,39141,Ross,Ross County,-83.0595362,39.3238969,Ohio,OH,693.024637472399,77051
39,167,39167,Washington,Washington County,-81.4906359,39.4506764,Ohio,OH,639.999159223818,60671
39,097,39097,Madison,Madison County,-83.4008847,39.8966074,Ohio,OH,466.62964150044,43988
39,065,39065,Hardin,Hardin County,-83.6640773,40.6604152,Ohio,OH,470.552966553389,31542
39,025,39025,Clermont,Clermont County,-84.1494847,39.0520537,Ohio,OH,459.766353575959,203216
39,121,39121,Noble,Noble County,-81.452493,39.7672317,Ohio,OH,404.569799947213,14443
39,137,39137,Putnam,Putnam County,-84.1298791,41.0245334,Ohio,OH,484.298941351332,33969
39,105,39105,Meigs,Meigs County,-82.0283968,39.0898068,Ohio,OH,433.004968832239,23160
39,049,39049,Franklin,Franklin County,-83.0090858,39.9698749,Ohio,OH,543.624065303709,1275333
39,077,39077,Huron,Huron County,-82.594641,41.1450798,Ohio,OH,494.821306848779,58457
39,173,39173,Wood,Wood County,-83.6226821,41.3601834,Ohio,OH,620.528242077731,129936
39,147,39147,Seneca,Seneca County,-83.1275469,41.1199923,Ohio,OH,552.793488119044,55475
39,171,39171,Williams,Williams County,-84.5843235,41.5649587,Ohio,OH,423.092187511735,36936
39,159,39159,Union,Union County,-83.3670416,40.2959008,Ohio,OH,436.842406425371,55654
39,035,39035,Cuyahoga,Cuyahoga County,-81.7242168,41.7603919,Ohio,OH,1245.52868594823,1253783
39,165,39165,Warren,Warren County,-84.1699063,39.4256516,Ohio,OH,407.30139232049,226564
39,045,39045,Fairfield,Fairfield County,-82.626685,39.747694,Ohio,OH,508.561975007077,152910
39,083,39083,Knox,Knox County,-82.4223929,40.4036198,Ohio,OH,529.644488220018,61215
39,089,39089,Licking,Licking County,-82.4834352,40.0915047,Ohio,OH,687.361465025967,172293
39,153,39153,Summit,Summit County,-81.5349279,41.1218471,Ohio,OH,420.13208201601,541810
39,149,39149,Shelby,Shelby County,-84.2041425,40.336680200000004,Ohio,OH,410.708466165135,48797
39,103,39103,Medina,Medina County,-81.8997641,41.1161743,Ohio,OH,423.078142429262,177257
39,053,39053,Gallia,Gallia County,-82.3017463,38.8170456,Ohio,OH,471.196461366515,30195
39,031,39031,Coshocton,Coshocton County,-81.9301092,40.2967096,Ohio,OH,567.482919471516,36574
39,175,39175,Wyandot,Wyandot County,-83.313681,40.8397816,Ohio,OH,407.567815366684,22107
39,107,39107,Mercer,Mercer County,-84.6320588,40.5353325,Ohio,OH,473.42465806318,40806
