	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
5	39001	39	1	Adams County, Ohio	236115	New single-family housing construction (except for-sale builders)	23	3.4	1.6	95.8
6	39001	39	1	Adams County, Ohio	236118	Residential remodelers	23	2.8	0.0	44.2
7	39001	39	1	Adams County, Ohio	236220	Commercial and institutional building construction	23	5.0	10.8	733.0
8	39001	39	1	Adams County, Ohio	237110	Water and sewer line and related structures construction	23	2.8	18.0	840.0
16	39001	39	1	Adams County, Ohio	238210	Electrical contractors and other wiring installation contractors	23	1.8	1.0	41.0
17	39001	39	1	Adams County, Ohio	238220	Plumbing, heating, and air-conditioning contractors	23	2.8	5.2	206.0
21	39001	39	1	Adams County, Ohio	238350	Finish carpentry contractors	23	2.6	1.4	50.8
23	39001	39	1	Adams County, Ohio	238910	Site preparation contractors	23	2.8	0.0	141.4
24	39001	39	1	Adams County, Ohio	238990	All other specialty trade contractors	23	3.0	1.2	80.6
27	39001	39	1	Adams County, Ohio	321113	Sawmills	32	7.0	34.4	1062.0
29	39001	39	1	Adams County, Ohio	321920	Wood container and pallet manufacturing	32	4.2	25.4	1184.0
30	39001	39	1	Adams County, Ohio	321999	All other miscellaneous wood product manufacturing	32	2.4	3.6	82.4
57	39001	39	1	Adams County, Ohio	441310	Automotive parts and accessories stores	44	4.0	41.8	934.6
59	39001	39	1	Adams County, Ohio	442110	Furniture stores	44	4.0	8.4	206.0
62	39001	39	1	Adams County, Ohio	444130	Hardware stores	44	3.2	4.0	116.4
63	39001	39	1	Adams County, Ohio	444190	Other building material dealers	44	3.6	35.4	1534.4
65	39001	39	1	Adams County, Ohio	444220	Nursery, garden center, and farm supply stores	44	6.0	37.2	1009.4
66	39001	39	1	Adams County, Ohio	445110	Supermarkets and other grocery (except convenience) stores	44	3.4	89.0	1519.4
67	39001	39	1	Adams County, Ohio	445120	Convenience stores	44	2.8	1.4	66.2
71	39001	39	1	Adams County, Ohio	446110	Pharmacies and drug stores	44	5.2	31.0	1706.6
74	39001	39	1	Adams County, Ohio	447110	Gasoline stations with convenience stores	44	15.6	85.8	2108.8
75	39001	39	1	Adams County, Ohio	451110	Sporting goods stores	45	2.6	0.8	18.2
77	39001	39	1	Adams County, Ohio	452990	All other general merchandise stores	45	10.2	53.8	1106.2
78	39001	39	1	Adams County, Ohio	453110	Florists	45	3.8	4.2	74.4
83	39001	39	1	Adams County, Ohio	484110	General freight trucking, local	48	2.8	3.4	122.0
87	39001	39	1	Adams County, Ohio	484220	Specialized freight (except used goods) trucking, local	48	3.4	14.6	1044.8
96	39001	39	1	Adams County, Ohio	517110	Wired telecommunications carriers	51	3.4	3.6	352.2
98	39001	39	1	Adams County, Ohio	522110	Commercial banking	52	10.0	49.8	3364.0
103	39001	39	1	Adams County, Ohio	524210	Insurance agencies and brokerages	52	7.2	27.6	760.0
106	39001	39	1	Adams County, Ohio	531311	Residential property managers	53	4.4	9.0	330.6
111	39001	39	1	Adams County, Ohio	541110	Offices of lawyers	54	9.8	17.0	596.8
113	39001	39	1	Adams County, Ohio	541211	Offices of certified public accountants	54	2.0	4.6	93.4
135	39001	39	1	Adams County, Ohio	611692	Automobile driving schools	61	1.4	0.6	5.4
138	39001	39	1	Adams County, Ohio	621111	Offices of physicians (except mental health specialists)	62	7.4	15.4	2388.2
139	39001	39	1	Adams County, Ohio	621210	Offices of dentists	62	4.0	24.2	1391.6
142	39001	39	1	Adams County, Ohio	621340	Offices of physical, occupational and speech therapists, and audiologists	62	3.0	8.6	327.8
150	39001	39	1	Adams County, Ohio	623110	Nursing care facilities (skilled nursing facilities)	62	3.4	97.6	3064.6
153	39001	39	1	Adams County, Ohio	624120	Services for the elderly and persons with disabilities	62	6.0	234.0	4106.8
164	39001	39	1	Adams County, Ohio	721110	Hotels (except casino hotels) and motels	72	3.0	15.4	212.2
167	39001	39	1	Adams County, Ohio	722511	Full-service restaurants	72	8.8	176.8	2486.4
168	39001	39	1	Adams County, Ohio	722513	Limited-service restaurants	72	16.8	269.6	2878.6
169	39001	39	1	Adams County, Ohio	722515	Snack and nonalcoholic beverage bars	72	3.4	5.0	38.0
