STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,longitude,latitude,state,ABBR,sq_miles,totalpop18
55,111,55111,Sauk,Sauk County,-89.9433184,43.428001,Wisconsin,WI,849.185002079282,63596
55,093,55093,Pierce,Pierce County,-92.4262793,44.7253365,Wisconsin,WI,592.725836930538,41603
55,063,55063,La Crosse,La Crosse County,-91.1117584,43.9082222,Wisconsin,WI,479.997139116503,117850
55,033,55033,Dunn,Dunn County,-91.8976451,44.9477513,Wisconsin,WI,863.89414454173,44498
55,053,55053,Jackson,Jackson County,-90.7995104,44.3245897,Wisconsin,WI,1000.47806960819,20506
55,047,55047,Green Lake,Green Lake County,-88.9703796,43.7802469,Wisconsin,WI,380.124330014147,18757
55,127,55127,Walworth,Walworth County,-88.5417306,42.6681095,Wisconsin,WI,576.590502485536,103013
55,123,55123,Vernon,Vernon County,-90.8219835,43.5993661,Wisconsin,WI,816.384206196334,30516
55,059,55059,Kenosha,Kenosha County,-87.4250046,42.5797034,Wisconsin,WI,754.025309098688,168330
55,079,55079,Milwaukee,Milwaukee County,-87.4815541,43.0176601,Wisconsin,WI,1189.51285769453,954209
55,003,55003,Ashland,Ashland County,-90.6796907,46.5444245,Wisconsin,WI,2292.36093828417,15712
55,085,55085,Oneida,Oneida County,-89.5345333,45.7161762,Wisconsin,WI,1236.571437799,35345
55,137,55137,Waushara,Waushara County,-89.2397862,44.1128231,Wisconsin,WI,637.395533623676,24116
55,129,55129,Washburn,Washburn County,-91.7964217,45.8924885,Wisconsin,WI,853.316662921743,15689
55,065,55065,Lafayette,Lafayette County,-90.1302916,42.6555782,Wisconsin,WI,634.568351620065,16735
55,135,55135,Waupaca,Waupaca County,-88.9670053,44.4780043,Wisconsin,WI,765.174031173811,51444
55,125,55125,Vilas,Vilas County,-89.501254,46.049848,Wisconsin,WI,1017.71665693239,21593
55,089,55089,Ozaukee,Ozaukee County,-87.4993036,43.3607524,Wisconsin,WI,1116.19426755979,88284
55,117,55117,Sheboygan,Sheboygan County,-87.7315164,43.741232,Wisconsin,WI,1271.24081829996,115205
55,131,55131,Washington,Washington County,-88.2329166,43.391156,Wisconsin,WI,435.662864306736,134535
55,007,55007,Bayfield,Bayfield County,-91.1772815,46.6341992,Wisconsin,WI,2041.69988004747,14992
55,097,55097,Portage,Portage County,-89.4980699,44.4762457,Wisconsin,WI,822.817762999364,70599
55,039,55039,Fond du Lac,Fond du Lac County,-88.493284,43.7547219,Wisconsin,WI,765.841774828744,102315
55,061,55061,Kewaunee,Kewaunee County,-87.1633039,44.5010324,Wisconsin,WI,1084.28615406264,20360
55,067,55067,Langlade,Langlade County,-89.0677254,45.2623814,Wisconsin,WI,887.794034441495,19164
55,105,55105,Rock,Rock County,-89.0752844,42.6698802,Wisconsin,WI,726.136983550426,161769
55,023,55023,Crawford,Crawford County,-90.9512302,43.24991,Wisconsin,WI,599.210240810299,16288
55,035,55035,Eau Claire,Eau Claire County,-91.2864137,44.7263547,Wisconsin,WI,645.19983085478,102991
55,083,55083,Oconto,Oconto County,-88.2065162,44.9965754,Wisconsin,WI,1148.84818385776,37556
55,041,55041,Forest,Forest County,-88.7733265,45.6668806,Wisconsin,WI,1046.51945281303,9018
55,113,55113,Sawyer,Sawyer County,-91.1471302,45.8649127,Wisconsin,WI,1350.23817697815,16370
55,121,55121,Trempealeau,Trempealeau County,-91.3588668,44.3030501,Wisconsin,WI,742.028085484077,29438
55,095,55095,Polk,Polk County,-92.447066,45.4620407,Wisconsin,WI,956.415051543138,43349
55,045,55045,Green,Green County,-89.6050743,42.6755218,Wisconsin,WI,584.551112561837,36864
55,087,55087,Outagamie,Outagamie County,-88.4649883,44.4182258,Wisconsin,WI,644.607989267905,184754
55,001,55001,Adams,Adams County,-89.7672276,43.9737568,Wisconsin,WI,687.480038368158,20073
55,119,55119,Taylor,Taylor County,-90.5048529,45.2116558,Wisconsin,WI,984.56256332338,20356
