	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	estimate	estab	emp	payann
0	11	Crop harvesting, primarily by machine	31	115113	11	31011	Boone County, Nebraska	1	1.4	2.4076190476190478	138.17128205128205
1	11	Crop harvesting, primarily by machine	31	115113	23	31023	Butler County, Nebraska	1	1.0	1.9504761904761903	102.67897435897434
2	11	Crop harvesting, primarily by machine	31	115113	27	31027	Cedar County, Nebraska	1	1.0	3.2507936507936503	140.3111111111111
3	11	Crop harvesting, primarily by machine	31	115113	29	31029	Chase County, Nebraska	1	1.0	1.9504761904761903	102.67897435897434
4	11	Crop harvesting, primarily by machine	31	115113	37	31037	Colfax County, Nebraska	1	1.0	2.488888888888889	142.7982905982906
5	11	Crop harvesting, primarily by machine	31	115113	41	31041	Custer County, Nebraska	1	1.0	1.1428571428571428	42.5
6	11	Crop harvesting, primarily by machine	31	115113	53	31053	Dodge County, Nebraska	1	1.0	0.0	92.46153846153847
7	11	Crop harvesting, primarily by machine	31	115113	67	31067	Gage County, Nebraska	1	1.2	2.4076190476190478	119.67897435897434
8	11	Crop harvesting, primarily by machine	31	115113	73	31073	Gosper County, Nebraska	1	1.0	1.9504761904761903	102.67897435897434
9	11	Crop harvesting, primarily by machine	31	115113	93	31093	Howard County, Nebraska	1	1.0	3.7333333333333334	167.96666666666667
10	11	Crop harvesting, primarily by machine	31	115113	97	31097	Johnson County, Nebraska	1	1.0	1.9504761904761903	102.67897435897434
11	11	Crop harvesting, primarily by machine	31	115113	105	31105	Kimball County, Nebraska	1	1.0	3.7333333333333334	167.96666666666667
12	11	Crop harvesting, primarily by machine	31	115113	121	31121	Merrick County, Nebraska	1	1.0	1.5547619047619046	89.81538461538462
13	11	Crop harvesting, primarily by machine	31	115113	131	31131	Otoe County, Nebraska	1	1.0	0.0	0.0
14	11	Crop harvesting, primarily by machine	31	115113	135	31135	Perkins County, Nebraska	1	1.0	1.9504761904761903	102.67897435897434
15	11	Crop harvesting, primarily by machine	31	115113	137	31137	Phelps County, Nebraska	1	1.0	3.533333333333333	154.13333333333333
16	11	Crop harvesting, primarily by machine	31	115113	155	31155	Saunders County, Nebraska	1	1.0	1.9504761904761903	102.67897435897434
17	11	Crop harvesting, primarily by machine	31	115113	159	31159	Seward County, Nebraska	1	1.0	3.533333333333333	154.13333333333333
18	11	Crop harvesting, primarily by machine	31	115113	169	31169	Thayer County, Nebraska	1	1.0	3.933333333333333	181.8
19	11	Crop harvesting, primarily by machine	31	115113	181	31181	Webster County, Nebraska	1	1.0	1.9504761904761903	102.67897435897434
20	11	Farm labor contractors and crew leaders	31	115115	11	31011	Boone County, Nebraska	1	1.0	0.0	0.0
21	11	Farm labor contractors and crew leaders	31	115115	21	31021	Burt County, Nebraska	1	1.0	0.0	186.5
22	11	Farm labor contractors and crew leaders	31	115115	29	31029	Chase County, Nebraska	1	1.0	0.0	46.625
23	11	Farm labor contractors and crew leaders	31	115115	41	31041	Custer County, Nebraska	1	1.0	0.0	0.0
24	11	Farm labor contractors and crew leaders	31	115115	59	31059	Fillmore County, Nebraska	1	1.0	0.0	0.0
25	11	Farm labor contractors and crew leaders	31	115115	79	31079	Hall County, Nebraska	1	1.0	0.0	0.0
26	11	Farm labor contractors and crew leaders	31	115115	169	31169	Thayer County, Nebraska	1	1.0	0.0	62.166666666666664
27	11	Farm labor contractors and crew leaders	31	115115	181	31181	Webster County, Nebraska	1	1.0	0.0	186.5
28	11	Farm management services	31	115116	1	31001	Adams County, Nebraska	1	1.0	3.0438095238095237	184.56472527472528
29	11	Farm management services	31	115116	31	31031	Cherry County, Nebraska	1	1.0	3.0438095238095237	184.56472527472528
30	11	Farm management services	31	115116	53	31053	Dodge County, Nebraska	1	1.2	3.4771428571428564	205.38139194139194
31	11	Farm management services	31	115116	55	31055	Douglas County, Nebraska	0	3.0	2.0	168.0
32	11	Farm management services	31	115116	55	31055	Douglas County, Nebraska	1	2.25	7.876190476190477	470.7784798534799
33	11	Farm management services	31	115116	59	31059	Fillmore County, Nebraska	1	1.3333333333333333	5.506349206349206	323.83565323565324
34	11	Farm management services	31	115116	73	31073	Gosper County, Nebraska	1	1.0	2.283333333333333	109.69166666666666
35	11	Farm management services	31	115116	79	31079	Hall County, Nebraska	1	1.0	4.785714285714286	225.14285714285714
36	11	Farm management services	31	115116	99	31099	Kearney County, Nebraska	1	1.0	2.755555555555555	197.86581196581196
37	11	Farm management services	31	115116	109	31109	Lancaster County, Nebraska	1	1.0	2.338095238095238	163.68923992673993
38	11	Farm management services	31	115116	111	31111	Lincoln County, Nebraska	0	3.0	8.0	398.0
39	11	Farm management services	31	115116	111	31111	Lincoln County, Nebraska	1	1.5	2.933333333333333	344.2641025641026
40	11	Farm management services	31	115116	131	31131	Otoe County, Nebraska	1	1.0	3.0438095238095237	184.56472527472528
41	11	Farm management services	31	115116	137	31137	Phelps County, Nebraska	1	1.0	3.4777777777777774	162.48333333333332
42	11	Farm management services	31	115116	141	31141	Platte County, Nebraska	1	1.0	5.866666666666666	268.06666666666666
43	11	Farm management services	31	115116	145	31145	Red Willow County, Nebraska	1	1.0	4.785714285714286	225.14285714285714
44	11	Farm management services	31	115116	159	31159	Seward County, Nebraska	1	1.0	3.0438095238095237	184.56472527472528
45	11	Farm management services	31	115116	169	31169	Thayer County, Nebraska	1	1.0	4.785714285714286	225.14285714285714
46	11	Farm management services	31	115116	177	31177	Washington County, Nebraska	1	1.0	3.0438095238095237	184.56472527472528
47	11	Farm management services	31	115116	185	31185	York County, Nebraska	1	1.0	4.785714285714286	225.14285714285714
48	11	Finfish fishing	31	114111	25	31025	Cass County, Nebraska	1	1.0	0.5	21.5
49	11	Finfish fishing	31	114111	55	31055	Douglas County, Nebraska	1	1.0	1.0	43.0
50	11	Finfish fishing	31	114111	81	31081	Hamilton County, Nebraska	1	1.0	0.5	21.5
51	11	Finfish fishing	31	114111	119	31119	Madison County, Nebraska	1	1.0	0.0	0.0
52	11	Forest nurseries and gathering of forest products	31	113210	103	31103	Keya Paha County, Nebraska	1	1.0	0.0	0.0
53	11	Hunting and trapping	31	114210	65	31065	Furnas County, Nebraska	1	1.0	0.0	0.0
54	11	Hunting and trapping	31	114210	73	31073	Gosper County, Nebraska	1	1.0	0.0	0.0
55	11	Hunting and trapping	31	114210	119	31119	Madison County, Nebraska	1	1.0	0.0	0.0
56	11	Hunting and trapping	31	114210	155	31155	Saunders County, Nebraska	1	1.0	0.0	0.0
57	11	Logging	31	113310	23	31023	Butler County, Nebraska	1	1.0	3.25	78.75
58	11	Logging	31	113310	45	31045	Dawes County, Nebraska	1	2.4	1.3	31.5
59	11	Logging	31	113310	119	31119	Madison County, Nebraska	1	1.0	1.0833333333333333	26.25
60	11	Logging	31	113310	175	31175	Valley County, Nebraska	1	1.0	0.0	0.0
61	11	Postharvest crop activities (except cotton ginning)	31	115114	1	31001	Adams County, Nebraska	1	1.0	28.137963485789573	1522.0433653303216
62	11	Postharvest crop activities (except cotton ginning)	31	115114	3	31003	Antelope County, Nebraska	1	1.0	25.81818181818182	1395.2727272727273
63	11	Postharvest crop activities (except cotton ginning)	31	115114	11	31011	Boone County, Nebraska	1	1.0	28.137963485789573	1522.0433653303216
64	11	Postharvest crop activities (except cotton ginning)	31	115114	19	31019	Buffalo County, Nebraska	1	2.2	62.161641257293425	3352.0676830415964
65	11	Postharvest crop activities (except cotton ginning)	31	115114	41	31041	Custer County, Nebraska	1	1.0	27.34782608695652	1458.086956521739
66	11	Postharvest crop activities (except cotton ginning)	31	115114	47	31047	Dawson County, Nebraska	1	1.0	28.137963485789573	1522.0433653303216
67	11	Postharvest crop activities (except cotton ginning)	31	115114	55	31055	Douglas County, Nebraska	1	1.0	27.34782608695652	1458.086956521739
68	11	Postharvest crop activities (except cotton ginning)	31	115114	59	31059	Fillmore County, Nebraska	1	2.0	56.275926971579146	3044.0867306606433
69	11	Postharvest crop activities (except cotton ginning)	31	115114	73	31073	Gosper County, Nebraska	1	1.0	28.137963485789573	1522.0433653303216
70	11	Postharvest crop activities (except cotton ginning)	31	115114	79	31079	Hall County, Nebraska	1	1.0	28.137963485789573	1522.0433653303216
71	11	Postharvest crop activities (except cotton ginning)	31	115114	83	31083	Harlan County, Nebraska	1	1.0	28.137963485789573	1522.0433653303216
72	11	Postharvest crop activities (except cotton ginning)	31	115114	85	31085	Hayes County, Nebraska	1	1.0	28.481021394064868	1558.3464458247065
73	11	Postharvest crop activities (except cotton ginning)	31	115114	89	31089	Holt County, Nebraska	1	2.0	56.275926971579146	3044.0867306606433
74	11	Postharvest crop activities (except cotton ginning)	31	115114	93	31093	Howard County, Nebraska	1	2.0	56.275926971579146	3044.0867306606433
75	11	Postharvest crop activities (except cotton ginning)	31	115114	99	31099	Kearney County, Nebraska	1	1.0	28.137963485789573	1522.0433653303216
76	11	Postharvest crop activities (except cotton ginning)	31	115114	111	31111	Lincoln County, Nebraska	1	1.0	28.137963485789573	1522.0433653303216
77	11	Postharvest crop activities (except cotton ginning)	31	115114	135	31135	Perkins County, Nebraska	1	1.0	28.137963485789573	1522.0433653303216
78	11	Postharvest crop activities (except cotton ginning)	31	115114	137	31137	Phelps County, Nebraska	1	1.0	28.137963485789573	1522.0433653303216
79	11	Postharvest crop activities (except cotton ginning)	31	115114	177	31177	Washington County, Nebraska	1	1.0	25.81818181818182	1395.2727272727273
80	11	Postharvest crop activities (except cotton ginning)	31	115114	185	31185	York County, Nebraska	1	2.0	56.275926971579146	3044.0867306606433
81	11	Shellfish fishing	31	114112	119	31119	Madison County, Nebraska	1	1.0	0.0	0.0
82	11	Soil preparation, planting, and cultivating	31	115112	1	31001	Adams County, Nebraska	0	3.0	6.5	980.0
83	11	Soil preparation, planting, and cultivating	31	115112	1	31001	Adams County, Nebraska	1	2.0	5.735227854582694	307.0694828469022
84	11	Soil preparation, planting, and cultivating	31	115112	3	31003	Antelope County, Nebraska	1	1.0	3.0371146672068337	162.08210074104082
85	11	Soil preparation, planting, and cultivating	31	115112	11	31011	Boone County, Nebraska	1	1.0	3.0371146672068337	162.08210074104082
86	11	Soil preparation, planting, and cultivating	31	115112	15	31015	Boyd County, Nebraska	1	1.0	3.2153846153846155	165.03076923076924
87	11	Soil preparation, planting, and cultivating	31	115112	17	31017	Brown County, Nebraska	1	1.0	3.0371146672068337	162.08210074104082
88	11	Soil preparation, planting, and cultivating	31	115112	19	31019	Buffalo County, Nebraska	1	3.0	9.1113440016205	486.24630222312254
89	11	Soil preparation, planting, and cultivating	31	115112	21	31021	Burt County, Nebraska	1	1.8	5.622544352728685	299.35273628061645
90	11	Soil preparation, planting, and cultivating	31	115112	23	31023	Butler County, Nebraska	1	1.4	4.131876571968737	219.89971978865987
91	11	Soil preparation, planting, and cultivating	31	115112	25	31025	Cass County, Nebraska	1	1.0	3.3673469387755097	184.77551020408163
92	11	Soil preparation, planting, and cultivating	31	115112	27	31027	Cedar County, Nebraska	1	1.0	3.0371146672068337	162.08210074104082
93	11	Soil preparation, planting, and cultivating	31	115112	29	31029	Chase County, Nebraska	0	3.0	7.0	285.0
94	11	Soil preparation, planting, and cultivating	31	115112	29	31029	Chase County, Nebraska	1	2.0	5.909113198629328	312.81749675056125
95	11	Soil preparation, planting, and cultivating	31	115112	31	31031	Cherry County, Nebraska	1	1.0	2.736904761904762	144.5440476190476
96	11	Soil preparation, planting, and cultivating	31	115112	33	31033	Cheyenne County, Nebraska	1	1.0	3.0371146672068337	162.08210074104082
97	11	Soil preparation, planting, and cultivating	31	115112	35	31035	Clay County, Nebraska	0	3.8	2.0	140.4
98	11	Soil preparation, planting, and cultivating	31	115112	37	31037	Colfax County, Nebraska	1	1.5	4.762909555881906	253.8500291183471
99	11	Soil preparation, planting, and cultivating	31	115112	39	31039	Cuming County, Nebraska	1	1.0	3.2153846153846155	165.03076923076924
100	11	Soil preparation, planting, and cultivating	31	115112	41	31041	Custer County, Nebraska	0	3.0	9.0	447.0
101	11	Soil preparation, planting, and cultivating	31	115112	41	31041	Custer County, Nebraska	1	3.0	8.863669797943992	469.2262451258419
102	11	Soil preparation, planting, and cultivating	31	115112	43	31043	Dakota County, Nebraska	1	1.0	3.0371146672068337	162.08210074104082
