	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
469	31	31	0	Nebraska	11	Agriculture, forestry, fishing and hunting	11	187.6	1166.8	59586.4
470	31	31	0	Nebraska	21	Mining, quarrying, and oil and gas extraction	21	123.6	1112.6	62335.4
471	31	31	0	Nebraska	22	Utilities	22	119.6	378.8	58860.6
472	31	31	0	Nebraska	23	Construction	23	6111.4	41884.2	2012698.2
473	31	31	0	Nebraska	42	Wholesale trade	42	3188.2	42268.4	2359157.4
474	31	31	0	Nebraska	51	Information	51	909.2	20368.8	1221888.2
475	31	31	0	Nebraska	52	Finance and insurance	52	4285.2	61325.2	4218059.4
476	31	31	0	Nebraska	53	Real estate and rental and leasing	53	2094.0	10811.2	434867.8
477	31	31	0	Nebraska	54	Professional, scientific, and technical services	54	4558.2	80728.6	4075227.2
478	31	31	0	Nebraska	55	Management of companies and enterprises	55	368.2	19350.2	1583206.6
479	31	31	0	Nebraska	56	Administrative and support and waste management and remediation services	56	2638.8	71556.8	2516814.0
480	31	31	0	Nebraska	61	Educational services	61	550.4	18940.4	511387.8
481	31	31	0	Nebraska	62	Health care and social assistance	62	5481.2	124879.4	5370645.6
482	31	31	0	Nebraska	71	Arts, entertainment, and recreation	71	875.0	13730.2	222306.8
483	31	31	0	Nebraska	72	Accommodation and food services	72	4409.6	72979.6	1010606.6
484	31	31	0	Nebraska	81	Other services (except public administration)	81	5767.0	36096.8	927148.8
485	31	31	0	Nebraska	99	Industries not classified	99	84.2	49.0	1550.2
