STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,longitude,latitude,state,ABBR,sq_miles,totalpop18
05,137,05137,Stone,Stone County,-92.1404819,35.8570011,Arkansas,AR,609.499725966327,12446
05,113,05113,Polk,Polk County,-94.2308841,34.4909149,Arkansas,AR,862.257274197798,20163
05,063,05063,Independence,Independence County,-91.5599423,35.7374992,Arkansas,AR,771.58990248779,37264
05,085,05085,Lonoke,Lonoke County,-91.894132,34.7551137,Arkansas,AR,803.323961115693,72206
05,019,05019,Clark,Clark County,-93.1762085,34.0533162,Arkansas,AR,882.829567060146,22385
05,049,05049,Fulton,Fulton County,-91.8196636,36.3836192,Arkansas,AR,620.322083722338,12139
05,083,05083,Logan,Logan County,-93.7209102,35.2186538,Arkansas,AR,731.982449271475,21757
05,091,05091,Miller,Miller County,-93.9015018,33.3055054,Arkansas,AR,637.652664215293,43759
05,001,05001,Arkansas,Arkansas County,-91.3765466,34.2895697,Arkansas,AR,1033.74694902267,18124
05,015,05015,Carroll,Carroll County,-93.5409718,36.3373704,Arkansas,AR,638.698405508969,27887
05,141,05141,Van Buren,Van Buren County,-92.5159757,35.5829532,Arkansas,AR,724.30394668186,16684
05,071,05071,Johnson,Johnson County,-93.4663223,35.5733586,Arkansas,AR,682.466174930587,26291
05,129,05129,Searcy,Searcy County,-92.6958884,35.8963868,Arkansas,AR,668.424931890707,7923
05,051,05051,Garland,Garland County,-93.1469323,34.5788523,Arkansas,AR,734.528047711587,98296
05,133,05133,Sevier,Sevier County,-94.2432792,33.9948773,Arkansas,AR,581.456512321825,17193
05,069,05069,Jefferson,Jefferson County,-91.929673,34.277239,Arkansas,AR,913.78266508192,70424
05,079,05079,Lincoln,Lincoln County,-91.7276258,33.957675,Arkansas,AR,572.164228986092,13695
05,121,05121,Randolph,Randolph County,-91.0284409,36.3412985,Arkansas,AR,656.042142578352,17603
05,065,05065,Izard,Izard County,-91.9136252,36.0948792,Arkansas,AR,584.037001097732,13559
05,127,05127,Scott,Scott County,-94.0636413,34.8588693,Arkansas,AR,898.107606648471,10442
05,105,05105,Perry,Perry County,-92.9268773,34.9463629,Arkansas,AR,560.526513024983,10322
05,031,05031,Craighead,Craighead County,-90.6314213,35.8277285,Arkansas,AR,712.720096552199,105701
05,023,05023,Cleburne,Cleburne County,-92.0599504,35.5663146,Arkansas,AR,591.882544543878,25230
05,059,05059,Hot Spring,Hot Spring County,-92.9441474,34.3151767,Arkansas,AR,622.253598988939,33520
