	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
840	05	5	0	Arkansas	1131	Timber tract operations	11	15.8	170.8	8809.2
841	05	5	0	Arkansas	1132	Forest nurseries and gathering of forest products	11	8.0	58.4	1505.8
842	05	5	0	Arkansas	1133	Logging	11	333.2	1959.8	75662.0
843	05	5	0	Arkansas	1141	Fishing	11	1.2	0.0	0.0
844	05	5	0	Arkansas	1142	Hunting and trapping	11	4.6	9.2	262.2
845	05	5	0	Arkansas	1151	Support activities for crop production	11	186.8	1068.4	50565.4
846	05	5	0	Arkansas	1152	Support activities for animal production	11	38.0	335.4	9636.4
847	05	5	0	Arkansas	1153	Support activities for forestry	11	59.0	847.0	24519.2
848	05	5	0	Arkansas	2111	Oil and gas extraction	21	107.0	1821.0	158241.6
849	05	5	0	Arkansas	2121	Coal mining	21	1.2	0.0	0.0
850	05	5	0	Arkansas	2123	Nonmetallic mineral mining and quarrying	21	93.4	1645.6	77362.6
851	05	5	0	Arkansas	2131	Support activities for mining	21	191.4	4160.0	281067.4
852	05	5	0	Arkansas	2211	Electric power generation, transmission and distribution	22	172.6	5649.4	509955.2
853	05	5	0	Arkansas	2212	Natural gas distribution	22	52.0	537.2	35983.8
854	05	5	0	Arkansas	2213	Water, sewage and other systems	22	109.8	467.0	14664.8
855	05	5	0	Arkansas	2361	Residential building construction	23	911.4	2599.4	90420.8
856	05	5	0	Arkansas	2362	Nonresidential building construction	23	399.0	5306.2	252133.0
857	05	5	0	Arkansas	2371	Utility system construction	23	252.2	4125.0	202289.0
858	05	5	0	Arkansas	2372	Land subdivision	23	59.2	336.2	25922.6
859	05	5	0	Arkansas	2373	Highway, street, and bridge construction	23	119.4	1999.4	85722.8
860	05	5	0	Arkansas	2379	Other heavy and civil engineering construction	23	25.8	149.2	6091.0
861	05	5	0	Arkansas	2381	Foundation, structure, and building exterior contractors	23	638.4	5612.2	227417.4
862	05	5	0	Arkansas	2382	Building equipment contractors	23	1615.6	14876.4	657910.4
863	05	5	0	Arkansas	2383	Building finishing contractors	23	605.0	3685.4	124445.4
864	05	5	0	Arkansas	2389	Other specialty trade contractors	23	582.4	3944.8	152700.0
865	05	5	0	Arkansas	3111	Animal food manufacturing	31	34.0	1619.8	68374.8
866	05	5	0	Arkansas	3112	Grain and oilseed milling	31	34.4	2468.0	110669.6
867	05	5	0	Arkansas	3113	Sugar and confectionery product manufacturing	31	7.4	84.2	1787.0
868	05	5	0	Arkansas	3114	Fruit and vegetable preserving and specialty food manufacturing	31	16.8	4214.8	171234.0
869	05	5	0	Arkansas	3115	Dairy product manufacturing	31	9.0	307.8	13246.6
870	05	5	0	Arkansas	3116	Animal slaughtering and processing	31	67.6	29237.4	841435.6
871	05	5	0	Arkansas	3117	Seafood product preparation and packaging	31	3.0	15.25	158.0
872	05	5	0	Arkansas	3118	Bakeries and tortilla manufacturing	31	57.0	2626.4	104452.6
873	05	5	0	Arkansas	3119	Other food manufacturing	31	18.8	1831.2	78929.4
874	05	5	0	Arkansas	3121	Beverage manufacturing	31	36.4	709.0	31085.8
875	05	5	0	Arkansas	3122	Tobacco manufacturing	31	1.0	0.0	0.0
876	05	5	0	Arkansas	3132	Fabric mills	31	1.0	0.0	0.0
877	05	5	0	Arkansas	3133	Textile and fabric finishing and fabric coating mills	31	2.2	0.0	0.0
878	05	5	0	Arkansas	3141	Textile furnishings mills	31	8.6	11.6	361.2
