	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	estab	emp	payann	estimate
0	11	Fishing	45	1141	13	45013	Beaufort County, South Carolina	2.0	0.8977777777777778	34.480000000000004	1.0
1	11	Fishing	45	1141	19	45019	Charleston County, South Carolina	2.6	0.9866666666666667	39.480000000000004	1.0
2	11	Fishing	45	1141	43	45043	Georgetown County, South Carolina	2.0	0.8888888888888888	50.0	1.0
3	11	Fishing	45	1141	51	45051	Horry County, South Carolina	1.0	0.2222222222222222	12.5	1.0
4	11	Fishing	45	1141	73	45073	Oconee County, South Carolina	1.0	0.4488888888888889	17.240000000000002	1.0
5	11	Forest nurseries and gathering of forest products	45	1132	13	45013	Beaufort County, South Carolina	1.0	39.0	718.0	1.0
6	11	Forest nurseries and gathering of forest products	45	1132	25	45025	Chesterfield County, South Carolina	1.0	36.83333333333333	797.7833333333333	1.0
7	11	Forest nurseries and gathering of forest products	45	1132	43	45043	Georgetown County, South Carolina	1.0	36.83333333333333	797.7833333333333	1.0
8	11	Forest nurseries and gathering of forest products	45	1132	63	45063	Lexington County, South Carolina	1.0	32.5	777.0833333333334	1.0
9	11	Forest nurseries and gathering of forest products	45	1132	91	45091	York County, South Carolina	1.0	36.83333333333333	797.7833333333333	1.0
10	11	Hunting and trapping	45	1142	13	45013	Beaufort County, South Carolina	1.0	5.9523809523809526	250.3253968253968	1.0
11	11	Hunting and trapping	45	1142	15	45015	Berkeley County, South Carolina	1.4	4.180952380952381	194.0301587301587	1.0
12	11	Hunting and trapping	45	1142	19	45019	Charleston County, South Carolina	1.2	4.347619047619047	208.10793650793647	1.0
13	11	Hunting and trapping	45	1142	21	45021	Cherokee County, South Carolina	1.0	5.333333333333333	224.2222222222222	1.0
14	11	Hunting and trapping	45	1142	29	45029	Colleton County, South Carolina	1.8	6.561904761904762	326.5269841269841	1.0
15	11	Hunting and trapping	45	1142	37	45037	Edgefield County, South Carolina	1.0	0.0	0.0	1.0
16	11	Hunting and trapping	45	1142	53	45053	Jasper County, South Carolina	1.6	5.661904761904762	295.7603174603174	1.0
17	11	Logging	45	1133	1	45001	Abbeville County, South Carolina	2.2	26.567238095238093	488.7786666666667	0.8
18	11	Logging	45	1133	3	45003	Aiken County, South Carolina	6.2	38.4	1607.6	0.0
19	11	Logging	45	1133	5	45005	Allendale County, South Carolina	7.0	58.4	2316.6	0.0
20	11	Logging	45	1133	7	45007	Anderson County, South Carolina	7.8	15.6	817.2	0.0
21	11	Logging	45	1133	9	45009	Bamberg County, South Carolina	7.6	36.8	1634.8	0.0
22	11	Logging	45	1133	11	45011	Barnwell County, South Carolina	3.8	18.288	745.568	0.2
23	11	Logging	45	1133	13	45013	Beaufort County, South Carolina	2.4	27.46323809523809	476.2346666666666	0.8
24	11	Logging	45	1133	15	45015	Berkeley County, South Carolina	5.4	30.8	1463.4	0.0
25	11	Logging	45	1133	17	45017	Calhoun County, South Carolina	1.0	12.955047619047619	247.94647619047618	1.0
26	11	Logging	45	1133	19	45019	Charleston County, South Carolina	2.2	24.748190476190477	411.15961904761906	0.8
27	11	Logging	45	1133	21	45021	Cherokee County, South Carolina	1.0	17.004444444444445	209.5377777777778	1.0
28	11	Logging	45	1133	23	45023	Chester County, South Carolina	5.4	62.4	2955.0	0.0
29	11	Logging	45	1133	25	45025	Chesterfield County, South Carolina	3.0	18.0	1234.0	0.0
30	11	Logging	45	1133	27	45027	Clarendon County, South Carolina	5.0	95.8	4024.2	0.0
31	11	Logging	45	1133	29	45029	Colleton County, South Carolina	20.2	190.4	8637.4	0.0
32	11	Logging	45	1133	31	45031	Darlington County, South Carolina	5.0	40.8	1615.0	0.0
33	11	Logging	45	1133	33	45033	Dillon County, South Carolina	3.2	14.8	546.0	0.0
34	11	Logging	45	1133	35	45035	Dorchester County, South Carolina	8.6	14.6	2601.6	0.0
35	11	Logging	45	1133	37	45037	Edgefield County, South Carolina	9.8	115.4	4671.6	0.0
36	11	Logging	45	1133	39	45039	Fairfield County, South Carolina	2.4	31.806095238095235	575.5089523809523	1.0
37	11	Logging	45	1133	41	45041	Florence County, South Carolina	11.2	145.8	5306.4	0.0
38	11	Logging	45	1133	43	45043	Georgetown County, South Carolina	28.6	305.2	13484.8	0.0
39	11	Logging	45	1133	45	45045	Greenville County, South Carolina	4.0	5.6	438.8	0.0
40	11	Logging	45	1133	47	45047	Greenwood County, South Carolina	4.2	21.323809523809523	1344.0666666666666	0.2
41	11	Logging	45	1133	49	45049	Hampton County, South Carolina	12.0	145.8	6266.2	0.0
42	11	Logging	45	1133	51	45051	Horry County, South Carolina	8.2	62.8	2047.6	0.0
43	11	Logging	45	1133	53	45053	Jasper County, South Carolina	4.0	36.0	1528.0	0.0
44	11	Logging	45	1133	55	45055	Kershaw County, South Carolina	9.2	71.0	1787.2	0.0
45	11	Logging	45	1133	57	45057	Lancaster County, South Carolina	1.8	24.529142857142855	433.2262857142858	1.0
46	11	Logging	45	1133	59	45059	Laurens County, South Carolina	7.0	48.2	1648.0	0.0
47	11	Logging	45	1133	61	45061	Lee County, South Carolina	2.4	15.096761904761905	494.159619047619	0.6
48	11	Logging	45	1133	63	45063	Lexington County, South Carolina	7.4	75.0	3375.0	0.0
49	11	Logging	45	1133	65	45065	McCormick County, South Carolina	1.0	12.955047619047619	247.94647619047618	1.0
50	11	Logging	45	1133	67	45067	Marion County, South Carolina	3.2	27.57371428571428	893.5222857142857	0.8
51	11	Logging	45	1133	69	45069	Marlboro County, South Carolina	1.2	14.335999999999999	310.61314285714286	1.0
52	11	Logging	45	1133	71	45071	Newberry County, South Carolina	15.0	212.4	7688.4	0.0
53	11	Logging	45	1133	73	45073	Oconee County, South Carolina	12.0	32.0	1470.4	0.0
54	11	Logging	45	1133	75	45075	Orangeburg County, South Carolina	12.8	95.0	3775.4	0.0
55	11	Logging	45	1133	77	45077	Pickens County, South Carolina	6.4	19.6	484.0	0.0
56	11	Logging	45	1133	79	45079	Richland County, South Carolina	6.0	42.4	2076.0	0.0
57	11	Logging	45	1133	81	45081	Saluda County, South Carolina	3.8	17.8	742.2	0.0
58	11	Logging	45	1133	83	45083	Spartanburg County, South Carolina	4.8	7.6	358.2	0.0
59	11	Logging	45	1133	85	45085	Sumter County, South Carolina	1.0	12.955047619047619	247.94647619047618	1.0
60	11	Logging	45	1133	87	45087	Union County, South Carolina	8.0	74.8	2361.8	0.0
61	11	Logging	45	1133	89	45089	Williamsburg County, South Carolina	11.6	66.0	2602.0	0.0
62	11	Logging	45	1133	91	45091	York County, South Carolina	9.6	31.8	1107.0	0.0
63	11	Support activities for animal production	45	1152	3	45003	Aiken County, South Carolina	13.4	49.8	1919.0	0.0
64	11	Support activities for animal production	45	1152	7	45007	Anderson County, South Carolina	2.8	8.827478025693036	161.47603786342125	0.8
65	11	Support activities for animal production	45	1152	11	45011	Barnwell County, South Carolina	1.0	4.03202614379085	66.09869281045752	1.0
66	11	Support activities for animal production	45	1152	15	45015	Berkeley County, South Carolina	1.0	4.543353617308993	71.79025016903313	1.0
67	11	Support activities for animal production	45	1152	17	45017	Calhoun County, South Carolina	1.4	6.139039891818797	101.84358350236646	1.0
68	11	Support activities for animal production	45	1152	19	45019	Charleston County, South Carolina	2.2	9.869060175794456	157.38050033806627	1.0
69	11	Support activities for animal production	45	1152	21	45021	Cherokee County, South Carolina	1.0	4.543353617308993	71.79025016903313	1.0
70	11	Support activities for animal production	45	1152	23	45023	Chester County, South Carolina	1.0	3.911764705882353	69.0	1.0
71	11	Support activities for animal production	45	1152	27	45027	Clarendon County, South Carolina	1.2	5.426112237998648	89.46611223799866	1.0
72	11	Support activities for animal production	45	1152	31	45031	Darlington County, South Carolina	1.0	3.911764705882353	69.0	1.0
73	11	Support activities for animal production	45	1152	35	45035	Dorchester County, South Carolina	1.25	5.144134550371874	91.98551386071671	1.0
74	11	Support activities for animal production	45	1152	37	45037	Edgefield County, South Carolina	1.0	4.543353617308993	71.79025016903313	1.0
75	11	Support activities for animal production	45	1152	41	45041	Florence County, South Carolina	1.0	4.745436105476673	63.101757944557136	1.0
76	11	Support activities for animal production	45	1152	43	45043	Georgetown County, South Carolina	1.2	5.356686950642326	88.04358350236646	1.0
77	11	Support activities for animal production	45	1152	45	45045	Greenville County, South Carolina	3.2	6.529817444219067	117.32210953346858	0.4
78	11	Support activities for animal production	45	1152	51	45051	Horry County, South Carolina	1.0	4.543353617308993	71.79025016903313	1.0
79	11	Support activities for animal production	45	1152	53	45053	Jasper County, South Carolina	1.0	4.543353617308993	71.79025016903313	1.0
80	11	Support activities for animal production	45	1152	55	45055	Kershaw County, South Carolina	5.0	10.2	579.6	0.0
81	11	Support activities for animal production	45	1152	57	45057	Lancaster County, South Carolina	1.8	7.845327924273159	129.12532792427314	1.0
82	11	Support activities for animal production	45	1152	59	45059	Laurens County, South Carolina	1.4	6.239445571331981	105.71944557133197	1.0
83	11	Support activities for animal production	45	1152	63	45063	Lexington County, South Carolina	1.6	7.390615280594997	109.65130493576741	1.0
84	11	Support activities for animal production	45	1152	71	45071	Newberry County, South Carolina	1.0	4.543353617308993	71.79025016903313	1.0
85	11	Support activities for animal production	45	1152	73	45073	Oconee County, South Carolina	2.0	9.086707234617986	143.58050033806626	1.0
86	11	Support activities for animal production	45	1152	75	45075	Orangeburg County, South Carolina	1.0	4.543353617308993	71.79025016903313	1.0
87	11	Support activities for animal production	45	1152	77	45077	Pickens County, South Carolina	1.0	5.310344827586206	80.32758620689656	1.0
