	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp_reported	payann_reported	emp_est1	payann_est1	estimate_est1	emp_est3	payann_est3	estimate_est3
0	45001	45	1	Abbeville County, South Carolina	113310	Logging	11	2.2	3.4	112.0	26.56723809523809	488.7786666666667	0.8	17.232048484848498	672.6830614718617	0.98
1	45001	45	1	Abbeville County, South Carolina	221122	Electric power distribution	22	2.4	0.0	0.0	74.08920155081735	5379.132000373351	1.0	58.104608425305976	4850.871364244978	1.0
2	45001	45	1	Abbeville County, South Carolina	236115	New single-family housing construction (except for-sale builders)	23	4.0	13.2	502.8	16.28181818181818	595.3636363636364	0.2	11.1957152695789	526.6963547815824	0.9090909090909092
3	45001	45	1	Abbeville County, South Carolina	236117	New housing for-sale builders	23	1.0	0.0	0.0	5.035662812133402	195.43966817496232	1.0	9.340332782685726	692.1485240249948	1.0
4	45001	45	1	Abbeville County, South Carolina	236118	Residential remodelers	23	4.0	2.0	82.4	10.303225806451612	140.3290322580645	0.2	5.541145490454245	100.523370638578	0.8979591836734694
5	45001	45	1	Abbeville County, South Carolina	236220	Commercial and institutional building construction	23	3.8	5.6	342.6	5.6	342.6	0.0	8.604651162790697	291.6976744186046	0.8604651162790697
6	45001	45	1	Abbeville County, South Carolina	237110	Water and sewer line and related structures construction	23	1.0	0.0	0.0	11.235916251194496	414.7408300318901	1.0	11.570207477151492	503.0056105392569	1.0
7	45001	45	1	Abbeville County, South Carolina	237130	Power and communication line and related structures construction	23	1.0	0.0	0.0	45.58792468296853	2744.397733447175	1.0	41.462367618802475	2397.4931125001763	1.0
8	45001	45	1	Abbeville County, South Carolina	237310	Highway, street, and bridge construction	23	1.0	0.0	0.0	28.74924889310563	1424.643817204301	1.0	27.373451737718142	1369.7396619375431	1.0
9	45001	45	1	Abbeville County, South Carolina	237990	Other heavy and civil engineering construction	23	1.25	0.0	0.0	34.41417271677254	1547.8002021285372	1.0	34.41417271677254	1547.8002021285372	1.0
10	45001	45	1	Abbeville County, South Carolina	238110	Poured concrete foundation and structure contractors	23	2.2	0.8	19.0	16.901083743842367	493.007422003284	0.8	16.507285455016856	661.4994728199807	0.9736842105263158
11	45001	45	1	Abbeville County, South Carolina	238120	Structural steel and precast concrete contractors	23	1.0	0.0	0.0	13.389439535689535	460.4878161815662	1.0	12.951978959709553	577.561604342886	1.0
12	45001	45	1	Abbeville County, South Carolina	238130	Framing contractors	23	1.4	0.0	0.0	4.866694677871148	71.96411764705883	1.0	5.799445750251796	184.7298225211393	1.0
13	45001	45	1	Abbeville County, South Carolina	238140	Masonry contractors	23	2.0	0.0	0.0	24.048366238835982	543.8850511030935	1.0	13.924682696367807	406.2897430705594	1.0
14	45001	45	1	Abbeville County, South Carolina	238160	Roofing contractors	23	2.2	1.6	45.0	14.521495895408938	312.09096989966554	0.8	8.905763318806796	237.09596804162027	0.9444444444444444
15	45001	45	1	Abbeville County, South Carolina	238210	Electrical contractors and other wiring installation contractors	23	3.4	5.8	301.4	10.528947368421052	448.4631578947368	0.2	13.638432017543858	376.3815789473684	0.8958333333333334
16	45001	45	1	Abbeville County, South Carolina	238220	Plumbing, heating, and air-conditioning contractors	23	1.75	0.75	30.0	8.79089605734767	230.67935483870968	0.75	3.4632716845878133	128.8543483870968	0.96
17	45001	45	1	Abbeville County, South Carolina	238290	Other building equipment contractors	23	1.0	0.0	0.0	21.135224586288412	869.9745720630826	1.0	14.838355732363866	787.3581592377983	1.0
18	45001	45	1	Abbeville County, South Carolina	238310	Drywall and insulation contractors	23	1.2	0.0	0.0	18.73492029105065	526.6418033088719	1.0	10.992049196402894	423.75062410769976	1.0
19	45001	45	1	Abbeville County, South Carolina	238320	Painting and wall covering contractors	23	1.0	0.0	0.0	14.375	385.3125	1.0	14.375	385.3125	1.0
20	45001	45	1	Abbeville County, South Carolina	238350	Finish carpentry contractors	23	1.8	0.6	18.6	10.011164274322168	66.77097288676235	0.8	3.898867214656689	89.63730421625158	0.9487179487179488
21	45001	45	1	Abbeville County, South Carolina	238910	Site preparation contractors	23	5.0	15.0	622.6	15.0	622.6	0.0	15.891304347826088	614.9347826086956	0.8695652173913043
22	45001	45	1	Abbeville County, South Carolina	238990	All other specialty trade contractors	23	1.0	0.0	0.0	15.004761904761903	101.1904761904762	1.0	15.004761904761903	101.1904761904762	1.0
23	45001	45	1	Abbeville County, South Carolina	311811	Retail bakeries	31	1.0	0.0	0.0	11.472690090528966	218.34568566557056	1.0	8.753797277365052	184.24691491089192	1.0
24	45001	45	1	Abbeville County, South Carolina	313110	Fiber, yarn, and thread mills	31	1.0	0.0	0.0	125.56192982456142	4155.595175438597	1.0	122.78947047104946	3978.379803675856	1.0
25	45001	45	1	Abbeville County, South Carolina	313210	Broadwoven fabric mills	31	1.0	0.0	0.0	123.65988795518206	4446.420518207283	1.0	142.97531681638173	5320.863750241473	1.0
26	45001	45	1	Abbeville County, South Carolina	313310	Textile and fabric finishing mills	31	1.0	0.0	0.0	109.14810892172962	4264.954755062945	1.0	108.65939070508036	4274.276769673663	1.0
27	45001	45	1	Abbeville County, South Carolina	314910	Textile bag and canvas mills	31	1.0	0.0	0.0	21.917478051479936	711.0399769671408	1.0	22.458700974893475	759.7919436900261	1.0
28	45001	45	1	Abbeville County, South Carolina	321214	Truss manufacturing	32	1.0	0.0	0.0	26.21515151515151	1209.110606060606	1.0	46.40577651515152	2369.9356060606056	1.0
29	45001	45	1	Abbeville County, South Carolina	321992	Prefabricated wood building manufacturing	32	1.0	0.0	0.0	21.54246031746032	979.1464285714287	1.0	29.482142857142865	1308.9024725274726	1.0
30	45001	45	1	Abbeville County, South Carolina	321999	All other miscellaneous wood product manufacturing	32	1.0	0.0	0.0	16.246926406926406	661.0989865036922	1.0	21.131295439341415	963.2584330051534	1.0
31	45001	45	1	Abbeville County, South Carolina	325991	Custom compounding of purchased resins	32	1.0	0.0	0.0	35.428571428571416	1750.428571428571	1.0	35.428571428571416	1750.428571428571	1.0
32	45001	45	1	Abbeville County, South Carolina	326121	Unlaminated plastics profile shape manufacturing	32	1.0	0.0	0.0	77.99166666666666	3720.552777777778	1.0	82.90530303030302	3935.433080808081	1.0
33	45001	45	1	Abbeville County, South Carolina	326191	Plastics plumbing fixture manufacturing	32	1.0	0.0	0.0	11.84939393939394	457.3851515151515	1.0	15.511147186147195	577.8193722943724	1.0
34	45001	45	1	Abbeville County, South Carolina	326199	All other plastics product manufacturing	32	1.4	0.0	0.0	101.88360829833685	4794.109614817387	1.0	101.44101506117413	4526.272867230935	1.0
35	45001	45	1	Abbeville County, South Carolina	327390	Other concrete product manufacturing	32	1.0	0.0	0.0	46.344444444444456	2229.461111111111	1.0	36.42612085769979	1836.5241715399607	1.0
36	45001	45	1	Abbeville County, South Carolina	327991	Cut stone and stone product manufacturing	32	1.0	0.0	0.0	15.564780701754387	500.3437844611529	1.0	15.687851101539009	588.9195273990604	1.0
37	45001	45	1	Abbeville County, South Carolina	331529	Other nonferrous metal foundries (except die-casting)	33	1.0	0.0	0.0	11.68	661.88	1.0	8.342857142857143	472.7714285714286	0.7142857142857143
38	45001	45	1	Abbeville County, South Carolina	332311	Prefabricated metal building and component manufacturing	33	1.0	0.0	0.0	29.117466422466418	1482.8463247863247	1.0	26.86132157316367	1519.5151147098509	1.0
39	45001	45	1	Abbeville County, South Carolina	332322	Sheet metal work manufacturing	33	1.0	0.0	0.0	25.200919540229894	753.4806896551722	1.0	25.200919540229894	753.4806896551722	1.0
40	45001	45	1	Abbeville County, South Carolina	332710	Machine shops	33	3.4	31.6	1237.0	58.80022296544036	1828.6207039337476	0.6	73.95240749588575	2880.811988563541	0.9285714285714286
41	45001	45	1	Abbeville County, South Carolina	332721	Precision turned product manufacturing	33	1.0	0.0	0.0	24.96607019704433	1049.5076231527094	1.0	21.183690229885052	930.4348579638754	1.0
42	45001	45	1	Abbeville County, South Carolina	332813	Electroplating, plating, polishing, anodizing, and coloring	33	1.0	0.0	0.0	19.59051120448179	831.2139355742297	1.0	19.59051120448179	831.2139355742297	1.0
43	45001	45	1	Abbeville County, South Carolina	332999	All other miscellaneous fabricated metal product manufacturing	33	1.8	0.0	0.0	73.1408532327887	2864.3249965088676	1.0	38.657612896860215	1663.1693963145572	1.0
44	45001	45	1	Abbeville County, South Carolina	333414	Heating equipment (except warm air furnaces) manufacturing	33	1.0	0.0	0.0	81.71047619047617	3390.7485714285717	1.0	76.77748917748914	3184.976623376624	1.0
45	45001	45	1	Abbeville County, South Carolina	333415	Air-conditioning and warm air heating equipment and commercial and industrial refrigeration equipment manufacturing	33	1.0	0.0	0.0	87.39321428571431	4922.608452380952	1.0	88.22815934065935	5644.746840659341	1.0
46	45001	45	1	Abbeville County, South Carolina	333993	Packaging machinery manufacturing	33	1.0	0.0	0.0	92.06	5712.245	1.0	91.53	5738.2475	1.0
47	45001	45	1	Abbeville County, South Carolina	335929	Other communication and energy wire manufacturing	33	1.0	0.0	0.0	228.46190476190472	13056.952380952378	1.0	255.02813852813844	14515.705627705627	1.0
48	45001	45	1	Abbeville County, South Carolina	336212	Truck trailer manufacturing	33	1.0	0.0	0.0	14.897222222222224	701.4194444444445	1.0	23.96643518518519	868.0081018518518	1.0
49	45001	45	1	Abbeville County, South Carolina	337110	Wood kitchen cabinet and countertop manufacturing	33	4.0	39.0	1513.4	39.0	1513.4	0.0	49.75862068965517	1856.5172413793107	0.7931034482758621
50	45001	45	1	Abbeville County, South Carolina	337211	Wood office furniture manufacturing	33	1.0	0.0	0.0	3.4666666666666663	299.8666666666666	1.0	5.916666666666666	333.91666666666663	1.0
51	45001	45	1	Abbeville County, South Carolina	337212	Custom architectural woodwork and millwork manufacturing	33	1.0	0.0	0.0	8.604874686716792	316.9138157894737	1.0	15.816999530075192	647.6605674342105	1.0
52	45001	45	1	Abbeville County, South Carolina	423310	Lumber, plywood, millwork, and wood panel merchant wholesalers	42	1.0	0.0	0.0	14.665618510626988	678.5536550383018	1.0	19.25574568074701	875.3536360035811	1.0
53	45001	45	1	Abbeville County, South Carolina	423610	Electrical apparatus and equipment, wiring supplies, and related equipment merchant wholesalers	42	1.0	0.0	0.0	23.75483516483516	1228.6034615384615	1.0	16.334426649982504	923.9800017642913	1.0
54	45001	45	1	Abbeville County, South Carolina	424330	Women's, children's, and infants' clothing and accessories merchant wholesalers	42	1.0	0.0	0.0	12.386783625730994	419.3132456140351	1.0	13.312311480455525	495.52102954755316	1.0
55	45001	45	1	Abbeville County, South Carolina	424430	Dairy product (except dried or canned) merchant wholesalers	42	1.0	0.0	0.0	7.262770562770562	394.65324675324666	1.0	8.12682014954742	366.2934868162139	1.0
56	45001	45	1	Abbeville County, South Carolina	424610	Plastics materials and basic forms and shapes merchant wholesalers	42	1.0	0.0	0.0	25.59090909090909	1028.2272727272727	1.0	25.59090909090909	1028.2272727272727	1.0
57	45001	45	1	Abbeville County, South Carolina	424710	Petroleum bulk stations and terminals 	42	1.0	0.0	0.0	10.648317469204926	405.18133072041803	1.0	11.55066293963992	539.2931173117317	1.0
58	45001	45	1	Abbeville County, South Carolina	424910	Farm supplies merchant wholesalers	42	1.0	0.0	0.0	8.223245614035088	305.22105263157886	1.0	8.223245614035088	305.22105263157886	1.0
59	45001	45	1	Abbeville County, South Carolina	425120	Wholesale trade agents and brokers	42	1.0	0.0	0.0	30.910617160617164	455.5177322677323	1.0	30.910617160617164	455.5177322677323	1.0
60	45001	45	1	Abbeville County, South Carolina	441110	New car dealers	44	1.0	0.0	0.0	22.21485625485625	745.1930361305361	1.0	43.788878804782726	2242.4940412332085	1.0
61	45001	45	1	Abbeville County, South Carolina	441120	Used car dealers	44	4.8	7.0	327.0	7.0	327.0	0.0	8.803921568627453	303.54901960784315	0.8823529411764706
62	45001	45	1	Abbeville County, South Carolina	441228	Motorcycle, ATV, and all other motor vehicle dealers	44	1.2	0.0	0.0	14.871049895237205	404.0119781405385	1.0	10.487129425420974	362.1233097602291	1.0
63	45001	45	1	Abbeville County, South Carolina	441310	Automotive parts and accessories stores	44	4.0	20.4	602.2	20.4	602.2	0.0	35.372549019607845	675.0784313725492	0.8823529411764706
64	45001	45	1	Abbeville County, South Carolina	441320	Tire dealers	44	2.0	0.0	0.0	15.137421245421246	343.44250549450544	1.0	16.044221501594315	555.2374080775834	1.0
65	45001	45	1	Abbeville County, South Carolina	442110	Furniture stores	44	1.6	0.0	0.0	19.208451851263312	207.17950699189575	1.0	8.693825566102129	255.23378734216317	1.0
66	45001	45	1	Abbeville County, South Carolina	442299	All other home furnishings stores	44	1.0	0.0	0.0	17.777777777777782	86.94444444444444	1.0	17.777777777777782	86.94444444444444	1.0
67	45001	45	1	Abbeville County, South Carolina	443142	Electronics stores	44	2.0	0.0	0.0	36.95959460193331	254.04984251113282	1.0	20.238370377873267	377.1772829454703	1.0
68	45001	45	1	Abbeville County, South Carolina	444130	Hardware stores	44	3.0	2.6	60.8	28.850068352699928	277.04371155160635	0.6	9.229598811499994	154.88201138281696	0.9387755102040816
69	45001	45	1	Abbeville County, South Carolina	444190	Other building material dealers	44	1.2	0.0	0.0	9.731322065099157	264.04754413856585	1.0	8.784659399252556	391.3375251805072	1.0
70	45001	45	1	Abbeville County, South Carolina	444220	Nursery, garden center, and farm supply stores	44	1.0	0.0	0.0	5.441077441077441	124.67171717171719	1.0	7.383103173441343	183.68052505733647	1.0
71	45001	45	1	Abbeville County, South Carolina	445110	Supermarkets and other grocery (except convenience) stores	44	5.0	102.0	1434.6	308.15701754385964	2510.9271929824563	0.4	203.3879428964568	2391.934038527692	0.9215686274509804
72	45001	45	1	Abbeville County, South Carolina	445210	Meat markets	44	1.6666666666666667	0.0	0.0	10.21694885361552	134.54546737213406	1.0	10.21694885361552	134.54546737213406	1.0
73	45001	45	1	Abbeville County, South Carolina	445230	Fruit and vegetable markets	44	1.25	0.0	0.0	2.891798418972332	75.77717391304348	1.0	2.891798418972332	75.77717391304348	1.0
74	45001	45	1	Abbeville County, South Carolina	445310	Beer, wine, and liquor stores	44	1.6	1.4	16.6	9.088306257661095	58.186507936507944	0.8	7.21309247527154	80.46801101392937	0.9591836734693876
75	45001	45	1	Abbeville County, South Carolina	446110	Pharmacies and drug stores	44	3.8	8.0	322.8	46.392912401608065	1385.7809938853418	0.8	41.79541342844473	1336.2974299768146	0.9803921568627452
76	45001	45	1	Abbeville County, South Carolina	447110	Gasoline stations with convenience stores	44	12.6	76.2	1605.6	76.2	1605.6	0.0	91.35294117647058	1605.0588235294117	0.8823529411764706
77	45001	45	1	Abbeville County, South Carolina	447190	Other gasoline stations	44	1.0	0.0	0.0	13.879968317972347	279.94465445788535	1.0	13.879968317972347	279.94465445788535	1.0
78	45001	45	1	Abbeville County, South Carolina	448120	Women's clothing stores	44	1.0	0.0	0.0	9.554032258064515	80.52797491039426	1.0	9.554032258064515	80.52797491039426	1.0
79	45001	45	1	Abbeville County, South Carolina	448190	Other clothing stores	44	1.0	0.0	0.0	6.133333333333333	136.26666666666665	1.0	6.133333333333333	136.26666666666665	1.0
80	45001	45	1	Abbeville County, South Carolina	448310	Jewelry stores	44	1.0	0.0	0.0	4.497842421368738	80.1753048838312	1.0	5.376205328353033	147.17567781572873	1.0
81	45001	45	1	Abbeville County, South Carolina	452990	All other general merchandise stores	45	5.2	27.8	365.6	217.63333333333333	594.4333333333334	0.4	60.12091503267975	673.4150326797386	0.9215686274509804
82	45001	45	1	Abbeville County, South Carolina	453110	Florists	45	1.0	0.0	0.0	6.234427609427611	31.82037037037037	1.0	3.9623982289942767	68.28679415896931	1.0
83	45001	45	1	Abbeville County, South Carolina	453220	Gift, novelty, and souvenir stores	45	1.0	0.0	0.0	13.29140866873065	69.27515553589858	1.0	6.954764298517184	96.9877836231445	1.0
84	45001	45	1	Abbeville County, South Carolina	453310	Used merchandise stores	45	1.0	0.0	0.0	16.17142857142857	94.48571428571428	1.0	16.17142857142857	94.48571428571428	1.0
85	45001	45	1	Abbeville County, South Carolina	453910	Pet and pet supplies stores	45	1.0	0.0	0.0	10.647058823529411	204.05882352941174	1.0	11.784602352941173	217.18123294117646	1.0
86	45001	45	1	Abbeville County, South Carolina	453998	All other miscellaneous store retailers (except tobacco stores)	45	1.0	0.0	0.0	5.588817303267373	95.32443626323057	1.0	5.588817303267373	95.32443626323057	1.0
87	45001	45	1	Abbeville County, South Carolina	454310	Fuel dealers	45	1.0	0.0	0.0	9.762857142857143	236.95309523809524	1.0	8.48522727272727	339.13225108225123	1.0
88	45001	45	1	Abbeville County, South Carolina	454390	Other direct selling establishments	45	1.0	0.0	0.0	5.44	85.12	1.0	5.44	85.12	1.0
89	45001	45	1	Abbeville County, South Carolina	484110	General freight trucking, local	48	2.4	3.0	61.6	18.802270061768613	487.5602335218537	0.6	7.333569798100897	179.7875243251931	0.9375
90	45001	45	1	Abbeville County, South Carolina	484210	Used household and office goods moving	48	1.0	0.0	0.0	15.393818860877682	290.2831559290383	1.0	13.978763772175537	367.13844936762587	1.0
91	45001	45	1	Abbeville County, South Carolina	484220	Specialized freight (except used goods) trucking, local	48	1.0	0.0	0.0	11.011423502264021	371.13470807210035	1.0	10.006932197067814	425.0723169027691	1.0
92	45001	45	1	Abbeville County, South Carolina	484230	Specialized freight (except used goods) trucking, long-distance	48	1.0	0.0	0.0	20.665631929046565	893.5503099551881	1.0	18.950122521801763	909.9106189667696	1.0
93	45001	45	1	Abbeville County, South Carolina	488490	Other support activities for road transportation	48	1.0	0.0	0.0	-9.0	389.6315789473684	1.0	-9.0	389.6315789473684	1.0
94	45001	45	1	Abbeville County, South Carolina	488510	Freight transportation arrangement	48	1.0	0.0	0.0	23.97283337928499	958.385584045584	1.0	17.678036880640164	819.1319563152898	1.0
95	45001	45	1	Abbeville County, South Carolina	493110	General warehousing and storage	49	1.0	0.0	0.0	133.4740775558167	5046.387410889151	1.0	101.62031121317905	3919.9489651159747	1.0
96	45001	45	1	Abbeville County, South Carolina	511110	Newspaper publishers	51	1.0	0.0	0.0	22.892715144562697	747.3622733201623	1.0	24.396228677873392	898.0534073282709	1.0
97	45001	45	1	Abbeville County, South Carolina	515112	Radio stations	51	1.0	0.0	0.0	10.80195278704734	325.2116672846372	1.0	14.20916055442621	544.2514665249092	1.0
98	45001	45	1	Abbeville County, South Carolina	517110	Wired telecommunications carriers	51	2.2	0.0	0.0	55.996400097194936	3238.670121033726	1.0	74.04398284234429	4535.583631297356	1.0
99	45001	45	1	Abbeville County, South Carolina	517919	All other telecommunications	51	1.0	0.0	0.0	5.266666666666667	183.46666666666667	1.0	3.2103913630229424	135.1642375168691	1.0
100	45001	45	1	Abbeville County, South Carolina	522110	Commercial banking	52	9.2	34.8	1593.6	93.8112	4332.1056	0.2	59.706980392156865	2252.990745098039	0.9019607843137256
101	45001	45	1	Abbeville County, South Carolina	522120	Savings institutions	52	1.0	0.0	0.0	10.90599547511312	665.8283653846154	1.0	12.351498868778286	689.5570913461542	1.0
102	45001	45	1	Abbeville County, South Carolina	522130	Credit unions	52	2.0	0.0	0.0	37.75855007811626	1629.2547781440385	1.0	28.811601634308378	1314.2801028098088	1.0
103	45001	45	1	Abbeville County, South Carolina	522291	Consumer lending	52	8.0	12.0	590.8	12.0	590.8	0.0	17.411764705882348	563.0196078431372	0.8823529411764706
104	45001	45	1	Abbeville County, South Carolina	522298	All other nondepository credit intermediation	52	1.2	0.0	0.0	7.94865754128912	284.1830977443609	1.0	8.331848024981486	350.9007942641411	1.0
105	45001	45	1	Abbeville County, South Carolina	522390	Other activities related to credit intermediation	52	1.0	0.0	0.0	-0.202279559208907	90.03813021217913	1.0	2.016323854041798	83.00764898362368	1.0
106	45001	45	1	Abbeville County, South Carolina	523120	Securities brokerage	52	1.2	0.0	0.0	2.241347223037783	720.1126725144728	1.0	5.1432047065100885	703.3385477606786	1.0
107	45001	45	1	Abbeville County, South Carolina	524210	Insurance agencies and brokerages	52	5.4	7.4	203.6	110.3040404040404	1302.5707070707072	0.6	28.85333729451376	627.389285006932	0.9411764705882352
108	45001	45	1	Abbeville County, South Carolina	524298	All other insurance related activities	52	1.0	0.0	0.0	0.0	-39.22727272727273	1.0	0.0	-39.22727272727273	1.0
109	45001	45	1	Abbeville County, South Carolina	531110	Lessors of residential buildings and dwellings	53	1.0	0.0	0.0	2.0	68.83333333333333	1.0	2.0	68.83333333333333	1.0
110	45001	45	1	Abbeville County, South Carolina	531210	Offices of real estate agents and brokers	53	1.4	0.0	0.0	13.219565217391304	126.18858695652176	1.0	3.918555075506552	131.6149413409083	1.0
111	45001	45	1	Abbeville County, South Carolina	532490	Other commercial and industrial machinery and equipment rental and leasing	53	1.0	0.0	0.0	6.5976837825431165	337.33809430126564	1.0	7.162534033804281	411.09964709282684	1.0
112	45001	45	1	Abbeville County, South Carolina	541110	Offices of lawyers	54	5.0	7.6	373.8	7.6	373.8	0.0	13.36	561.18	0.88
113	45001	45	1	Abbeville County, South Carolina	541199	All other legal services	54	1.0	0.0	0.0	-0.2	124.85	1.0	-0.2	124.85	1.0
114	45001	45	1	Abbeville County, South Carolina	541213	Tax preparation services	54	2.4	0.0	0.0	31.367220169677072	173.48852832512313	1.0	15.854768702497866	127.24735617483324	1.0
115	45001	45	1	Abbeville County, South Carolina	541219	Other accounting services	54	2.2	1.0	23.4	21.161078651685393	438.78873953013283	0.8	6.970863250205536	156.24252921099182	0.951219512195122
116	45001	45	1	Abbeville County, South Carolina	541511	Custom computer programming services	54	1.0	0.0	0.0	27.285714285714285	1478.612244897959	1.0	27.285714285714285	1478.612244897959	1.0
117	45001	45	1	Abbeville County, South Carolina	541519	Other computer related services	54	1.0	0.0	0.0	7.411764705882352	222.35294117647058	1.0	7.411764705882352	222.35294117647058	1.0
118	45001	45	1	Abbeville County, South Carolina	541611	Administrative management and general management consulting services	54	1.4	0.0	0.0	11.207161701432383	388.961956132316	1.0	5.851306771558711	373.0198240825769	1.0
119	45001	45	1	Abbeville County, South Carolina	541614	Process, physical distribution, and logistics consulting services	54	1.0	0.0	0.0	17.619574074074077	705.8891666666666	1.0	12.425710866738413	678.0237918684422	1.0
120	45001	45	1	Abbeville County, South Carolina	541618	Other management consulting services	54	1.0	0.0	0.0	1.200277777777778	62.531388888888884	1.0	1.881081966755912	100.17747308679165	1.0
121	45001	45	1	Abbeville County, South Carolina	541620	Environmental consulting services	54	1.0	0.0	0.0	16.815914786967422	1437.4035087719296	1.0	16.815914786967422	1437.4035087719296	1.0
122	45001	45	1	Abbeville County, South Carolina	541940	Veterinary services	54	2.0	0.0	0.0	17.70980392156863	285.9288888888889	1.0	23.186104348281365	805.0215440693413	1.0
123	45001	45	1	Abbeville County, South Carolina	551114	Corporate, subsidiary, and regional managing offices	55	3.0	3.4	291.2	109.74140369618631	6589.818254459993	0.6	19.830395778626315	1417.5602621465107	0.9302325581395348
124	45001	45	1	Abbeville County, South Carolina	561320	Temporary help services	56	1.8	0.0	0.0	1028.194696969697	27039.84984848485	1.0	311.449926215492	8550.472375614518	1.0
125	45001	45	1	Abbeville County, South Carolina	561710	Exterminating and pest control services	56	1.0	0.0	0.0	10.850704874835307	225.29345718050067	1.0	9.210307372140377	330.36457158042913	1.0
126	45001	45	1	Abbeville County, South Carolina	561720	Janitorial services	56	1.8	0.0	0.0	55.540781402599364	1096.7731739257003	1.0	24.32220619095058	428.08616795207655	1.0
127	45001	45	1	Abbeville County, South Carolina	561730	Landscaping services	56	8.0	32.0	716.6	49.4	973.64	0.2	65.27450980392156	1035.2980392156862	0.9019607843137256
128	45001	45	1	Abbeville County, South Carolina	561740	Carpet and upholstery cleaning services	56	1.0	0.0	0.0	6.312830687830688	90.3887566137566	1.0	4.82664825189335	124.35750985579416	1.0
129	45001	45	1	Abbeville County, South Carolina	562910	Remediation services	56	1.0	0.0	0.0	10.087191602435505	540.1673883433639	1.0	10.0174383204871	468.08270843790336	1.0
130	45001	45	1	Abbeville County, South Carolina	562991	Septic tank and related services	56	1.0	0.0	0.0	6.751385128559043	185.9608788554441	1.0	6.817574063184433	242.43478439527766	1.0
131	45001	45	1	Abbeville County, South Carolina	611110	Elementary and secondary schools	61	2.8	0.0	0.0	84.00077878277708	1920.5400378571344	1.0	107.58834125834109	3056.015291105613	1.0
132	45001	45	1	Abbeville County, South Carolina	611310	Colleges, universities, and professional schools	61	1.0	0.0	0.0	199.62589173789172	5062.649185185185	1.0	216.491845014245	5389.307614814813	1.0
133	45001	45	1	Abbeville County, South Carolina	611430	Professional and management development training	61	1.0	0.0	0.0	4.4338461538461535	113.79970695970695	1.0	3.4654323936932623	151.7033524446567	1.0
134	45001	45	1	Abbeville County, South Carolina	621111	Offices of physicians (except mental health specialists)	62	5.4	22.8	1144.2	77.89518572825024	2586.120026881721	0.6	59.95050840473041	2500.325492831541	0.9411764705882352
135	45001	45	1	Abbeville County, South Carolina	621210	Offices of dentists	62	3.0	0.0	0.0	33.682225617519734	870.7732169790994	1.0	23.69705672951683	1148.945315452513	1.0
136	45001	45	1	Abbeville County, South Carolina	621310	Offices of chiropractors	62	2.0	0.0	0.0	10.569853287641893	131.1596935460841	1.0	6.8692255829425095	171.0456527790774	1.0
137	45001	45	1	Abbeville County, South Carolina	621320	Offices of optometrists	62	1.0	0.0	0.0	9.679773419428592	201.6892530521841	1.0	5.312504698804637	189.2457210781684	1.0
138	45001	45	1	Abbeville County, South Carolina	621340	Offices of physical, occupational and speech therapists, and audiologists	62	1.0	0.0	0.0	16.02689655172414	212.24137931034485	1.0	16.02689655172414	212.24137931034485	1.0
139	45001	45	1	Abbeville County, South Carolina	621492	Kidney dialysis centers	62	1.0	0.0	0.0	13.817678353392642	514.8219954648525	1.0	14.472535538261235	554.175588354659	1.0
140	45001	45	1	Abbeville County, South Carolina	621610	Home health care services	62	1.0	0.0	0.0	24.064791969037252	536.0398097081115	1.0	28.594230129618893	792.4977168390413	1.0
