	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
343121	45	45	999	South Carolina -- Statewide	1152	Support activities for animal production	11	1.0	0.0	0.0
343122	45	45	999	South Carolina -- Statewide	1153	Support activities for forestry	11	1.0	0.0	0.0
343123	45	45	999	South Carolina -- Statewide	2131	Support activities for mining	21	2.6	0.0	0.0
343124	45	45	999	South Carolina -- Statewide	2211	Electric power generation, transmission and distribution	22	1.2	0.0	0.0
343125	45	45	999	South Carolina -- Statewide	2362	Nonresidential building construction	23	1.5	0.0	0.0
343126	45	45	999	South Carolina -- Statewide	2371	Utility system construction	23	2.4	0.0	0.0
343127	45	45	999	South Carolina -- Statewide	2373	Highway, street, and bridge construction	23	1.6666666666666667	0.0	0.0
343128	45	45	999	South Carolina -- Statewide	2382	Building equipment contractors	23	1.3333333333333333	0.0	0.0
343129	45	45	999	South Carolina -- Statewide	2389	Other specialty trade contractors	23	1.0	0.0	0.0
343130	45	45	999	South Carolina -- Statewide	3314	Nonferrous metal (except aluminum) production and processing	33	1.0	0.0	0.0
343131	45	45	999	South Carolina -- Statewide	4232	Furniture and home furnishing merchant wholesalers	42	2.6	5.4	717.4
343132	45	45	999	South Carolina -- Statewide	4233	Lumber and other construction materials merchant wholesalers	42	3.0	0.0	0.0
343133	45	45	999	South Carolina -- Statewide	4234	Professional and commercial equipment and supplies merchant wholesalers	42	24.0	431.6	47901.0
343134	45	45	999	South Carolina -- Statewide	4236	Household appliances and electrical and electronic goods merchant wholesalers	42	16.8	57.8	7388.8
343135	45	45	999	South Carolina -- Statewide	4237	Hardware, plumbing and heating equipment and supplies merchant wholesalers	42	1.0	0.0	0.0
343136	45	45	999	South Carolina -- Statewide	4238	Machinery, equipment, and supplies merchant wholesalers	42	12.8	81.6	9958.8
343137	45	45	999	South Carolina -- Statewide	4239	Miscellaneous durable goods merchant wholesalers	42	2.2	1.6	107.8
343138	45	45	999	South Carolina -- Statewide	4241	Paper and paper product merchant wholesalers	42	4.6	71.2	5944.2
343139	45	45	999	South Carolina -- Statewide	4242	Drugs and druggists' sundries merchant wholesalers	42	11.0	527.8	54055.6
343140	45	45	999	South Carolina -- Statewide	4243	Apparel, piece goods, and notions merchant wholesalers	42	5.4	0.0	0.0
343141	45	45	999	South Carolina -- Statewide	4244	Grocery and related product merchant wholesalers	42	8.8	60.2	3764.2
343142	45	45	999	South Carolina -- Statewide	4245	Farm product raw material merchant wholesalers	42	1.0	0.0	0.0
343143	45	45	999	South Carolina -- Statewide	4246	Chemical and allied products merchant wholesalers	42	8.2	186.8	13489.4
343144	45	45	999	South Carolina -- Statewide	4247	Petroleum and petroleum products merchant wholesalers	42	4.8	0.0	0.0
343145	45	45	999	South Carolina -- Statewide	4248	Beer, wine, and distilled alcoholic beverage merchant wholesalers	42	2.0	0.0	0.0
343146	45	45	999	South Carolina -- Statewide	4249	Miscellaneous nondurable goods merchant wholesalers	42	2.6	2.2	333.4
343147	45	45	999	South Carolina -- Statewide	4251	Wholesale electronic markets and agents and brokers	42	4.8	56.6	2218.0
343148	45	45	999	South Carolina -- Statewide	4431	Electronics and appliance stores	44	1.5	0.0	0.0
343149	45	45	999	South Carolina -- Statewide	4461	Health and personal care stores	44	1.0	0.0	0.0
343150	45	45	999	South Carolina -- Statewide	4541	Electronic shopping and mail-order houses	45	2.3333333333333335	0.0	0.0
343151	45	45	999	South Carolina -- Statewide	4854	School and employee bus transportation	48	1.0	0.0	0.0
343152	45	45	999	South Carolina -- Statewide	4881	Support activities for air transportation	48	1.0	0.0	0.0
343153	45	45	999	South Carolina -- Statewide	4885	Freight transportation arrangement	48	1.0	0.0	0.0
343154	45	45	999	South Carolina -- Statewide	4931	Warehousing and storage	49	1.5	0.0	0.0
343155	45	45	999	South Carolina -- Statewide	5111	Newspaper, periodical, book, and directory publishers	51	2.8	6.8	499.0
343156	45	45	999	South Carolina -- Statewide	5112	Software publishers	51	12.8	481.4	52091.4
343157	45	45	999	South Carolina -- Statewide	5122	Sound recording industries	51	1.0	0.0	0.0
343158	45	45	999	South Carolina -- Statewide	5151	Radio and television broadcasting	51	1.0	0.0	0.0
343159	45	45	999	South Carolina -- Statewide	5171	Wired telecommunications carriers	51	8.4	17.4	1925.4
343160	45	45	999	South Carolina -- Statewide	5172	Wireless telecommunications carriers (except satellite)	51	3.4	28.2	3039.0
343161	45	45	999	South Carolina -- Statewide	5179	Other telecommunications	51	2.8	1.0	93.2
343162	45	45	999	South Carolina -- Statewide	5182	Data processing, hosting, and related services	51	3.8	3.0	891.8
343163	45	45	999	South Carolina -- Statewide	5191	Other information services	51	1.25	0.0	0.0
343164	45	45	999	South Carolina -- Statewide	5221	Depository credit intermediation	52	9.0	95.4	7775.6
343165	45	45	999	South Carolina -- Statewide	5222	Nondepository credit intermediation	52	13.8	425.0	52348.0
343166	45	45	999	South Carolina -- Statewide	5223	Activities related to credit intermediation	52	6.4	9.0	2722.4
343167	45	45	999	South Carolina -- Statewide	5231	Securities and commodity contracts intermediation and brokerage	52	7.4	7.6	1549.2
343168	45	45	999	South Carolina -- Statewide	5239	Other financial investment activities	52	7.8	13.4	4306.0
343169	45	45	999	South Carolina -- Statewide	5241	Insurance carriers	52	47.2	977.6	78978.6
343170	45	45	999	South Carolina -- Statewide	5242	Agencies, brokerages, and other insurance related activities	52	15.4	508.8	32518.6
343171	45	45	999	South Carolina -- Statewide	5312	Offices of real estate agents and brokers	53	1.0	0.0	0.0
343172	45	45	999	South Carolina -- Statewide	5313	Activities related to real estate	53	1.6666666666666667	0.0	0.0
343173	45	45	999	South Carolina -- Statewide	5324	Commercial and industrial machinery and equipment rental and leasing	53	1.0	0.0	0.0
343174	45	45	999	South Carolina -- Statewide	5412	Accounting, tax preparation, bookkeeping, and payroll services	54	8.8	123.0	7394.4
343175	45	45	999	South Carolina -- Statewide	5413	Architectural, engineering, and related services	54	10.0	0.0	0.0
343176	45	45	999	South Carolina -- Statewide	5415	Computer systems design and related services	54	31.0	797.4	70122.0
343177	45	45	999	South Carolina -- Statewide	5416	Management, scientific, and technical consulting services	54	7.2	138.6	5644.0
343178	45	45	999	South Carolina -- Statewide	5417	Scientific research and development services	54	5.6	101.6	17767.2
343179	45	45	999	South Carolina -- Statewide	5418	Advertising, public relations, and related services	54	1.8	0.0	0.0
343180	45	45	999	South Carolina -- Statewide	5419	Other professional, scientific, and technical services	54	2.8	6.2	192.6
343181	45	45	999	South Carolina -- Statewide	5511	Management of companies and enterprises	55	11.6	69.4	7120.6
343182	45	45	999	South Carolina -- Statewide	5611	Office administrative services	56	3.0	4.333333333333333	508.6666666666667
343183	45	45	999	South Carolina -- Statewide	5612	Facilities support services	56	1.6666666666666667	0.0	0.0
343184	45	45	999	South Carolina -- Statewide	5613	Employment services	56	54.2	35527.6	1120947.4
343185	45	45	999	South Carolina -- Statewide	5614	Business support services	56	6.6	214.6	2966.2
343186	45	45	999	South Carolina -- Statewide	5615	Travel arrangement and reservation services	56	4.8	0.0	0.0
343187	45	45	999	South Carolina -- Statewide	5616	Investigation and security services	56	5.2	92.2	4049.2
343188	45	45	999	South Carolina -- Statewide	5617	Services to buildings and dwellings	56	1.0	0.0	0.0
343189	45	45	999	South Carolina -- Statewide	5619	Other support services	56	1.8	0.0	0.0
343190	45	45	999	South Carolina -- Statewide	5622	Waste treatment and disposal	56	1.0	0.0	0.0
343191	45	45	999	South Carolina -- Statewide	5629	Remediation and other waste management services	56	1.0	0.0	0.0
343192	45	45	999	South Carolina -- Statewide	6113	Colleges, universities, and professional schools	61	3.4	97.8	1698.0
343193	45	45	999	South Carolina -- Statewide	6114	Business schools and computer and management training	61	1.0	0.0	0.0
343194	45	45	999	South Carolina -- Statewide	6115	Technical and trade schools	61	1.0	0.0	0.0
343195	45	45	999	South Carolina -- Statewide	6116	Other schools and instruction	61	1.4	0.0	0.0
343196	45	45	999	South Carolina -- Statewide	6117	Educational support services	61	1.3333333333333333	0.0	0.0
343197	45	45	999	South Carolina -- Statewide	6211	Offices of physicians	62	2.0	0.0	0.0
343198	45	45	999	South Carolina -- Statewide	6213	Offices of other health practitioners	62	6.333333333333333	37.333333333333336	1550.6666666666667
343199	45	45	999	South Carolina -- Statewide	6214	Outpatient care centers	62	1.5	0.0	0.0
