STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,longitude,latitude,state,ABBR,sq_miles,totalpop18
46,099,46099,Minnehaha,Minnehaha County,-96.7957261,43.6674723,South Dakota,SD,813.860958858506,186749
46,067,46067,Hutchinson,Hutchinson County,-97.7493828,43.3367101,South Dakota,SD,814.420302026208,7315
46,101,46101,Moody,Moody County,-96.6760536,44.0124293,South Dakota,SD,520.804038568617,6506
46,043,46043,Douglas,Douglas County,-98.3584331,43.3915064,South Dakota,SD,433.666748963679,2930
46,039,46039,Deuel,Deuel County,-96.6902393,44.7562899,South Dakota,SD,636.613413059167,4306
46,025,46025,Clark,Clark County,-97.7249124,44.8552107,South Dakota,SD,967.498413991816,3673
46,097,46097,Miner,Miner County,-97.608122,44.0215411,South Dakota,SD,571.922343356995,2229
46,073,46073,Jerauld,Jerauld County,-98.6231702,44.0634099,South Dakota,SD,532.591368443875,2029
46,087,46087,McCook,McCook County,-97.3580479,43.6804155,South Dakota,SD,576.867760297439,5511
46,081,46081,Lawrence,Lawrence County,-103.8049474,44.348767,South Dakota,SD,800.310679602243,25234
46,137,46137,Ziebach,Ziebach County,-101.6608274,44.9897638,South Dakota,SD,1970.58890408895,2814
46,015,46015,Brule,Brule County,-99.092909,43.7298732,South Dakota,SD,846.477017601159,5256
46,119,46119,Sully,Sully County,-100.1313985,44.722325,South Dakota,SD,1070.19292449906,1331
46,129,46129,Walworth,Walworth County,-100.0278563,45.4276046,South Dakota,SD,744.63262518004,5510
46,077,46077,Kingsbury,Kingsbury County,-97.499313,44.3629687,South Dakota,SD,863.764104541211,4967
46,055,46055,Haakon,Haakon County,-101.5954424,44.282881,South Dakota,SD,1826.93235876619,2082
46,061,46061,Hanson,Hanson County,-97.7968454,43.6806116,South Dakota,SD,435.355687965917,3397
46,041,46041,Dewey,Dewey County,-100.8379534,45.148049,South Dakota,SD,2445.2767173396,5779
46,027,46027,Clay,Clay County,-96.980468,42.9161495,South Dakota,SD,417.419055814169,13925
46,135,46135,Yankton,Yankton County,-97.3883614,43.006603,South Dakota,SD,532.26122899859,22717
46,013,46013,Brown,Brown County,-98.3521746,45.5892542,South Dakota,SD,1730.95116599874,38840
46,079,46079,Lake,Lake County,-97.1232229,44.0284497,South Dakota,SD,575.162086012063,12574
46,085,46085,Lyman,Lyman County,-99.8419253,43.8948122,South Dakota,SD,1706.88021216714,3869
46,071,46071,Jackson,Jackson County,-101.6263229,43.677506,South Dakota,SD,1871.25956525153,3287
46,033,46033,Custer,Custer County,-103.46225,43.6849428,South Dakota,SD,1559.06325793241,8573
46,005,46005,Beadle,Beadle County,-98.2794224,44.4182649,South Dakota,SD,1264.81132948463,18374
46,075,46075,Jones,Jones County,-100.6861382,43.951991,South Dakota,SD,970.887135777783,735
46,021,46021,Campbell,Campbell County,-100.0021074,45.7855747,South Dakota,SD,770.836769286632,1435
46,063,46063,Harding,Harding County,-103.4738711,45.5966105,South Dakota,SD,2678.11586071254,1311
46,029,46029,Codington,Codington County,-97.1988375,44.9662852,South Dakota,SD,717.163905841837,27993
46,009,46009,Bon Homme,Bon Homme County,-97.8841987,42.985799,South Dakota,SD,581.618825305921,6969
46,007,46007,Bennett,Bennett County,-101.677181,43.1869121,South Dakota,SD,1190.45042874267,3437
46,109,46109,Roberts,Roberts County,-96.9475513,45.6233973,South Dakota,SD,1135.77761785234,10285
46,121,46121,Todd,Todd County,-100.7076636,43.2087936,South Dakota,SD,1390.85601766867,10146
46,125,46125,Turner,Turner County,-97.1501851,43.3086698,South Dakota,SD,617.695821731804,8264
46,035,46035,Davison,Davison County,-98.1558683,43.6804393,South Dakota,SD,436.947783527248,19901
46,117,46117,Stanley,Stanley County,-100.7491628,44.4155468,South Dakota,SD,1517.16719319532,2997
46,003,46003,Aurora,Aurora County,-98.5775872,43.7247191,South Dakota,SD,712.784861546771,2759
46,103,46103,Pennington,Pennington County,-102.8238015,44.0023492,South Dakota,SD,2784.45911543682,109294
46,083,46083,Lincoln,Lincoln County,-96.7222862,43.2794204,South Dakota,SD,577.748474620671,54914
46,105,46105,Perkins,Perkins County,-102.4679947,45.4833865,South Dakota,SD,2889.97381398093,2907
46,011,46011,Brookings,Brookings County,-96.7977971,44.3766745,South Dakota,SD,804.93635524393,34239
46,017,46017,Buffalo,Buffalo County,-99.2039983,44.0443062,South Dakota,SD,487.761438409128,2053
46,095,46095,Mellette,Mellette County,-100.7609555,43.5846896,South Dakota,SD,1310.88517403295,2055
46,107,46107,Potter,Potter County,-99.9620034,45.0527131,South Dakota,SD,898.6561543709,2326
