"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"Captain Cook","","Edge of the World","hi","82-5889 Old Government Rd.","coffee tea fresh-fruits nuts wild-harvested forest-products","","farm","www.konaedge.com","-155.898354","19.477671","96704"
"Mountain View","https://www.facebook.com/hcmcoffee","Hilo Coffee Mill Market @ The Mill","hi","17-995 Volcano Rd","baked-goods bedding plants canned preserved coffee tea crafts woodworking cut-flowers eggs herbs fresh-fruits fresh-vegetables honey prepared-foods wild-harvested forest-products","www.twitter.com/hilocoffeemill ","farm","www.hilocoffeemill.com","-155.088528","19.564663","96771"
"Captain Cook","","Love Family Farms","hi","81-639994 lilikalani","baked-goods canned preserved coffee tea crafts woodworking fresh-fruits honey nuts","","farm","http://www.hawaiifruit.net","-155.920972","19.499856","96704"
"Kealakekua","https://www.facebook.com/adaptationsaloha","Adaptations' Fresh Feast","hi","79-7500 Mamalahoa Highway, Unit 1","organic baked goods cheese eggs herbs vegetables honey jams nuts coffee fruits mushrooms","https://twitter.com/MaureenDatta","market","http://www.adaptationsaloha.com","-155.9236509","19.5257840","96750"
"Honolulu","","Aina Moana  Park (People's Open Market)","hi","1201 Ala Moana Boulevard","herbs vegetables nuts beans fruits mushrooms","","market","http://www.honolulu.gov/parks/programs/pom","-157.844930","21.287867","96822"
"Honolulu","","City Hall Parking Lot Deck (People's Open Market)","hi","Alapai & Beretania Street","flowers herbs vegetables nuts beans fruits mushrooms","","market","http://www.honolulu.gov/parks/programs/pom","-157.852699","21.305408","96813"
"Ewa Beach","","Ewa Beach Community Park (People's Open Market)","hi","91-955 North Road","vegetables nuts beans fruits mushrooms","","market","http://www.honolulu.gov/parks/programs/pom","-158.007174","21.314954","96706"
"Honokaa","facebook/hamakuaharvest","Farmers' Market at Hamakua Harvest","hi","46-2600 Hawaii Belt Highway","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams nuts plants prepared-foods soap trees coffee fruits juices wild","","market","http://www.hamakuaharvest.org","-155.449740","20.070927","96727"
"Aiea","","Halawa District Park (People's Open Market)","hi","99-795 Iwaiwa Street","herbs vegetables nuts fruits mushrooms","","market","http://www.honolulu.gov/parks/programs/pom","-157.914948","21.373292","96701"
"Hanalei","https://www.facebook.com/hanaleifarmersmarket.halehalawai/","Hanalei Farmers' Market at Hale Halawai 'Ohana O Hanalei","hi","55299C Kuhio Hwy ","baked goods cheese crafts flowers eggs herbs vegetables honey jams nuts prepared-foods soap coffee fruits juices mushrooms wild","","market","http://halehalawai.org/","-159.497738","22.203847","96714"
"Honolulu","","Hawaii Kai Park n Ride (People's Open Market)","hi","300 Keahole Street","flowers herbs vegetables nuts beans fruits mushrooms","","market","http://www.honoluluparks.com","-157.713935","21.283943",""
"Kailua","","Kailua Distirct Park (People's Open Market)","hi","21 South Kainalu Drive","baked goods flowers herbs vegetables jams beans fruits mushrooms","","market","http://www.honolulu.gov/parks/programs/pom","-157.737337","21.395631","96734"
"Honolulu","","Kalihi Valley District Park (People's Open Market)","hi","1911 Kam IV Road","baked goods flowers herbs vegetables nuts beans fruits mushrooms","","market","http://www.honolulu.gov/parks/programs/pom","-157.869800","21.344726","96819"
"Honolulu","","Kamehameha Community Park (People's Open Market)","hi","1400 Kalihi Street","baked goods flowers eggs vegetables honey beans fruits mushrooms","","market","http://www.honolulu.gov/parks/programs/pom","-157.872454","21.335165","96822"
"Kamuela","https://www.facebook.com/kamuelafarmersmarket/","Kamuela Farmers Market","hi","67-139 Pukalani Road","organic baked goods crafts flowers eggs herbs vegetables honey jams meat nuts plants prepared-foods soap trees coffee fruits juices tofu","","market","http://kamuelafarmersmarket.com/","-155.662467","20.016964","96743"
"Kaneohe","","Kaneohe District Park (People's Open Market)","hi","45-660 Keaahala Road","herbs jams fruits mushrooms","","market","http://www.honolulu.gov/parks/programs/pom","-157.810103","21.409789","96788"
"Kapolei","","Kapolei Community Park (People's Open Market)","hi","91-1049 Kamaaha Loop","herbs vegetables honey nuts fruits mushrooms","","market","http://www.honolulu.gov/parks/programs/pom","-158.066932","21.333263","96707"
"Honolulu","","Kaumualii Street (People's Open Market)","hi"," 700 Kalihi Street","baked goods flowers vegetables nuts plants beans fruits mushrooms","","market","http://www.honolulu.gov/parks/programs/pom","-157.877976","21.327407","96819"
"Honolulu","","Makiki District Park (People's Open Market)","hi","1527 Keeaumoku Street","vegetables fruits mushrooms","","market","http://www.honolulu.gov/parks/programs/pom","-157.836497","21.303939","96822"
"Honolulu","","Manoa Valley District Park (People's Open Market)","hi","Manoa Rd","herbs vegetables nuts fruits mushrooms","","market","http://www.honolulu.gov/parks/programs/pom","-157.807997","21.314189","96826"
"Mililani  ","","Mililani District Park (People's Open Market)","hi","94-1150 Lanikuhana Ave.","baked goods flowers herbs vegetables nuts beans fruits mushrooms","","market","http://www.honoluluparks.com","-158.018299","21.440682","96789"
"Honolulu","","Old Stadium Park (People's Open Market)","hi","2237 South King Street","flowers vegetables jams nuts beans fruits mushrooms","","market","http://www.honoluluparks.com","-157.827323","21.292322",""
"Honolulu","","Palolo Valley District Park (People's Open Market)","hi","2007 Palolo Avenue","flowers herbs vegetables nuts beans fruits mushrooms","","market","http://www.honolulu.gov/parks/program/pom","-157.797316","21.298910","96813"
"Waianae","","Pokai Bay Beach Park (People's Open Market)","hi","85-037 Pokai Bay Road","herbs vegetables beans fruits mushrooms","","market","http://www.honolulu.gov/parks/programs/pom","-158.188437","21.442923","96792"
"Honolulu","","Queen Kapiolani Park (People's Open Market)","hi","Monsarrat and Paki Streets","flowers herbs vegetables jams beans fruits","","market","http://www.honolulu.gov/parks/programs/pom","-157.816380","21.268812","96822"
"Waipahu","","Royal Kunia Park-n-Ride (People's Open Market)","hi","Kupuna Lp/Kupuohi Street","herbs vegetables beans fruits","","market","http://www.honolulu.gov/parks/programs/pom","-158.032652","21.389120","96797"
"Honolulu","","Salt Lake Municipal Lot (People's Open Market)","hi","5337 Likini Street","baked goods flowers herbs vegetables nuts plants fruits mushrooms","","market","http://www.honolulu.gov/parks/programs/pom","-157.904131","21.346157","96818"
"Wahiawa","","Wahiawa District Park (People's Open Market)","hi","1139 A Kilani Avenue","baked goods flowers vegetables plants fruits mushrooms","","market","http://www.honolulu.gov/parks/programs/pom","-158.022580","21.500382","96786"
"Pearl City","","Waiau District Park (People's Open Market)","hi","98-1650 Kaahumanu Street","baked goods flowers herbs vegetables nuts plants fruits mushrooms","","market","http://www.co.honolulu.hi.us/parks/programs/pom","-157.952992","21.402403","96782"
"Waiapahu","","Waikele Community Park (People's Open Market)","hi","94-870 Lumiana Street","herbs vegetables fruits mushrooms","","market","http://www.honolulu.gov/parks/programs/pom","-157.971725","21.453708","96767"
